,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Anthony's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christ Stopped at Eboli,"Levi, Carlo",0140183116,9780140183115,0140183116,253        pp,4.10,"8,579",1945,"Jul 26, 1990",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 10, 2022","Sep 17, 2022","Jul 23, 2021",,Paperback,view,/book/show/1438537.Christ_Stopped_at_Eboli
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Baron in the Trees,"Calvino, Italo",,,,217        pp,4.03,"45,026",1957,"Mar 28, 1977",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,May 2022,"May 12, 2022","Jul 23, 2021",,Paperback,view,/book/show/9804.The_Baron_in_the_Trees
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"American Pastoral        (The American Trilogy, #1)","Roth, Philip",,,0375701427,423        pp,3.94,"80,022","May 12, 1997","Feb 03, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book. I think it's a huge achievement from Philip Roth. I'm looking forward to read every other book he's written.Here is my favourite paI loved this book. I think it's a huge achievement from Philip Roth. I'm looking forward to read every other book he's written.Here is my favourite passage;""You fight your superficiality, your shallowness, so as to try to come at people without unreal expectations, without an overload of bias or hope or arrogance, as untanklike as you can be, sans cannon and machine guns and steel plating half a foot thick: you come at them unmenscingly on your own ten toes instead of tearing up the turf with your caterpillar treads, take them on with an open mind, as equals, man to man, as we used to say, and yet you never fail to get them wrong. You might as well have the ""brain of a tank. You get them wrong before you meet them, while you're anticipating meeting them; you get them wrong while you're with them; and then you go home to tell somebody else about the meeting and you get them all wrong again. Since the same generally goes for them with you, the whole thing is really a dazzling illusion empty of all perception, an astonishing farce of misperception. And yet what are we to do about this terribly significant business of ""other people, which gets bled of the significance we think it has and takes on instead a significance that is ludicrous, so ill-equipped are we all to envision one another's interior workings and invisible aims? Is everyone to go off and lock the door and sit secluded like the lonely writers do, in a soundproof cell, summoning people out of words and then proposing that these word people are closer to the real thing than the real people that we mangle with our ignorance every day? The fact remains that getting people right is not what living is all about anyway, it's getting them wrong that is living, getting them wrong and wrong and wrong and then, on careful reconsideration, getting them wrong again. That's how we know we're alive we're wrong. Maybe the best thing would be to forget being right or wrong about people and just go along for the ride. But if you can do that-well, lucky you.""...more",Notes are private!,0,10,1,"Nov 05, 2021","Nov 09, 2021","Jul 23, 2021",,Paperback,view (with text),/book/show/386378.American_Pastoral
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the King's Men,"Warren, Robert Penn",,,,661        pp,4.09,"63,490",1946,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2021",,Paperback,view,/book/show/46125117-all-the-king-s-men
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Help,"Stockett, Kathryn*",0141039280,9780141039282,0141039280,444        pp,4.47,"2,763,905","Feb 10, 2009","Jun 05, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2021",,Paperback,view,/book/show/7856358-the-help
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aurora Leigh: A Norton Critical Edition,"Browning, Elizabeth Barrett",0393962989,9780393962987,0393962989,584        pp,3.74,"2,607",1856,"Nov 17, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2021",,Paperback,view,/book/show/267758.Aurora_Leigh
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales From Firozsha Baag,"Mistry, Rohinton",0571230563,9780571230563,0571230563,320        pp,3.93,"4,346",1987,"Oct 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2022","Sep 16, 2022","Jul 23, 2021",,Paperback,view,/book/show/828698.Tales_From_Firozsha_Baag
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amongst Women,"McGahern, John",0571195261,9780571195268,0571195261,184        pp,3.95,"4,498",1990,"May 18, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 06, 2022","Aug 13, 2022","Jul 23, 2021",,Paperback,view,/book/show/304209.Amongst_Women
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Act of Esme Lennox,"O'Farrell, Maggie*",0755334809,9780755334803,0755334809,278        pp,3.92,"42,986",2006,"May 17, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2021",,Paperback,view,/book/show/817670.The_Vanishing_Act_of_Esme_Lennox
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Place of Greater Safety,"Mantel, Hilary",000725055X,9780007250554,000725055X,872        pp,3.99,"10,081",1992,"Mar 04, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2022","Sep 14, 2022","Jul 23, 2021",,Paperback,view,/book/show/18169733-a-place-of-greater-safety
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Life and Opinions of Tristram Shandy, Gentleman","Sterne, Laurence",0141439777,9780141439778,0141439777,735        pp,3.73,"21,786",1767,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Paperback,view,/book/show/76527.The_Life_and_Opinions_of_Tristram_Shandy_Gentleman
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Charioteer,"Renault, Mary",1844089509,9781844089505,1844089509,420        pp,4.11,"5,940",1953,"Nov 07, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 09, 2022","Jan 26, 2023","Jul 21, 2021",,Paperback,view,/book/show/18758839-the-charioteer
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shipping News,"Proulx, Annie",0743225422,9780743225427,0743225422,337        pp,3.88,"146,078",1993,2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 22, 2021","Aug 05, 2021","Jul 21, 2021",,Paperback,view,/book/show/7354.The_Shipping_News
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door,"Szabó, Magda",0099470284,9780099470281,0099470284,262        pp,4.10,"27,087",1987,"Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"God usually ignored us when asked for something, but he invariably granted what we feared.Haunting narrative with unforgettable characters but extremeGod usually ignored us when asked for something, but he invariably granted what we feared.Haunting narrative with unforgettable characters but extremely demanding, the ending is almost unbearable. Unusual story also unexpectedly good...more",Notes are private!,0,9,1,"Aug 12, 2021","Aug 17, 2021","Jul 04, 2021",,Paperback,view (with text),/book/show/946485.The_Door
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against Interpretation and Other Essays,"Sontag, Susan",014119006X,9780141190068,014119006X,312        pp,4.14,"8,864",Dec 1964,"Jun 19, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 02, 2022","Jun 27, 2022","Jul 01, 2021",,Paperback,view,/book/show/6335913-against-interpretation-and-other-essays
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By Night in Chile,"Bolaño, Roberto",,,,128        pp,3.89,"13,019",Nov 2000,"Dec 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2022","Apr 17, 2022","Jun 25, 2021",,Paperback,view,/book/show/29857703-by-night-in-chile
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portnoy’s Complaint,"Roth, Philip",,,,274        pp,3.71,"68,389",1969,"May 18, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2021",,Paperback,view,/book/show/43945.Portnoy_s_Complaint
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temple of the Golden Pavilion,"Mishima, Yukio",0679433155,9780679433156,0679433155,247        pp,3.98,"19,743",1956,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2021",,Hardcover,view,/book/show/62798.The_Temple_of_the_Golden_Pavilion
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Discomfort of Evening,"Rijneveld, Lucas",,,B087ZY9J5K,298        pp,3.46,"32,177","Jan 31, 2018","Aug 18, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Jun 18, 2021","Jul 16, 2021","Jun 18, 2021",,Kindle Edition,view,/book/show/53713830-the-discomfort-of-evening
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Modest Proposal and Other Writings,"Swift, Jonathan",0140436421,9780140436426,0140436421,412        pp,3.55,86,unknown,"Dec 29, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2021",,Paperback,view,/book/show/5945902-a-modest-proposal-and-other-writings
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Nonfiction: A Guide for Writers and Readers,"Rand, Ayn",0452282314,9780452282315,0452282314,208        pp,3.97,509,"Jan 01, 2001","Feb 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In this slim volume, Ayn Rand de-mysticizes writing and maintains that writing is a rational sphere governed by rationally identifiable principles. ShIn this slim volume, Ayn Rand de-mysticizes writing and maintains that writing is a rational sphere governed by rationally identifiable principles. She says, ""What you need for nonfiction writing is what you need for life in general: an orderly method of thinking.”She goes on to provide a clear guide to the process of writing from choosing a subject and theme to creating an outline, first draft, and editing. One of the most interesting parts was her psychological analysis on the different roles played by the conscious mind and the subconscious in the process of writing i.e writing under the direction of the subconscious and then later consciously edit it. Also, how thinking objectively can help in problem-solving and performing complex tasks i.e by considering the epistemology and psycho-epistemology aspects of the mind.A short and quite insightful book that will help one become a better thinker and hence a better writer....more",Notes are private!,0,2,1,"Jun 07, 2021","Jul 04, 2021","Jun 05, 2021",,Paperback,view (with text),/book/show/2112.The_Art_of_Nonfiction
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virtue of Selfishness,"Rand, Ayn",,,B002OSXD64,180        pp,3.55,"14,318",1961,"Nov 01, 1964",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2021",,Kindle Edition,view,/book/show/8145498-the-virtue-of-selfishness
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Romantic Manifesto: A Philosophy of Literature,"Rand, Ayn",,,,196        pp,3.76,"3,388",1969,1975,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2021",,Paperback,view,/book/show/35517192-the-romantic-manifesto
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fine Balance,"Mistry, Rohinton",140003065X,9781400030651,140003065X,603        pp,4.37,"149,455",1995,"Jan 01, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 26, 2023","Feb 06, 2023","Jun 04, 2021",,Paperback,view,/book/show/5211.A_Fine_Balance
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sublime Object of Ideology,"Žižek, Slavoj",0860919714,9780860919711,0860919714,256        pp,4.07,"5,227",1989,"Nov 17, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 17, 2021","Aug 23, 2021","Jun 03, 2021",,Paperback,view,/book/show/18912.The_Sublime_Object_of_Ideology
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moll Flanders,"Defoe, Daniel",,,,339        pp,3.52,"46,337",1722,"Oct 05, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2021",,Paperback,view,/book/show/38262.Moll_Flanders
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wittgenstein's Mistress,"Markson, David",1564782115,9781564782113,1564782115,279        pp,3.95,"6,532","May 01, 1988","Mar 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2021",,Paperback,view,/book/show/51506.Wittgenstein_s_Mistress
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brideshead Revisited,"Waugh, Evelyn",,,,331        pp,4.00,"113,359",1945,"Mar 30, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jun 12, 2021","Jul 07, 2021","May 24, 2021",,Paperback,view,/book/show/111620.Brideshead_Revisited
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angle of Repose,"Stegner, Wallace",,9780140169300,014016930X,569        pp,4.24,"59,185","Mar 01, 1971","May 28, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Beautiful writing, I loved the combination of narrative perspectives, but what a slog, at times.",Notes are private!,0,9,1,Aug 2021,"Aug 04, 2021","May 24, 2021",,Paperback,view (with text),/book/show/292408.Angle_of_Repose
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Pale View of Hills,"Ishiguro, Kazuo*",,,,183        pp,3.79,"34,620",1982,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As with a wound on one's own body, it is possible to develop an intimacy with the most disturbing of things.Kazuo Ishiguro, A Pale View of HillsThere'As with a wound on one's own body, it is possible to develop an intimacy with the most disturbing of things.Kazuo Ishiguro, A Pale View of HillsThere's always a quiet and subdued beauty to Ishiguro's prose, and he has an incredible way of painting haunting pictures that stay with you using very few words. You always get the feeling that there is something going on that you can't quite get at because the lens through which we are seeing the story is muddled but there's a moment where you realize what's going on that the narrator isn't saying.Quite an amazing feat of a first novel....more",Notes are private!,0,16,1,"May 28, 2021","May 30, 2021","May 24, 2021",,Paperback,view (with text),/book/show/41975991-a-pale-view-of-hills
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gravity's Rainbow,"Pynchon, Thomas",0099511754,9780099511755,0099511754,902        pp,4.00,"44,109","Feb 28, 1973","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2021",,Paperback,view,/book/show/17242066-gravity-s-rainbow
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Group Psychology and the Analysis of the Ego,"Freud, Sigmund",0393007707,9780393007701,B007CGWMRY,144        pp,3.73,"3,316",1921,"Feb 17, 1975",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2021",,Mass Market Paperback,view,/book/show/97739.Group_Psychology_and_the_Analysis_of_the_Ego
