,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mari's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Accabadora,"Murgia, Michela",8806197800,9788806197803,8806197800,166        pp,4.06,"14,325","May 25, 2009","May 25, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Non dire mai : di quest’acqua io non ne bevoPoche pagine, ma intense che mi hanno fatto conoscere usanze e tradizioni che ignoravo. Maria è una fillusNon dire mai : di quest’acqua io non ne bevoPoche pagine, ma intense che mi hanno fatto conoscere usanze e tradizioni che ignoravo. Maria è una fillus de anima, ossia una figlia affidata ad un’altra madre. Di questo Maria Listru non sembra risentirne, perché nella famiglia di origine era l’ultima di quattro figli, un numero, una bocca in più da sfamare, un peso. Da Tzia Bonaria Urrai invece è solo Maria. La sarta del paese è benestante, le permette di studiare, perché l’italiano è importante, anche in un paese dove si parla solo in sardo, le insegna un mestiere, l’aiuta a crescere senza tarparle le ali ma facendole capire cosa è giusto e cosa è sbagliato. Dire bugie è sbagliato. Ma anche Bonaria è costretta a mentirle, non può rivelare ancora alla bambina cosa fa in quelle notti in cui esce di casa e quando Maria lo scopre non riesce a perdonarla...acabar in spagnolo significa finire, in sardo accabadora e colei che finisce.Veramente un bel racconto, in cui mi sono immersa per qualche ora estraniandomi da tutto. Una prosa essenziale ed efficace. Il finale l’ho trovato un po’ frettoloso e scontato, ma è un libro che consiglio assolutamente!Le colpe, come le persone, iniziano ad esistere se qualcuno se ne accorge....more",Notes are private!,0,2,1,"Jul 31, 2013","Jul 31, 2013","Jul 08, 2012",,Hardcover,view (with text),/book/show/6925661-accabadora
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il tempo che vorrei,"Volo, Fabio",8804592389,9788804592389,8804592389,235        pp,3.37,"2,756",2009,"Nov 24, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/7600056-il-tempo-che-vorrei
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il suggeritore,"Carrisi, Donato",883042644X,9788830426443,883042644X,462        pp,4.18,"24,953",Jan 2009,"Jan 15, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Il dolore lascia uno spazio, un diaframma fra sé e la notizia.A questo libro avrei potuto dare due stelle come cinque. Alla fine ho deciso per quattroIl dolore lascia uno spazio, un diaframma fra sé e la notizia.A questo libro avrei potuto dare due stelle come cinque. Alla fine ho deciso per quattro perché anche con qualche perplessità mi è piaciuto molto.La trama è avvincente e molto ben congeniata. Le vicende si svolgono in un posto non identificato, i nomi dei protagonisti suscitano un’ambientazione internazionale, e già questo è un particolare che avrebbe potuto mettere in crisi qualsiasi scrittore italiano, e invece Carrisi se l’è cavata benissimo, dando vita a una storia degna di una delle migliori puntate di Criminal Minds.Il motivo per cui avrei potuto dare due stelle è perché mano a mano che procedevo con la lettura il mistero invece di sbrogliarsi si infittiva e ho avuto la sensazione che Carrisi stesse mettendo troppa carne al fuoco. Temevo, come spesso accade con i thriller che alla fine la soluzione sarebbe stata liquidata con qualche paginetta arrangiata lasciando mille domande senza risposte. Mi sbagliavo! Carrisi, è riuscito alla fine a riprendere tutti i sospesi e gli interrogativi seminati pagina dopo pagina e collegarli perfettamente tra loro. Cinque stelle però sarebbero troppe perché comunque i personaggi come Mila un po’ mi infastidiscono. Mi sta bene la finzione, però andare da sola di notte in un posto dove è stato ritrovato un cadavere, con il cellulare scarico e senza una torcia e spararsi per reagire agli effetti di un narcotico beh…forse è troppo inverosimile?Comunque bravo!...more",Notes are private!,0,0,1,"Sep 09, 2014","Sep 18, 2014","Jul 08, 2012",,Hardcover,view (with text),/book/show/9100321-il-suggeritore
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La morte non sa leggere,"Rendell, Ruth",8804408677,9788804408673,8804408677,250        pp,3.90,"7,364","May 02, 1977",1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/10369723-la-morte-non-sa-leggere
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grotesque,"Kirino, Natsuo",8854502480,9788854502482,8854502480,924        pp,3.73,"12,417",2003,"Apr 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/9743009-grotesque
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cavie,"Palahniuk, Chuck*",8804561513,9788804561514,8804561513,414        pp,3.60,"104,292","Jun 21, 2005",Oct 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/9553279-cavie
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Follie di Brooklyn,"Auster, Paul",8806186205,9788806186203,8806186205,265        pp,3.86,"28,357","Dec 27, 2005","Mar 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/9649056-follie-di-brooklyn
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suite francese,"Némirovsky, Irène",884592016X,9788845920165,884592016X,415        pp,3.85,"74,159",Sep 2004,"Oct 26, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un appunto di Irene Némirovsky del giugno 1942 recita così: ""Cominciare a preoccuparmi della forma che avrà questo romanzo una volta terminato! ConsidUn appunto di Irene Némirovsky del giugno 1942 recita così: ""Cominciare a preoccuparmi della forma che avrà questo romanzo una volta terminato! Considerare che non ho ancora finito la 2° parte, che ho in mente la 3° ma che la 4° e la 5° sono ancora nel limbo! Il futuro è nelle mani degli dei, perché dipende da quello che succederà"". E purtroppo gli dei non l’hanno aiutata. Morirà ad Auschwitz il 17 agosto 1942 senza poter completare questo splendido libro. Nella prima parte Temporale di giugno assistiamo all’esodo di molti parigini da una città minacciata di invasione. Le paure, le ansie, i sentimenti dei protagonisti di queste pagine sono così forti che le ho quasi viste uscire dalle pagine del libro e materializzarsi davanti ai miei occhi. C’è la ricca famiglia Pericand, lo scrittore Gabriel Corte, i coniugi Michaud e il rivoltante Charles Langelet e le sue preziosissime porcellane. Tutti cercano di salvare oltre alle loro vite anche i beni più preziosi che hanno in un tripudio di egoismo e vigliaccheria. L’unica eccezione i Michaud. Non hanno niente quando partono, se non quattro stracci in una vecchia valigia e il loro amore e quest’ultimo riusciranno a riportarselo a casa intatto.C’è tanto dolore in queste pagine. Il capitolo in cui morirà il prete Philippe Pericard è splendido nella sua tristezza. Ma anche tanto amore, come quello di Madeleine per Jean Marie che purtroppo è destinato a non concretizzarsi…In Dolce invece tutto cambia. Un piccolo paese di campagna subisce l’occupazione “pacifica” di un gruppo di tedeschi. La guerra è finita, non si spara più, però la paura, il sospetto, il timore del nemico aleggiano ancora. E’ in questo clima che si conoscono Lucile Angellier e Bruno Von Falk. Un po’ per la solitudine in cui entrambi hanno vissuto, un po’ per la nuova stagione che sta per sbocciare, tra i due sembra nascere un sentimento, qualcosa che rimarrà incompiuto però, come quest’opera purtroppo. Giovedì mattina - luglio '42 - Pithiviers (scritta a matita e non obliterata) Mio amato, mie piccole adorate, credo che partiamo oggi. Coraggio e speranza. Siete nel mio cuore, miei diletti. Che Dio ci aiuti tutti. ...more",Notes are private!,0,0,1,"Jun 11, 2012","Jun 29, 2012","Jul 08, 2012",,Paperback,view (with text),/book/show/61461.Suite_francese
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La cura del gorilla,"Dazieri, Sandrone",8806182692,9788806182694,8806182692,308        pp,3.78,273,2001,"Jan 31, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/7313123-la-cura-del-gorilla
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La cena,"Koch, Herman",8865590017,9788865590010,8865590017,255        pp,3.22,"162,298",2009,"May 13, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/13600689-la-cena
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,22/11/'63,"King, Stephen*",8820051354,9788820051358,8820051354,767        pp,4.33,"540,667","Nov 08, 2011","Nov 08, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 03, 2013","Mar 13, 2013","Jul 08, 2012",,Hardcover,view,/book/show/12976252-22-11-63
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nebbia rossa,"Cornwell, Patricia*",8804614803,9788804614807,8804614803,382        pp,3.81,"26,791","Dec 06, 2011",Jan 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2012",,Hardcover,view,/book/show/13417843-nebbia-rossa
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Io ti troverò,"Stevens, Shane",8864112022,9788864112022,8864112022,798        pp,4.07,"1,497",1979,"Nov 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Si guardi sempre alle spalle, perché ció che la insegue potrebbe raggiungerlaUn libro immenso, che nonostante la mole si legge tutto d'un fiato. RitmoSi guardi sempre alle spalle, perché ció che la insegue potrebbe raggiungerlaUn libro immenso, che nonostante la mole si legge tutto d'un fiato. Ritmo altissimo dalla prima all'ultima pagina, un incredibile viaggio nella follia umana, scene cruenti, una caccia all'uomo spietata. Era da tanto che non leggevo un thriller degno di essere definito tale, capace di tenermi incollata alle pagine fino a notte inoltrata. Thomas Bishop e Adam Kenton sono due personaggi indimenticabili, ma quello che secondo me rende perfetta la storia è tutto il contesto storico, politico e sociale che Shane Stevens riesce a costruirgli intorno. E' così bravo nel narrare i fatti da farla sembrare una storia vera. Mi ha sorpreso scoprire che il libro è stato scritto nel 1979, leggendolo si intuisce per l'assoluta mancanza di tecnologia, ma nonostante questo non da l'idea di una storia datata. L'unico appunto è rivolto alla casa editrice, 800 pagine meriterebbero forse una rilegatura migliore, sono una lettrice attenta e gelosa dei propri libri perciò ne ho molta cura, questo si è completamente scollato mentre lo leggevo!Una facciata tra la folla, perso nella massa, un lavoratore, capace di scivolare dentro e fuori, di apparire e scomparire, indistinguibile, irriconoscibile, invisibile. Intoccabile. Non come la lebbra, lenta e globale. Ma come la peste, rapida e mortale....more",Notes are private!,0,2,1,"Aug 11, 2013","Aug 17, 2013","Jul 08, 2012",,Hardcover,view (with text),/book/show/10830966-io-ti-trover
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le correzioni,"Franzen, Jonathan",8806174495,9788806174491,8806174495,603        pp,3.83,"182,770",2001,2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/7312821-le-correzioni
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Harry Potter e il prigioniero di Azkaban,"Rowling, J.K.",8884516129,9788884516121,8884516129,366        pp,4.58,"4,185,119","Jul 08, 1999","Nov 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Dec 29, 2014","Jul 08, 2012",,Paperback,view,/book/show/3310255-harry-potter-e-il-prigioniero-di-azkaban
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il passato è una terra straniera,"Carofiglio, Gianrico",881700376X,9788817003766,881700376X,260        pp,3.71,"1,869",2004,"Sep 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,Hardcover,view,/book/show/4769265-il-passato-una-terra-straniera
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mangia prega ama,"Gilbert, Elizabeth*",8817042188,9788817042185,8817042188,376        pp,3.63,"1,743,432","Feb 16, 2006",2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/9813919-mangia-prega-ama
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ACAB: All Cops Are Bastards,"Bonini, Carlo",8806194690,9788806194697,8806194690,191        pp,3.18,167,2009,2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2012",,Paperback,view,/book/show/9696658-acab
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steve Jobs,"Isaacson, Walter*",885202106X,9788852021060,,916        pp,4.16,"1,246,315","Oct 01, 2011","Oct 24, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2012",,ebook,view,/book/show/12987375-steve-jobs
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'educazione delle fanciulle,"Littizzetto, Luciana",8806209434,9788806209438,8806209434,105        pp,2.85,339,"Nov 29, 2011","Nov 29, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sono una grande produttrice di utopie, coltivo chimere come gli altri coltivano margherite sui balconi.  Due generazioni di “fanciulle” si confrontan Sono una grande produttrice di utopie, coltivo chimere come gli altri coltivano margherite sui balconi.  Due generazioni di “fanciulle” si confrontano raccontando un po’ della loro vita, e della loro epoca. La Littizzetto l’ho sentita più vicina anagraficamente, ma la Valeri mi è piaciuta di più, l’ho trovata più vera. Le storie della Littizzetto rispecchiano un po’ le gag a cui ci ha abituato, quelle della Valeri mi hanno veramente fatto assaporare un’epoca più lontana. Bellissime entrambe le decrizioni della figura materna, esilaranti le scene del matrimonio. Ma il messaggio più bello è quello sulla bellezza della vita: ”voglio essere viva da viva” Forse una volta si viveva come se le cose potessero durare per tutta la vita e il futuro fosse più o meno già scritto e ogni tappa stabilita in partenza. Ora no. Io posso dire ti amo. Ma non è detto che sia per sempre....more",Notes are private!,0,1,1,"Mar 20, 2014","Mar 20, 2014","Jul 08, 2012",,Paperback,view (with text),/book/show/13179546-l-educazione-delle-fanciulle
