,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Christopher's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mélusine        (Doctrine of Labyrinths, #1)","Monette, Sarah*",0441014178,9780441014170,0441014178,477        pp,3.66,"4,302","Jun 27, 2005","Jun 27, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2019",,Mass Market Paperback,view,/book/show/492069.M_lusine
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Devlin's Luck        (Sword of Change, #1)","Bray, Patricia*",0553584758,9780553584752,0553584758,416        pp,3.82,"1,420","Apr 30, 2002","Apr 28, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2019",,Mass Market Paperback,view,/book/show/208740.Devlin_s_Luck
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pearl Diver,"Talarigo, Jeff*",1400034914,9781400034918,1400034914,237        pp,3.75,"1,740","Apr 12, 2005","Apr 12, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2019",,Paperback,view,/book/show/124831.The_Pearl_Diver
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Ruth,"Hamilton, Jane",0385265700,9780385265706,B007CGUUBE,328        pp,3.86,"67,608","Nov 01, 1988","Jan 01, 1988",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2019",,Paperback,view,/book/show/5187.The_Book_of_Ruth
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of This New World,"Hyde, Allegra*",1609384431,9781609384432,1609384431,124        pp,4.12,186,"Oct 01, 2016","Oct 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2019",,Paperback,view,/book/show/29771119-of-this-new-world
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giant's House,"McCracken, Elizabeth",0061120162,9780061120169,0061120162,320        pp,3.66,"7,591","Jun 01, 1996","Jul 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2019",,Paperback,view,/book/show/136216.The_Giant_s_House
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heir of Night        (The Wall of Night, #1)","Lowe, Helen*",0061734047,9780061734045,0061734047,447        pp,3.73,"1,468","Jan 01, 2010","Sep 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2019",,Mass Market Paperback,view,/book/show/7788549-the-heir-of-night
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sunne in Splendour,"Penman, Sharon Kay",0345363132,9780345363138,0345363132,936        pp,4.40,"21,875",Oct 1982,"Jan 14, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2019",,Paperback,view,/book/show/119829.The_Sunne_in_Splendour
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lies of Descent        (The Fallen Gods' War, 1)","Bucher, Troy Carrol*",0756415454,9780756415457,0756415454,420        pp,4.24,123,"Aug 20, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2019",,Hardcover,view,/book/show/43154533-lies-of-descent
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Salvage,"Campbell, Bonnie Jo",039333919X,9780393339192,039333919X,192        pp,3.99,"2,733","Mar 10, 2009","Dec 14, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2019",,Paperback,view,/book/show/7186242-american-salvage
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Curse of the Mistwraith        (Wars of Light and Shadow, #1)","Wurts, Janny*",0451453069,9780451453068,0451453069,611        pp,3.77,"5,811",May 1993,"Feb 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2019",,Hardcover,view,/book/show/1026512.Curse_of_the_Mistwraith
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secrets of Jin-shei        (Jin-Shei, #1)","Alexander, Alma*",0060750588,9780060750589,0060750588,504        pp,3.89,"1,942",2003,"May 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 09, 2019",,Paperback,view,/book/show/204279.The_Secrets_of_Jin_shei
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spring Moon: A Novel of China,"Lord, Bette Bao",0060599758,9780060599751,0060599758,480        pp,3.99,"2,868",1981,"Jan 01, 1900",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 09, 2019",,Paperback,view,/book/show/107456.Spring_Moon
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Samurai's Garden,"Tsukiyama, Gail",0312144075,9780312144074,0312144075,211        pp,4.15,"25,979","May 04, 1994","May 04, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 18, 2019","May 18, 2019","May 09, 2019",,Paperback,view,/book/show/51113.The_Samurai_s_Garden
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World Unseen,"Sarif, Shamim*",075532191X,9780755321919,075532191X,344        pp,4.07,"2,229","May 01, 2001","Jun 07, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 06, 2019",,Paperback,view,/book/show/1585299.The_World_Unseen
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Language of Cranes,"Leavitt, David",1582345732,9781582345734,1582345732,352        pp,3.97,"6,660",1986,"May 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 06, 2019",,Paperback,view,/book/show/373049.The_Lost_Language_of_Cranes
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orange World and Other Stories,"Russell, Karen*",0525656138,9780525656135,0525656138,275        pp,3.98,"6,043","May 14, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2019",,Hardcover,view,/book/show/42180217-orange-world-and-other-stories
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fishnet,"Innes, Kirstin*",1910449067,9781910449066,1910449067,266        pp,3.54,"1,178","Apr 06, 2015","Jul 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2019",,Paperback,view,/book/show/23398459-fishnet
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Late Nights on Air,"Hay, Elizabeth",0771038119,9780771038112,0771038119,364        pp,3.57,"12,204","Sep 18, 2007","Sep 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Hardcover,view,/book/show/1677996.Late_Nights_on_Air
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tiger Claw,"Baldwin, Shauna Singh",0676976212,9780676976212,0676976212,592        pp,3.69,593,"Sep 14, 2004","Jul 26, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Paperback,view,/book/show/501815.The_Tiger_Claw
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Away,"Urquhart, Jane",0771086504,9780771086502,0771086504,368        pp,3.83,"6,135",1993,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Paperback,view,/book/show/383690.Away
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whirlpool,"Urquhart, Jane",0771086512,9780771086519,0771086512,240        pp,3.55,235,1986,"May 03, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Paperback,view,/book/show/2512142.The_Whirlpool
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prestige,"Priest, Christopher",0312858868,9780312858865,0312858868,404        pp,3.91,"22,521",1995,"Sep 15, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 08, 2023","May 08, 2023","May 03, 2019",,Paperback,view,/book/show/239239.The_Prestige
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Piano Tuner,"Mason, Daniel*",1400030382,9781400030385,1400030382,312        pp,3.60,"13,877",2002,Sep 2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Paperback,view,/book/show/55096.The_Piano_Tuner
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misfortune,"Stace, Wesley",0316830348,9780316830348,0316830348,531        pp,3.70,"1,855",2005,"Apr 11, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Hardcover,view,/book/show/379343.Misfortune
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Meaning of Night        (The Meaning of Night, #1)","Cox, Michael",0393062031,9780393062038,0393062031,703        pp,3.72,"9,357","Sep 17, 2006","Sep 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Hardcover,view,/book/show/177076.The_Meaning_of_Night
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Mountain,"Frazier, Charles",0802142842,9780802142849,0802142842,449        pp,3.88,"242,734","Jan 01, 1997","Aug 31, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Paperback,view,/book/show/10920.Cold_Mountain
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Florence & Giles,"Harding, John*",0007315031,9780007315031,0007315031,272        pp,3.62,"5,414",2010,"Jan 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2019",,Hardcover,view,/book/show/7343071-florence-giles
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell the Wolves I'm Home,"Brunt, Carol Rifka*",0679644199,9780679644194,0679644199,360        pp,4.03,"143,067","Jun 19, 2012","Jun 19, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"May 03, 2019","May 09, 2019","May 03, 2019",,Hardcover,view,/book/show/12875258-tell-the-wolves-i-m-home
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Known World,"Jones, Edward P.",0061159174,9780061159176,0061159174,388        pp,3.83,"41,276",Sep 2003,"Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2019",,Paperback,view,/book/show/67.The_Known_World
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deep River,"Marlantes, Karl",,,B075VCJF62,820        pp,4.21,"5,092","Jul 02, 2019","Jul 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2019",,Kindle Edition,view,/book/show/36395451-deep-river
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wizard of the Crow,Ngũgĩ wa Thiong'o,037542248X,9780375422485,037542248X,768        pp,4.21,"3,383",2004,"Aug 08, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2019",,Hardcover,view,/book/show/57485.Wizard_of_the_Crow
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Child of the Northern Spring        (Guinevere, #1)","Woolley, Persia*",0671622005,9780671622008,0671622005,428        pp,3.74,"1,810","Jan 01, 1987","Jan 01, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2019",,Hardcover,view,/book/show/641719.Child_of_the_Northern_Spring
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hawk of May,"Bradshaw, Gillian",0553299220,9780553299229,0553299220,304        pp,3.90,"2,119","May 01, 1980","Oct 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2019",,Mass Market Paperback,view,/book/show/146690.Hawk_of_May
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harpy's Flight        (Windsingers, #1)","Lindholm, Megan",0007112521,9780007112524,0007112521,320        pp,3.65,"1,885",1983,"Jan 14, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2019",,Mass Market Paperback,view,/book/show/401427.Harpy_s_Flight
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Windsingers        (Windsingers, #2)","Lindholm, Megan",000711253X,9780007112531,000711253X,392        pp,3.70,"1,113",1984,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2019",,Mass Market Paperback,view,/book/show/401429.The_Windsingers
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dark Moon        (The Guardian Cycle, #1)","Gray, Julia",1857239938,9781857239935,1857239938,544        pp,3.96,331,"Sep 01, 2000","Sep 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2019",,Paperback,view,/book/show/1692427.The_Dark_Moon
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Family of Origin,"Hauser, C.J.*",0385544626,9780385544627,0385544626,287        pp,3.48,"1,501","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2019",,Hardcover,view,/book/show/42583878-family-of-origin
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Enchanted Islands,"Amend, Allison*",0385539061,9780385539067,0385539061,306        pp,3.76,"3,554","May 24, 2016","May 24, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2019",,Hardcover,view,/book/show/26192488-enchanted-islands
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Cavern of Black Ice        (Sword of Shadows, #1)","Jones, J.V.",1857237439,9781857237436,1857237439,804        pp,3.88,"9,140","Mar 01, 1999","Jan 06, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel is at its best when weaving a tale of intrigue. All the characters are hiding secrets or discovering secrets about themselves. It’s excitinThis novel is at its best when weaving a tale of intrigue. All the characters are hiding secrets or discovering secrets about themselves. It’s exciting to try and piece together all of the elements and understand all the motivations. Raif’s moral dilemmas are compelling and complex. Where the novel fails for me is when the travelogue takes over. The long descriptions of nearly every geological feature the characters come across, the occasional history lessons surrounding all the rivers and clan holdings, and repetitive plot points made the second half of the novel a complete slog. And I say that as someone who loves a good travelogue fantasy. But a good fantasist finds a way to maintain the tension in the journey, and Jones really doesn’t do that here. Not sure if the net of intrigue or Jones’ stunning prose is enough to make me want to pick up the second volume. ...more",Notes are private!,0,4,1,"Apr 27, 2019","May 11, 2019","Apr 27, 2019",,Mass Market Paperback,view (with text),/book/show/2118655.A_Cavern_of_Black_Ice
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Remedies,"Wang, Juliana Xuan*",1984822748,9781984822741,1984822748,256        pp,3.74,"1,379","May 14, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2019",,Hardcover,view,/book/show/39025960-home-remedies
