,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,L.K.'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music for Wartime,"Makkai, Rebecca*",0525426698,9780525426691,0525426698,240        pp,4.06,"1,774","Jun 23, 2015","Jun 23, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2020",,Hardcover,view,/book/show/23398883-music-for-wartime
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grit in Juarez: Beyond the Wall,"Surles, Marion*",0578444925,9780578444925,0578444925,117        pp,4.43,14,unknown,"Feb 28, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First, everyone who reads this  should know the author's royalties from the purchase of this book go to Love and Literacy, a ministry devoted toFirst, everyone who reads this  should know the author's royalties from the purchase of this book go to Love and Literacy, a ministry devoted to helping children and families in Juarez.The poverty described in Grit in Juarez isn't the type of poverty we see in the U. S., where community shelters provide safety nets. Juarez-style poverty drives children - very small children - to the dump to scavenge, à la ""Slumdog Millionaire."" Cristal and her little sister, Fina, are two such children. Always hungry. Always dirty. Always trying to navigate the mean streets while their mother is otherwise occupied. There is a church nearby, the pastors of which supply about the only consistent meals the little girls get. On Sunday mornings, the pastor's voice booms over the neighborhood via loudspeaker. That about sums up the extent of the church's penetration.And then there's little Daniel, who has a family that is struggling under the weight of Daniel's little brother's chronic and severe respiratory illness. Daniel is also bullied by a neighborhood tough.Marion Surles does a very nice job of bringing these characters together in ways that spark change, not only for them but for the entire neighborhood. The message is we need one another other, and even more importantly, we need to be there for one another other. That's what love does....more",Notes are private!,0,2,1,"Dec 02, 2019","Dec 11, 2019","Jan 22, 2020",,Paperback,view (with text),/book/show/44291451-grit-in-juarez
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Patron Saint of Liars,"Patchett, Ann",1841150509,9781841150505,1841150509,352        pp,3.87,"50,658",1992,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2020",,Paperback,view,/book/show/15957.The_Patron_Saint_of_Liars
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding Dorothy,"Letts, Elizabeth*",0525622101,9780525622109,0525622101,351        pp,4.17,"26,771","Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2020",,Hardcover,view,/book/show/40265841-finding-dorothy
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some Days You Dance,"Burke, Vikki",1936314606,9781936314607,1936314606,317        pp,4.47,17,"Oct 20, 2011","Oct 21, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2020",,Hardcover,view,/book/show/12967366-some-days-you-dance
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tipping Point: How Little Things Can Make a Big Difference,"Gladwell, Malcolm",0316346624,9780316346627,0316346624,301        pp,4.00,"814,319","Jan 01, 2002",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2019","Apr 15, 2020","Dec 28, 2019",,Paperback,view,/book/show/2612.The_Tipping_Point
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hospital at the End of the World,"Niemczura, Joe*",1935514288,9781935514282,1935514288,260        pp,3.53,72,"May 15, 2009","May 15, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2019",,Paperback,view,/book/show/6474495-the-hospital-at-the-end-of-the-world
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forrest Gump        (Forrest Gump, #1)","Groom, Winston",,,B004VSRHZ8,unknown,4.02,"68,535","Dec 31, 1986","Apr 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2019",,Audible Audio,view,/book/show/35155216-forrest-gump
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"10 Publishing Myths, Insights Every Author Needs to Succeed","Whalin, W. Terry*",164279452X,9781642794526,164279452X,164        pp,4.70,30,unknown,"Dec 17, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There's no fluff in W. Terry Whalin's short, highly readable antidote to kidding yourself about what to expect beyond the manuscript. Writers spend inThere's no fluff in W. Terry Whalin's short, highly readable antidote to kidding yourself about what to expect beyond the manuscript. Writers spend inordinate amounts of time obsessing about the craft of writing, but too often we are nothing short of delusional about how our work will reach readers. The right readers. For that reason, 10 Myths is an important addition to your arsenal.Mr. Whalin has earned the right to dispense candid, reliable advice. He's an experienced editor and writer himself, and he's worked in publishing for many years. He lays out the facts without apology. They are what they are, and we are expected to be big boys and girls and make our choices accordingly. Mr. Whalin's objective, dispassionate approach to advising writers is one of my favorite aspects of his writing, whether an article or a book. He never comes off as if he's ""selling"" one course of action or another, unless it’s persistence, professionalism, and bringing the best product you can to the table. He's a ready advocate for these virtues.Unless you're consistently knocking it out of the park with bestsellers, I recommend you get yourself a copy of 10 Publishing Myths. Keep it close for reference and read it cover to cover from time to time. It'll do you and your writing career good....more",Notes are private!,0,3,1,"Dec 26, 2019","Jan 27, 2020","Dec 26, 2019",,Paperback,view (with text),/book/show/48921823-10-publishing-myths-insights-every-author-needs-to-succeed
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus and the Eyewitnesses: The Gospels as Eyewitness Testimony,"Bauckham, Richard",0802874312,9780802874313,0802874312,704        pp,4.34,"1,109","Dec 15, 2006","Apr 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2019",,Hardcover,view,/book/show/31940025-jesus-and-the-eyewitnesses
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unfollow: A Journey from Hatred to Hope,"Phelps-Roper, Megan*",,,B07L98H2SC,305        pp,4.16,"16,999","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2019",,Kindle Edition,view,/book/show/43314707-unfollow
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisterhood of Faith: 365 Life-Changing Stories about Women Who Made a Difference,"Brosius, Shirley*",158229576X,9781582295763,158229576X,412        pp,4.10,20,"Oct 17, 2006","Oct 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First, Sisterhood of Faith is a beautifully bound book. Nice quality paper, beautiful illustrations throughout, and a little pink ribbon to mark your First, Sisterhood of Faith is a beautifully bound book. Nice quality paper, beautiful illustrations throughout, and a little pink ribbon to mark your place each day. I'm writing this  on December 1, and today's sister is Joan Waste, a blind twenty-two year old who called on the name of Jesus as she was burned at the stake in 1556. Her crime was memorizing Scripture that had been read to her by a man in debtor's prison and a parish clerk. I'm honoring Ms. Waste in my , and thank you, Shirley Brosius, for telling me about her. I never would've known.If you're looking for a sweet little Christmas surprise for a friend, I don't think you can go wrong with this one. I'm so glad to have a copy. Highly recommended....more",Notes are private!,0,3,1,Nov 2019,Dec 2019,"Dec 01, 2019",,Hardcover,view (with text),/book/show/371255.Sisterhood_of_Faith
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Benediction        (Plainsong #3),"Haruf, Kent",0307950425,9780307950420,0307950425,258        pp,4.01,"21,307","Feb 26, 2013","Jan 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2019",,Paperback,view,/book/show/17978442-benediction
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prairie Fires: The American Dreams of Laura Ingalls Wilder,"Fraser, Caroline",1627792767,9781627792769,1627792767,640        pp,3.94,"17,496","Nov 14, 2017","Nov 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2019",,Hardcover,view,/book/show/33911349-prairie-fires
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mill Point Road        (Ravenwood #1),"Ellem, J.K.*",,,B07R8RLBRF,335        pp,3.72,"3,465","Jun 30, 2019","Jun 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2019",,Kindle Edition,view,/book/show/48589113-mill-point-road
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Families Among Us,"Kimzey, Blake*",1625579950,9781625579959,1625579950,40        pp,4.38,48,"Sep 15, 2014","Sep 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2019",,Paperback,view,/book/show/22789626-families-among-us
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ain't Nobody Nobody,"Ellett, Heather Harper*",1947993704,9781947993709,1947993704,293        pp,4.13,212,"Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2019",,Hardcover,view,/book/show/46252580-ain-t-nobody-nobody
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is How You Lose the Time War,"El-Mohtar, Amal*",1534431004,9781534431003,1534431004,198        pp,3.91,"205,603","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2019",,Hardcover,view,/book/show/41093489-this-is-how-you-lose-the-time-war
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Doghouse: A Couple's Breakup from Their Dog's Point of View,"Case, Teri*",,9780999701546,,394        pp,4.51,110,"Apr 16, 2019","Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,ebook,view,/book/show/43891376-in-the-doghouse
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Truth & Beauty,"Patchett, Ann",0060572159,9780060572150,0060572159,257        pp,3.96,"43,449",Sep 1995,"Apr 05, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 11, 2019",,Paperback,view,/book/show/3686.Truth_Beauty
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When We Were on Fire: A Memoir of Consuming Faith, Tangled Love, and Starting Over","Zierman, Addie*",1621885917,9781621885917,1621885917,0        pp,3.99,"2,119","Jan 01, 2013","Apr 15, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Addie Zierman's memoir piqued my curiosity because lately I've heard people talk about a ""Millennial migration"" away from church-going. Millennials arAddie Zierman's memoir piqued my curiosity because lately I've heard people talk about a ""Millennial migration"" away from church-going. Millennials aren't the first generation to stumble over church culture. I know plenty of Gen Xers and Baby Boomers who consider themselves spiritual but want nothing to do with ""organized religion."" I have my own experience too. Many years ago, when I first gave serious thought to following Christ, one of the challenges I had to work through was having to hang out with ""church people."" So I was really curious to hear (Audible edition) what Ms. Zierman had to say. I have to be honest. I expected bitterness. Instead I encountered generosity and grace. It's that perspective that makes When We Were on Fire a worthwhile read. I'd go as far as saying this memoir is a must-read for ministers of all stripes, especially youth ministers, and for parents who are raising their kids in church culture.Ms. Zierman makes it abundantly clear there's a difference between following Christ and immersing oneself in a culture. At this point, I could go on and on about what it means to be in the world and not of the world. But you aren't reading this  to get a sermon on John 17 from me. Suffice it to say When We Were on Fire is a great read to begin a journey of forgiving past offenses and rediscovering fellowship with the Lord and other believers. It's an even better read to help one avoid taking offense in the first place....more",Notes are private!,0,4,1,"Nov 05, 2019","Nov 22, 2019","Nov 05, 2019",,Kindle Edition,view (with text),/book/show/29101473-when-we-were-on-fire
