,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lavinia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,En ö i havet,"Thor, Annika",9163894483,9789163894480,9163894483,286        pp,3.96,"3,167",1996,Apr 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 16, 2022","Jul 23, 2022","Jul 16, 2022",,Paperback,view,/book/show/35017659-en-i-havet
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guermantes Way,"Proust, Marcel",0143039229,9780143039228,0143039229,619        pp,4.27,"10,131",Aug 1920,"May 31, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jul 16, 2022","Jul 29, 2022","Jul 16, 2022",,Paperback,view,/book/show/18798.The_Guermantes_Way
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Păcăleală,"Starnone, Domenico",9786063338,,,208        pp,3.72,"3,241","Oct 11, 2016",Jun 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Jul 14, 2022","Jul 16, 2022","Jul 14, 2022",,Paperback,view,/book/show/51183856-p-c-leal
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buried Candelabrum,"Zweig, Stefan",,,,156        pp,3.65,"2,370",1936,1980,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2022",,Paperback,view,/book/show/20887376-the-buried-candelabrum
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1922: Scenes from a Turbulent Year,"Rennison, Nick",0857304674,9780857304674,0857304674,256        pp,3.64,157,"Nov 18, 2021","Nov 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 09, 2022",,Hardcover,view,/book/show/58320870-1922
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Artificial Silk Girl,"Keun, Irmgard",1892746816,9781892746818,1892746816,216        pp,3.66,"3,802",1932,"Aug 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 23, 2023","Apr 30, 2023","Jul 09, 2022",,Hardcover,view,/book/show/370756.The_Artificial_Silk_Girl
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Less Than Angels,"Pym, Barbara",1559213884,9781559213882,1559213884,256        pp,3.93,"2,991",1955,"Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jul 08, 2022","Jul 14, 2022","Jul 08, 2022",,Paperback,view,/book/show/587597.Less_Than_Angels
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rădăcina de bucsau,"Nimigean, Ovidiu",9734617761,9789734617760,9734617761,480        pp,4.32,119,2010,2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Probabil unul dintre cele mai bune romane românești citite de mine în ultimul timp, amînat nejustificat de mult, dar dat gata în doar cîteva zile. Nu Probabil unul dintre cele mai bune romane românești citite de mine în ultimul timp, amînat nejustificat de mult, dar dat gata în doar cîteva zile. Nu e o lectură lejeră, avem angoase, suferință, boală, situații-limită și un protagonist intelectual măcinat de neîmpliniri și frustrări. Sigur nu e o carte pentru toate gusturile, nici nu știu dacă să zic c-o recomand, zic numai așa, că mi-a plăcut. :)...more",Notes are private!,0,21,1,"Jul 02, 2022","Jul 07, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/9637600-r-d-cina-de-bucsau
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lila        (Gilead, #3)","Robinson, Marilynne",0374187614,9780374187613,0374187614,261        pp,3.95,"33,315","Oct 07, 2014","Oct 07, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Rar am întîlnit scriitori contemporani de forța și finețea lui Robinson.,Notes are private!,0,11,1,"Jun 22, 2022","Jun 30, 2022","Jun 22, 2022",,Hardcover,view (with text),/book/show/20575411-lila
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Netanyahus,"Cohen, Joshua",1913097609,9781913097608,1913097609,240        pp,3.81,"13,652","May 05, 2021","May 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2022",,Paperback,view,/book/show/55817233-the-netanyahus
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kallocain,"Boye, Karin",,9789177425762,,208        pp,3.72,"12,537",1940,"Feb 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dictaturile se mai schimbă, coșmarul totalitarismului rămîne. Dacă la apariția ei (1940), cartea trimitea către Stalin și Hitler, azi poate fi citită Dictaturile se mai schimbă, coșmarul totalitarismului rămîne. Dacă la apariția ei (1940), cartea trimitea către Stalin și Hitler, azi poate fi citită în cheia situației curente din imediata noastră apropiere sau poate fi comparată cu totalitarismul trăit pe propria piele. O distopie (presupun) necunoscută în România—n-am găsit nici o informație despre ea—a fost comparată cu 1984, pe care o precede cu mai mulți ani și căreia aș zice că îi e superioară stilistic, Minunata lume nouă sau Noi (pe care n-am citit-o)....more",Notes are private!,0,5,1,"May 25, 2022","Jun 04, 2022","May 25, 2022",,Paperback,view (with text),/book/show/60497229-kallocain
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Femeia în roșu,"Babeti, Adriana",9734621068,9789734621064,B00EAY6L14,416        pp,3.72,225,1990,"Sep 25, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cel mai puțin din romanul ăsta m-a interesat și impresionat partea senzațională, cu gangsterul Dillinger prin Chicago, de fapt singurul minus. Ceea ceCel mai puțin din romanul ăsta m-a interesat și impresionat partea senzațională, cu gangsterul Dillinger prin Chicago, de fapt singurul minus. Ceea ce, desigur, nu e o critică la adresa romanului, ci spune probabil mai multe despre lipsa mea de interes pentru alcaponi și prohibiție. Autorii puteau scrie despre absolut orice altceva și să aplice aceleași procedee și mi-ar fi plăcut la fel de mult. Altfel, da, o excelentă lecție de postmodernism, un demers nebunesc să scrii un roman de 400 de pagini la șase mîini, parodiind nenumărate stiluri, în nici 20 de zile. „Scoală, Ană* dragă. S-o clopoțît dă micu dejun.” = ❤️, precum și tot graiul bănățean.*Ana Cumpănaș, e de găsit pe wiki, nici eu nu știam de existența ei înainte de cartea asta. Sper că nu sînt singura. ...more",Notes are private!,0,14,1,"May 21, 2022","Jun 30, 2022","May 21, 2022",,Kindle Edition,view (with text),/book/show/20344448-femeia-n-ro-u
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ett nytt land utanför mitt fönster,"Kallifatides, Theodor",9100573760,9789100573768,9100573760,254        pp,3.80,719,"Jan 01, 2001","Mar 02, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 08, 2022","May 21, 2022","May 08, 2022",,Hardcover,view,/book/show/690563.Ett_nytt_land_utanf_r_mitt_f_nster
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Steeples,"Baume, Sara",1916291481,9781916291485,1916291481,256        pp,3.53,"2,073",2022,"Apr 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2022",,Paperback,view,/book/show/59701896-seven-steeples
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Det andra målet: Noveller,"Karlsson, Jonas",9146215891,9789146215899,9146215891,212        pp,3.64,325,2007,"Mar 15, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 21, 2022","May 14, 2022","Apr 21, 2022",,Hardcover,view,/book/show/1474666.Det_andra_m_let
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Promise,"Galgut, Damon",1784744069,9781784744069,1784744069,293        pp,3.87,"42,373","Apr 06, 2021","Jun 17, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dragă Damon Galgut,În primul rînd trebuie să-ți cer scuze că a durat atît de mult ca scrisoarea mea să te găsească, dar, după cum bine știm noi dintr-Dragă Damon Galgut,În primul rînd trebuie să-ți cer scuze că a durat atît de mult ca scrisoarea mea să te găsească, dar, după cum bine știm noi dintr-un celebru film autohton, viața e complexă și are multe aspecte. Unde mai pui că ne despart și vreo 10.000 de kilometri. Spre deosebire, poate, de alți cititori, recunosc că singura mea interacțiune anterioară cu literatura sud-africană s-a produs acum 10+ ani, cînd am citit minunatul roman al domnului Coetzee, Dezonoare. Și mai recunosc că, dacă ar fi fost să aleg, aș fi fost mai degrabă interesată să citesc ceva de Nadine Gordimer, dar iată că biblioteca locală, receptivă la premii literare și noutăți comerciale, mi te-a scos efectiv în față și ce era să fac.O să fiu sinceră, dragă Damon, nu m-a fascinat din prima scriitura ta. De fapt nici pînă la final nu pot să zic că am fost neapărat cucerită de stil, dar povestea a reușit să mă captiveze pe parcurs din ce în ce mai mult, odată ce am priceput încotro o ia. E destul de tristuț romanul ăsta al tău, sînt multe înmormîntări și nici măcar o nuntă (sorry, Hugh!), plus o promisiune mereu amînată și împlinită cu aproximație, cînd e poate prea tîrziu. Familia Swart se transformă (și dezintegrează încetul cu încetul) pe parcursul cîtorva zeci de ani, la fel cum se transformă și societatea sud-africană, care e urmărită din plin Apartheid pînă spre zilele noastre. Am avut, trebuie să recunosc, o mare problemă cu familia asta de albi, pentru că vocea cititorului din capul meu avea un accent specific persoanelor de culoare (multă culoare), nici măcar așa mai caramel, gen Trevor Noah. Așa că am uitat de multe ori că ei erau ăia privelegiații din poveste. Și apropo de asta: mi-ar fi plăcut să scrii despre o familie de culoare? Da, dar nu te condamn, e povestea ta. Mi-ar fi plăcut în schimb să-i fi acordat lui Salome, adevăratul personaj principal al romanului—deși din umbră—mai mult spațiu în poveste? Da, cu siguranță, și poate ăsta îl văd ca un mic minus, dar nu stăm acum să contabilizăm. În fine, e o poveste bună, asta e important. Dacă merita sau nu Bookerul, nu e treaba mea, văd că s-au iscat discuții, nu mai are lumea hobbyuri, zău.Nu promit ...more",Notes are private!,0,19,1,"Apr 18, 2022","May 07, 2022","Apr 18, 2022",,Hardcover,view (with text),/book/show/54633172-the-promise
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cronica de familie - vol. 1,"Dumitriu, Petru",9736757048,9789736757044,9736757048,528        pp,4.22,125,1957,"Oct 28, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2022","May 08, 2022","Apr 05, 2022",,Hardcover,view,/book/show/15853766-cronica-de-familie---vol-1
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",163557563X,9781635575637,163557563X,272        pp,4.23,"280,832","Sep 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 28, 2022","Apr 04, 2022","Mar 28, 2022",,Hardcover,view,/book/show/50202953-piranesi
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trenuri cu prioritate,"Hrabal, Bohumil",973124736X,9789731247366,973124736X,128        pp,3.75,"10,865",1965,Feb 2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Mar 25, 2022","Mar 27, 2022","Mar 25, 2022",,Paperback,view,/book/show/17156071-trenuri-cu-prioritate
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Virgil,"Broch, Hermann",0679755489,9780679755487,0679755489,493        pp,4.15,"1,522",Jun 1945,"Jan 15, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2022",,Paperback,view,/book/show/27426.The_Death_of_Virgil
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Conservationist,"Gordimer, Nadine",0140047166,9780140047165,0140047166,267        pp,3.31,"3,032",1974,"Feb 24, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2022",,Paperback,view,/book/show/96337.The_Conservationist
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel Savoy,"Roth, Joseph",1585674478,9781585674473,1585674478,123        pp,3.78,"2,184",1924,"Oct 28, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 19, 2022","Mar 23, 2022","Mar 19, 2022",,Paperback,view,/book/show/57792.Hotel_Savoy
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Într-un cămin de domnișoare. Călător din noaptea de Ajun,"Odeanu, Anisoara",,,,452        pp,3.70,82,1934,1985,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 12, 2022","Mar 16, 2022","Mar 12, 2022",,Paperback,view,/book/show/15755955-ntr-un-c-min-de-domni-oare-c-l-tor-din-noaptea-de-ajun
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Word,"Henstra, Sarah",0802126553,9780802126559,0802126553,352        pp,3.74,"1,476","Mar 13, 2018","Mar 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Mar 10, 2022","Mar 12, 2022","Mar 10, 2022",,Paperback,view,/book/show/35458038-the-red-word
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Max, Mischa & Tetoffensiven","Harstad, Johan",,9788205473140,,"1,082        pp",4.42,"6,294","May 10, 2017","Oct 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2022",,Hardcover,view,/book/show/27271848-max-mischa-tetoffensiven
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freeman's: The Future of New Writing,"Freeman, John*",,9781925603071,1925603075,320        pp,3.95,153,unknown,"Oct 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 10, 2022","Mar 10, 2022","Mar 10, 2022",,Paperback,view,/book/show/35576077-freeman-s
