,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Deborah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Open City,"Cole, Teju",1400068096,9781400068098,1400068096,259        pp,3.50,"16,225","Feb 08, 2011","Feb 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2012",,Hardcover,view,/book/show/8526694-open-city
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reader’s Block,"Markson, David",1564781321,9781564781321,1564781321,194        pp,4.08,"1,489","Jan 01, 1996","Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2012",,Paperback,view,/book/show/195607.Reader_s_Block
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President","Millard, Candice",,,,352        pp,4.21,"74,742","Sep 20, 2011","Sep 20, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Note: Goodreads doesn't have a half star option, but my rating is actually three and a half stars.My dad would be proud of me. He was an American HistNote: Goodreads doesn't have a half star option, but my rating is actually three and a half stars.My dad would be proud of me. He was an American History buff, always pressing me to read less fiction and more books about our nation's past presidents and significant historical events. I was never very interested in that. But since his passing, I have made it a point to alternate fiction titles with non-fiction titles, and one of those happened to be Candice Millard's previous book ""The River of Doubt: Theodore Roosevelt's Darkest Journey,"" (which I have also ed on GR), a five-star marvel of a book that engrossed me from its first word to its last. That said, when I discovered that Millard had a new book out, I was eager to read it, despite the fact that I knew embarrassingly little - oh, who am I kidding? - I knew absolutely NOTHING about former President James Garfield except that he had suffered an untimely death at the hands of an assassin (an assassin about whom I also knew nothing, including his name). Determined to rectify that gap in my knowledge, I began reading, less with enthusiasm than with trepidation. But I'm very glad that I did. I'll admit, this is not Millard's best book. It is not as riveting as ""River of Doubt,"" that's true. But that book had Teddy Roosevelt and the Amazon River. Any decent writer could take either of those subjects and produce a pretty good book out of them. In fact, even a poor writer could probably have written a pretty good book about the larger than life Roosevelt and his trek through uncharted territory. Garfield was no Roosevelt. But Garfield was remarkable, in ways I never expected, and through Millard's eyes and her careful research, he has now become one of the more beloved figures in my mind, a man who could possibly have been the greatest President who ever lived, had not one, but TWO truly destructive megalomaniacs ended his life too soon. I will not give you a complete synopsis. You really should read this book and learn about the greatest President you never knew. There is also a wealth of fascinating information about the state of the country at that time, the technological advances that were just being made, the corrupt political spoils system in place as Garfield was ascending to power, and a great side story about the workaholic Alexander Graham Bell, striving to save a President with a new invention. But here is what I will tell you: This is not a tragedy. A tragedy, as we know, is when a protagonist brings about his own downfall through his own questionable decisions and actions. Garfield, by all accounts, was a thoroughly good man, a veritable walking testament to the value of knowledge and decency as a way to rise through the ranks and achieve ""The American Dream."" No, this was not a tragedy, but a travesty.Garfield didn't have to die. He was shot by one madman and killed by another. The first was a lowly lunatic with delusions of grandeur. The second was a self-promoting arrogant physician with delusions of grandeur. One shot him. One killed him. The first had intent. The second, merely self-importance and incompetence. The first was hanged for his actions. The second merely disgraced by history. And so, a beacon of all that the Presidency should be was cut down in the beginning of his reign. A man who championed civil rights, education, and an end to political corruption shot in a public train station. A man who never wanted to be President - never ran for the office (who was nominated against his will!), died because of his duty to the nation. A tragedy? No. A travesty. And a cruel twist of fate for a young nation who could have truly benefited from the long Presidency of a great man. ...more",Notes are private!,0,4,1,"May 28, 2015","Jun 20, 2015","Jan 17, 2012",,Kindle Edition,view (with text),/book/show/12738936-destiny-of-the-republic
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Galileo's Muse: Renaissance Mathematics and the Arts,"Peterson, Mark A.",0674059727,9780674059726,0674059727,352        pp,3.71,31,"Oct 01, 2011","Oct 17, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2011",,Hardcover,view,/book/show/11028399-galileo-s-muse
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Need to Talk About Kevin,"Shriver, Lionel*",006112429X,9780061124297,006112429X,400        pp,4.08,"195,107","Apr 14, 2003","Jul 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2011",,Paperback,view,/book/show/80660.We_Need_to_Talk_About_Kevin
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of Love,"Krauss, Nicole",0393328627,9780393328622,0393328627,255        pp,3.92,"135,685","May 17, 2005","May 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2011",,Paperback,view,/book/show/3867.The_History_of_Love
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exegesis of Philip K. Dick,"Dick, Philip K.",0547549253,9780547549255,0547549253,976        pp,4.15,"1,028","Jan 01, 2011","Nov 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2011",,Hardcover,view,/book/show/10887550-the-exegesis-of-philip-k-dick
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Resolute: The Epic Search for the Northwest Passage and John Franklin, and the Discovery of the Queen's Ghost Ship","Sandler, Martin W.",1402740859,9781402740855,1402740859,320        pp,4.03,524,"Oct 15, 2006","Oct 15, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2011",,Hardcover,view,/book/show/103176.Resolute
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost Ship: The Mysterious True Story of the Mary Celeste and Her Missing Crew,"Hicks, Brian",0345466659,9780345466655,0345466659,304        pp,3.85,"1,199","Jun 01, 2004","Jun 28, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2011",,Paperback,view,/book/show/31753.Ghost_Ship
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Psychopath Test: A Journey Through the Madness Industry,"Ronson, Jon",1594488010,9781594488016,1594488010,288        pp,3.95,"148,713","May 12, 2011","May 12, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review forthcoming.,Notes are private!,0,0,1,"Mar 12, 2012",Apr 2012,"Dec 05, 2011",,Hardcover,view (with text),/book/show/9378733-the-psychopath-test
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tiger's Wife,"Obreht, Téa*",0385343833,9780385343831,0385343833,338        pp,3.42,"99,562","Mar 08, 2011","Mar 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2011",,Hardcover,view,/book/show/8366402-the-tiger-s-wife
