,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Radu's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murmur,"Pricăjan, Mircea*",,9789735078492,,230        pp,4.05,55,2023,Mar 2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Nov 09, 2023","Nov 10, 2023","Jun 04, 2023",,Paperback,view,/book/show/123217049-murmur
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oamenii țarului nostru,"Ulitskaya, Lyudmila",,9786060972389,,352        pp,4.12,371,2000,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Sep 20, 2023","Sep 23, 2023","Jun 04, 2023",,Paperback,view,/book/show/154163216-oamenii-arului-nostru
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vânturile,"Vargas Llosa, Mario",,9786060971917,,120        pp,3.71,192,2021,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,10,1,"Jun 17, 2023","Jun 18, 2023","Jun 04, 2023",,Paperback,view (with text),/book/show/123170397-v-nturile
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tyrant: Shakespeare on Politics,"Greenblatt, Stephen",0393356973,9780393356977,0393356973,224        pp,4.11,"2,399","May 08, 2018","May 14, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,7,1,"Oct 22, 2023","Oct 24, 2023","Jun 04, 2023",,Paperback,view (with text),/book/show/41817492-tyrant
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magul de la Kremlin,"da Empoli, Giuliano",,9786060971924,,288        pp,4.14,"6,657",2022,Mar 2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,3,1,"Aug 17, 2023","Aug 20, 2023","May 31, 2023",,Paperback,view (with text),/book/show/123248240-magul-de-la-kremlin
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Refugiul timpului,"Gospodinov, Gheorghi",,9786069786413,,352        pp,3.79,"15,057","Apr 29, 2020",May 2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,16,1,"Jul 14, 2023","Jul 15, 2023","May 31, 2023",,Paperback,view,/book/show/156640077-refugiul-timpului
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caderea Frantei. Invazia nazista din 1940,"Jackson, Julian T.",,,,448        pp,3.93,418,2003,2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,19,1,"May 24, 2023","May 26, 2023","May 24, 2023",,Paperback,view,/book/show/61299276-caderea-frantei-invazia-nazista-din-1940
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franța. Anii întunecați 1940-1944,"Jackson, Julian T.",6060980309,9786060980308,,992        pp,4.01,216,"Mar 27, 2001",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,"May 28, 2023","Jun 07, 2023","May 24, 2023",,Paperback,view,/book/show/131100258-fran-a-anii-ntuneca-i-1940-1944
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anii,"Ernaux, Annie*",,9786069786062,,240        pp,4.18,"29,449","Feb 07, 2008",2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5 *",Notes are private!,0,6,1,"May 15, 2023","May 16, 2023","May 15, 2023",,Hardcover,view (with text),/book/show/123847260-anii
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Insemnari din subterana si alte microromane (Romanian edition),"Dostoievski, F.M.",9734622110,9789734622115,B00EAYFJG2,838        pp,4.50,2,unknown,"Sep 20, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5 *",Notes are private!,0,3,1,"Dec 19, 2023","Dec 31, 2023","May 14, 2023",,Kindle Edition,view (with text),/book/show/94531948-insemnari-din-subterana-si-alte-microromane-romanian-edition
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ascensiunea,"Kazantzakis, Nikos",6067798131,9786067798135,6067798131,264        pp,3.90,596,"Oct 26, 2022",May 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,3,1,"Apr 29, 2023","Apr 30, 2023","Apr 29, 2023",,Paperback,view (with text),/book/show/58088396-ascensiunea
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Istoria nebuniei în epoca clasică,"Foucault, Michel",973501016X,9789735010164,,520        pp,4.09,"13,270",1961,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,10,1,"Nov 13, 2023","Nov 15, 2023","Apr 28, 2023",,Paperback,view (with text),/book/show/26846989-istoria-nebuniei-n-epoca-clasic
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mar del Plata,"Fava, Claudio",8867830031,9788867830039,8867830031,128        pp,4.02,205,"Feb 25, 2013","Feb 25, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,3,1,"Apr 28, 2023","Apr 29, 2023","Apr 19, 2023",,Paperback,view (with text),/book/show/18284615-mar-del-plata
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Children of Ash and Elm: A History of the Vikings,"Price, Neil",,,,656        pp,4.18,"5,768","Aug 25, 2020","Mar 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Apr 21, 2023","Apr 24, 2023","Apr 19, 2023",,Hardcover,view,/book/show/43305488-children-of-ash-and-elm
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Depravatul din Gorgani. Alte 52 de ciudățenii,"Ruști, Doina*",,9786063398032,,192        pp,3.84,83,unknown,2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 17, 2023","Apr 18, 2023","Apr 17, 2023",,Paperback,view,/book/show/123170350-depravatul-din-gorgani-alte-52-de-ciud-enii
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Soniecika. Înmormântare veselă. Minciunile femeilor,"Ulitskaya, Lyudmila",6067794624,9786067794625,6067794624,352        pp,3.89,405,unknown,Jan 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Jul 22, 2023","Jul 23, 2023","Apr 17, 2023",,Paperback,view,/book/show/43688575-soniecika-nmorm-ntare-vesel-minciunile-femeilor
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pe țărm,"Gurnah, Abdulrazak",6063395210,9786063395215,,352        pp,3.90,"3,490",2001,"Oct 20, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,18,1,"Aug 25, 2023","Aug 27, 2023","Apr 13, 2023",,Paperback,view,/book/show/189846378-pe-rm
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magicianul,"Tóibín, Colm",,9786060971467,,504        pp,4.03,"15,418","Sep 07, 2021",2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,"Mar 04, 2024","Mar 05, 2024","Apr 13, 2023",,Paperback,view,/book/show/75467614-magicianul
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dragostea: 12 povestiri,"Cehov, A.P.",,9786060971818,,312        pp,4.04,89,unknown,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,14,1,"Apr 24, 2023","Apr 25, 2023","Apr 12, 2023",,Paperback,view,/book/show/122994551-dragostea
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pisica și șoarecele,"Grass, Günter",9734612964,9789734612963,9734612964,240        pp,3.49,"6,680",1961,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,not set,Jan 2023,"Apr 09, 2023",,Hardcover,view,/book/show/23596725-pisica-i-oarecele
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stăpânul și cuceritorul meu,"Désérable, François-Henri",,9786060970910,,240        pp,3.85,822,"Aug 19, 2021",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,8,1,"Apr 18, 2023","Apr 19, 2023","Apr 06, 2023",,Paperback,view (with text),/book/show/79547862-st-p-nul-i-cuceritorul-meu
