,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Paul's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Elephant of Belfast,"Walsh, S. Kirk*",1640094008,9781640094000,1640094008,336        pp,3.47,"4,059","Apr 06, 2021","Apr 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Amid the bombs and destruction of life during World War II, a young Northern Irish woman tries to preserve what she can in this fine if slightly overwAmid the bombs and destruction of life during World War II, a young Northern Irish woman tries to preserve what she can in this fine if slightly overwritten book. ...more",Notes are private!,0,1,1,"Jul 09, 2021","Jul 17, 2021","Jul 09, 2021",,Hardcover,view (with text),/book/show/54810085-the-elephant-of-belfast
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House in the Cerulean Sea        (The House in the Cerulean Sea, #1)","Klune, T.J.*",1250217318,9781250217318,1250217318,396        pp,4.41,"627,207","Mar 16, 2020","Dec 29, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Go out and get this book. Read it now. It's that goodGo out and get this book. Read it now. It's that good...more,Notes are private!,0,0,1,"Jul 03, 2021","Jul 08, 2021","Jul 03, 2021",,Paperback,view (with text),/book/show/52483192-the-house-in-the-cerulean-sea
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Razor Girl: A novel,"Hiaasen, Carl*",0345804902,9780345804907,0345804902,384        pp,3.85,"22,906","Sep 06, 2016","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 24, 2021","Jun 29, 2021","Jun 24, 2021",,Paperback,view,/book/show/33413462-razor-girl
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Library,"Haig, Matt*",0525559477,9780525559474,0525559477,304        pp,4.00,"1,767,180","Aug 13, 2020","Sep 29, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A great story idea, with minor flawsA great story idea, with minor flaws...more",Notes are private!,0,0,1,"Jun 17, 2021","Jun 20, 2021","Jun 17, 2021",,Hardcover,view (with text),/book/show/56241022-the-midnight-library
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,That Old Country Music,"Barry, Kevin",0385540337,9780385540339,0385540337,191        pp,3.90,"2,165","Oct 15, 2020","Jan 12, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Within Ireland's history of world-class writers, Barry is in a class by himelf in the present age. With this book, he has written himself into the panWithin Ireland's history of world-class writers, Barry is in a class by himelf in the present age. With this book, he has written himself into the pantheon....more",Notes are private!,0,0,1,"Nov 02, 2021","Nov 07, 2021","Jun 06, 2021",,Hardcover,view (with text),/book/show/52855542-that-old-country-music
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Church of Marvels,"Parry, Leslie",0062367552,9780062367556,0062367552,308        pp,3.78,"10,193","May 05, 2015","May 05, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved the story, just not the way it is told.I loved the story, just not the way it is told....more",Notes are private!,0,0,1,"May 30, 2021","Jun 15, 2021","May 30, 2021",,Hardcover,view (with text),/book/show/25308876-church-of-marvels
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nickel Boys,"Whitehead, Colson*",0345804341,9780345804341,0345804341,213        pp,4.26,"245,130","Jul 16, 2019","Jun 30, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Grim, depressing, and infuriating, but an extraordinary piece of writingGrim, depressing, and infuriating, but an extraordinary piece of writing...more",Notes are private!,0,1,1,"May 24, 2021","May 30, 2021","May 24, 2021",,Paperback,view (with text),/book/show/43269446-the-nickel-boys
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Project Hail Mary,"Weir, Andy*",0593135202,9780593135204,0593135202,476        pp,4.51,"565,722","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fun read, if a bit over the topA fun read, if a bit over the top...more",Notes are private!,0,0,1,"May 20, 2021","May 24, 2021","May 20, 2021",,Hardcover,view (with text),/book/show/54493401-project-hail-mary
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Nation Under God: How Corporate America Invented Christian America,"Kruse, Kevin M.",0465049494,9780465049493,0465049494,384        pp,3.95,"2,405","Apr 14, 2015","Apr 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2021",,Hardcover,view,/book/show/22928900-one-nation-under-god
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dispossessed: An Ambiguous Utopia,"Le Guin, Ursula K.",,,,387        pp,4.25,"125,030",May 1974,"Oct 20, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2021","Sep 15, 2021","May 18, 2021",,Paperback,view,/book/show/13651.The_Dispossessed
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Taxi Driver,"Durkee, Lee*",1951142683,9781951142681,1951142683,250        pp,3.69,"1,412","Mar 03, 2020","Apr 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A great cover and a great read.A great cover and a great read....more,Notes are private!,0,0,1,"May 08, 2021","May 13, 2021","May 08, 2021",,Paperback,view (with text),/book/show/56315494-the-last-taxi-driver
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Natural,"Malamud, Bernard",0060958294,9780060958299,0060958294,240        pp,3.62,"11,641",1952,"Jan 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's not the best baseball novel ever, but it's up there It's not the best baseball novel ever, but it's up there...more",Notes are private!,0,0,1,"Apr 18, 2021","Apr 25, 2021","Apr 18, 2021",,Paperback,view (with text),/book/show/528705.The_Natural
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch's Heart,"Gornichec, Genevieve*",059309994X,9780593099940,059309994X,359        pp,4.05,"49,727","Feb 09, 2021","Feb 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gornichec could do for Norse gods what Madeline Miller and Margaret Atwood did for Greek mythology: Rethink and rewrite them, making them accessible fGornichec could do for Norse gods what Madeline Miller and Margaret Atwood did for Greek mythology: Rethink and rewrite them, making them accessible for a new group of readers....more",Notes are private!,0,0,1,"Apr 09, 2021","Apr 18, 2021","Apr 09, 2021",,Hardcover,view (with text),/book/show/53438195-the-witch-s-heart
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Troll War        (The Last Dragonslayer, #4)","Fforde, Jasper*",1444799932,9781444799934,1444799932,353        pp,4.18,"1,425","Sep 09, 2021","Sep 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A great finish to a great series.,Notes are private!,0,0,1,"Jul 26, 2022","Jul 28, 2022","Mar 22, 2021",,Hardcover,view (with text),/book/show/57909083-the-great-troll-war
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shade: A Novel,"Jordan, Neil",1582344825,9781582344829,1582344825,320        pp,3.32,597,"Oct 25, 2004","Oct 25, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A ghost who sticks around to relive and  her life is the focus of this novel that reads like a movie script.A ghost who sticks around to relive and  her life is the focus of this novel that reads like a movie script....more,Notes are private!,0,0,1,"Mar 19, 2021","Apr 06, 2021","Mar 19, 2021",,Hardcover,view (with text),/book/show/1182605.Shade
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clay's Quilt,"House, Silas*",1949467244,9781949467246,1949467244,324        pp,4.03,"4,198",2001,"Jul 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A book about Kentucky, by a native son.A book about Kentucky, by a native son....more",Notes are private!,0,0,1,"Mar 11, 2021","Mar 17, 2021","Mar 11, 2021",,Paperback,view (with text),/book/show/51732144-clay-s-quilt
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Later,"King, Stephen*",1789096499,9781789096491,1789096499,248        pp,3.98,"125,888","Mar 02, 2021","Mar 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book is why 0ne reads Stephen King.This book is why 0ne reads Stephen King....more,Notes are private!,0,0,1,"Mar 08, 2021","Mar 10, 2021","Mar 08, 2021",,Paperback,view (with text),/book/show/54798187-later
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rockaway Blue: A Novel,"Kirwan, Larry",150175422X,9781501754227,150175422X,264        pp,4.34,73,unknown,"Mar 15, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Polymath Larry Kirwan explores issues ranging from the loss of identity to the Mets-Yankees rivalry in this post 9/11 novel about the tragedy's impactPolymath Larry Kirwan explores issues ranging from the loss of identity to the Mets-Yankees rivalry in this post 9/11 novel about the tragedy's impact on an Irish-American family living in Rockaway....more,Notes are private!,0,2,1,"Oct 02, 2021","Oct 07, 2021","Feb 28, 2021",,Hardcover,view (with text),/book/show/56916960-rockaway-blue
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kissing the Witch: Old Tales in New Skins,"Donoghue, Emma*",0060275758,9780060275754,0060275758,240        pp,3.88,"7,959",May 1997,"May 15, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read this book by forgetting your mages of fairy tales, and let your imagination run wild.Read this book by forgetting your mages of fairy tales, and let your imagination run wild....more",Notes are private!,0,2,1,"Feb 20, 2021","Feb 28, 2021","Feb 20, 2021",,Hardcover,view (with text),/book/show/1090615.Kissing_the_Witch
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here Comes the Sun,"Dennis-Benn, Nicole *",1631492942,9781631492945,1631492942,352        pp,3.85,"10,965","Jul 19, 2016","Jun 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Poverty and despair, combined wth judgmental Christianity, do not bode well for a society.Poverty and despair, combined wth judgmental Christianity, do not bode well for a society....more",Notes are private!,0,0,1,"Feb 08, 2021","Feb 19, 2021","Feb 06, 2021",,Paperback,view (with text),/book/show/32191711-here-comes-the-sun
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ariadne,"Saint, Jennifer*",125077358X,9781250773586,125077358X,308        pp,3.80,"114,552","Mar 30, 2021","May 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A wonderful, feminist, women-centered version of the Greek mythA wonderful, feminist, women-centered version of the Greek myth...more",Notes are private!,0,2,1,"Dec 19, 2021","Dec 29, 2021","Feb 02, 2021",,Hardcover,view (with text),/book/show/54860614-ariadne
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight or Fright: 17 Turbulent Tales,"King, Stephen*",1587676796,9781587676796,1587676796,332        pp,3.49,"6,433","Sep 04, 2018","Sep 04, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An uneven yet compelling anthology of short stories.An uneven yet compelling anthology of short stories....more,Notes are private!,0,0,1,"Jan 26, 2021","Feb 06, 2021","Jan 26, 2021",,Hardcover,view (with text),/book/show/39217966-flight-or-fright
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Concrete Rose        (The Hate U Give, #0)","Thomas, Angie*",006284671X,9780062846716,006284671X,368        pp,4.39,"59,195","Jan 09, 2021","Jan 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,We already know Maverick Carter is good man. Now we know why he is a good man.We already know Maverick Carter is good man. Now we know why he is a good man....more,Notes are private!,0,0,1,"Jan 18, 2021","Jan 21, 2021","Jan 18, 2021",,Hardcover,view (with text),/book/show/52822210-concrete-rose
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shuggie Bain,"Stuart, Douglas*",0802148506,9780802148506,0802148506,430        pp,4.31,"151,879","Feb 11, 2020","Oct 13, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sad, depressing, and ultimately disappointingSad, depressing, and ultimately disappointing...more",Notes are private!,0,0,1,"Jan 02, 2021","Jan 13, 2021","Nov 22, 2020",,Paperback,view (with text),/book/show/55504502-shuggie-bain
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Squeeze Me        (Skink #8),"Hiaasen, Carl*",1524733458,9781524733452,1524733458,352        pp,4.03,"31,966","Aug 25, 2020","Aug 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2020",,Hardcover,view,/book/show/50699224-squeeze-me
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pull of the Stars,"Donoghue, Emma*",0316499013,9780316499019,0316499013,295        pp,3.96,"79,464","Jul 21, 2020","Jul 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 12, 2020","Nov 16, 2020","Nov 18, 2020",,Hardcover,view,/book/show/52722079-the-pull-of-the-stars
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",1785996320,9781785996320,1785996320,443        pp,4.15,"2,094,596","Oct 16, 1847","Feb 22, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 18, 2020","Dec 04, 2020","Nov 18, 2020",,Paperback,view,/book/show/31298630-jane-eyre
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Until the End of Time: Mind, Matter, and Our Search for Meaning in an Evolving Universe","Greene, Brian",1524731676,9781524731670,1524731676,428        pp,4.03,"5,070","Feb 18, 2020","Feb 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2020",,Hardcover,view,/book/show/46114262-until-the-end-of-time
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of Everything,"Mack, Katie*",198210354X,9781982103545,198210354X,226        pp,4.26,"10,261","Aug 04, 2020","Jun 09, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Above all, read the footnotes in this witty, educational, and entertaining book of science.Above all, read the footnotes in this witty, educational, and entertaining book of science....more",Notes are private!,0,0,1,"Jan 15, 2021","Jan 26, 2021","Nov 04, 2020",,Hardcover,view (with text),/book/show/52767659-the-end-of-everything
