,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Middle England        (Rotters' Club, #3)","Coe, Jonathan*",0241309468,9780241309469,0241309468,424        pp,3.93,"14,053","Nov 08, 2018","Nov 08, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jonathan Coe’s Middle England is a compassionate and utterly funny story about the effects of Brexit on a few families living inside England. The noveJonathan Coe’s Middle England is a compassionate and utterly funny story about the effects of Brexit on a few families living inside England. The novel looks at the the world of mass-media, academia, politics, and English geography, to address the rise of populism, political correctness, privilege, discrimination, class, race and gender. Political tensions and opposing ideologies create plenty of opportunities for knotty conversations and hilarity during funerals, dinners, academic conferences, and children’s parties with rival clownsThe older people, who voted Conservative in every election, complain about the very things that their grandchildren love most about progressive politics. Middle aged people are mostly good-natured centrists, nostalgic about the passing of time and baffled by the young people’s outraged and uncompromising views on inequality and racism. Different family members witness the same events – the London Riots of 2011, the 2012 Olympics, key speeches by Prime Minister David Cameron, the Referendum, the murder of Jo Cox, Nigel Farage’s “Breaking Point” poster – but their interpretations and conclusions are miles apart. With a few exceptions – the conspiracy theorist believing in a plot for white genocide comes to mind - most characters are decent people, although sometimes misguided, doing their best to navigate complex political realities, misplaced hatred, unhappy marriages, impossible loves, and missed opportunities without losing their ability to laugh at themselves. This is not a very nuanced book; it’s about as wholesome as a favourite high-carb comfort food, and just as enjoyable. The main problem I had with it is that, although it includes a few minor characters who got the short end of the stick, most discussions are from the points of view of the socially privileged who were not seriously affected by Brexit.This novel is the third book in the Rotters’ Club series, and several central characters appeared in the other two books. Middle England can be read on its own, but it will take a bit to figure out who’s who in the large number of characters who appear right from the start. ...more",Notes are private!,0,3,1,"Mar 16, 2021","Mar 25, 2021","Feb 26, 2021",,Hardcover,view (with text),/book/show/40175320-middle-england
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atonement,"McEwan, Ian*",038572179X,9780385721790,B00A2M6OLU,351        pp,3.94,"519,675","Sep 20, 2001",Mar 2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/6867.Atonement
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,"Bowen, James",1444737090,9781444737097,1444737090,279        pp,3.98,"55,467","Mar 01, 2012","Jan 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/12394068-a-street-cat-named-bob
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freedom,"Franzen, Jonathan",0374158460,9780374158460,0374158460,562        pp,3.78,"168,414","Aug 31, 2010","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/7905092-freedom
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Purity,"Franzen, Jonathan",0374239215,9780374239213,0374239215,563        pp,3.64,"48,803","Sep 01, 2015","Sep 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/23754479-purity
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Future Sex: A New Kind of Free Love,"Witt, Emily",0865478791,9780865478794,0865478791,214        pp,3.39,"2,781","Aug 11, 2015","Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/22929486-future-sex
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By Nightfall,"Cunningham, Michael*",0374299080,9780374299088,0374299080,238        pp,3.44,"10,307","Sep 28, 2010","Sep 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/8100015-by-nightfall
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thinking Woman,"Loon, Julienne van*",1742236308,9781742236308,1742236308,272        pp,4.01,113,"Mar 01, 2019","Jun 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/44095294-the-thinking-woman
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Man,"Wells, H.G.",0451528522,9780451528520,0451528522,192        pp,3.64,"193,545","Feb 02, 1897","Sep 03, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/17184.The_Invisible_Man
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hitchhiker’s Guide to the Galaxy        (The Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",,,,193        pp,4.23,"1,840,848","Oct 12, 1979","Jun 23, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memoirs of a Geisha,"Golden, Arthur",1400096898,9781400096893,1400096898,503        pp,4.15,"2,000,869",1997,"Nov 22, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Mass Market Paperback,view,/book/show/929.Memoirs_of_a_Geisha
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virgin Suicides,"Eugenides, Jeffrey",0747560595,9780747560593,0747560595,250        pp,3.80,"337,909",1993,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/10956.The_Virgin_Suicides
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time Traveler’s Wife,"Niffenegger, Audrey*",,9781939126016,1939126010,537        pp,3.99,"1,784,958",2003,"Sep 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,ebook,view,/book/show/18619684-the-time-traveler-s-wife
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kitchen,"Yoshimoto, Banana",0802142443,9780802142443,0802142443,160        pp,3.90,"99,146","Jan 30, 1988","Apr 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/50144.Kitchen
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,063","Apr 05, 2005","Aug 31, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The book takes the idea of human value and asks what the defining feature of humanity is. What does it take to be treated as fully human? Some of the The book takes the idea of human value and asks what the defining feature of humanity is. What does it take to be treated as fully human? Some of the answers include: originality, social function, the ability to form meaningful connections and falling in love. Much of the plot questions the extent to which originality sits at the heart of being a human. Of course an extreme preoccupation with originality completely ignores the fact that all of us are mix of what we inherited and what we acquired. Taken apart, human desires, questions, ideas, preferences, needs, decisions, and even art, are not as original as we would like to pretend. But taken as a whole, everyone is unique. When you have a society that values originality, narratives about copies, un-originals, and imitators become a powerful strategy to portray people as “less than” and justify using them for the benefit of the originals. The idea of a “copy” pushes on our anxieties and discomfort when our individuality feels threatened. Calling someone a “copy” creates an emotional distance that allows for their oppression and ultimately their instrumentalization. A copy is only valuable in terms of the function it provides for the original. Ishiguro writes critically against this idea of originality. In his book, the human copies – the word “clone” is never used - have unique personalities. They are completely human even if they were modeled after an “original”, and raised as organ donors. On an interesting side note, as another reader of the book pointed out, Ishiguro, in an interview, even extended the idea of originality to translations. When you don’t stop to question it, you’d assume that a translation is not an original text. It’s a copy in another language, right? Ishiguro disagrees. For him a translation is basically a conversation with the original text, not a copy of it, and a good translation, he says, is as valuable as the primary text. In Never Let Me Go, the attempts to portray copied people as less than human are unsuccessful, because people’s uniqueness has a way of squeezing out of the limits the originals impose on them. But that does not save them, since their social value is tied to them being spare parts that they “donate” to save the lives of the originals who occupy a privileged position. In Ishiguro’s dystopian society the donors’ value is their biology and their ability to be good carers for other donors before becoming donors themselves. Art has a special place in the book. Creativity is one way to measure someone’s humanity, because if someone can produce something: a poem, a drawing or a painting, that act of creation gives evidence that there is something deeper inside them. However, at the end, art and creativity did not change the oppressive system. Their only role was to give a voice to people who were on a journey of self-discovery which, heartbreakingly, led to nowhere. Never Let Me Go mirrors the common human experience, but in a magnified way. The characters have short lives, most of them “complete” – a euphemism for dying - before middle age. So, they live briefly under the shadow of death. As they are always outside the nuclear family, their only way to forge connections is to claim community. When they were engaged in relationships they discovered the most about themselves, their desires, needs, fears and anxieties. It was relationships that helped them escape isolation. I thought it was a brilliant move to have one of the copied humans as narrator, because from the start there is a relationship between the story teller and the reader, and that relationship confers agency and freedom to a narrator that is otherwise kept silent in a society that wants to ignore her uniqueness, and only value her for her organs. The role of love is different here than in other sci-fi novels. In dystopias such as Nineteen Eighty-Four or Brave New World, love at least has the potential to become a subversive force that destabilizes an oppressive system. In Never Let Me Go love fails to change anything. Love does not mobilize. Love is like a drug that dulls the senses – like a narcotic, a literature critic wrote – that functions to help donors accept their fate with dignified passivity. And I’m still thinking about that. The plot and the book’s title stand as examples that despite the fact that the characters wanted to be truly seen, none of them were completely understood by the others. Each of them was stuck in their own interpretative repertoire. Each interpreted the experiences of others through a glass darkly. They desired to be understood, and yet, the book suggests that they never were – a conclusion that rings sad but true. I give it a 4/5 rating (the characters’ passivity wasn’t entirely credible to me, but maybe that’s just my bias speaking here). ...more",Notes are private!,0,16,1,"Nov 12, 2021","Nov 19, 2021","Feb 26, 2021",,Paperback,view (with text),/book/show/6334.Never_Let_Me_Go
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vox,"Baker, Nicholson*",1862070962,9781862070967,1862070962,165        pp,3.43,"6,137","Feb 21, 1992","Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 18, 2020","Sep 18, 2020","Feb 26, 2021",,Paperback,view,/book/show/28229.Vox
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"At Swim, Two Boys","O'Neill, Jamie",0743222954,9780743222952,0743222954,562        pp,4.10,"9,278","Sep 01, 2001","Mar 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 18, 2020","Sep 30, 2020","Feb 26, 2021",,Paperback,view,/book/show/96200.At_Swim_Two_Boys
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History of Violence,"Louis, Édouard",0374170592,9780374170592,0374170592,208        pp,3.77,"8,972","Jan 07, 2016","Jun 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Hardcover,view,/book/show/36347955-history-of-violence
