,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets: Sunshine & Roses, Part 2: Change of Plans","Lapham, David",1534309780,9781534309784,1534309780,248        pp,4.34,180,unknown,"Sep 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 22, 2022","Dec 22, 2022","Dec 22, 2022",,Paperback,view,/book/show/40277719-stray-bullets
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Volcano,"Stintzi, John Elizabeth*",,,B09GFYT7C5,323        pp,3.54,613,"Mar 22, 2022","Mar 22, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 19, 2022","Dec 22, 2022","Dec 19, 2022",,Kindle Edition,view,/book/show/60679395-my-volcano
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets: Sunshine & Roses, Part 1: Kretchmeyer","Lapham, David",1534307990,9781534307995,1534307990,248        pp,4.04,263,unknown,"May 08, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 14, 2022","Dec 14, 2022","Dec 14, 2022",,Paperback,view,/book/show/38658952-stray-bullets
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mouth to Mouth,"Wilson, Antoine*",,,B0984QR6JH,192        pp,3.67,"15,396","Jan 11, 2022","Jan 11, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 13, 2022","Dec 16, 2022","Dec 13, 2022",,Kindle Edition,view,/book/show/55886036-mouth-to-mouth
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Island,"Jennings, Karen",,,B09J3FFBBV,210        pp,3.55,"3,478","Nov 12, 2020","May 17, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 12, 2022","Dec 13, 2022","Dec 12, 2022",,Kindle Edition,view,/book/show/59452720-an-island
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets, Vol. 6: Killers","Lapham, David",1632152150,9781632152152,1632152150,266        pp,4.46,284,"Dec 10, 2014","Jan 27, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"not setDec 05, 2022","Dec 05, 2022not set","Dec 05, 2022",,Paperback,view,/book/show/23331568-stray-bullets-vol-6
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol. 8","Nagasaki, Takashi",142153343X,9781421533438,142153343X,256        pp,4.48,"3,410","Jun 30, 2009","Apr 06, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So good.You’ll not only believe a robot can cry, you’ll cry yourself for these troubled, heroic robots.",Notes are private!,0,0,1,"Dec 02, 2022","Dec 02, 2022","Dec 02, 2022",,Paperback,view (with text),/book/show/6889271-pluto
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets, Vol. 5: Hi-Jinks and Derring-Do","Lapham, David",1632157330,9781632157331,,264        pp,4.39,180,unknown,"May 18, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can’t get enough of Lapham’s crime-ridden universe of characters.One disappointment: after 41 issues, we never get closure on Joey’s mission of reveI can’t get enough of Lapham’s crime-ridden universe of characters.One disappointment: after 41 issues, we never get closure on Joey’s mission of revenge against crime kingpin Harry. Nor has Harry ever appeared on panel. I just hope, that when we find out who the woman is that Joey intends to avenge, it’s not Ginny....more",Notes are private!,0,0,1,"Dec 02, 2022","Dec 02, 2022","Dec 02, 2022",,Paperback,view (with text),/book/show/29279058-stray-bullets-vol-5
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol. 7","Urasawa, Naoki",1421532670,9781421532677,1421532670,200        pp,4.47,"3,331","Feb 21, 2009","Jan 19, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For a story about robots, this series really packs an emotional wallop.",Notes are private!,0,0,1,Dec 2022,Dec 2022,"Dec 01, 2022",,Paperback,view (with text),/book/show/6671875-pluto
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Episode in the Life of a Landscape Painter,"Aira, César",0811216306,9780811216302,0811216306,88        pp,3.88,"3,761",2000,"May 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2022",,Paperback,view,/book/show/152809.An_Episode_in_the_Life_of_a_Landscape_Painter
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,795","Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Nov 27, 2022","Dec 31, 2022","Nov 27, 2022",,Hardcover,view,/book/show/60194162-demon-copperhead
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol. 6","Nagasaki, Takashi",1421527219,9781421527215,1421527219,200        pp,4.50,"3,484","Jul 18, 2008","Nov 17, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 27, 2022","Nov 27, 2022","Nov 27, 2022",,Paperback,view,/book/show/6474544-pluto
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol.5","Urasawa, Naoki",4091815561,9784091815569,4091815561,202        pp,4.45,"3,535","Nov 30, 2007","Nov 30, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2022","Nov 23, 2022","Nov 23, 2022",,Paperback,view,/book/show/2335549.PLUTO
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol. 4","Urasawa, Naoki",1421519216,9781421519210,1421519216,200        pp,4.45,"3,836","Dec 26, 2006","Jul 21, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2022","Nov 23, 2022","Nov 23, 2022",,Paperback,view,/book/show/6285607-pluto
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets, Vol. 4: Dark Days","Lapham, David",0972714596,9780972714594,0972714596,unknown,4.48,305,2001,"Dec 02, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2022","Nov 23, 2022","Nov 23, 2022",,Paperback,view,/book/show/1246018.Stray_Bullets_Vol_4
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Likeness        (Dublin Murder Squad, #2)","French, Tana*",0143115626,9780143115625,0143115626,466        pp,4.06,"162,909","Jul 17, 2008","May 26, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The premise of this book is wildly implausible, but intriguing nonetheless. Once you buy into it, it’s pretty exciting. The middle part is kind of sloThe premise of this book is wildly implausible, but intriguing nonetheless. Once you buy into it, it’s pretty exciting. The middle part is kind of slow, but the last 50 pages or so have you rushing to the end like a freight train.I couldn’t help being reminded of Donna Tartt’s “The Secret History”, which to my mind is a better book, and one of my favorites. Both books revolve around a group of friends studying classics, and the groups’ “leaders”, Henry and Daniel, are very similar.Still, French’s book, with it’s doppelganger gimmick, is a very different read....more",Notes are private!,0,4,1,"Nov 16, 2022","Feb 09, 2023","Nov 16, 2022",,Paperback,view (with text),/book/show/5941114-the-likeness
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets, Vol. 3: Other People","Lapham, David",0972714588,9780972714587,0972714588,unknown,4.29,347,2000,"Sep 30, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 16, 2022","Nov 16, 2022","Nov 16, 2022",,Paperback,view,/book/show/1332999.Stray_Bullets_Vol_3
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol. 3","Nagasaki, Takashi",1421519208,9781421519203,1421519208,200        pp,4.41,"4,176","Mar 24, 2006","May 19, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 12, 2022","Nov 12, 2022","Nov 12, 2022",,Paperback,view,/book/show/6235979-pluto
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets, Vol. 2: Somewhere Out West","Lapham, David",097271457X,9780972714570,097271457X,224        pp,4.22,520,"May 20, 2015","Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 09, 2022","Nov 09, 2022","Nov 09, 2022",,Paperback,view,/book/show/400283.Stray_Bullets_Vol_2
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stray Bullets, Vol. 1: Innocence of Nihilism","Lapham, David",0972714561,9780972714563,0972714561,232        pp,4.15,"1,180",unknown,"Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 05, 2022","Nov 05, 2022","Nov 05, 2022",,Paperback,view,/book/show/1246007.Stray_Bullets_Vol_1
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Urasawa x Tezuka, Vol. 2","Urasawa, Naoki",1421519194,9781421519197,1421519194,208        pp,4.46,"4,865","Apr 26, 2005","Mar 17, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 05, 2022","Nov 05, 2022","Nov 05, 2022",,Paperback,view,/book/show/6236051-pluto
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"PLUTO: Naoki Urasawa x Ozamu Tezuka, Vol.1","Urasawa, Naoki",3770467574,9783770467570,3770467574,192        pp,4.40,"9,450","Sep 30, 2004",Sep 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 05, 2022","Nov 05, 2022","Nov 05, 2022",,Paperback,view,/book/show/1725523.PLUTO
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Window,"Finn, A.J.",,,,455        pp,3.95,"779,696","Jan 02, 2018","Jan 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 28, 2022","Nov 14, 2022","Oct 28, 2022",,Kindle Edition,view,/book/show/40389527-the-woman-in-the-window
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fantastic Four: Full Circle,"Ross, Alex",1419761676,9781419761676,1419761676,64        pp,3.79,"1,744","Aug 02, 2022","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An eye-popping FF graphic novel by Alex Ross. Ross usually lets other people script his stories and concepts, but this time, he has scripted the storyAn eye-popping FF graphic novel by Alex Ross. Ross usually lets other people script his stories and concepts, but this time, he has scripted the story as well. It’s a memorable addition to the FF canon and opens up new territory for the FF to explore. And that ridge-browed guy from FF #51 by Lee and Kirby finally gets a name.It seems like the art style is influenced by a black light poster that was made from a Kirby Drawing in the 60s, which shows the FF floating down into a futuristic city. The image came from FF #7, which introduced “Kurrgo, Master of Planet X” and was later given the black light poster treatment. In this graphic novel, expect to be dazzled with flourescent color on every page. Like wow, Man!...more",Notes are private!,0,1,1,"Oct 22, 2022","Oct 22, 2022","Oct 22, 2022",,Hardcover,view (with text),/book/show/59485252-fantastic-four
