,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shakespeare in a Divided America: What His Plays Tell Us about Our Past and Future,"Shapiro, James",0525522298,9780525522294,0525522298,286        pp,4.10,"2,910","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 04, 2021","Apr 04, 2021",,Hardcover,view,/book/show/49512631-shakespeare-in-a-divided-america
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Song Yet Sung,"McBride, James*",1594489726,9781594489723,1594489726,368        pp,4.01,"5,387","Feb 05, 2008","Feb 05, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm pretty sure James McBride is the greatest living author currently.I'm pretty sure James McBride is the greatest living author currently....more,Notes are private!,0,1,1,not set,Apr 2021,"Apr 01, 2021",,Hardcover,view (with text),/book/show/2051755.Song_Yet_Sung
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thin Bright Line,"Bledsoe, Lucy Jane*",0299309304,9780299309305,0299309304,336        pp,4.09,417,"Oct 18, 2016","Oct 18, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2021,"Apr 01, 2021",,Hardcover,view,/book/show/29936763-a-thin-bright-line
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Move Fast and Break Things: How Facebook, Google, and Amazon Cornered Culture and Undermined Democracy","Taplin, Jonathan*",0316275778,9780316275774,0316275778,320        pp,3.58,"1,425","Apr 18, 2017","Apr 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I think this book is good. I don’t understand why the top s here are negative.,Notes are private!,0,1,1,not set,"Mar 29, 2021","Mar 29, 2021",,Hardcover,view (with text),/book/show/31420725-move-fast-and-break-things
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Children's Bible,"Millet, Lydia",0393867382,9780393867381,0393867382,240        pp,3.73,"36,050","May 12, 2020","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 23, 2021","Mar 23, 2021",,Paperback,view,/book/show/55298364-a-children-s-bible
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vegetable Simple: A Cookbook,"Ripert, Eric*",0525610790,9780525610793,0525610790,256        pp,4.09,340,"Sep 15, 2020","Apr 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2021",,Hardcover,view,/book/show/49757138-vegetable-simple
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honey Girl,"Rogers, Morgan*",,,B089WGLDQX,283        pp,3.68,"41,923","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 18, 2021","Mar 18, 2021",,Kindle Edition,view,/book/show/49362138-honey-girl
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gideon the Ninth        (The Locked Tomb, #1)","Muir, Tamsyn*",1250313198,9781250313195,1250313198,448        pp,4.22,"133,980","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 18, 2021","Mar 18, 2021",,Hardcover,view,/book/show/42036538-gideon-the-ninth
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fragile Things: Short Fictions and Wonders,"Gaiman, Neil*",,,,360        pp,3.96,"69,815","Sep 25, 2006","Sep 26, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 15, 2021","Mar 18, 2021",,Hardcover,view,/book/show/16788.Fragile_Things
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Look Like Us,"Harris, Pamela N.*",0062945890,9780062945891,0062945890,368        pp,4.03,"1,536","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked it. A clean thriller/whodunnit with a little romance between characters I rooted for. This was the third thing in like 2 days that referenced I liked it. A clean thriller/whodunnit with a little romance between characters I rooted for. This was the third thing in like 2 days that referenced Colson Whitehead, the others were Jeopardy and an article I read about the book The Memory Police I finished before this. Weird, right? I need to read some Colson Whitehead I guess, I’ve been meaning to....more",Notes are private!,0,0,1,not set,"Mar 07, 2021","Mar 09, 2021",,Hardcover,view (with text),/book/show/53018309-when-you-look-like-us
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Police,"Ogawa, Yōko",1101870605,9781101870600,1101870605,274        pp,3.73,"88,687","Jan 26, 1994","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this book, but I guess I don’t understand why on earth the memory police and whoever gives them orders would want to disappear these things. TI liked this book, but I guess I don’t understand why on earth the memory police and whoever gives them orders would want to disappear these things. That was a big hole for me. But perhaps it’s a failure of imagination on my part. It seems so cartoonishly evil. Hahahahaha, now the people cannot have birds!! Fuck you, people! Like these roses? Be a shame if someone... disappeared them! Bwaaahahahaha! I don’t get it. Fascists gonna fasc, I guess, but aren’t they more likely to, like, get rid of stuff that threatens their grip on power? Boats and maps, sure. Various food items, though? Whyyyyy? I’m unclear about what all this is supposed to be a metaphor for, disappearing pretty much everything. Buuuut, it’s very good writing. I daresay hypnotic. I was invested in the book and I liked how it ended, I found the ending to be beautiful....more",Notes are private!,0,4,1,not set,"Mar 05, 2021","Mar 06, 2021",,Hardcover,view (with text),/book/show/37004370-the-memory-police
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five-Carat Soul,"McBride, James*",073521669X,9780735216693,073521669X,320        pp,4.01,"4,238","Sep 26, 2017","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was loving the first story, but then it ended exactly the same way as that Kurt Vonnegut story “The Foster Portfolio” story did. The two stories areI was loving the first story, but then it ended exactly the same way as that Kurt Vonnegut story “The Foster Portfolio” story did. The two stories are so similar, I kinda think McBride must have done it on purpose. That disappointed me because while I was reading it, I was thinking, “This is a lot like The Foster Portfolio, but I wonder how James McBride will end it differently from that story.” But then he didn’t, he ended it the same way. HOWEVER it’s still a really good story. I mean, McBride is a man with serious skill. The toy train smuggled from a slaver is way more interesting than some dumb inheritance. There were some bits that confused me (I put a question down below and hope to someday get it answered) but McBride is just so enjoyable to read. He’s really funny and his characters are lively and unique. The last story, about the animals in the zoo, was wonderful, as were the bunch of stories all narrated by the same young boy who plays in the Five-Carat Soul band. I’m not great with short stories but I liked these....more",Notes are private!,0,0,1,not set,"Mar 03, 2021","Mar 03, 2021",,Hardcover,view (with text),/book/show/34626370-five-carat-soul
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Burning,"Majumdar, Megha*",,,,320        pp,3.73,"49,523","Jun 02, 2020","Jun 02, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Definitely among the top books I’ve read these past years. Super upsetting but really great. Stylistically, really original and well-done. I knew how Definitely among the top books I’ve read these past years. Super upsetting but really great. Stylistically, really original and well-done. I knew how it had to end but was still miserable about it. My high school librarian who I’m still in touch with recommended this to me. The parts narrated by Lovely were so enjoyable. I’ve never read another book like this one. I’m not sure I’ve ever read ANY other books that took place in modern India, tbh....more",Notes are private!,0,1,1,not set,Mar 2021,"Mar 01, 2021",,Hardcover,view (with text),/book/show/46250106-a-burning
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Education,"Choi, Susan*",0670024902,9780670024902,0670024902,304        pp,3.30,"4,470","Jul 03, 2013","Jul 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I pretty much hated this book, but I nevertheless kept reading it because even though I hated it, it wasn’t bad. It’s written in first person but the I pretty much hated this book, but I nevertheless kept reading it because even though I hated it, it wasn’t bad. It’s written in first person but the character writes in the most stultifyingly high-falutin’ language I ever did hear. One of the dear joys and pleasure of first person narration is to have the character’s voice come through loud and clear. This came through like a character was built in a lab or something. Also, at the end, I didn’t know what the point was. Like, really (view spoiler)[did anyone want it to end with Dutre and Martha potentially getting together? Like, was this actually supposed to have been a book about Dutre all along because I definitely did not pick up on that, if so. (hide spoiler)]I was one of the few people who really loved Susan Choi’s book Trust Exercises (though, really, it’s only the first part I love) and I do think she’s an incredible talent BUT I think she should consider trying for, like, a touch more conventional story structure. I badly want her power of observation applied to a SATISFYING BOOK WITH A SATISFYING ENDING. Look, I was an English major in college too but I grew up and stopped believing that the only great books are the ones it’s torture to read and that no one understands what they just read when they’re done. Both of Choi’s books I’ve read have related to school-age people so maybe she’s still working through the bizarre habits she picked up in school settings or something. ...more",Notes are private!,0,0,1,not set,"Feb 26, 2021","Feb 26, 2021",,Hardcover,view (with text),/book/show/16158566-my-education
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Library,"Haig, Matt*",,,,288        pp,4.00,"1,766,883","Aug 13, 2020","Sep 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Everyone loves this and that’s fine, I totally get it. As soon as I heard about it, I wanted to read it because being able to relive my life without mEveryone loves this and that’s fine, I totally get it. As soon as I heard about it, I wanted to read it because being able to relive my life without making the same mistakes is pretty much my ideal fantasy. It’s literally what I think about to comfort myself into falling asleep at night. So I was pretty excited to read this book. It wasn’t for me, though. I found it a little annoying. I didn’t like that when the main character went to her different timelines, she didn’t know what had happened in them. I would have preferred if she was both her original self and the new one at the same time, and as she’d think back on things, she’d remembered them. Imo, that would have made for a better book, less tiresome, without this fake, pointless tension of her not remembering. But that’s just my opinion. I also didn’t like A Man Called Ove and this was that sort of book—feel good, fairy tale-esque, super obvious. But other people like that sort of book and respect, I totally get it because *I* like that sort of *movie*. If this had been some high concept movie, I’d have loved it because I pretty much always enjoy such movies, even if they’re utter garbage. I mean that. Like, to me, What Men Want was an enjoyable film because, hey! She could hear men’s thoughts, wild! Shenanigans ensued! Know what I mean? In film form, I’m far more forgiving. I’m not saying I didn’t like this, it was fine. It just wasn’t exactly what I wanted. I’ve thought about this concept often, and felt irritated that no fiction where someone gets a special power is allowed to end in any way except them realizing they really wanted what they had at the start all along. Somehow, somehow, there has to be some fiction that’s different. I can only think of one movie like that, which I can’t remember the name of, but it was this 80’s movie where a misogynistic man gets magically turned into a woman and has to learn to deal. But then at the end, he remains a woman, happily. I wish I could tell you the name of that film because I actually love it. Other than that, high concept fun always ends with “And then I learned to appreciate the life I had at the start of this story.” Structurally, I get it—it’s easy, it’s crowd-pleasing. But I dunno, someone do something different, PLEASE? Anyway, I’m ranting. ...more",Notes are private!,0,3,1,not set,"Feb 22, 2021","Feb 22, 2021",,Hardcover,view (with text),/book/show/52578297-the-midnight-library
