,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lindsay's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Glaciers,"Smith, Alexis M.*",193563920X,9781935639206,193563920X,174        pp,3.76,"4,865","Jan 17, 2012","Jan 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Paperback,view,/book/show/12000852-glaciers
1873,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant,"Savage, Dan*",0452281768,9780452281769,0452281768,246        pp,4.05,"8,757","Sep 01, 1999","Jun 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Paperback,view,/book/show/113326.The_Kid
1874,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heft,"Moore, Liz*",0393081508,9780393081503,0393081508,352        pp,3.99,"19,664","Jan 01, 2012","Jan 23, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Mar 30, 2017Feb 08, 2014","Apr 10, 2017Feb 13, 2014","Jun 04, 2013",,Hardcover,view,/book/show/11381910-heft
1875,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Battleborn,"Watkins, Claire Vaye",1594488258,9781594488252,1594488258,304        pp,4.12,"5,195","Aug 02, 2012","Aug 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Hardcover,view,/book/show/13163921-battleborn
1876,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Building Stories,"Ware, Chris",0375424334,9780375424335,0375424334,260        pp,4.32,"7,141","Oct 02, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Hardcover,view,/book/show/13573235-building-stories
1877,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Film,"Pessl, Marisha*",140006788X,9781400067886,140006788X,598        pp,3.78,"90,931","Jul 16, 2013","Jul 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Hardcover,view,/book/show/10112885-night-film
1878,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silver Star,"Walls, Jeannette*",1451661509,9781451661507,1451661509,267        pp,3.75,"68,829","Jun 11, 2013","Jun 11, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Hardcover,view,/book/show/16130291-the-silver-star
1879,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight Behavior,"Kingsolver, Barbara",0062124277,9780062124272,0062124277,448        pp,3.81,"94,487","Nov 01, 2012","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2013",,Paperback,view,/book/show/16248131-flight-behavior
1880,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Started Early, Took My Dog","Atkinson, Kate",0316066737,9780316066730,0316066737,371        pp,3.93,"44,015","Jan 01, 2010","Mar 21, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good stuff! Great characterization, fun twists and turns, snappy dialogue, layers of literary allusion- can't wait to backtrack to book one in the serGood stuff! Great characterization, fun twists and turns, snappy dialogue, layers of literary allusion- can't wait to backtrack to book one in the series and move forward from there....more",Notes are private!,0,0,1,"Jun 04, 2013","Jun 09, 2013","Jun 04, 2013",,Hardcover,view (with text),/book/show/8174392-started-early-took-my-dog
1881,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where'd You Go, Bernadette","Semple, Maria",0316204277,9780316204279,0316204277,330        pp,3.88,"572,361","Aug 14, 2012","Aug 14, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Everything a good book should be: quick to read, thoughtful with sharp characters, witty, laugh-out-loud funny at times, sad at other times, well reseEverything a good book should be: quick to read, thoughtful with sharp characters, witty, laugh-out-loud funny at times, sad at other times, well researched, poetic at points, and, finally, having a good ending....more",Notes are private!,0,0,1,"Jun 02, 2013","Jun 03, 2013","Jun 02, 2013",,Hardcover,view (with text),/book/show/13526165-where-d-you-go-bernadette
1882,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dandelion Wine,"Bradbury, Ray",0553277537,9780553277531,0553277537,239        pp,4.08,"70,272",1957,"Mar 01, 1985",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2013",,Mass Market Paperback,view,/book/show/76776.Dandelion_Wine
1883,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Z: A Novel of Zelda Fitzgerald,"Fowler, Therese Anne*",1250028647,9781250028648,,464        pp,3.86,"55,899","Apr 09, 2013","Mar 26, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although at times it dragged a bit, I overall enjoyed this novel from Zelda Fitzgerald's perspective. I'm a big Gatsby fan, and I went into it knowingAlthough at times it dragged a bit, I overall enjoyed this novel from Zelda Fitzgerald's perspective. I'm a big Gatsby fan, and I went into it knowing some about her and Scott's life, but this fictional based-in-reality account helped me learn more and entertained along the way. I especially loved the animosity between Zelda and Hemingway (I am not a Hem fan), and I loved the way Fowler portrayed him....more",Notes are private!,0,0,1,"Aug 31, 2017","Sep 19, 2017","May 19, 2013",,ebook,view (with text),/book/show/15994634-z
1884,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Kiss Before Dying,"Levin, Ira",0786711647,9780786711642,0786711647,304        pp,3.98,"12,384",Jun 1953,"Apr 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Paperback,view,/book/show/12770.A_Kiss_Before_Dying
1885,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Autobiography of Red,"Carson, Anne",037570129X,9780375701290,037570129X,160        pp,4.28,"29,417","Mar 31, 1998","Aug 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Paperback,view,/book/show/61049.Autobiography_of_Red
1886,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Much Younger Man,"Highbridge, Dianne",1569471479,9781569471470,1569471479,214        pp,3.42,192,1998,"Jul 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Paperback,view,/book/show/672622.A_Much_Younger_Man
1887,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Queen's Gambit,"Tevis, Walter",1400030609,9781400030606,1400030609,258        pp,4.19,"117,278","Feb 05, 1983","Mar 11, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Paperback,view,/book/show/62022.The_Queen_s_Gambit
1888,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Astrid and Veronika,"Olsson, Linda",,,0143038079,259        pp,3.75,"8,660","Aug 26, 2005","Feb 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Paperback,view,/book/show/181086.Astrid_and_Veronika
1889,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pain, Parties, Work: Sylvia Plath in New York, Summer 1953","Winder, Elizabeth",0062085492,9780062085498,0062085492,288        pp,3.67,"2,420","Jan 29, 2013","Apr 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Hardcover,view,/book/show/15818183-pain-parties-work
1890,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisterland,"Sittenfeld, Curtis*",1400068312,9781400068319,1400068312,397        pp,3.37,"40,268","Jun 25, 2013","Jun 25, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2013",,Hardcover,view,/book/show/16099180-sisterland
1891,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"618,017","Jun 18, 2013","Jun 18, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm a Neil Gaiman fan, and I did enjoy this book which reads like a fairy tale, mostly through the eyes of a 7 year old boy. It's about magic, monsterI'm a Neil Gaiman fan, and I did enjoy this book which reads like a fairy tale, mostly through the eyes of a 7 year old boy. It's about magic, monsters, life, death, eternity, and those special few who can defy the tug of time. I think teens would especially book....more",Notes are private!,0,0,1,"Sep 05, 2013","Sep 13, 2013","May 11, 2013",,Hardcover,view (with text),/book/show/15783514-the-ocean-at-the-end-of-the-lane
1892,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Engagements,"Sullivan, J. Courtney*",030795871X,9780307958716,030795871X,380        pp,3.62,"19,168","Jun 11, 2013","Jun 11, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2013",,Hardcover,view,/book/show/16071736-the-engagements
1893,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lexicon,"Barry, Max*",1594205388,9781594205385,1594205388,390        pp,3.91,"37,252","Jun 18, 2013","Jun 18, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2013",,Hardcover,view,/book/show/16158596-lexicon
1894,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yonahlossee Riding Camp for Girls,"DiSclafani, Anton*",1594486409,9781594486401,1594486409,390        pp,3.35,"21,336","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2013",,Hardcover,view,/book/show/16158508-the-yonahlossee-riding-camp-for-girls
1895,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shining Girls,"Beukes, Lauren*",0316216852,9780316216852,0316216852,368        pp,3.54,"51,082","Apr 15, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2013",,Hardcover,view,/book/show/16131077-the-shining-girls
1896,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Brother,"Shriver, Lionel*",0061458570,9780061458576,0061458570,384        pp,3.46,"14,074","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2013",,Hardcover,view,/book/show/16128105-big-brother
1897,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TransAtlantic,"McCann, Colum*",1400069599,9781400069590,1400069599,304        pp,3.82,"26,207","Jun 04, 2013","Jun 04, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really liked the concept of interconnected stories from various perspectives all connected in some way with crossings between Ireland and the UnitedI really liked the concept of interconnected stories from various perspectives all connected in some way with crossings between Ireland and the United States and freedom, enslavement, gender, class. I especially enjoyed those from a female perspective from the second and third parts of the books, but although the writing was great (and gutsy to take on the perspectives of historical figures such as Frederick Douglass and a living great with George Mitchell), I didn't feel much of an emotional connection with many of the stories....more",Notes are private!,0,0,1,"Nov 29, 2015","Dec 06, 2015","May 11, 2013",,Hardcover,view (with text),/book/show/16085517-transatlantic
1898,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Penumbra's 24-Hour Bookstore        (Mr. Penumbra's 24-Hour Bookstore, #1)","Sloan, Robin*",0374214913,9780374214913,0374214913,288        pp,3.73,"206,119","Sep 26, 2012","Oct 02, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 07, 2024","Jan 19, 2024","Apr 16, 2013",,Hardcover,view,/book/show/13538873-mr-penumbra-s-24-hour-bookstore
1899,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trees,"Richter, Conrad",0821409786,9780821409787,0821409786,167        pp,4.02,"4,027",1940,"May 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2013",,Paperback,view,/book/show/13760.The_Trees
1900,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nobodies Album,"Parkhurst, Carolyn*",0385527691,9780385527699,0385527691,320        pp,3.63,"3,111","Jan 01, 2010","Jun 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2013",,Hardcover,view,/book/show/7099280-the-nobodies-album
1901,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Company of Liars,"Maitland, Karen*",0718153227,9780718153229,0718153227,576        pp,3.86,"15,307",Jan 2008,"Jan 31, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2013",,Hardcover,view,/book/show/2761171-company-of-liars
1902,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Kings of Nonfiction,"Lewis, Michael",1594482675,9781594482670,1594482675,464        pp,3.97,"5,455","Oct 02, 2007","Oct 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2013",,Paperback,view,/book/show/473576.The_New_Kings_of_Nonfiction
1903,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fifty Shades of Grey        (Fifty Shades, #1)","James, E.L.*",1612130291,9781612130293,,356        pp,3.66,"2,607,245","May 25, 2011","May 25, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 07, 2013","Apr 10, 2013","Apr 07, 2013",,Paperback,view,/book/show/10818853-fifty-shades-of-grey
1904,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind the Scenes at the Museum,"Atkinson, Kate",0312150601,9780312150600,0312150601,332        pp,3.97,"40,144","Mar 09, 1995","Feb 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wish I could write like Kate Atkinson, especially in this novel.",Notes are private!,0,0,1,"Jul 24, 2013","Jul 30, 2013","Apr 06, 2013",,Paperback,view (with text),/book/show/28940.Behind_the_Scenes_at_the_Museum
