,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Little Knowledge        (The Split Worlds, #4)","Newman, Emma*",1682302911,9781682302910,1682302911,362        pp,4.06,668,"Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/29065859-a-little-knowledge
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All Is Fair        (The Split Worlds, #3)","Newman, Emma*",0857663267,9780857663269,0857663267,416        pp,3.93,"1,165","Jan 01, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/17190382-all-is-fair
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Any Other Name        (The Split Worlds, #2)","Newman, Emma*",0857663240,9780857663245,0857663240,282        pp,3.91,"1,495","May 26, 2013","May 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Kindle Edition,view,/book/show/17162377-any-other-name
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"After Atlas        (Planetfall, #2)","Newman, Emma*",0425282406,9780425282403,0425282406,369        pp,4.18,"4,014","Nov 08, 2016","Nov 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/28361265-after-atlas
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Between Two Thorns        (The Split Worlds, #1)","Newman, Emma*",0857663208,9780857663207,0857663208,384        pp,3.68,"2,457","Feb 25, 2013","Feb 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/15797394-between-two-thorns
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Planetfall        (Planetfall, #1)","Newman, Emma*",,,,336        pp,3.72,"11,923","Nov 03, 2015","Nov 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/24237785-planetfall
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weird: A Compendium of Strange and Dark Stories,"VanderMeer, Ann",1848876874,9781848876873,1848876874,"1,126        pp",4.27,"2,362","Nov 01, 2010","Nov 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/12344319-the-weird
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Borne        (Borne, #1)","VanderMeer, Jeff*",0374115249,9780374115241,0374115249,323        pp,3.94,"36,205","Apr 25, 2017","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Hardcover,view,/book/show/31451186-borne
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Acceptance        (Southern Reach, #3)","VanderMeer, Jeff*",0374104115,9780374104115,0374104115,341        pp,3.64,"65,335","Sep 02, 2014","Sep 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/18077752-acceptance
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Authority        (Southern Reach, #2)","VanderMeer, Jeff*",0374104107,9780374104108,0374104107,341        pp,3.54,"85,019","May 06, 2014","May 06, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/18077769-authority
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Annihilation        (Southern Reach, #1)","VanderMeer, Jeff*",0374104093,9780374104092,0374104093,195        pp,3.77,"232,202","Feb 04, 2014","Feb 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/17934530-annihilation
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirty Little Secrets,"Omololu, C.J.*",080278660X,9780802786609,080278660X,212        pp,3.75,"5,426","Feb 02, 2010","Feb 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dirty Little Secrets by C.J. Omololu was different from most of the books I choose to read. Having not grown up in a traditional household, knowing whDirty Little Secrets by C.J. Omololu was different from most of the books I choose to read. Having not grown up in a traditional household, knowing what it felt like to harbor hatred and embarrassment as a teenager, and understanding how family secrets can drown you, I was drawn to this story and what it would take for Lucy to find herself and find her way out. This isn't just a story about what it is like to struggle with hoarding, or someone else's hoarding, but a character study into how hoarding takes control of your mind and life, everyone and everything around you, and tears it apart piece by dirty little piece. Lucy's mom, her siblings, and her friends lives all swim under the microscope, over the course of a few torturous hours, as Lucy first hides her true reality and it's affect on her psyche and then forces us into the overwhelming world that has shaped her life around them. This emotionally charged, vivid and unforgettable portrait into a hoarder house will not only make you want to get up and clean, but will leave you interpreting the way people live around you....more",Notes are private!,0,0,1,"May 30, 2018","Jun 05, 2018","May 30, 2018",,Hardcover,view (with text),/book/show/6759426-dirty-little-secrets
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Found You,"Jewell, Lisa*",1501154591,9781501154591,1501154591,352        pp,3.96,"128,305","Jun 30, 2016","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2018",,Hardcover,view,/book/show/30753651-i-found-you
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House We Grew Up In,"Jewell, Lisa*",1476702993,9781476702995,1476702993,388        pp,3.81,"85,658","Jul 18, 2013","Aug 12, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2018",,Hardcover,view,/book/show/18764826-the-house-we-grew-up-in
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Then She Was Gone,"Jewell, Lisa*",1501154648,9781501154645,,359        pp,4.06,"676,989","Jul 27, 2017","Apr 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When you finish a book and think, I shouldn't have liked this book but I did. It's not because it isn't well-written or a great story. It is both eloqWhen you finish a book and think, I shouldn't have liked this book but I did. It's not because it isn't well-written or a great story. It is both eloquent in its writing and a well-thought out. Lisa Jewel took great care with her words and piecing together the saga that is Laurel's life. She wrote meaningful, beautiful descriptions and dialogue that weren't boring, drawn out , or unrealistic. I felt every heartbeat, every corner turned, every chapter ended. But I figured out the story, full of heartache and heartbreak, early on and sensed how it would end. I felt the tidbits presented in the beginning were just enough to let me know exactly what's happening and so when the villain, so to say, of the story first appears in her own words I was sure then sure how the story would end. While I wished for more surprise and not to have figured it out, the story itself was fast paced and written so well that I enjoyed it anyway. Enjoyed being a word I use lightly since it is a sad and terrible story to tell. It rushed on with suspense. I read it in a weekend, often unlikely for me with a family and busy lifestyle. And though I knew I was rushing to an end I expected I still couldn't put it down. A recommended read and I look forward to reading more of Lisa Jewels stories. Four stars should really be four and a half with the only reason it is not five because I figured it out earlier on than I would have liked. Though I immensely enjoyed watching Laurel find her place and her end to the sad story. P.s. I wrote this  on my phone, on the go, without spell and grammar check and will likely edit it later....more",Notes are private!,0,1,1,"May 26, 2018","May 27, 2018","May 26, 2018",,Paperback,view (with text),/book/show/35297426-then-she-was-gone
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mars Room,"Kushner, Rachel*",,,B075RX1YLM,354        pp,3.45,"42,909","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2018",,Kindle Edition,view,/book/show/37801089-the-mars-room
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heart-Shaved Box,"O'Brien, Jeff*",,,B01LZMPX14,138        pp,4.15,34,unknown,"Sep 27, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 06, 2018",,Kindle Edition,view,/book/show/32307851-heart-shaved-box
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silent Corner        (Jane Hawk, #1)","Koontz, Dean*",0345545990,9780345545992,0345545990,434        pp,3.93,"35,244","Jun 06, 2017","Jun 20, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2018",,Hardcover,view,/book/show/32148091-the-silent-corner
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nil on Fire        (Nil, #3)","Matson, Lynne*",1627792953,9781627792950,1627792953,416        pp,3.85,"1,496","May 31, 2016","May 31, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2018",,Hardcover,view,/book/show/25689041-nil-on-fire
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nil Unlocked        (Nil, #2)","Matson, Lynne*",1627792937,9781627792936,1627792937,432        pp,4.13,"2,453","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2018",,Hardcover,view,/book/show/22718810-nil-unlocked
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nil        (Nil, #1)","Matson, Lynne*",0805097724,9780805097726,0805097724,384        pp,3.91,"7,816","Mar 04, 2014","Mar 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 2018,"Jan 14, 2018",,ebook,view,/book/show/17225463-nil
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Line in the Dark,"Lo, Malinda*",073522742X,9780735227422,073522742X,288        pp,3.26,"3,927","Oct 17, 2017","Oct 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2017",,Hardcover,view,/book/show/28096526-a-line-in-the-dark
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Natural Selection        (Adaptation, #1.5)","Lo, Malinda*",0316278378,9780316278379,,80        pp,3.85,805,"Jan 01, 2013","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2017",,ebook,view,/book/show/17724867-natural-selection
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inheritance        (Adaptation, #2)","Lo, Malinda*",0316198005,9780316198004,0316198005,470        pp,3.77,"2,556","Sep 24, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2017",,Hardcover,view,/book/show/15986094-inheritance
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ash,"Lo, Malinda*",0316040096,9780316040099,0316040096,264        pp,3.63,"36,179","Sep 01, 2009","Sep 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2017",,Hardcover,view,/book/show/6472451-ash
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Thousand Pieces of You        (Firebird, #1)","Gray, Claudia*",0062278967,9780062278968,0062278967,368        pp,3.90,"58,581","Nov 04, 2014","Nov 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 18, 2017",,Hardcover,view,/book/show/17234658-a-thousand-pieces-of-you
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Adaptation        (Adaptation, #1)","Lo, Malinda*",0316197963,9780316197960,0316197963,386        pp,3.63,"7,863","Sep 18, 2012","Sep 18, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 18, 2017",,Hardcover,view,/book/show/10744752-adaptation
