,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Celia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Passenger        (The Passenger #1),"McCarthy, Cormac",0593535227,,B09T9D8QY7,385        pp,3.59,"28,956","Oct 25, 2022","Oct 25, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cormac McCarthy is one of my favorite authors. My first book written by him was The Road, winner of the Pulitzer Prize. It was the beginning of my re-Cormac McCarthy is one of my favorite authors. My first book written by him was The Road, winner of the Pulitzer Prize. It was the beginning of my re-introduction to reading at an accelerated level.This book is the first McCarthy has published since the publication The Road. That was 16 years ago. I have read that this book was started in the 1970's and McCarthy worked on it off and on until it was finally published in 2022. McCarthy is 98 years old, so this, along with its companion book Stella Maris, will probably be the last offering from McCarthy.Sad to say, I wish he hadn't bothered.The book starts out engaging enough. Bobby Western is a salvage diver. He and his fellow diver, Oiler, are commissioned to search through a downed plane. It has been under water for at least three days. They find 7 dead passengers still strapped into their seats. There were 8 on the manifest. The reader immediately thinks this is to be a story about finding that 8th passenger. No it is not.The salient points of this book are:Looks like the plane accident is being covered up: the same day Western did the dive, his apartment was broken into and things were missing.Western's grandmother left him a large inheritance. The IRS freezes his bank accounts because he did not properly report the inheritance.Western spends time in bars and restaurants in New Orleans with old friends discussing truths philosophical and scientific. Lots of time conversing. McCarthy does not use quote marks nor is the reader sure who is saying what at any given point. Easy to get lost.The s I read managed to say negative things about the book in a positive way. That is due to McCarthy's fame.3 stars...more",Notes are private!,0,4,1,"Mar 13, 2023","Mar 26, 2023","Dec 23, 2022",,Kindle Edition,view (with text),/book/show/60581087-the-passenger
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long Line of Elk,"Saroff, Steve*",,9798985703849,B09VNFV3QY,165        pp,4.70,40,"Mar 14, 2022","Mar 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2022",,Kindle Edition,view,/book/show/60768835-the-long-line-of-elk
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Targets: Art Can Be Murder,"Saroff, Steve*",,,,249        pp,4.18,349,"Feb 02, 2022",Sep 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 20, 2022",,Kindle Edition,view,/book/show/62619183-paper-targets
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Riga: A City in Short Fiction,"Parkinson, Becca",1910974471,9781910974476,B07BN7MGCQ,196        pp,3.39,76,"Apr 12, 2018","Apr 12, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Book No 115 on my World Reading Journey - Latvia.Riga is the capital of Latvia. it has been in existence sinc 1201. The country has been independent sBook No 115 on my World Reading Journey - Latvia.Riga is the capital of Latvia. it has been in existence sinc 1201. The country has been independent since 18 Nov 1918.""THERE IS A LEGEND about Riga, which states that every hundred years a diminutive, mythical creature rises up out of the depths of the River Daugava and asks the first inhabitant he encounters: ‘Is Riga complete?’ If the answer is ‘No, it’s not finished’, then the creature will disappear and Riga will be left to continue growing and prospering for another century. Should the day arise when an inhabitant of Riga answers, ‘Yes, Riga is complete’, then the whole city will disappear, engulfed by the waters, along with the mythical creature.""""While Riga has been spared the symbolic waters of forgetfulness that the old legend warns about, it has not been spared the fires of war, with their bloodbaths and devastation, nor the scythe of the Grim Reaper during repeated bouts of the Black Death.""I enjoyed the short stories and learned more about Riga as a result. Especially rewarding was learning about the National Library of Latvia. If you have time read about it and view the building on Wikipedia:https://en.wikipedia.org/wiki/Nationa...3 stars...more",Notes are private!,2,3,1,"Jul 19, 2023","Aug 21, 2023","Dec 20, 2022",,Kindle Edition,view (with text),/book/show/39706668-the-book-of-riga
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Season of Migration to the North,"Salih, Tayeb",0435900668,9780435900663,0435900668,176        pp,3.72,"29,012",1966,"Jan 01, 1970",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2022",,Paperback,view,/book/show/669780.Season_of_Migration_to_the_North
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,San Marino        (Around the World in 80 Men Book 62),"Ratliff, Rebecca*",,,B095KV5FSJ,157        pp,4.50,54,unknown,"May 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2022",,Kindle Edition,view,/book/show/58115492-san-marino
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Waiting for the Dark, Waiting for the Light","Klíma, Ivan",,,B005LPUCWU,240        pp,3.60,526,"Jan 01, 1993","Dec 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2022",,Kindle Edition,view,/book/show/12785822-waiting-for-the-dark-waiting-for-the-light
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Joke,"Kundera, Milan",,,B08JS5K7BV,340        pp,4.03,"35,740",1967,"Nov 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2022",,Kindle Edition,view,/book/show/55965581-the-joke
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ignorance,"Kundera, Milan",,,B08R5T13MZ,212        pp,3.81,"24,263",Apr 2000,"Dec 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2022",,Kindle Edition,view,/book/show/56553066-ignorance
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirty Names of Night,"Joukhadar, Zeyn*",1982121491,9781982121495,1982121491,291        pp,4.05,"4,230","Nov 24, 2020","Nov 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2022",,Hardcover,view,/book/show/52764801-the-thirty-names-of-night
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Christmas,"Dalton, Pamela",1452112002,9781452112008,B006CNN5TM,18        pp,4.07,212,"Nov 02, 2011","Nov 18, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What an emotionally beautiful story. The words of the King James Bible relating to the Birth of Christ AND Pamela Dalton's beautiful artistry.Pamela DWhat an emotionally beautiful story. The words of the King James Bible relating to the Birth of Christ AND Pamela Dalton's beautiful artistry.Pamela Dalton’s cut-paper artwork has delighted children and attracted a loyal following of collectors for almost twenty-five years. She lives in Harlemville, New York, where her home and studio overlook a biodynamic farm and school community. Pamela illustrated Brother Sun, Sister Moon, Katherine Paterson’s retelling of the classic poem by Saint Francis of Assisi.This is a new addition to Christmas reading and preparation that I will return to every year.5 starsTY Deacon Tom!!...more",Notes are private!,0,7,1,"Dec 18, 2022","Dec 23, 2022","Dec 18, 2022",,Kindle Edition,view (with text),/book/show/18922919-the-story-of-christmas
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dom Casmurro,Machado de Assis,,,B07FRJ74NH,283        pp,4.32,"31,899",1899,"Jul 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2022",,Kindle Edition,view,/book/show/41036040-dom-casmurro
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Travelers,"Correa, Armando Lucas*",,,B0B3Y7PCRF,368        pp,3.86,"4,641","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2022",,Kindle Edition,view,/book/show/59998107-the-night-travelers
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hunger,"Hamsun, Knut",0486431681,9780486431680,0486431681,134        pp,4.05,"55,943",1890,"Nov 17, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2022",,Paperback,view,/book/show/32585.Hunger
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clear Light of Day,"Desai, Anita",,,B00K4JW2TO,192        pp,3.71,"3,639",1980,"Apr 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 15, 2022",,Kindle Edition,view,/book/show/39929527-clear-light-of-day
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hang the Moon,"Walls, Jeannette*",,,B0B3Y5Q75C,368        pp,3.84,"60,642","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2022",,Kindle Edition,view,/book/show/61341819-hang-the-moon
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Jesus Saw from the Cross,"Sertillanges, Antonin",,,B00916N53I,260        pp,4.31,240,1930,"Dec 10, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2022",,Kindle Edition,view,/book/show/19070488-what-jesus-saw-from-the-cross
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ozark Mountain Christmas,"Burch, Heather*",,,B0BC6JBNV7,200        pp,4.37,104,unknown,"Oct 27, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Heather Burch, in the Christmas spirit, provided a free copy of this book on Kindle.I enjoyed reading this family story taking place in Branson MissouHeather Burch, in the Christmas spirit, provided a free copy of this book on Kindle.I enjoyed reading this family story taking place in Branson Missouri. Moses Ivey is Grandpa Christmas on a television show. He wants to retire, so decides to make his grandson, Thomas, and his right hand woman, Amy, co-presidents of the enterprise. Many issues arise in getting along and finding a Grandpa replacement. But all is well in the end.I found the resolution satisfactory.3 stars ...more",Notes are private!,0,6,1,"Jan 18, 2023","Feb 09, 2023","Dec 13, 2022",,Kindle Edition,view (with text),/book/show/63110619-ozark-mountain-christmas
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God is in the Manger: Reflections on Advent and Christmas,"Bonhoeffer, Dietrich",0664234291,9780664234294,0664234291,98        pp,4.23,"1,562","Aug 30, 2010","Aug 30, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 11, 2022",,Paperback,view,/book/show/9507043-god-is-in-the-manger
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peterson Field Guide to Birds of North America,"Peterson, Roger Tory",,,B0861KXHNV,"1,184        pp",4.53,384,"Aug 28, 2008","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2022",,Kindle Edition,view,/book/show/53519682-peterson-field-guide-to-birds-of-north-america
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Little King: George Macdonald's Christmas Stories and Songs,"Smith, C. Christopher*",,,B00H5XTG82,204        pp,4.14,14,"Dec 04, 2013","Dec 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2022",,Kindle Edition,view,/book/show/19304102-my-little-king
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,353        pp,4.02,"139,036","Aug 30, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2022",,Kindle Edition,view,/book/show/60394519-the-marriage-portrait
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shamus Dust,"Roger, Janet*",183859986X,,B07VV4SLHP,379        pp,4.30,542,"Oct 28, 2019","Oct 28, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Shamus Dust - like Fairy Dust - sprinkle it and you will find the killer.I love a good plot. But when well-developed characters DRIVE that plot, I am Shamus Dust - like Fairy Dust - sprinkle it and you will find the killer.I love a good plot. But when well-developed characters DRIVE that plot, I am in heaven. This is such a book.The PLOTA dead body is found outside a church. A woman inside the church says she heard no shots. Newman gets involved. It is 1947 and a very cold December in London. The ravages of the war are still apparent in the city. Much money is to be made from reconstruction.More deaths occur. What exactly is tying these events together?The CHARACTERSNewman - no first name, the American shamus (a private detective)Raymond Jarrett - the dead bodyEstelle Greer - the woman inside the church who found the body. She is a nurse.Professor Michael Garfield - Principal Archaeologist to the City Corporation. His car is found at the death scene. He is missing too.Henry Beaufort - the Professor's personal assistant.Guy Beaufort - Henry's father and a developer in the city; one of the two partners in Beaufort Partners.Edgar Levin - the second partner.Councillor Drake - calls Newman on Christmas Day and gets him involved. He is the owner of the residence where Raymond Jarrett lived.Joseph Willard - partner in Drake, Willard and Company, a rival development company of Beaufort Partners Sybil (Drake) Willard - his alcoholic wife; daughter of Councillor DrakeBuchanan Allynson - lawyer for Drake, WillardMrs. Allynson - Estelle Greer's sisterThere are more characters but hope this helps keep the main ones straight.Thank you Janet Roger for your love of a good story. Though it contained many characters and a twist-and-turn plot, I thoroughly enjoyed it and might read it again during Christmas 2024.5 stars...more",Notes are private!,6,18,1,"Dec 20, 2023","Dec 23, 2023","Dec 10, 2022",,Kindle Edition,view (with text),/book/show/50840319-shamus-dust
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lost Art of Sacrifice: A Spiritual Guide for Denying Yourself, Embracing the Cross, and Finding Joy","Burbach, Vicki",162282637X,9781622826377,B08V88KTQT,143        pp,4.36,36,unknown,"Jan 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2022",,Kindle Edition,view,/book/show/56905843-the-lost-art-of-sacrifice
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Circus Train,"Parikh, Amita*",,,B09TZQ7WXP,413        pp,4.04,"18,746","Jan 12, 2022","Dec 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Kindle Edition,view,/book/show/61256043-the-circus-train
