,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,luce (cry baby)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Day,"Cunningham, Michael*",0399591346,9780399591341,0399591346,273        pp,3.61,"7,827","Nov 14, 2023","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Hardcover,view,/book/show/123033397-day
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tremor,"Cole, Teju",0812997123,9780812997125,B0BSWC8VTG,229        pp,3.72,"1,245","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Hardcover,view,/book/show/75670841-tremor
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edith Holler,"Carey, Edward",059318890X,9780593188903,059318890X,400        pp,3.91,376,"Oct 31, 2023","Oct 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Hardcover,view,/book/show/142600807-edith-holler
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Baumgartner,"Auster, Paul",0802161537,9780802161536,B0BZ657QLW,162        pp,3.80,"4,605","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Kindle Edition,view,/book/show/123314084-baumgartner
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal Rules Don't Apply: Stories,"Atkinson, Kate",0385688237,9780385688239,B0BNWVTP7J,212        pp,3.73,"5,478","Sep 13, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Hardcover,view,/book/show/63934847-normal-rules-don-t-apply
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Future,"Alderman, Naomi*",166802568X,9781668025680,166802568X,432        pp,3.88,"11,323","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Hardcover,view,/book/show/123163147-the-future
670,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vaster Wilds,"Groff, Lauren*",0593418395,9780593418390,0593418395,272        pp,3.79,"24,329","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2023",,Hardcover,view,/book/show/62952130-the-vaster-wilds
671,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Went To See My Father,"Shin, Kyung-Sook",1662601379,9781662601378,1662601379,304        pp,3.73,598,Mar 2021,"Apr 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2023",,Hardcover,view,/book/show/61905969-i-went-to-see-my-father
672,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greta & Valdin,"Reilly, Rebecca K.*",1776564197,9781776564194,1776564197,352        pp,4.20,"5,187","May 13, 2021","May 13, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lots to like but the unrelenting fleabag-esque type of humor wore me down (especially when it lessened the emotional impact of certain scenes/dynamicsLots to like but the unrelenting fleabag-esque type of humor wore me down (especially when it lessened the emotional impact of certain scenes/dynamics). At first, I liked the novel's chaotic energy and the quirky almost Wes Anderson-esque characters, but, as I read on I found that many scenes just try too hard and for too long to be funny, in a way that didn't quite succeed.While the author does manage to strike a balance between Greta and Valdin's perspectives, their internal monologues at times were too similar ( from them having similar experiences and worries to their vocabulary and thought process) in a way that now and again made it tricky to distinguish whose head we were currently into. I never quite warmed up to Greta, probably because she struck me as the type of messy young woman type of character popularized by Fleabag. While I understand that some people use humor as a shield, a defence mechanism, whatever, she just does it so much that any potentially emotional or vulnerable scenes starring her end up highlighting how quirky she is.I was interested in reading more about the various family dynamics, especially given how chaotic and absurd each family member is, but the narrative seems to speed through most of these types of family scenes in favor of more wacky asides and anecdotes featuring our oddball protagonists. the ending struck me as a bit twee, which was disappointing given the novel's initially wry tone. Still, I would definitely read more from this author and I wouldn't dissuade others from giving this novel a go as it is a delightfully queer and zany read....more",Notes are private!,0,34,1,"Aug 24, 2023","Aug 29, 2023","Aug 24, 2023",,Paperback,view (with text),/book/show/57758746-greta-valdin
673,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Hibiscus Falls,"Galang, M. Evelina",1566896797,9781566896795,1566896797,256        pp,4.02,115,"Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Paperback,view,/book/show/80110988-when-the-hibiscus-falls
674,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deep Sky,"Kitasei, Yume*",1250875331,9781250875334,1250875331,399        pp,3.71,"5,882","Jul 18, 2023","Jul 18, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"the concept was good and there were some interesting ideas at play here but the uneven pacing and repetitive dialogues dragged it down. and god, i am the concept was good and there were some interesting ideas at play here but the uneven pacing and repetitive dialogues dragged it down. and god, i am so sick of this underdog-everyone-is-special-but-i-suck-wait-actually-turns-out-i-am-just-not-like-other-people type of main character who comes across as very much a y/n type of figure. also, why make the character who uses they/them pronouns the most aggressive/antagonistic one...this is not the first time i come across a nb character who is portrayed this way and i am not a fan...that aside this book was a drag. the dual timeline added little to the overarching narrative as the information and dynamics that take place in the 'past' did not require full-length chapters (petition to make flashbacks and acts of retrospection a thing). the 'mystery' unfolded predictably and i think more could have been done in terms of maintaining a tense, fraught even, atmosphere. a lot of the narrative feels wasted on a mc who is not only bland but deeply aggravating (and not in a, that's-so-relatable way). the mc's motivations to embark on this project in the first place are glossed over far too quickly, which is weird given how much page-time we spend revisiting her experiences prior the mission. overall, not my cup of tea. if you are interested in this novel i recommend you check out more positive s out....more",Notes are private!,0,10,1,"Sep 04, 2023","Sep 07, 2023","Aug 22, 2023",,Hardcover,view (with text),/book/show/61884842-the-deep-sky
675,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Innards: Stories,"Makhene, Magogodi oaMphela",1324051000,9781324051008,1324051000,224        pp,3.69,91,"Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/62586008-innards
676,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunrise: Radiant Stories,"Kobayashi, Erika",1662601174,9781662601170,,240        pp,3.69,61,"Jul 11, 2023","Jun 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Paperback,view,/book/show/63897141-sunrise
677,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Taught Me Everything,"Linton, Amy Smith*",,,B0CDNYLWZW,424        pp,4.24,71,unknown,"Oct 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Kindle Edition,view,/book/show/195660796-she-taught-me-everything
678,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Girls,"গাজী, লীসা",1491559357,9781491559352,1491559357,0        pp,3.75,414,Sep 2020,"Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Audio CD,view,/book/show/123510512-good-girls
679,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Know What You Did,"Nguyen, K.T.*",0593473876,9780593473870,B0CC1CHDG9,384        pp,3.84,321,"Apr 16, 2024","Apr 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Kindle Edition,view,/book/show/191728066-you-know-what-you-did
680,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Futago 5,"Iketani, Rikako",4088652681,9784088652689,4088652681,190        pp,3.75,8,"Feb 18, 2005","Feb 18, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Aug 2023,Aug 2023,"Aug 19, 2023",,Paperback,view,/book/show/25995572-futago-5
681,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Futago 4,"Iketani, Rikako",4088652517,9784088652511,4088652517,188        pp,4.00,8,"Nov 19, 2004","Nov 19, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Aug 2023,Aug 2023,"Aug 19, 2023",,Paperback,view,/book/show/25995566-futago-4
682,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Futago 3,"Iketani, Rikako",4088652509,9784088652504,4088652509,176        pp,4.00,13,"Nov 19, 2004","Nov 19, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Aug 2023,Aug 2023,"Aug 19, 2023",,Paperback,view,/book/show/23768505-futago-3
683,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Futago 2,"Iketani, Rikako",4088651634,9784088651637,4088651634,179        pp,4.14,14,"Dec 18, 2003","Dec 18, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Aug 2023,Aug 2023,"Aug 19, 2023",,Paperback,view,/book/show/23768497-futago-2
684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Futago 1,"Iketani, Rikako",4088651219,9784088651217,4088651219,196        pp,4.18,17,"Apr 18, 2003","Apr 18, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Aug 2023,Aug 2023,"Aug 19, 2023",,Paperback,view,/book/show/23768469-futago-1
