,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sammy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea of Tranquility,"Mandel, Emily St. John*",0593321448,9780593321447,0593321448,259        pp,4.08,"231,517","Apr 05, 2022","May 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/58446227-sea-of-tranquility
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Screwtape Letters,"Lewis, C.S.",,,B002BD2V2Y,222        pp,4.26,"447,220",Feb 1942,"May 28, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Kindle Edition,view,/book/show/8130077-the-screwtape-letters
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scandalous Sisterhood of Prickwillow Place,"Berry, Julie*",,,B00IQOFT9Y,368        pp,3.82,"8,171","Jan 01, 2014","Sep 23, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Kindle Edition,view,/book/show/18885674-the-scandalous-sisterhood-of-prickwillow-place
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rosie Project        (Don Tillman, #1)","Simsion, Graeme*",1476729085,9781476729084,1476729085,292        pp,4.02,"556,301","Jan 30, 2013","Oct 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/16181775-the-rosie-project
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Retro,"Lapuente, Sofía*",1665902752,9781665902755,1665902752,400        pp,3.63,639,"Jan 24, 2023","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/61031136-retro
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remind Me to Hate You Later,"Mason, Lizzy*",1547609184,9781547609185,1547609184,336        pp,4.15,261,"Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/59808491-remind-me-to-hate-you-later
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remarkably Bright Creatures,"Van Pelt, Shelby",0063204150,9780063204157,0063204150,360        pp,4.40,"540,537","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/58733693-remarkably-bright-creatures
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Relentless Moon        (Lady Astronaut Universe, #3)","Kowal, Mary Robinette*",1250236967,9781250236968,1250236967,544        pp,4.36,"8,389","Jul 14, 2020","Jul 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Paperback,view,/book/show/52381417-the-relentless-moon
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recursion,"Crouch, Blake*",1524759783,9781524759780,1524759783,326        pp,4.16,"234,542","Jun 11, 2019","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/42046112-recursion
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raybearer        (Raybearer, #1)","Ifueko, Jordan*",1419739824,9781419739828,1419739824,343        pp,4.34,"27,210","Aug 18, 2020","Aug 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/50158128-raybearer
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Queen of the Conquered        (Islands of Blood and Storm, #1)","Callender, Kacen",0316454931,9780316454933,0316454931,400        pp,3.46,"2,221","Nov 12, 2019","Nov 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Paperback,view,/book/show/44286509-queen-of-the-conquered
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Push,"Audrain, Ashley*",1984881663,9781984881663,1984881663,307        pp,4.06,"337,259","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/52476830-the-push
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Place for Us,"Mirza, Fatima Farheen*",1524763551,9781524763558,1524763551,385        pp,4.17,"59,910","Jun 12, 2018","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/36840397-a-place-for-us
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Passengers,"Marrs, John*",1473558522,9781473558526,,400        pp,4.07,"38,844","Apr 01, 2019","Apr 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,ebook,view,/book/show/40718386-the-passengers
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Missing Hearts,"Ng, Celeste*",0593492544,9780593492543,0593492544,335        pp,3.81,"174,115","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/60149573-our-missing-hearts
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Best Intentions,"Jain, Vibhuti*",0063278782,9780063278783,0063278782,352        pp,3.68,"2,539","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/61319775-our-best-intentions
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon a Wardrobe,"Henry, Patti Callahan*",0785251723,9780785251729,0785251723,320        pp,4.35,"20,860","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/57099601-once-upon-a-wardrobe
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon a River,"Setterfield, Diane*",0743298071,9780743298070,0743298071,464        pp,3.95,"90,183","Dec 03, 2018","Dec 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/40130093-once-upon-a-river
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Once and Future Witches,"Harrow, Alix E.*",0316422045,9780316422048,0316422045,517        pp,4.05,"82,711","Oct 13, 2020","Oct 13, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/49504061-the-once-and-future-witches
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to See Here,"Wilson, Kevin*",0062913484,9780062913487,,288        pp,3.96,"183,968","Oct 29, 2019","Oct 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,ebook,view,/book/show/42519313-nothing-to-see-here
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Swim        (Rachel Krall, #1)","Goldin, Megan*",125021968X,9781250219688,125021968X,341        pp,4.04,"106,068","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/51169341-the-night-swim
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Coming Home,"Williams, Kate*",0593304861,9780593304860,0593304861,320        pp,3.50,"3,456","Jun 21, 2022","Jun 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/52329752-never-coming-home
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Flawless Life,"Woon, Yvonne*",0063008696,9780063008694,0063008696,352        pp,3.81,730,"Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/61152434-my-flawless-life
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Dark Vanessa,"Russell, Kate Elizabeth*",006294150X,9780062941503,006294150X,373        pp,4.10,"326,046","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/44890081-my-dark-vanessa
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Alridge Regrets        (Canary Club #1),"Hare, Louise*",0008332630,9780008332631,B09HGTL48K,429        pp,3.44,"3,228","Apr 28, 2022","Apr 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Kindle Edition,view,/book/show/59581812-miss-alridge-regrets
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Million Junes,"Henry, Emily*",0448493969,9780448493961,0448493969,400        pp,3.84,"27,505","May 16, 2017","May 16, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/30763950-a-million-junes
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight Strikes,"Shahnaz, Zeba*",0593567552,9780593567555,0593567552,448        pp,3.61,"2,254","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/61356596-midnight-strikes
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mermaid of Black Conch,"Roffey, Monique*",184523457X,9781845234577,184523457X,187        pp,3.90,"16,601","Apr 02, 2020","Apr 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Paperback,view,/book/show/49869087-the-mermaid-of-black-conch
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Book,"Avery, Lara",,,B017RQP4B4,368        pp,4.03,"11,133","Jul 05, 2016","Jul 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Kindle Edition,view,/book/show/25988934-the-memory-book
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Measure,"Erlick, Nikki",0063204207,9780063204201,0063204207,353        pp,4.00,"196,043","Jun 28, 2022","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/58884736-the-measure
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe You Should Talk to Someone,"Gottlieb, Lori*",1328662055,9781328662057,1328662055,415        pp,4.38,"323,439","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/37570546-maybe-you-should-talk-to-someone
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mapping of Love and Death        (Maisie Dobbs, #7)","Winspear, Jacqueline*",0061727660,9780061727665,0061727660,338        pp,4.24,"28,740","Mar 23, 2010","Mar 23, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/6553733-the-mapping-of-love-and-death
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Rising,"Reid, Taylor Jenkins*",,,,369        pp,4.04,"1,018,109","May 27, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/55404546-malibu-rising
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maker of Swans,"O'Donnell, Paraic*",1953534201,9781953534200,1953534201,368        pp,3.29,"1,460","Feb 11, 2016","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/59551337-the-maker-of-swans
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maame,"George, Jessica",,,,320        pp,4.07,"83,263","Jan 31, 2023","Jan 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/60784605-maame
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Boy,"Sekaran, Shanthi*",1101982241,9781101982242,1101982241,472        pp,4.14,"13,113","Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/29430055-lucky-boy
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love Story of Missy Carmichael,"Morrey, Beth",0525542442,9780525542445,0525542442,339        pp,4.07,"16,740","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/45728418-the-love-story-of-missy-carmichael
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Looking for Jane,"Marshall, Heather*",1668013681,9781668013687,1668013681,400        pp,4.37,"39,317","Mar 01, 2022","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/61273371-looking-for-jane
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Bright River,"Moore, Liz*",0525540679,9780525540670,0525540679,482        pp,4.04,"108,520","Jan 07, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/43834909-long-bright-river
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lonely Castle in the Mirror,"Tsujimura, Mizuki",0857527274,9780857527271,0857527274,355        pp,4.28,"24,679",May 2017,"Apr 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/54633167-lonely-castle-in-the-mirror
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The London Séance Society,"Penner, Sarah *",0778387119,9780778387114,0778387119,352        pp,3.48,"47,920","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 19, 2024","Mar 22, 2024","Jan 02, 2024",,Hardcover,view,/book/show/61109069-the-london-s-ance-society
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lightlark        (Lightlark, #1)","Aster, Alex*",1419760866,9781419760860,1419760866,416        pp,3.80,"90,404","Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/60310757-lightlark
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lighthouse Keeper's Daughter,"Gaynor, Hazel*",006269863X,9780062698636,,416        pp,4.09,"16,654","Oct 09, 2018","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,ebook,view,/book/show/36300666-the-lighthouse-keeper-s-daughter
