,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sara's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zvijer        (Grens & Sundkvist #1),"Roslund, Anders",9533248629,9789533248622,,312        pp,3.65,"2,623","Mar 17, 2004","Oct 31, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Vrijedi li život jednog pedofila više od života jedne male djevojčice? Ima li njezin otac pravo uzeti pravdu u svoje ruke?,Notes are private!,0,2,1,"Nov 06, 2018","Nov 12, 2018","Nov 06, 2018",,Paperback,view (with text),/book/show/18751614-zvijer
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jako glasno i nevjerojatno blizu,"Foer, Jonathan Safran *",,9789533165424,,372        pp,3.97,"420,941",2005,2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Predivna, predivna knjiga. Priča je to o dječaku OSkaru, koji nakon smrti svog oca (koji je umro 11.9. u napadu na New York) pronalazi ključ i kreće uPredivna, predivna knjiga. Priča je to o dječaku OSkaru, koji nakon smrti svog oca (koji je umro 11.9. u napadu na New York) pronalazi ključ i kreće u neobičnu potragu za bravom koju taj ključ otključava. U svojoj potrazi susreće brojne ljude, njihove sudbine i životne priče, neke su lijepe i sretne, neke su baš poput njegove priče o gubitku i tužne. Oskar je vrlo neobičan, pametan dječak, koji se ne uklapa među svoje vršnjake, dizajnira nakit i smišlja različite izume, jedan je od onih likova koje brzo zavoliš. U knjizi ima i puno slika, raznih pisama i ilustracija, koje savršeno odgovaraju radnji i knjigu čine samo simpatičnijom....more",Notes are private!,0,1,1,not set,not set,"Oct 28, 2018",,Hardcover,view (with text),/book/show/15331791-jako-glasno-i-nevjerojatno-blizu
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Volvo kamioni,"Loe, Erlend",8676660956,9788676660957,8676660956,199        pp,3.58,"4,718",2005,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Manje duhovito nego Doppler iako ima nekoliko simpatičnih trenutaka.,Notes are private!,0,0,1,"Oct 24, 2018","Oct 28, 2018","Oct 24, 2018",,Paperback,view (with text),/book/show/13353631-volvo-kamioni
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doppler,"Loe, Erlend",1770893008,9781770893009,1770893008,192        pp,3.91,"19,987",2004,"Jan 01, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Doppler je životopisan lik koji odlazi u šumu nakon što mu umre otac. On se odvaja od svoje obitelji, od svoje djece i svoje žene, od svog posla i živDoppler je životopisan lik koji odlazi u šumu nakon što mu umre otac. On se odvaja od svoje obitelji, od svoje djece i svoje žene, od svog posla i života i boravi u šumi, radi totem u čast svog oca i najbolji prijatelj mu je los. Ne mogu reći da je ovo vrhunac književnosti, daleko od toga, ali mogu reći da je ova knjižica vrlo duhovita, pročitala sam je u jednom danu. Iza tog humora nalazi se i jedna vrlo otvorena kritika društva, kritika novca i kritika udaljavanja od prirode....more",Notes are private!,0,13,1,"Oct 22, 2018","Oct 24, 2018","Oct 22, 2018",,Hardcover,view (with text),/book/show/16027972-doppler
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Črna mati zemla,"Novak, Kristian*",,9789533320595,,296        pp,4.55,"2,408",2013,2017,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Već dugo, dugo pokušavam posuditi ovu knjigu u knjižnici, doći do nje nemoguća je misija. Napokon, dobila sam je kao poklon za rođendan i mojoj sreći Već dugo, dugo pokušavam posuditi ovu knjigu u knjižnici, doći do nje nemoguća je misija. Napokon, dobila sam je kao poklon za rođendan i mojoj sreći nije bilo kraja. Genijalna knjiga, daje upravo ono najbolje od hrvatske književnosti, pronicljiva je i istovremeno duhovita ali i tjera na razmišljanje. jednostavno, ovu divotu nisam ispuštala iz ruku. Sjajna knjiga, nadam se da će Kristian još dugo pisati ovako i da ćemo ga još dugo čitati. ...more",Notes are private!,0,3,1,not set,not set,"Oct 07, 2018",,Hardcover,view (with text),/book/show/35819109-rna-mati-zemla
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Put oslobođenja,"Yates, Richard",9532208356,9789532208351,9532208356,279        pp,3.92,"88,304","Dec 31, 1961",Feb 2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“if you wanted to do something absolutely honest, something true, it always turned out to be a thing that had to be done alone.” Jako podsjeća na Gats“if you wanted to do something absolutely honest, something true, it always turned out to be a thing that had to be done alone.” Jako podsjeća na Gatsbya, ali to ne smeta kod čitanja, baš suprotno. ...more",Notes are private!,0,5,1,"Sep 16, 2018","Sep 20, 2018","Sep 16, 2018",,Hardcover,view (with text),/book/show/10381242-put-oslobo-enja
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mi,"Zamyatin, Yevgeny",,9789538139109,,207        pp,3.89,"97,220",1924,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Imam tu slabu točku na distopije, ne mogu protiv sebe. Napokon mi je u ruke došla ""prva nad prvima"" distopija i vrlo očekivano, oduševila me. NapisanaImam tu slabu točku na distopije, ne mogu protiv sebe. Napokon mi je u ruke došla ""prva nad prvima"" distopija i vrlo očekivano, oduševila me. Napisana davno, a još i danas vrlo aktualna, mi kao društvo idemo u tom smjeru, samo što si to možda ne želimo priznati. Obožavamo svoje ""Dobrotvore"" zbog kojih živimo sretno i u blagostanju(nikad nam bolje nije bilo, napredak i rast), naš dan je isplaniran od buđenja do odlaska u krevet.... U knjizi likovi nemaju imena, navedeni su pod brojevima i slovima, potpuno bezlični i isti , potpuno MI. U stvarnosti, mi smo također brojke u sustavu, onima na vrhu, svi isti i ne tako bitni....more",Notes are private!,0,20,1,"Sep 14, 2018","Sep 16, 2018","Sep 14, 2018",,Hardcover,view (with text),/book/show/40914890-mi
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Istočno od raja,"Steinbeck, John",,,,796        pp,4.41,"538,901",1952,1978,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2018",,Paperback,view,/book/show/17853484-isto-no-od-raja
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uspavanka,"Slimani, Leïla",,9789532669855,,208        pp,3.39,"107,756","Aug 18, 2016",2018,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Niti obožavam, niti mrzim ovu knjigu. Kratka je, brzo se čita, sviđao mi se početak, ali kasnije nedostaje puno toga. Svega tu ima, od oskudice, beskuNiti obožavam, niti mrzim ovu knjigu. Kratka je, brzo se čita, sviđao mi se početak, ali kasnije nedostaje puno toga. Svega tu ima, od oskudice, beskućnika, različitih životnih priča, do ludila, ali ništa zapravo nije konkretno i to je veliki minus. To što je dadilja bijela, a majka muslimanskog podrijetla, za čitavu priču nije mi značilo ništa. Očekivala sam i neki plot twist. Nisam ga dočekala. ...more",Notes are private!,0,8,1,"Nov 03, 2018","Nov 06, 2018","Sep 13, 2018",,,view (with text),/book/show/41540558-uspavanka
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miris kiše na Balkanu,"Kuić, Gordana",,9789532820034,,540        pp,4.20,852,1986,2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/18719234-miris-ki-e-na-balkanu
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"While the king of Prussia was waging war, who do you think was darning his socks?",Zidrou,,,B072278N4K,58        pp,3.98,351,"Jan 01, 2013","Apr 19, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2018",,Kindle Edition,view,/book/show/36444578-while-the-king-of-prussia-was-waging-war-who-do-you-think-was-darning-h
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road,"McCarthy, Cormac",0307265439,9780307265432,0307265439,241        pp,3.99,"904,406","Sep 26, 2006","Oct 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“What's the bravest thing you ever did?He spat in the road a bloody phlegm. Getting up this morning, he said.” Cormac McCarthy, The Road“What's the bravest thing you ever did?He spat in the road a bloody phlegm. Getting up this morning, he said.” Cormac McCarthy, The Road...more",Notes are private!,0,4,1,"Aug 26, 2018","Aug 27, 2018","Aug 26, 2018",,Hardcover,view (with text),/book/show/6288.The_Road
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ne zaboravi me!        (Soba košmara, #1)","Stine, R.L.*",9532200169,9789532200164,,119        pp,3.58,"1,274","Jan 01, 2000",2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Aug 21, 2018",,Paperback,view,/book/show/9836896-ne-zaboravi-me
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ormarić broj 13        (Soba košmara, #2)","Stine, R.L.*",9532200584,9789532200584,,131        pp,3.46,"1,167","Jan 01, 2000",2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 21, 2018",,Paperback,view,/book/show/9841951-ormari-broj-13
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Žudnja za životom,"Stone, Irving",,9788610009101,8610009106,367        pp,4.26,"28,869",1934,Dec 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Želio je biti voljen i shvaćen, što je na žalost došlo tek nakon njegove smrti. Tko zna kako bi se njegov život odvijao i bi li možda duže živio da gaŽelio je biti voljen i shvaćen, što je na žalost došlo tek nakon njegove smrti. Tko zna kako bi se njegov život odvijao i bi li možda duže živio da ga je okolina razumjela. ...more",Notes are private!,0,22,1,"Aug 16, 2018","Aug 26, 2018","Aug 16, 2018",,Hardcover,view (with text),/book/show/24319452-udnja-za-ivotom
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Na cesti,"Kerouac, Jack",9616332503,9789616332507,,317        pp,3.61,"411,209","Sep 05, 1957",2004,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cijelo vrijeme sam imala osjećaj da čitam dnevničke zapise nekog pubertetlije koji eto nema ideje što bi sa svojim životom i koji nema veze sa pisanjeCijelo vrijeme sam imala osjećaj da čitam dnevničke zapise nekog pubertetlije koji eto nema ideje što bi sa svojim životom i koji nema veze sa pisanjem. Što sam više čitala to me Kerouac više živcirao. Malo je knjiga koje nisam pročitala do kraja, ova ima čast biti na tom popisu. Zbog čega je ovo klasik? Ne znam.Zašto ovu knjigu uvrštavaju na popis knjiga koje bi svi trebali pročitati u životu? Ni to ne znam. ...more",Notes are private!,0,8,1,"Aug 16, 2018","Aug 28, 2018","Aug 16, 2018",,Hardcover,view (with text),/book/show/9548853-na-cesti
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Johnny je krenuo u rat,"Trumbo, Dalton",9533200685,9789533200682,,236        pp,4.20,"43,952","Sep 03, 1939",2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Davnih dana krenula sam u potragu za filmom koji se nalazi u spotu za pjesmu One (Metallica) i potraga me dovela do filma snimanog prema ovoj knjizi. Davnih dana krenula sam u potragu za filmom koji se nalazi u spotu za pjesmu One (Metallica) i potraga me dovela do filma snimanog prema ovoj knjizi. Film je čekao i čekao i čekao dok nedavno nije došao na red za gledanje i apsolutno me oduševio, svima sam govorila o filmu, danima sam razmišljala o filmu, nikako mi nije išao iz glave van, a onda sam vidjela da zapravo postoji knjiga!!! i mojoj sreći nije bilo kraja. Fantastična anti ratna knjiga, tako nepravedno zanemarena(kako je to moguće??!) , jedna od onih knjiga koje nikada neće prestati biti aktualne , jedna od onih koje bi svi trebali pročitati, zapitati se nad njom i naučiti nešto iz nje. ...more",Notes are private!,0,9,1,"Aug 15, 2018","Aug 16, 2018","Aug 15, 2018",,Hardcover,view (with text),/book/show/23397148-johnny-je-krenuo-u-rat
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tjeraj svoj plug preko mrtvačkih kostiju,"Tokarczuk, Olga",9533036044,9789533036045,,264        pp,3.96,"100,288","Nov 25, 2009",2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"U moru razvikanih, a dosadnjikavih i nimalo inovativnih knjiga koje me razočaraju do krajnjih granica pojavi se ova divota i dogodi se ljubav. Ovaj sjU moru razvikanih, a dosadnjikavih i nimalo inovativnih knjiga koje me razočaraju do krajnjih granica pojavi se ova divota i dogodi se ljubav. Ovaj sjajni roman kombinacija je svega pomalo, a najviše je oda prirodi i životinjama. Glavna junakinja neobična je, pomaknuta individua i samim time predstavlja nezaboravan glavni lik. U jednom trenutku misliš da je luda kao šiba, u drugom je trenutku razumiješ u potpunosti i suosjećaš s njom. ""Držim, naime, da je ljudska psiha stvorena da nas obrani od sagledavanja istine. Da nam ne dopusti izravno sagledati mehanizam. Psiha je naš obrambeni sustav- skrbi za to da nikada ne pojmimo ono što nas okružuje. Bavi se uglavnom filtriranjem obavijesti i pored toga što su mogućnosti našega mozga goleme. Jer to se znanje ne bi dalo podnijeti. Svaki se pa i najmanji djelić svijeta sastoji od patnje.""...more",Notes are private!,0,8,1,"Aug 14, 2018","Aug 15, 2018","Aug 14, 2018",,Hardcover,view (with text),/book/show/21442532-tjeraj-svoj-plug-preko-mrtva-kih-kostiju
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nevidljiva žena i druge priče,"Drakulić, Slavenka",,9789532669756,,192        pp,4.23,443,2018,Jun 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2018",,Hardcover,view,/book/show/40516209-nevidljiva-ena-i-druge-pri-e
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Badge of Courage,"Crane, Stephen",1580495869,9781580495868,1580495869,149        pp,3.29,"104,311",Oct 1895,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2018",,Paperback,view,/book/show/35220.The_Red_Badge_of_Courage
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zapisi iz podzemlja,"Dostoevsky, Fyodor",,,,256        pp,4.50,463,unknown,1962,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Žao mi je što sam pored ove knjige čitala toliko drugih, pa je nekako mjesecima čekala da ju dovršim i bila zanemarena, nije fer.Način na koji DostojeŽao mi je što sam pored ove knjige čitala toliko drugih, pa je nekako mjesecima čekala da ju dovršim i bila zanemarena, nije fer.Način na koji Dostojevski piše , lako je zamisliti taj tip čovjeka kojem pripada glavni lik. ""Moderan čovjek"", nezadovoljan sobom, mrzi jednako sebe i druge. Živi za to da uvrijedi, ponizi, čak i ljubav odbacuje i ponizuje. Misli da je toliko mudar, toliko iznad drugih i poseban, a nije. Njegova svrha je da nanosi bol drugima, vrijeđa i ne shvaća nikoga, tako se osjeća bolje, to mu daje smisao....more",Notes are private!,0,19,1,"Aug 06, 2018","Nov 06, 2018","Aug 06, 2018",,Hardcover,view (with text),/book/show/16028364-zapisi-iz-podzemlja
