,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Does He Do That? Inside the Minds of Angry and Controlling Men,"Bancroft, Lundy",0425191656,9780425191651,0425191656,408        pp,4.46,"13,514","Sep 30, 2002","Sep 02, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Why Does He Do That? is a must-read for every adult and teenager, male or female. The book focuses on male-to-female abuse in heterosexual relationshiWhy Does He Do That? is a must-read for every adult and teenager, male or female. The book focuses on male-to-female abuse in heterosexual relationships but acknowledges that gay partners of both genders can and do sometimes abuse their spouses and partners. It provides a number of resources for members of the LGBTQ community who might be facing these issues. While I did not “buy” 100% of the author’s core edict that “men are always at fault; women are always without blame”, Mr. (Dr.?) Bancroft opened my eyes on several key points:1.	Men who abuse their partners don’t do it because they have “anger” issues, substance abuse issues or unresolved childhood issues. They do it because they feel entitled to and can get away with it. Controlling, abusing and keeping “their” women in line benefits them. They get to be “king of the castle”, the center of attention at all times. They are the sun, and their wives and kids the planets and moons orbiting around them. (My father fit the descriptions in this book to a T.) 2. Society (as in the abuser’s family, friends, coworkers and larger community, including, by and large, police and the court system) supports this underlying notion of entitlement that enables abusers to get away with their behavior. 3.	Perfectly “normal”, strong women can and do find themselves in the clutches of an abusive man. Part of the abuse is the gradual process of psychological (and sometimes physical) warfare he wages on his partner to break her down and make her afraid of the repercussions of standing up for herself. The victim’s genuine love of her abuser and desire to “keep the peace” also often play a role in her willingness to accept increasing levels of abuse over time. (This book helped me make sense of my parents' turbulent dynamic and my mother's seeming passivity.)4.	The children are the “collateral damage” of this pattern, and they often come to identify and side with the abuser. (This was certainly true for me as a child of an abusive father.)5.	Abuse isn’t always physical—and it doesn’t have to be in order to inflict severe psychological and emotional damage. It is the fear—the palpable threat of violence—that keeps women “in line”. (My father was rarely physically violent, but his mood on any given day set the tone in the household; more often than not, the tension was oppressive.) 6.	No matter how incompetent, annoying, “naggy”, etc., any particular woman might be, her “shortcomings” do not justify male violence being directed toward her. That is a function of the man’s entitlement, not her unworthiness. Some of the things women accept as “fair game” in arguments with men (e.g., name calling, trivializing, belittling) is a form of misogynistic abuse. I read over half of Why Does He Do That? before realizing the author is male, so unwavering and unconditional is his support of abused women and his unapologetic, unblinking assessment of abusive men. While this is an informative and mostly spot-on appraisal of abusive male behavior, I nevertheless believe there are particular men and women who push one another's buttons, bring out the worst in each other, and are mutually violent in a sort of pathological “dance” that fulfills some twisted drama they are both playing out....more",Notes are private!,0,1,1,"Sep 02, 2019","Sep 13, 2019","Aug 26, 2019",,Paperback,view (with text),/book/show/224552.Why_Does_He_Do_That_Inside_the_Minds_of_Angry_and_Controlling_Men
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",1984822179,9781984822178,1984822179,273        pp,3.81,"1,385,396","Aug 28, 2018","Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2019",,Hardcover,view,/book/show/41057294-normal-people
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About a Boy,"Hornby, Nick",0140285679,9780140285673,0140285679,307        pp,3.80,"136,247","Jan 01, 1998",2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5,Notes are private!,0,0,1,"Jul 29, 2019","Aug 17, 2019","Jul 14, 2019",,Mass Market Paperback,view (with text),/book/show/4271.About_a_Boy
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",,,,496        pp,4.33,"471,176","Feb 07, 2017","Feb 07, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you like nearly 500 pages of narrative ""telling"" in haphazardly-changing points of view, perhaps you will like this book. As for the story, for allIf you like nearly 500 pages of narrative ""telling"" in haphazardly-changing points of view, perhaps you will like this book. As for the story, for all of the ""saga""-like events spanning several generations, nothing very moving happens. The characters and story fell flat for me. Couldn't finish....more",Notes are private!,0,1,1,"Jul 05, 2019","Aug 21, 2019","Jul 05, 2019",,Kindle Edition,view (with text),/book/show/34051011-pachinko
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Olivia Fell,"McDonald, Christina*",1501184008,9781501184000,1501184008,342        pp,3.88,"27,884","Feb 05, 2019","Feb 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2019","Jul 16, 2019","Jul 05, 2019",,Paperback,view,/book/show/36962927-the-night-olivia-fell
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,438","Jun 19, 2018","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2019",,Paperback,view,/book/show/45304101-the-great-believers
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rabbi Finds Her Way: A Pearl Ross-Levy Novel,"Schoen, Robert",1611720524,9781611720525,1611720524,316        pp,4.48,27,unknown,"Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 02, 2019",Dec 2019,"Jul 02, 2019",,Paperback,view,/book/show/43973143-the-rabbi-finds-her-way
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Confession Club        (Mason, #3)","Berg, Elizabeth",1984855174,9781984855176,1984855174,304        pp,3.75,"15,841","Nov 19, 2019","Nov 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 30, 2019",,Hardcover,view,/book/show/45038048-the-confession-club
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhattan Beach,"Egan, Jennifer*",1476716749,9781476716749,1476716749,448        pp,3.62,"87,023","Oct 03, 2017","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2019",,Paperback,view,/book/show/37510291-manhattan-beach
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dive from Clausen's Pier,"Packer, Ann*",0375727132,9780375727139,0375727132,432        pp,3.45,"24,915",2002,"Apr 08, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2019","Jul 02, 2019","Jun 22, 2019",,Paperback,view,/book/show/16059.The_Dive_from_Clausen_s_Pier
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Much Blue,"Everett, Percival",1555977820,9781555977825,1555977820,236        pp,3.97,"2,448","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Paperback,view,/book/show/31450930-so-much-blue
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Romantics,"Conklin, Tara*",0062358227,9780062358226,,384        pp,3.71,"43,901","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,ebook,view,/book/show/35068465-the-last-romantics
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heavy,"Laymon, Kiese*",1501125656,9781501125652,1501125656,241        pp,4.48,"39,759","Oct 16, 2018","Oct 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/29430746-heavy
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Care and Feeding of Ravenously Hungry Girls,"Gray, Anissa*",1984802437,9781984802439,1984802437,294        pp,3.63,"20,412","Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/39719167-the-care-and-feeding-of-ravenously-hungry-girls
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Editor,"Rowley, Steven*",,,,320        pp,3.80,"12,112","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Kindle Edition,view,/book/show/40879757-the-editor
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Sister: A Memoir,"Chadwick, Patricia Walsh*",1682617823,9781682617823,1682617823,336        pp,4.19,586,"Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/42101712-little-sister
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night of Miracles        (Mason, #2)","Berg, Elizabeth",0525509526,9780525509523,0525509526,304        pp,4.02,"19,442","Nov 13, 2018","Jun 25, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 17, 2019",,Paperback,view,/book/show/44767242-night-of-miracles
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfectly You: Embracing the Power of Being Real,"Atencio, Mariana",0785228381,9780785228387,0785228381,272        pp,4.01,210,"Jun 11, 2019","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2019",,Hardcover,view,/book/show/42772106-perfectly-you
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,660","Sep 24, 2019","Sep 24, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I normally really like Anne Patchett, but I think Tom Hanks' narration of the audio book took this one down a peg for me. I also generally like Tom HaI normally really like Anne Patchett, but I think Tom Hanks' narration of the audio book took this one down a peg for me. I also generally like Tom Hanks as an actor, but his cadence (speed-up-then-slow-down; attempt over-emoting for effect; rinse-and-repeat) was distracting. And the jumping back-and-forth in time might have gone down more smoothly if I was reading the book, but with Hanks telling the story, I often got confused. So while I did enjoy The Dutch House, I give it a ""just okay"" three stars. ...more",Notes are private!,0,0,1,not set,not set,"Jun 15, 2019",,Hardcover,view (with text),/book/show/44318414-the-dutch-house
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gathering,"Enright, Anne",0802170390,9780802170392,B001LF2H7W,261        pp,3.12,"23,846","Mar 01, 2007","Sep 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 12, 2019","Jun 15, 2019","Jun 12, 2019",,Paperback,view,/book/show/998133.The_Gathering
