,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Quiltgranny's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light a Penny Candle,"Binchy, Maeve",009949857X,9780099498575,009949857X,832        pp,3.96,"21,148",1982,"Jun 06, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/41962.Light_a_Penny_Candle
1424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coming Home,"Pilcher, Rosamunde",0340752475,9780340752470,0340752475,977        pp,4.36,"23,061","Sep 01, 1995","Jan 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/60471.Coming_Home
1425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Lake,"Binchy, Maeve",0752876872,9780752876870,0752876872,704        pp,3.97,"23,665",1994,"Jun 29, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/34310.The_Glass_Lake
1426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love Story        (Love Story, #1)","Segal, Erich",0380017601,9780380017607,B006DUJM8M,224        pp,3.64,"60,589","Feb 14, 1970","Jan 01, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/73968.Love_Story
1427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Storm Rising,"Clancy, Tom",0394298667,9780394298665,0394298667,unknown,4.20,"79,957","Aug 28, 1986","Sep 13, 1988",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Audio Cassette,view,/book/show/318525.Red_Storm_Rising
1428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ivanhoe,"Scott, Walter",,,0140436588,496        pp,3.76,"94,793",1820,"Oct 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/6440.Ivanhoe
1429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mystic River,"Lehane, Dennis*",0060584750,9780060584757,0060584750,416        pp,4.17,"145,103",2001,"Feb 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/21671.Mystic_River
1430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary People,"Guest, Judith",,,,263        pp,3.93,"21,652","Jul 19, 1976","Oct 28, 1982",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/160251.Ordinary_People
1431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mill on the Floss,"Eliot, George",0141439629,9780141439624,0141439629,579        pp,3.82,"55,327","Apr 04, 1860","Apr 29, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/20564.The_Mill_on_the_Floss
1432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Accidental Tourist,"Tyler, Anne*",0345452003,9780345452009,0345452003,352        pp,3.90,"104,857","Aug 12, 1985","Apr 09, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1989,"Apr 07, 2009",,Paperback,view,/book/show/60792.The_Accidental_Tourist
1433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Papillon,"Charrière, Henri",0061120669,9780061120664,0061120669,544        pp,4.23,"69,854",1969,"Aug 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/6882.Papillon
1434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seabiscuit: An American Legend,"Hillenbrand, Laura",0345465083,9780345465085,0345465083,457        pp,4.22,"162,756","Jun 30, 1999","Jul 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Mass Market Paperback,view,/book/show/110737.Seabiscuit
1435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Das Boot: The Boat,"Buchheim, Lothar-Günther",,,,563        pp,4.25,"5,362",1973,"Apr 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/299596.Das_Boot
1436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tales of the City        (Tales of the City, #1)","Maupin, Armistead",0552998761,9780552998765,0552998761,272        pp,4.00,"44,273",1978,1989,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/16255.Tales_of_the_City
1437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaves of Grass,"Whitman, Walt",1125539135,9781125539132,1125539135,304        pp,4.12,"103,145","Jul 04, 1855",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Hardcover,view,/book/show/4271775-leaves-of-grass
1438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Falls,"Oates, Joyce Carol",0060722290,9780060722296,0060722290,512        pp,3.60,"11,046",2004,"Aug 02, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/15967.The_Falls
1439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookseller of Kabul,"Seierstad, Åsne",0316159417,9780316159418,0316159417,288        pp,3.77,"53,488","Sep 02, 2002","Oct 26, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/9838.The_Bookseller_of_Kabul
1440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rainmaker,"Grisham, John*",0385339607,9780385339605,0385339607,419        pp,4.00,"196,395","Apr 01, 1995","Sep 27, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/5349.The_Rainmaker
1441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathing Lessons,"Tyler, Anne*",0345485599,9780345485595,0345485599,368        pp,3.67,"29,976","Aug 12, 1988","Sep 26, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1989,"Apr 07, 2009",,Mass Market Paperback,view,/book/show/31181.Breathing_Lessons
1442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,"Ambrose, Stephen E.",074347788X,9780743477888,074347788X,592        pp,4.22,"62,419","Feb 15, 1996","Oct 06, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/45546.Undaunted_Courage
1443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inheritance of Loss,"Desai, Kiran",0802142818,9780802142818,0802142818,357        pp,3.45,"52,771","Nov 28, 2005",2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/95186.The_Inheritance_of_Loss
1444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Testament,"Grisham, John*",0739359320,9780739359327,0739359320,0        pp,3.90,"119,017","Feb 02, 1999","Mar 11, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Audio CD,view,/book/show/1711541.The_Testament
1445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hotel New Hampshire,"Irving, John*",0552992097,9780552992091,0552992097,520        pp,3.93,"65,611",1981,"Jan 06, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/11768.The_Hotel_New_Hampshire
1446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The King of Torts,"Grisham, John*",0385339658,9780385339650,0385339658,276        pp,3.72,"86,046","Feb 04, 2003","Dec 27, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/5356.The_King_of_Torts
1447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cheaper by the Dozen,"Gilbreth Jr., Frank B.",006008460X,9780060084608,006008460X,224        pp,3.99,"43,091",1948,"Aug 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/764903.Cheaper_by_the_Dozen
1448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portnoy’s Complaint,"Roth, Philip",,,,274        pp,3.71,"68,393",1969,"May 18, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/43945.Portnoy_s_Complaint
1449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bonfire of the Vanities,"Wolfe, Tom",,,,690        pp,3.90,"80,879","Nov 01, 1987","Oct 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/2666.The_Bonfire_of_the_Vanities
1450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stones from the River        (Burgdorf Cycle, #1)","Hegi, Ursula",,,,525        pp,4.09,"95,407",1994,"Mar 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/77163.Stones_from_the_River
1451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Known World,"Jones, Edward P.",0061159174,9780061159176,0061159174,388        pp,3.83,"41,276",Sep 2003,"Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/67.The_Known_World
1452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just So Stories,"Kipling, Rudyard",0517266555,9780517266557,0517266555,210        pp,4.06,"48,141",1902,"Aug 05, 1978",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Hardcover,view,/book/show/34053.Just_So_Stories
1453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nineteen Minutes,"Picoult, Jodi*",0743496728,9780743496728,B001P5HDXG,440        pp,4.16,"370,636","Mar 05, 2007","Mar 05, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Hardcover,view,/book/show/14866.Nineteen_Minutes
1454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Smilla's Sense of Snow,"Høeg, Peter",0385315147,9780385315142,0385315147,480        pp,3.74,"49,188",1992,"Oct 01, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/124509.Smilla_s_Sense_of_Snow
1455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kitchen God's Wife,"Tan, Amy*",0143038109,9780143038108,0143038109,416        pp,4.03,"84,380",1991,"Sep 21, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/12557.The_Kitchen_God_s_Wife
1456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Firm,"Grisham, John*",0582418275,9780582418271,0582418275,76        pp,4.06,"624,436",Feb 1991,"Feb 15, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/5358.The_Firm
1457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight in the Garden of Good and Evil,"Berendt, John",0679751521,9780679751526,0679751521,386        pp,3.92,"270,278","Jan 13, 1994","Jun 28, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil
1458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"North and South        (North and South, #1)","Jakes, John",0451200810,9780451200815,0451200810,812        pp,4.20,"61,118",1982,"Jun 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Mass Market Paperback,view,/book/show/159178.North_and_South
1459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire Falls,"Russo, Richard*",0375726403,9780375726408,0375726403,483        pp,3.94,"121,787","May 08, 2001","Apr 12, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/187020.Empire_Falls
1460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doctor Zhivago,"Pasternak, Boris",0679774386,9780679774389,0679774386,592        pp,4.01,"96,754",Nov 1957,"Mar 18, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/130440.Doctor_Zhivago
1461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakfast at Tiffany’s and Three Stories,"Capote, Truman",,,,142        pp,3.85,"264,728","Oct 28, 1958",1993,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories
1462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tropic of Cancer        (Tropic, #1)","Miller, Henry",0802131786,9780802131782,0802131786,318        pp,3.66,"72,340",1934,"Jan 06, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/249.Tropic_of_Cancer
1463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"William Golding, Lord of the flies Penguin Study Notes","Hanscombe, Gillian E.",0140772863,9780140772869,0140772863,unknown,3.99,"9,980",unknown,"Jan 01, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/1768407.William_Golding_Lord_of_the_flies_Penguin_Study_Notes
1464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quiet American,"Greene, Graham",0143039024,9780143039020,0143039024,180        pp,3.97,"63,294",Dec 1955,"Aug 31, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Paperback,view,/book/show/3698.The_Quiet_American
1465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exorcist,"Blatty, William Peter",,,,385        pp,4.20,"234,531",May 1971,"Feb 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Mass Market Paperback,view,/book/show/179780.The_Exorcist
1466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Fang,"London, Jack",0439236193,9780439236195,0439236193,252        pp,4.02,"189,937",May 1906,"Jan 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2009",,Mass Market Paperback,view,/book/show/43035.White_Fang
