,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Arbuz Dumbledore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dzieci nocy,"Simmons, Dan",8377314258,9788377314258,8377314258,420        pp,3.72,"8,176",1992,"Jun 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gorsza od Terroru i Pieśni bogini Kali, lepsza od Letniej nocy. Trzyma jednak wysoki poziom, pierwsza część dostałaby ode mnie piątkę z plusem, ale drGorsza od Terroru i Pieśni bogini Kali, lepsza od Letniej nocy. Trzyma jednak wysoki poziom, pierwsza część dostałaby ode mnie piątkę z plusem, ale druga już mocno zwolniła i najciekawsze aspekty, te naukowe, przycichły. Mimo to, Simmons stworzył najlepszego wampira, o jakim czytałam - którego istnienie jest w jakiś sposób logiczne i naturalne, to nie jest zębaty trup w pelerynie. Niesamowicie mi Simmons zaimponował tym pomysłem i wykonaniem. Wspaniały research i doskonała robota...more",Notes are private!,0,7,1,"May 25, 2023","May 29, 2023","May 25, 2023",,Hardcover,view (with text),/book/show/60805954-dzieci-nocy
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love on the Brain. Gdy miłość uderza do głowy,"Hazelwood, Ali*",8328727196,9788328727199,8328727196,416        pp,3.92,"440,875","Aug 23, 2022","May 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2023",,Paperback,view,/book/show/134654336-love-on-the-brain-gdy-mi-o-uderza-do-g-owy
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zatoka Francuza,"du Maurier, Daphne",,9788367513784,,320        pp,3.98,"20,267",Sep 1941,"May 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chciałam dać 5 gwiazdek, bo niesamowicie mnie zaangażowała i jestem zachwycona, ale obniżam przez zakończenie, które mnie zdenerwowało i którym jestemChciałam dać 5 gwiazdek, bo niesamowicie mnie zaangażowała i jestem zachwycona, ale obniżam przez zakończenie, które mnie zdenerwowało i którym jestem tak cholernie zawiedziona, że ciężko to ubrać w słowa....more",Notes are private!,0,8,1,"Jun 26, 2023","Jul 09, 2023","May 22, 2023",,Paperback,view (with text),/book/show/152179101-zatoka-francuza
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strange Library,"Murakami, Haruki",1846559219,9781846559211,B00R7Q4FUG,80        pp,3.55,"61,402",2005,"Dec 02, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Człowieku owco, tęskniłam.Nie mam słów.",Notes are private!,0,10,1,"May 19, 2023","May 19, 2023","May 19, 2023",,Hardcover,view (with text),/book/show/23267242-the-strange-library
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wespertyna,"Rogerson, Margaret*",8377314568,9788377314562,8377314568,424        pp,4.11,"20,736","Oct 05, 2021","May 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2023",,Paperback,view,/book/show/108519772-wespertyna
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pokrzywa i kość,"Kingfisher, T.",8383301421,9788383301426,8383301421,352        pp,4.15,"74,785","Apr 26, 2022","May 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Początek mnie do siebie nie przekonał, ale w trakcie było coraz lepiej. Dawno nie miałam do czynienia z tak genialnymi bohaterami, Agnes, piesek i kurPoczątek mnie do siebie nie przekonał, ale w trakcie było coraz lepiej. Dawno nie miałam do czynienia z tak genialnymi bohaterami, Agnes, piesek i kurczak to po prostu miód na moje serce, ale resztę też bardzo lubiłam. Fabuła dość prosta, ale działa - świetnie nawiązuje do baśni, pięknie rysuje wydarzenia. Styl autorki zrobił na mnie duże wrażenie, idealny balans między baśniowością a fantasy w piórze. Świetna książka ❤️...more",Notes are private!,0,12,1,Jan 2024,"Jan 19, 2024","May 19, 2023",,Paperback,view (with text),/book/show/146626269-pokrzywa-i-ko
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Akira, Vol. 5","Otomo, Katsuhiro",1569715270,9781569715277,1569715270,413        pp,4.49,"11,432",1984,"Dec 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 18, 2023","May 18, 2023","May 18, 2023",,Paperback,view,/book/show/93376.Akira_Vol_5
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Akira, tom 4        (Akira, #4)","Otomo, Katsuhiro",8374718145,9788374718141,,392        pp,4.47,"11,634","Jul 10, 1987","Aug 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 18, 2023","May 18, 2023","May 18, 2023",,Paperback,view,/book/show/75272177-akira-tom-4
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ta dziewczyna,"Ware, Ruth*",8367727002,9788367727006,,512        pp,3.86,"234,467","Jul 12, 2022","May 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2023",,Paperback,view,/book/show/141203654-ta-dziewczyna
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Muchomory w cukrze,"Bijan, Marta",8383213409,9788383213408,8383213409,280        pp,3.78,"8,187","May 17, 2023","May 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kompletnie się tego nie spodziewałam, ale bardzo mi się podobała",Notes are private!,0,16,1,"May 30, 2023",Jun 2023,"May 12, 2023",,Paperback,view (with text),/book/show/117703749-muchomory-w-cukrze
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moje ukochane T-shirty,"Murakami, Haruki",8328726882,9788328726888,,192        pp,3.57,"2,716","Jun 04, 2020","May 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kocham to, że ta książka powstała, samo to jest zabawne i urocze. A koszulowe felietony naprawdę świetne, cudownie się czytało! Najbardziej wzrusza mnKocham to, że ta książka powstała, samo to jest zabawne i urocze. A koszulowe felietony naprawdę świetne, cudownie się czytało! Najbardziej wzrusza mnie ta z Tony'm Takitanim ...more",Notes are private!,0,10,1,"May 12, 2023","May 12, 2023","May 12, 2023",,Paperback,view (with text),/book/show/141920861-moje-ukochane-t-shirty
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hyperion        (Hyperion, #1)","Simmons, Dan",8374805579,9788374805575,8374805579,624        pp,4.26,"252,510","May 26, 1989","Sep 09, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Hardcover,view,/book/show/25695164-hyperion
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siedem opadłych piór,"Talaga, Tanya",8367510526,9788367510523,8367510526,368        pp,4.53,"12,580","Sep 30, 2017","Feb 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Paperback,view,/book/show/75570888-siedem-opad-ych-pi-r
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pani March,"Feito, Virginia",8382520456,9788382520453,8382520456,312        pp,3.25,"21,088","Aug 05, 2021","Mar 22, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Podobała mi się. Co prawda nie stoi akcją i plot twistami, ale portret psychologiczny pani March jest genialnie rozrysowany, to fascynująca bohaterka.Podobała mi się. Co prawda nie stoi akcją i plot twistami, ale portret psychologiczny pani March jest genialnie rozrysowany, to fascynująca bohaterka. Podoba mi się też ta wyraźna gra z 'Rebeką' Daphne du Maurier. To było bardzo interesujące doświadczenie literackie....more",Notes are private!,0,14,1,"Jun 22, 2023","Jun 26, 2023","May 07, 2023",,Hardcover,view (with text),/book/show/75611486-pani-march
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Only Mostly Devastated. Prawie w totalnej rozsypce,"Gonzales, Sophie*",8383210477,9788383210476,8383210477,352        pp,3.95,"30,800","Mar 03, 2020","Nov 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Paperback,view,/book/show/62606476-only-mostly-devastated-prawie-w-totalnej-rozsypce
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Przewodnik po zbrodni według grzecznej dziewczynki        (Przewodnik po zbrodni według grzecznej dziewczynki, #1)","Jackson, Holly*",8381541956,9788381541954,8381541956,446        pp,4.33,"1,043,505","May 02, 2019","Jun 19, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Obłędnie wciągająca, świetnie poprowadzona zagadka. Trochę jak Twin Peaks bez wątków paranormalnych. Doskonale się bawiłam i nie mogę doczekać się kolObłędnie wciągająca, świetnie poprowadzona zagadka. Trochę jak Twin Peaks bez wątków paranormalnych. Doskonale się bawiłam i nie mogę doczekać się kolejnych części ❤️TW: śmierć zwierzęcia...more",Notes are private!,0,18,1,"Sep 16, 2023","Sep 22, 2023","May 07, 2023",,Paperback,view (with text),/book/show/49605810-przewodnik-po-zbrodni-wed-ug-grzecznej-dziewczynki
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Akira, tom 3        (Akira, #3)","Otomo, Katsuhiro",8374718137,9788374718134,,288        pp,4.44,"12,904",1984,Jan 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 06, 2023","May 07, 2023","May 06, 2023",,Paperback,view,/book/show/58123937-akira-tom-3
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Akira, tom 2        (Akira, #2)","Otomo, Katsuhiro",8374718129,9788374718127,,304        pp,4.46,"14,955",1984,Mar 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 06, 2023","May 06, 2023","May 06, 2023",,Paperback,view,/book/show/53496574-akira-tom-2
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Akira, tom 1        (Akira, #1)","Otomo, Katsuhiro",8374718110,9788374718110,,362        pp,4.40,"34,334","Sep 21, 1984",Dec 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oglądałam kiedyś anime, ale mało co pamiętam. Opinia po wszystkich 6 tomach ❤️",Notes are private!,0,8,1,"May 06, 2023","May 06, 2023","May 06, 2023",,Paperback,view (with text),/book/show/50374082-akira-tom-1
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"O czym mówię, kiedy mówię o bieganiu","Murakami, Haruki",,,,192        pp,3.87,"167,206","Oct 15, 2007",2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jeśli książka o bieganiu potrafiła mnie zainteresować, wciągnęła mnie, uspokoiła i zainspirowała, to znaczy, że niewątpliwie napisał ją Murakami-senseJeśli książka o bieganiu potrafiła mnie zainteresować, wciągnęła mnie, uspokoiła i zainspirowała, to znaczy, że niewątpliwie napisał ją Murakami-sensei. Nikt inny by tak nie potrafił. Uwielbiam poznawać bliżej tego fascynującego człowieka....more",Notes are private!,0,16,1,"Apr 17, 2023","Apr 18, 2023","Apr 17, 2023",,Paperback,view (with text),/book/show/10415282-o-czym-m-wi-kiedy-m-wi-o-bieganiu
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Raj pierwszej miłości Fang Si-chi,"Lin, Yi-Han",,9788394282851,,290        pp,4.47,"2,072","Feb 07, 2017","May 18, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Przerażająca, ale kiepsko napisana i męcząca. Koniecznie trzeba sprawdzić trigger warningi przed czytaniem!",Notes are private!,0,15,1,"May 20, 2023","May 21, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/63376002-raj-pierwszej-mi-o-ci-fang-si-chi
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ciekawe czasy,"Dolan, Naoise",8382340202,9788382340204,8382340202,320        pp,3.24,"63,825","Apr 01, 2020","Feb 18, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Niestety straszny zawód. Początek był świetny i zapowiadał mądrą i niewygodną książkę w stylu Sally Rooney, ale niestety później robi się coraz gorzejNiestety straszny zawód. Początek był świetny i zapowiadał mądrą i niewygodną książkę w stylu Sally Rooney, ale niestety później robi się coraz gorzej, bohaterowie są niedojrzali, choć narracja próbuje mam wmówić, że jest inaczej, a ich decyzje i dylematy raczej śmieszne. Poza tym, książka jest niesamowicie wręcz nudna....more",Notes are private!,0,16,1,"May 03, 2023","May 09, 2023","Apr 09, 2023",,Paperback,view (with text),/book/show/55790182-ciekawe-czasy
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mama od tortur,"Green, Ryan*",,9788380328662,,224        pp,3.92,"4,253","Jun 25, 2018","Feb 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2023",,Paperback,view,/book/show/86706567-mama-od-tortur
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piąty kier,"Simmons, Dan",8377314363,9788377314364,8377314363,620        pp,3.47,"3,946","Mar 24, 2015","Mar 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2023",,Hardcover,view,/book/show/61761151-pi-ty-kier
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Foul Lady Fortune        (Foul Lady Fortune, #1)","Gong, Chloe*",,,B09QLBXRT1,528        pp,4.26,"23,971","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2023",,Kindle Edition,view,/book/show/57190453-foul-lady-fortune
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sami w eterze,"Blake, Olivie*",8328726718,9788328726710,,320        pp,3.84,"76,052","Jun 20, 2020","Apr 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2023",,Paperback,view,/book/show/125127856-sami-w-eterze
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Polowanie na małego szczupaka,"Karila, Juhani",8375282189,9788375282184,8375282189,340        pp,4.36,"5,852",2019,Jun 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2023",,Paperback,view,/book/show/58106363-polowanie-na-ma-ego-szczupaka
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cleopatra and Frankenstein,"Mellors, Coco*",9780008421,,,384        pp,3.76,"106,416","Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2023",,Paperback,view,/book/show/60122469-cleopatra-and-frankenstein
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cinder        (Saga Księżycowa #1),"Meyer, Marissa*",8365830248,9788365830241,8365830248,420        pp,4.13,"924,135","Jan 03, 2012","Nov 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2023",,Hardcover,view,/book/show/34625287-cinder
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pieśń bogini Kali,"Simmons, Dan",8377313820,9788377313824,8377313820,292        pp,3.61,"13,993",1985,"Apr 14, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Przeczytałam ją w dwa dni. Wspaniały horror, przejmujący, zatrważający, przerażający. Niesamowicie klimatyczny - Simmons w oszczędnych słowach opisujePrzeczytałam ją w dwa dni. Wspaniały horror, przejmujący, zatrważający, przerażający. Niesamowicie klimatyczny - Simmons w oszczędnych słowach opisuje Kalkutę w sposób ściskający gardło z niepokoju, Kalkutę lepką, gorącą i duszną, przesiąkniętą odorem gnijących ciał i śmieci. Fascynująca, genialna książka....more",Notes are private!,0,17,1,"Apr 08, 2023","Apr 10, 2023","Apr 08, 2023",,Hardcover,view (with text),/book/show/56949127-pie-bogini-kali
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mroczna wiedza        (Scholomance, #1)","Novik, Naomi*",8381882397,9788381882392,8381882397,320        pp,3.97,"168,348","Sep 29, 2020","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2023",,Paperback,view,/book/show/57086684-mroczna-wiedza
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perswazje,"Austen, Jane",8377797526,9788377797525,,288        pp,4.15,"702,280","Dec 20, 1817","Aug 24, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Absolutnie angażująca, dawno tak nie kibicowałam bohaterom ❤️ Romansidła Austen to jedna z największych przyjemności czytelniczych ❤️",Notes are private!,0,30,1,"Apr 06, 2023","Apr 22, 2023","Apr 06, 2023",,Hardcover,view (with text),/book/show/61833617-perswazje
