,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frabe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'animale morente,"Roth, Philip",8806174142,9788806174149,8806174142,114        pp,3.62,"11,962","May 18, 2001",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 16, 2003","Nov 20, 2020",,Paperback,view,/book/show/13483662-l-animale-morente
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uomini e no,"Vittorini, Elio",8804495863,9788804495864,8804495863,238        pp,3.70,"2,180",Jun 1945,2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 07, 2003","Nov 20, 2020",,Paperback,view,/book/show/2847395-uomini-e-no
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le correzioni,"Franzen, Jonathan",8806174495,9788806174491,8806174495,603        pp,3.83,"182,766",2001,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 30, 2003","Nov 20, 2020",,Paperback,view,/book/show/7312821-le-correzioni
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vita, morte e miracoli di un pezzo di merda","Villaggio, Paolo",8804514795,9788804514794,8804514795,125        pp,3.38,65,2002,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 06, 2003","Nov 20, 2020",,,view,/book/show/3958246-vita-morte-e-miracoli-di-un-pezzo-di-merda
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il teatro di Sabbath,"Roth, Philip",8806172964,9788806172961,8806172964,409        pp,3.88,"11,081",1995,"Oct 16, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 03, 2003","Nov 20, 2020",,Paperback,view,/book/show/9669328-il-teatro-di-sabbath
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I ragazzi della via Pal,"Molnár, Ferenc",8804480491,9788804480495,8804480491,144        pp,4.17,"21,077",1906,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 20, 2020",,Paperback,view,/book/show/7852765-i-ragazzi-della-via-pal
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il signore delle mosche,"Golding, William",8804492465,9788804492467,8804492465,239        pp,3.69,"2,904,134","Sep 17, 1954",Mar 1992,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 05, 2002","Nov 20, 2020",,Paperback,view,/book/show/2927579-il-signore-delle-mosche
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ogni cosa è illuminata,"Foer, Jonathan Safran *",8882466663,9788882466664,8882466663,327        pp,3.89,"179,575",2002,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 24, 2002","Nov 20, 2020",,Paperback,view,/book/show/9637852-ogni-cosa-illuminata
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Body Art,"DeLillo, Don",8806156667,9788806156664,8806156667,102        pp,3.28,"11,285","Jan 01, 2001","Mar 27, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 03, 2002","Nov 20, 2020",,Hardcover,view,/book/show/10263592-body-art
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il falco pellegrino,"Wescott, Glenway",8845916936,9788845916939,8845916936,98        pp,3.61,"1,434",1940,"May 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Nov 2002,"Nov 20, 2020",,Paperback,view,/book/show/15839288-il-falco-pellegrino
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Si sta facendo sempre più tardi,"Tabucchi, Antonio",8807015900,9788807015908,8807015900,220        pp,3.63,664,2001,Mar 2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 27, 2002","Nov 20, 2020",,Paperback,view,/book/show/422281.Si_sta_facendo_sempre_pi_tardi
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Espiazione,"McEwan, Ian*",8806174983,9788806174989,8806174983,381        pp,3.94,"519,690","Sep 20, 2001","May 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Oct 19, 2002","Nov 20, 2020",,Paperback,view,/book/show/3995957-espiazione
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quando eravamo orfani,"Ishiguro, Kazuo*",8806162349,9788806162344,8806162349,326        pp,3.53,"41,113","Jan 16, 2000","Apr 09, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 02, 2002","Nov 20, 2020",,Paperback,view,/book/show/79055.Quando_eravamo_orfani
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una via nel mondo. Una sequenza,"Naipaul, V.S.",8845911705,9788845911705,8845911705,440        pp,3.43,681,1994,"Oct 01, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 07, 2002","Nov 20, 2020",,Paperback,view,/book/show/16034152-una-via-nel-mondo-una-sequenza
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La bambina e il trombone,"Skármeta, Antonio",8811665051,9788811665052,8811665051,296        pp,3.43,288,"Jan 01, 2001",Apr 2002,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 14, 2002","Nov 20, 2020",,Hardcover,view,/book/show/46137960-la-bambina-e-il-trombone
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grottesco,"McGrath, Patrick",8845915824,9788845915826,8845915824,214        pp,3.59,"1,668",1989,"Jul 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Aug 2002,"Nov 20, 2020",,Paperback,view,/book/show/9652393-grottesco
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il profumo,"Süskind, Patrick",8878193526,9788878193529,8878193526,259        pp,4.04,"468,469","Feb 26, 1985","Aug 20, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 30, 2002","Nov 20, 2020",,Paperback,view,/book/show/575751.Il_profumo
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vergogna,"Coetzee, J.M.",8806155474,9788806155476,8806155474,234        pp,3.85,"106,330",1999,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 27, 2002","Nov 20, 2020",,Hardcover,view,/book/show/9699692-vergogna
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marco e Mattio,"Vassalli, Sebastiano",8806134620,9788806134624,8806134620,314        pp,3.72,202,1992,1994,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 25, 2002","Nov 20, 2020",,Paperback,view,/book/show/4314049-marco-e-mattio
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ho sposato un comunista,"Roth, Philip",8806173286,9788806173289,8806173286,306        pp,3.86,"9,159","Oct 22, 1998",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 22, 2002","Nov 20, 2020",,Paperback,view,/book/show/3982117-ho-sposato-un-comunista
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Le botteghe color cannella. Tutti i racconti, i saggi e i disegni","Schulz, Bruno",880614605X,9788806146054,880614605X,406        pp,3.99,"16,085",1933,2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 12, 2002","Nov 20, 2020",,Hardcover,view,/book/show/16127102-le-botteghe-color-cannella-tutti-i-racconti-i-saggi-e-i-disegni
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un medico di campagna,"Kafka, Franz",8072532863,9788072532865,,104        pp,3.68,"5,912",unknown,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 02, 2002","Nov 20, 2020",,Hardcover,view,/book/show/18583018-un-medico-di-campagna
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il libro del buio,"Ben Jelloun, Tahar",8806156888,9788806189655,8806156888,208        pp,4.28,"12,564",2001,Apr 2001,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 27, 2002","Nov 20, 2020",,Paperback,view,/book/show/4469829-il-libro-del-buio
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nati due volte,"Pontiggia, Giuseppe",880448411X,9788804484110,880448411X,240        pp,3.40,"1,091",Aug 2000,2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 14, 2002","Nov 20, 2020",,Hardcover,view,/book/show/1625879.Nati_due_volte
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Qualcuno con cui correre,"Grossman, David",8804582510,9788804582519,8804582510,362        pp,4.09,"9,956",2000,"Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 25, 2002","Nov 20, 2020",,Paperback,view,/book/show/9679087-qualcuno-con-cui-correre
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo Sherpa,"Norgay, Jamling Tenzing",883847835X,9788838478352,883847835X,368        pp,3.98,"2,609","Jan 01, 2001","Apr 04, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 12, 2002","Nov 20, 2020",,Paperback,view,/book/show/21393255-lo-sherpa
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Due volte l'alba,"Tamburini, Alessandro",8831778331,9788831778336,8831778331,184        pp,4.00,1,unknown,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 09, 2002","Nov 20, 2020",,Paperback,view,/book/show/55962803-due-volte-l-alba
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dottor Pasavento,"Vila-Matas, Enrique",8807017695,9788807017698,8807017695,297        pp,3.88,489,2005,"Oct 30, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2020",,Paperback,view,/book/show/10289542-dottor-pasavento
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tua madre era come te?,"Mitgutsch, Anna",8807014629,9788807014628,8807014629,200        pp,3.89,170,1985,1994,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Austria, metà novecento: era diffusa ""la convinzione che le percosse facessero parte dell'educazione"". A narrare è una figlia che subisce molto, sopraAustria, metà novecento: era diffusa ""la convinzione che le percosse facessero parte dell'educazione"". A narrare è una figlia che subisce molto, soprattutto dalla genitrice, ma perlopiù capisce, giustifica e alla lunga si riconosce pure: ""mia madre è la mia sosia che per caso è esistita prima di me"". Il romanzo denuncia opportunamente una pratica educativa spregevole, ma è molto cupo e triste, con l’aggiunta di un elemento disturbante fin dal primo approccio: la copertina, particolarmente brutta....more",Notes are private!,0,1,1,"Nov 18, 2020","Nov 22, 2020","Nov 18, 2020",,Paperback,view (with text),/book/show/23165334-tua-madre-era-come-te
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il tonto,"Ricci, Aldo",8888256008,9788888256009,B00MCCGD7I,437        pp,3.00,1,unknown,"Apr 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 30, 2001","Nov 18, 2020",,Paperback,view,/book/show/55926445-il-tonto
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gli anni con Laura Diaz,"Fuentes, Carlos",8842808466,9788842808466,8842808466,509        pp,3.80,"1,400",1999,Jun 2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 06, 2002","Nov 18, 2020",,Paperback,view,/book/show/16154263-gli-anni-con-laura-diaz
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lezioni americane: Sei proposte per il prossimo millennio,"Calvino, Italo",880448599X,9788804485995,880448599X,161        pp,4.19,"9,363",1988,"Jul 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 28, 2002","Nov 18, 2020",,Paperback,view,/book/show/6109109-lezioni-americane
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La cerimonia del massaggio,"Bennett, Alan",8845916839,9788845916830,8845916839,95        pp,3.57,"1,463","Sep 03, 2001",2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 16, 2002","Nov 18, 2020",,Paperback,view,/book/show/9666987-la-cerimonia-del-massaggio
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il signor Mani: Romanzo in cinque dialoghi,"Yehoshua, A.B.",8806141872,9788806141875,8806141872,453        pp,3.88,"1,222",1989,1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 14, 2002","Nov 18, 2020",,Paperback,view,/book/show/3548143-il-signor-mani
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La stanza del polline,"Jenny, Zoë",,,,unknown,2.80,145,2002,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 31, 2002","Nov 18, 2020",,,view,/book/show/53200300-la-stanza-del-polline
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In culo al mondo,"Lobo Antunes, António",8806140272,9788806140274,8806140272,205        pp,3.96,"2,814",1979,1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 28, 2002","Nov 18, 2020",,Paperback,view,/book/show/13367115-in-culo-al-mondo
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conoscere una donna,"Oz, Amos",8807816245,9788807816246,8807816245,280        pp,3.55,"2,058",1989,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 15, 2002","Nov 18, 2020",,Paperback,view,/book/show/9687294-conoscere-una-donna
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pura vita,"De Carlo, Andrea",8804489448,9788804489443,8804489448,331        pp,2.95,462,2001,2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 12, 2002","Nov 18, 2020",,Paperback,view,/book/show/1921659.Pura_vita
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ravelstein,"Bellow, Saul",8804483253,9788804483250,8804483253,260        pp,3.63,"3,852",Apr 2000,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Feb 2002,"Nov 18, 2020",,Paperback,view,/book/show/13415694-ravelstein
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una canna da pesca per mio nonno,Gao Xingjian,8817868647,9788817868648,8817868647,138        pp,3.22,"1,793",1989,Sep 2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 24, 2002","Nov 18, 2020",,Hardcover,view,/book/show/9731974-una-canna-da-pesca-per-mio-nonno
