,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,NILTON's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Colour in the World,"Richardson, C.S.",1039003516,9781039003514,1039003516,208        pp,3.78,850,unknown,"Jan 17, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This small book may please the artistic readers.From the blurb: “The story of the restorative power of art in one man’s life, set against the sweep ofThis small book may please the artistic readers.From the blurb: “The story of the restorative power of art in one man’s life, set against the sweep of the twentieth century—from Toronto in the ’20s and ’30s, through the killing fields of World War II, to 1960s Sicily.”I did appreciate the concept and the writing, as well as the structure of the book. But the development was not very engaging and shallow at the same time.The chapters are very short, more like vignettes, so it’s hard to feel any attachment to the character.There are some very interesting information about art, and sometimes I had to Google, just to refresh my memory and visualize the art work with that perspective.But during the reading process I didn’t feel entertained.Hardcover (Knopf Canada): 208 pages, 195 chapters, 24k words....more",Notes are private!,3,15,1,"Dec 15, 2023","Dec 16, 2023","Dec 15, 2023",,Hardcover,view (with text),/book/show/61421831-all-the-colour-in-the-world
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ballad of Songbirds and Snakes        (The Hunger Games, #0)","Collins, Suzanne",,,,541        pp,3.95,"751,949","May 19, 2020","May 19, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I won’t say that this is the worst book I’ve read this year, but it’s the definitely the one that I did not care for at all.So, because I was extremelI won’t say that this is the worst book I’ve read this year, but it’s the definitely the one that I did not care for at all.So, because I was extremely disappointed, I will not say anything else, except that this book is a money grab.I absolutely loved the original trilogy, which was enthralling from the beginning to the end.This one was completely heartless (and unnecessary)....more",Notes are private!,2,19,1,"Dec 13, 2023","Dec 15, 2023","Dec 13, 2023",,Kindle Edition,view (with text),/book/show/51901147-the-ballad-of-songbirds-and-snakes
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Dickens and His Carol,"Silva, Samantha*",1250154049,9781250154040,1250154049,271        pp,3.78,"17,260","Oct 31, 2017","Oct 31, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.75 stars ⭐️⭐️⭐️✨✨Sometimes authors writing about someone’s work forget to avoid spoilers. Here she spoiled “The Old Curiosity Shop”.Anyways… althoug3.75 stars ⭐️⭐️⭐️✨✨Sometimes authors writing about someone’s work forget to avoid spoilers. Here she spoiled “The Old Curiosity Shop”.Anyways… although not flawless, this was quite entertaining and somewhat cute, even though Dickens in this book is not a very likeable character.I don’t know how much was based on true facts of his life, as I have never had the curiosity to read about his life (or any celebrity), but I thought the author had a very good imagination and did a good job.The middle of the book was a bit slow and repetitive, but overall I enjoyed the writing and the development of the storyline....more",Notes are private!,2,8,1,"Dec 26, 2023","Dec 27, 2023","Dec 11, 2023",,Hardcover,view (with text),/book/show/34275234-mr-dickens-and-his-carol
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tress of the Emerald Sea        (The Cosmere, #28)","Sanderson, Brandon*",,,,483        pp,4.43,"114,088","Jan 10, 2023","Apr 04, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Great premises and great world building (the spore sea was interesting (the ocean is not water, but made of fungi spores), hence my ratings, but I thiGreat premises and great world building (the spore sea was interesting (the ocean is not water, but made of fungi spores), hence my ratings, but I think that this one is way too young for me, and it’s a lot of telling and no showing.The jokes were silly and the romance one dimensional.The way the story is told by a (practically) non-character made me feel totally disconnected from any character.This was my first book by this author and I can’t hide my disappointment.Not for one moment I felt thrilled or entertained.I added the audiobook but I wasn’t a fan of the narration, as I found it a bit irritating (not his voice, but the way he did it).Anyways… that’s it.E-book (Kobo): 354 pages (default), 109k words (6 parts, 65 chapters)Audiobook narrated by Michael Kramer: 12 hours (normal speed)...more",Notes are private!,8,10,2,"Jan 14, 2024not set","Jan 17, 2024not set","Dec 11, 2023",,Kindle Edition,view (with text),/book/show/60531406-tress-of-the-emerald-sea
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Agent,"Rimmer, Kelly*",1525826689,9781525826689,1525826689,368        pp,4.14,"10,968","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Paperback,view,/book/show/62197599-the-paris-agent
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Broken Angels,"Urrea, Luis Alberto*",,,B073P5D4WQ,259        pp,3.89,"17,610","Mar 06, 2018","Mar 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 stars ⭐️⭐️⭐️✨ This was my second book by this author, after “Good Night, Irene”, in the same week.I enjoyed this one a lot more, as I thought that3.5 stars ⭐️⭐️⭐️✨ This was my second book by this author, after “Good Night, Irene”, in the same week.I enjoyed this one a lot more, as I thought that it the author really put his heart into this work, but I wanted more. I wanted something spellbinding.I thought that the writing was pleasant and very easy and a good number of dialogues were funny. I also enjoyed the use of Spanish words during the dialogues. As I simultaneously listened to the audiobook narrated by the author, I thought that everything felt authentic.As for the concept, the development of the storyline and its timeline structure, I thought that all was very well executed, although I thought that there were too many characters for such a small book.I loved the story of the relationship between Angel and Perla, and I wouldn’t mind if this book was concentrated on that, as it was my favourite part of the book.The conclusion was cute and touching but at the same time too easy.There is a sketch of a family tree, at the end of the story, just before the author’s notes.I do recommend reading the author’s notes (not included in the audiobook).Ebook (Kobo): 304 pages (default), 82k wordsAudiobook narrated by the author: 9.8 hours (normal speed)Paperback (Back Bay Books): 326 pages...more",Notes are private!,4,12,1,"Dec 11, 2023","Dec 13, 2023","Dec 10, 2023",,Kindle Edition,view (with text),/book/show/59064050-the-house-of-broken-angels
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Young Women,"Knoll, Jessica*",1501153226,9781501153228,1501153226,384        pp,4.03,"86,926","Sep 19, 2023","Sep 19, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5 starsThis is a work of fiction based on the true crimes committed by Ted Bundy (an American serial killer who kidnapped, raped and murdered dozens2.5 starsThis is a work of fiction based on the true crimes committed by Ted Bundy (an American serial killer who kidnapped, raped and murdered dozens of young women and girls during the 1970s and possibly earlier), but from the victims’ perspective. Ted’s name is never mentioned, but he is referred to as “The Defendant”.The name of the two main characters and some victims are fictional (changed from real names) but the author also used a couple of real names and some real facts. I confess that this did not sit well with me, and that I felt conflicted, but this fact did not influence my ratings.I liked how the development of the story was constructed.But I did struggle with the writing and storytelling. Her writing lacked coherence, in my opinion. It was a bit confusing.Some of the dialogues were very weak and juvenile at times, and the development was very slow. Anyways, I did not find anything that thrilling nor felt any connection with the characters, regardless, I thought that giving a 3 stars rating was going to be pretty fair, after all the concept was good, but the execution felt flat, hence my 2.5 stars.PS. I was very disappointed by the lack of an author’s note. Since this is a fictionalization of a true story, she should have mentioned the names and her resources.Her acknowledgement was not enough, in my opinion....more",Notes are private!,23,44,1,"Jan 19, 2024","Jan 21, 2024","Dec 09, 2023",,Hardcover,view (with text),/book/show/101124639-bright-young-women
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,River Thieves,"Crummey, Michael*",,,B00329UW2C,350        pp,3.89,"2,781","Sep 11, 2001","Dec 15, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2023",,Kindle Edition,view,/book/show/22825873-river-thieves
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chain-Gang All-Stars,"Adjei-Brenyah, Nana Kwame*",0593317335,9780593317334,0593317335,367        pp,4.14,"37,755","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m throwing in the towel at 40%.This one wasn’t working for me at all.It’s quite violent and repetitive, but that’s not the reason I’m quitting.I wonI’m throwing in the towel at 40%.This one wasn’t working for me at all.It’s quite violent and repetitive, but that’s not the reason I’m quitting.I won’t rate this book, as it would be unfair....more",Notes are private!,6,16,1,"Dec 10, 2023","Dec 11, 2023","Dec 07, 2023",,Hardcover,view (with text),/book/show/61190770-chain-gang-all-stars
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beneath the Earth,"Boyne, John*",1473526175,9781473526174,1473526175,0        pp,3.80,702,"Aug 27, 2015","Aug 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2023",,Kindle Edition,view,/book/show/25488772-beneath-the-earth
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water,"Boyne, John*",0857529811,9780857529817,0857529811,176        pp,4.34,"5,842","Nov 02, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2023",,Hardcover,view,/book/show/195100472-water
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Night, Irene","Urrea, Luis Alberto*",,,B0BK958QWD,465        pp,4.15,"16,193","May 30, 2023","May 30, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Good Night, Irene”, by Luis Alberto Urrea (based on the true story of courageous Red Cross women - specially the ones known as “The Doughnut Dollies “Good Night, Irene”, by Luis Alberto Urrea (based on the true story of courageous Red Cross women - specially the ones known as “The Doughnut Dollies of WWII”)This was my first book by this author, who was a Pulitzer Prize finalist for “The Devil's Highway”.As I enjoyed the opening, I immediately obtained a copy of one of his older novels, “The House of Broken Angels”, which has received excellent s.But unfortunately I lost interest in “Good Night, Irene”, after 20% in, mostly because of the dialogues, which in my opinion were the weakest part of his writing.The concept was interesting, and the descriptions were very well written, but the development of the storyline and characters were underwhelming.I only picked this book because it was compared to “The Nightingale” (by Kristin Hannah), one of my favourite novels.Unfortunately this one did not work for me and I felt totally disconnected from everything.But I do have to agree that the book became more interesting after 80% and that the conclusion was somewhat touching, hence my ratings.I would have been upset if I had paid $19.99 (Canadian), plus 13% tax, for the ebook (that was the list price on December 10, 2023).Fortunately my copy was from the public library.Ebook (Kobo): 399 pages (default), 123k wordsAudiobook narrated by Barrie Kreinik (the author’s notes is narrated by Luis Alberto Urrea): 13.4 hours (normal speed)...more",Notes are private!,2,13,1,not set,"Dec 10, 2023","Dec 02, 2023",,Kindle Edition,view (with text),/book/show/74896889-good-night-irene
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Some Choose Darkness        (Rory Moore/Lane Phillips, #1)","Donlea, Charlie*",,,,304        pp,4.25,"13,622","Apr 02, 2019","May 28, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just a brief note…This was my third book by this author, after “Twenty Years Later” and “Don’t Believe It “.I thought that the storyline was original,Just a brief note…This was my third book by this author, after “Twenty Years Later” and “Don’t Believe It “.I thought that the storyline was original, very well developed and interesting. Slow in some parts, but still engaging. Its timeline structure worked very well, in my opinion (it switches between 2019 and 1979).And the main character is great.And I applaud the author for being so sensitive about autism and he wrote with compassion.I have selected “Summit Lake” to read next.Ebook (Kobo): 287 pages (default), 89k words - divided into 4 parts and 47 chapters Ebook (Kindle) - yes, I also had it on Kindle but I forgot about it - 304 pages (default)...more",Notes are private!,6,20,1,Dec 2023,"Dec 02, 2023","Dec 01, 2023",,Kindle Edition,view (with text),/book/show/41735371-some-choose-darkness
