,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rusalka's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Victory City,"Rushdie, Salman",0593243390,9780593243398,0593243390,336        pp,3.81,"10,361","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2023",,Hardcover,view,/book/show/61111246-victory-city
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clytemnestra,"Casati, Costanza*",1728268230,9781728268231,1728268230,448        pp,4.26,"21,787","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2023",,Hardcover,view,/book/show/61361681-clytemnestra
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homecoming,"Morton, Kate*",0063020890,9780063020894,0063020890,547        pp,4.08,"69,070","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2023",,Hardcover,view,/book/show/61683285-homecoming
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vera Wong's Unsolicited Advice for Murderers,"Sutanto, Jesse Q*",0593549228,9780593549223,0593549228,339        pp,4.05,"83,006","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2023",,Paperback,view,/book/show/61827543-vera-wong-s-unsolicited-advice-for-murderers
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Covenant of Water,"Verghese, Abraham*",,,,724        pp,4.47,"150,376","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2023",,Hardcover,view,/book/show/62687857-the-covenant-of-water
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seamstress,"Peebles, Frances de Pontes*",0060738871,9780060738877,0060738871,656        pp,4.00,"3,036","Jan 01, 2008","Aug 05, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2023",,Hardcover,view,/book/show/2391128.The_Seamstress
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mercury Visions of Louis Daguerre,"Smith, Dominic*",1760296376,9781760296377,1760296376,354        pp,3.74,729,"Feb 07, 2006",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/36321394-the-mercury-visions-of-louis-daguerre
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Map of the Invisible World,"Aw, Tash",000734998X,9780007349982,000734998X,352        pp,3.44,"1,222","Apr 30, 2009","Jan 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/7948303-map-of-the-invisible-world
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lake House,"Morton, Kate*",1742376517,9781742376516,1742376517,592        pp,4.07,"119,672",2015,"Oct 21, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/25318713-the-lake-house
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil Wears Prada,"Weisberger, Lauren",0007156103,9780007156108,0007156103,391        pp,3.80,"889,078","Apr 15, 2003",Sep 2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/839146.The_Devil_Wears_Prada
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The White Queen        (The Cousins' War, #1)","Gregory, Philippa*",1847394647,9781847394644,B01KB07TPC,438        pp,3.96,"175,229","Aug 18, 2009","Apr 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/6784131-the-white-queen
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year of Rest and Relaxation,"Moshfegh, Ottessa",1784707422,9781784707422,1784707422,289        pp,3.64,"394,835","Jul 10, 2018","May 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/41087256-my-year-of-rest-and-relaxation
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"After the Fire, a Still Small Voice","Wyld, Evie*",,9781741668636,,296        pp,3.60,"1,411",Sep 2009,2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2023",,Paperback,view,/book/show/22568157-after-the-fire-a-still-small-voice
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scattered Showers,"Rowell, Rainbow*",1250855411,9781250855411,1250855411,282        pp,3.96,"9,913","Nov 08, 2022","Nov 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have concluded after this sampler of Rainbow Rowell stories, that the majority of them are not for me. I enjoyed a few of them, appreciated the premI have concluded after this sampler of Rainbow Rowell stories, that the majority of them are not for me. I enjoyed a few of them, appreciated the premise for a couple, wanted to smack the whiny main character in most of them, and adored the one story completely different to the rest. That one story has made me put in the qualifier of ""majority"", as I have now learnt there are three books in the Simon Snow series. So I will try one of those but otherwise pretty much done. In fairness though, the other stories that stood out were the two other stories with fantasy leanings, and one dealing with Christmases and Covid. But awkward teenage love in Nebraska seems not be my genre, which is completely fine....more",Notes are private!,0,1,1,"Jun 06, 2023","Jun 10, 2023","Jun 06, 2023",,Hardcover,view (with text),/book/show/60560037-scattered-showers
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight at Malabar House        (Malabar House #1),"Khan, Vaseem*",,,B081SK1S7K,344        pp,4.02,"4,067","Aug 20, 2020","Aug 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Kindle Edition,view,/book/show/49544193-midnight-at-malabar-house
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unruly: A History of England's Kings and Queens,"Mitchell, David",1405953179,9781405953177,1405953179,431        pp,4.19,"9,298","Sep 28, 2023","Jan 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Hardcover,view,/book/show/150038752-unruly
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kaiju Preservation Society,"Scalzi, John*",1250878535,9781250878533,1250878535,272        pp,4.00,"52,647","Mar 15, 2022","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Paperback,view,/book/show/60784486-kaiju-preservation-society
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Again,"Thunig, Amy",,,B0BCMVZNFY,184        pp,4.42,"1,852","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2023",,Kindle Edition,view,/book/show/62594754-tell-me-again
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sadvertising,"Ćehić, Ennis",1761042432,9781761042430,1761042432,304        pp,3.74,120,"Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2023",,Paperback,view,/book/show/60171097-sadvertising
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talented Mr. Ripley        (Ripley, #1)","Highsmith, Patricia",0393332144,9780393332148,0393332144,273        pp,3.94,"90,477",1955,"Jun 17, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2023",,Paperback,view,/book/show/2247142.The_Talented_Mr_Ripley
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolly Willowes,"Warner, Sylvia Townsend",0940322161,9780940322165,0940322161,222        pp,3.71,"9,549",1926,1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2023",,Paperback,view,/book/show/937105.Lolly_Willowes
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Thy Great Pain Have Mercy on My Little Pain,"Mackenzie, Victoria",1526647885,9781526647887,1526647885,166        pp,3.90,"1,488","Jan 19, 2023","Jan 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2023",,Hardcover,view,/book/show/61165321-for-thy-great-pain-have-mercy-on-my-little-pain
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bird King,"Wilson, G. Willow*",080212903X,9780802129031,080212903X,403        pp,3.74,"9,078","Mar 12, 2019","Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2023",,Hardcover,view,/book/show/40642333-the-bird-king
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Riddle of the Runes,"Ramírez, Janina",0192766333,9780192766335,0192766333,256        pp,3.93,196,unknown,"Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2023",,Paperback,view,/book/show/38324464-riddle-of-the-runes
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clarke,"Throsby, Holly",176087874X,9781760878740,176087874X,416        pp,3.89,"1,910","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2023",,Paperback,view,/book/show/61850075-clarke
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Comfort & Joy: A Fable,"Hannah, Kristin*",1984800841,9781984800848,1984800841,272        pp,3.54,"50,981","Nov 01, 2005","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2023",,Paperback,view,/book/show/52660096-comfort-joy
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Still Alice,"Genova, Lisa*",1471149064,9781471149061,1471149064,345        pp,4.32,"341,643","Jul 06, 2007","Dec 30, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2023",,Paperback,view,/book/show/25071387-still-alice
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Changing my Mind: Occasional Essays,"Smith, Zadie",0141019468,9780141019468,0141019468,308        pp,3.83,"6,001","Nov 12, 2009","Jun 03, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2023",,Paperback,view,/book/show/7598037-changing-my-mind
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Have Some Questions for You,"Makkai, Rebecca*",0593490142,9780593490143,0593490142,438        pp,3.62,"101,856","Feb 21, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2023",,Hardcover,view,/book/show/61053829-i-have-some-questions-for-you
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silence Project,"Hailey, Carole",,9781838956073,,400        pp,3.78,"1,529","Feb 09, 2023","Feb 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2023",,Hardcover,view,/book/show/60850047-the-silence-project
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honor Lost: Love and Death in Modern-Day Jordan,"Khouri, Norma",0743448782,9780743448789,0743448782,211        pp,3.55,"1,581",2002,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2023",,Hardcover,view,/book/show/824997.Honor_Lost
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Indelible Ink,"McGregor, Fiona",,,,452        pp,3.36,872,"May 31, 2010","Aug 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Paperback,view,/book/show/8319106-indelible-ink
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Day of Fallen Night        (The Roots of Chaos, #0)","Shannon, Samantha*",1635577926,9781635577921,1635577926,868        pp,4.39,"28,648","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2023",,Hardcover,view,/book/show/60766189-a-day-of-fallen-night
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Doors,Tan Twan Eng,1838858296,9781838858292,1838858296,320        pp,4.16,"8,882","May 04, 2023","May 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2023",,Hardcover,view,/book/show/62912749-the-house-of-doors
