,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fabian's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bread and Wine,"Delany, Samuel R.",1606996320,9781606996324,1606996320,72        pp,3.96,448,"Mar 01, 1999","Jul 19, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read the 500-plus page ""The Mad Man"" in grad school & wholly LOATHED it. It was extremely antiart, it was too exotic/disgusting for my taste. It wasI read the 500-plus page ""The Mad Man"" in grad school & wholly LOATHED it. It was extremely antiart, it was too exotic/disgusting for my taste. It was repetitive, in a way only a sadist wannabe (A.K.A. Marquis de Sade imitator) could be. It was the same act repeated ad nauseum--I cannot believe I survived that type of... ugh. Anyway, this one is short, and it contains moments of tenderness that I DID find artistic & beautiful. Yeah. Wolff has a great skill! But then... the afterwords occur--the artist, the writer, & the real characters are together again--& everyone is talking about these crystallized moments in time (specks) and it becomes Pretentious. Then it ends. So, I'm sorry. I cannot consider myself a S. Delany fan, as much as it hurts to admit it. I feel pretty lame for feeling this way, but it's the truth....more",Notes are private!,0,39,1,"Sep 08, 2016","Sep 08, 2016","Sep 08, 2016",,Hardcover,view (with text),/book/show/16255243-bread-and-wine
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Baby Bjornstrand,"French, Renée",1927668131,9781927668139,1927668131,132        pp,3.26,106,"Sep 09, 2014","Sep 09, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Evidence that inferior graphic novels do, in fact, exist! Baby Bjorn... is a true & mega petty conceit.",Notes are private!,0,27,1,"Sep 08, 2016","Sep 08, 2016","Sep 08, 2016",,Paperback,view (with text),/book/show/20702450-baby-bjornstrand
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Athos in America,Jason,1606994786,9781606994788,1606994786,200        pp,3.73,"1,049","Dec 13, 2011","Mar 05, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Strange, morbid, yet delightful. The six stories are loosely connected and these animals having very human, very melancholic feelings is wondrous. PerStrange, morbid, yet delightful. The six stories are loosely connected and these animals having very human, very melancholic feelings is wondrous. Perhaps even beautiful. It all resembles a blanket of grey, of drab disappointment and half-despair/half-ambivalence--all in a quirky-seeming graphic/cartoon! It's worthwhile (& quick)....more",Notes are private!,0,32,1,"Sep 08, 2016","Sep 09, 2016","Sep 08, 2016",,Hardcover,view (with text),/book/show/12068223-athos-in-america
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Parrot in the Oven: Mi Vida,"Martinez, Victor",0064471861,9780064471862,0064471861,224        pp,3.35,"2,083",1996,"Dec 28, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Run-of-the-mill novel that sounds at first like an autobiography but is actually not. (Mega-bummer!) It would be forgivable if the TRUE life story wasRun-of-the-mill novel that sounds at first like an autobiography but is actually not. (Mega-bummer!) It would be forgivable if the TRUE life story was not all that enticing-- writing it down is the main thing, after all. But for a work of FICTION to be pedestrian, average (alcoholic father, hard working mother, lazy brother, work in fields, times at school)? Well if it's labeled as Young Adult, then perhaps, like this novel, it might just win a National Book Award. It truly just might....more",Notes are private!,0,26,1,"Sep 08, 2016","Sep 08, 2016","Sep 08, 2016",,Paperback,view (with text),/book/show/236754.Parrot_in_the_Oven
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Friend Dahmer: A Graphic Novel,"Backderf, Derf*",1419702173,9781419702174,1419702173,224        pp,3.92,"31,401","Mar 01, 2012","Mar 01, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gush! Times a thousand...!THIS IS THE BEST GRAPHIC NOVEL I'VE READ ALL MY LIFE...*!There. This is a profound, one of those once-in-a-life, lightning-iGush! Times a thousand...!THIS IS THE BEST GRAPHIC NOVEL I'VE READ ALL MY LIFE...*!There. This is a profound, one of those once-in-a-life, lightning-in-a-bottle-type experience... This dude is master chronicle (auto)biographer, expert storyteller, and amazing cartoonist all in one... & this is the project that only HE could produce... A type of unicorn, really (you CANNOT possibly let it pass you by). I've never been shaken by something in this genre, like, ever. Until now.* Lie. Actually, it IS a tie. ""Fun Home"" by Alison Bechdel also shares this accolade.PS Movie sucked...more",Notes are private!,1,166,1,"Sep 06, 2016","Sep 10, 2016","Sep 06, 2016",,Paperback,view (with text),/book/show/12959045-my-friend-dahmer
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Artichoke Tales,"Kelso, Megan",1606993445,9781606993446,1606993445,232        pp,2.93,366,"Jul 06, 2010","Jul 06, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At the end of the day, anything that requires this much myth- and world-building deserves extensive rounds of applause & even roses flung. The saga isAt the end of the day, anything that requires this much myth- and world-building deserves extensive rounds of applause & even roses flung. The saga is comical and sad at the same time, sometimes within the same cartoony frame. Perhaps one big detriment is how all the main characters look so similar to each other. Yeah, the character democracy must be present and the fact that they are all blood-related MUST be a theme; however, I cannot help but think that were they more distinguished looking, their particular story lines might have become more poignant: each individual tale would stand out more, in & of itself. ""Artichoke Tales"" ...call 'em the R-rated Smurfs....more",Notes are private!,0,35,1,"Sep 06, 2016","Sep 06, 2016","Sep 06, 2016",,Hardcover,view (with text),/book/show/7607149-artichoke-tales
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil's Disciple,"Shaw, George Bernard",014048101X,9780140481013,014048101X,90        pp,3.75,"1,499",1897,"Jun 30, 1950",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like valves in the heart, this drama opens up and constructs. It becomes intimate with the central heartbreaking moral dilemma, or epic with a stampedLike valves in the heart, this drama opens up and constructs. It becomes intimate with the central heartbreaking moral dilemma, or epic with a stampede of quite intriguing satellite players.Also, this one struck me as having The Simpson's episode arch: The first act has very little to do with the rest of the play. It is an inciting event, also a perfect portrait of the main character. Despite the implausible ending, this one has a trip to the gallows rife with suspense & superb aristocratic wit....more",Notes are private!,0,56,1,not set,"Sep 05, 2016","Sep 06, 2016",,Paperback,view (with text),/book/show/3976462-the-devil-s-disciple
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Path to the Spiders' Nests,"Calvino, Italo",0060956585,9780060956585,0060956585,185        pp,3.76,"20,905",1947,"May 30, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""You're only a child interested in spiders' nests, what can you do with a pistol?"" (78)This little rascal, this wee imp, will make you laugh and cry. ""You're only a child interested in spiders' nests, what can you do with a pistol?"" (78)This little rascal, this wee imp, will make you laugh and cry. A true pariah, Pin mostly hangs out with adults & is treated like one. So when a German's gun goes missing, who goes to jail?I cannot help but compare this to American Huckleberry Finn. The Everyboy is a figure that we both love and hate, it's emblematic though, yes, immature. Here, because there is a war going on, our wee one has to get his hands pretty dirty (which is vastly different than a trip down the lazy river....) and so his place & time are decidedly marked and the novel is truly a big beautiful metaphor for Italy at war.Also, this may be the best novel EVER written by a 23 (23!!) year-old!...more",Notes are private!,0,35,1,"Aug 29, 2016","Sep 06, 2016","Aug 29, 2016",,Paperback,view (with text),/book/show/60111.The_Path_to_the_Spiders_Nests
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interview with the Vampire: Claudia's Story,"Witter, Ashley Marie",0316176362,9780316176361,0316176362,256        pp,4.41,"19,855","Oct 16, 2012","Nov 20, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Simply gorgeous manga-style cartoons, with an expanded story within the ""Interview/Vampire Chronicles"" saga. Like, for instance, did you know that vamSimply gorgeous manga-style cartoons, with an expanded story within the ""Interview/Vampire Chronicles"" saga. Like, for instance, did you know that vampire Lestat has an accomplice with him once he gets out of the Louisiana swamps to get his revenge on the vampire tyke? Or that he was about to make a companion for the threesome? Or that he tells the coven of vampires in Paris that Claudia was responsible for his ""death""? This is only for fans of the movie and the novel. And the illustrations by Witter? They can be of aesthetic value for both Rice fans and non alike! (The redness of the blood...! The faux-cuteness of really lethal Claudia...! The sexiness of Louis, Armand, Lestat...!)...more",Notes are private!,1,64,1,not set,"Aug 29, 2016","Aug 29, 2016",,Hardcover,view (with text),/book/show/13504055-interview-with-the-vampire
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,George A. Romero's Empire of the Dead: Act One,"Romero, George A.",0785185178,9780785185178,0785185178,128        pp,3.26,358,"Jul 23, 2014","Jan 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"George Romero expands his world to include vampires (gag!), but also gets us back to the origin tale, in which we see what actually occurred to Ba-rr-George Romero expands his world to include vampires (gag!), but also gets us back to the origin tale, in which we see what actually occurred to Ba-rr-bah-ra after being taken from the house by the plague of living dead (this, for a purist like me, is tantamount to finding a rare diamond!). Hopefully I can get my paws on Act two & three....more",Notes are private!,0,33,1,not set,"Aug 27, 2016","Aug 29, 2016",,Paperback,view (with text),/book/show/20765248-george-a-romero-s-empire-of-the-dead
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master and Margarita,"Bulgakov, Mikhail",0143108271,9780143108276,0143108271,412        pp,4.29,"353,290",1967,"May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a bit like trying to explain the ""Harry Potter & the Forbidden Journey"" ride at Universal Studios (a constant ad on Goodreads [also, cool factThis is a bit like trying to explain the ""Harry Potter & the Forbidden Journey"" ride at Universal Studios (a constant ad on Goodreads [also, cool factoid: this is actor Daniel Radcliffe's favorite novel!])--I will eventually make a fool of myself trying to describe the orchestrations of both the physical body with the pyrotechnics & rollercoaster mechanics... see, I just can't.And one can't quite get to the bottom of ""The Master and Margarita""--a trippy, satirical, hard-to-classify classic of the mid-century Russian variety. It remains an almost mystical experience. Strange, exciting literary terrain is traversed and it truly titillates the senses. It is a panorama with no beginning and no end--which begins at the beginning of Christian times and ends... or does it? It stays in the mind--there is soo much to ponder here. The details are mostly red herrings--but are they? Uffh!Deja vu is not uncommon. It's like being inside nesting dolls that are degutted, with jewels for entrails! Surreal doesn't befit it, nor does ""parable."" Quite not.An opera of wondrous dimensions! You'll enjoy it......more",Notes are private!,0,185,1,not set,"Jun 08, 2017","Aug 10, 2016",,Paperback,view (with text),/book/show/25716554-the-master-and-margarita
