,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,John's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,309","May 19, 1942","Mar 28, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Why could I not get Seinfeld out of my mind while reading this book? Our “hero” reminds me of George Costanza. He cares for no one. He’s fine if he huWhy could I not get Seinfeld out of my mind while reading this book? Our “hero” reminds me of George Costanza. He cares for no one. He’s fine if he hurts others with his life. George actually was happy when his fiancée died. Both are locked up at the end. But he’s not as funny as George. ...more,Notes are private!,0,0,1,"Oct 26, 2021","Oct 28, 2021","Jun 11, 2021",,Paperback,view (with text),/book/show/49552.The_Stranger
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Treasury of Poetry,"Untermeyer, Louis",0307608522,9780307608529,0307608522,324        pp,4.60,210,1959,"Jan 01, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2021",,Hardcover,view,/book/show/1552478.The_Golden_Treasury_of_Poetry
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medicine Walk,"Wagamese, Richard",077108918X,9780771089183,077108918X,245        pp,4.30,"11,326","Mar 04, 2014","Apr 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2021",,Hardcover,view,/book/show/18050139-medicine-walk
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If Beale Street Could Talk,"Baldwin, James",0307275930,9780307275936,0307275930,197        pp,4.27,"60,711",1974,"Oct 10, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,So intense. Brutal. Racism. But also real love. Sacrificial love. A story of suffering and holding on to hope. Just wow,Notes are private!,0,0,1,"Jun 09, 2021","Jun 11, 2021","Jun 09, 2021",,Paperback,view (with text),/book/show/38463.If_Beale_Street_Could_Talk
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,St. Ephrem the Syrian: Hymns On Paradise,"Syrian, Ephrem the",0881410764,9780881410761,0881410764,240        pp,4.48,211,"Sep 01, 1976","Mar 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2021",,Paperback,view,/book/show/555083.St_Ephrem_the_Syrian
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Personal Prayer: A Guide for Receiving the Father’s Love,"Acklin, Thomas",,,B084NTPN4J,364        pp,4.68,147,unknown,"Feb 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2021",,Kindle Edition,view,/book/show/51177197-personal-prayer
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tempest,"Shakespeare, William",,,,218        pp,3.79,"209,831",1611,Jul 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 07, 2021","Jun 11, 2021","Jun 07, 2021",,Mass Market Paperback,view,/book/show/12985.The_Tempest
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meister Eckhart's Book of Secrets: Meditations on Letting Go and Finding True Freedom,"Sweeney, Jon M.",1571748474,9781571748478,1571748474,240        pp,3.83,324,Oct 2019,"Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2021",,Paperback,view,/book/show/44442867-meister-eckhart-s-book-of-secrets
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five Wounds,"Quade, Kirstin Valdez",0393242838,9780393242836,0393242838,419        pp,4.14,"17,884","Apr 06, 2021","Mar 30, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A terribly dysfunctional and suffering family. Selfish, proud, alcoholic, a terrible illness. Yet grace is there. Even though the struggles remain TheA terribly dysfunctional and suffering family. Selfish, proud, alcoholic, a terrible illness. Yet grace is there. Even though the struggles remain There’s hope. ...more",Notes are private!,0,1,1,"Jun 27, 2021","Jul 04, 2021","Jun 06, 2021",,Hardcover,view (with text),/book/show/53597769-the-five-wounds
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Shilling for Candles        (Inspector Alan Grant, #2)","Tey, Josephine",0684842386,9780684842387,0684842386,240        pp,3.94,"8,419",1936,"Feb 15, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun very well written mystery.,Notes are private!,0,0,1,Jun 2021,"Jun 04, 2021","Jun 01, 2021",,Paperback,view (with text),/book/show/77662.A_Shilling_for_Candles
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beyond Order: 12 More Rules For Life,"Peterson, Jordan B.",0593084640,9780593084649,0593084640,382        pp,4.18,"24,233","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2021",,Hardcover,view,/book/show/56019043-beyond-order
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strangers to the City: Reflections on the Beliefs and Values of the Rule of St. Benedict,"Casey, Michael",1557254605,9781557254603,1557254605,212        pp,4.28,134,"Jan 01, 2005","Sep 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Great intro to Benedictine spirituality. Chapters on:Asceticism Leisure Reading Chastity Dispossession (poverty. Fragility of life Obedience And more,Notes are private!,0,1,1,"May 30, 2021","Jun 04, 2021","May 30, 2021",,Paperback,view (with text),/book/show/267095.Strangers_to_the_City
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hanging God,"Wilson, James Matthew*",1621384020,9781621384021,1621384020,106        pp,4.20,25,2018,"Sep 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2021",,Paperback,view,/book/show/42176847-the-hanging-god
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"5 Things with Father Bill: Hope, Humor, and Help for the Soul","Byrne, Father William",082945120X,9780829451207,082945120X,208        pp,4.37,51,unknown,"Oct 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2021",,Hardcover,view,/book/show/54288657-5-things-with-father-bill
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maverick: A Biography of Thomas Sowell,"Riley, Jason L.",1541619684,9781541619685,1541619684,304        pp,4.46,"1,248","May 25, 2021","May 25, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2021",,Hardcover,view,/book/show/55277906-maverick
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spiritual World of Isaac the Syrian,"Alfeyev, Hilarion",0879077751,9780879077754,0879077751,322        pp,4.36,92,"Jun 01, 2000","Jun 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2021",,Paperback,view,/book/show/2870304-the-spiritual-world-of-isaac-the-syrian
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus the Bridegroom: The Greatest Love Story Ever Told,"Pitre, Brant",0770435459,9780770435455,0770435459,208        pp,4.55,922,Mar 2014,"Mar 11, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An eye opener. Jesus the bride groom. The Church and each of our souls the bride. Sin is spiritual adultery. WOWHe loves with a spousal love. He washeAn eye opener. Jesus the bride groom. The Church and each of our souls the bride. Sin is spiritual adultery. WOWHe loves with a spousal love. He washes us clean. The Samaritan woman at the well is each one of us. Sinners ashamed of our lives. Yet we can ask him because he’s waiting for each of us. He washes his spouse clean. Maybe should be five stars. ...more,Notes are private!,0,0,1,"May 13, 2021","May 18, 2021","May 13, 2021",,Hardcover,view (with text),/book/show/15792561-jesus-the-bridegroom
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beatitudes: Soundings in Christian Traditions,"Tugwell, Simon",0872430987,9780872430983,0872430987,180        pp,4.51,45,"Jun 01, 1986","Jun 01, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2021",,Hardcover,view,/book/show/1076397.The_Beatitudes
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Tremendous Lover,"Boylan, Eugene",0870611380,9780870611384,0870611380,373        pp,4.59,287,1946,"Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2021",,Paperback,view,/book/show/54936.This_Tremendous_Lover
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gallows View        (Inspector Banks, #1)","Robinson, Peter",0380714000,9780380714001,0380714000,336        pp,3.78,"16,855","Aug 27, 1987","Dec 05, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Mass Market Paperback,view,/book/show/102139.Gallows_View
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",1408816032,9781408816035,1408816032,352        pp,4.33,"1,484,930","Sep 20, 2011","Sep 20, 2011",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 11, 2021","May 13, 2021","May 11, 2021",,Hardcover,view,/book/show/11250317-the-song-of-achilles
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyman,"Roth, Philip",0307277712,9780307277718,0307277712,182        pp,3.62,"19,771","May 09, 2006","Apr 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2021",,Paperback,view,/book/show/50695.Everyman
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt of the Earth: The Church at the End of the Millennium - An Interview With Peter Seewald,"Seewald, Peter",0898706408,9780898706406,0898706408,283        pp,4.36,638,"Sep 01, 1996","Oct 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2021",,Paperback,view,/book/show/541977.Salt_of_the_Earth
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Humanity: A Guide to C.S. Lewis's The Abolition of Man,"Ward, Michael*",1943243778,9781943243778,1943243778,253        pp,4.36,225,unknown,"Jun 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2021",,Hardcover,view,/book/show/57903903-after-humanity
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hunger for God,"Piper, John*",0891079661,9780891079668,0891079661,240        pp,4.12,"4,258","Jul 03, 1997","Jul 03, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 23, 2021","Apr 30, 2021","Apr 23, 2021",,Paperback,view,/book/show/207375.A_Hunger_for_God
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of the Dun Cow        (Chauntecleer the Rooster, #1)","Wangerin Jr., Walter",0060574607,9780060574604,0060574607,246        pp,4.04,"4,922","Jan 01, 1978","Aug 14, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2021",,Paperback,view,/book/show/77721.The_Book_of_the_Dun_Cow
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norwegian Wood,"Murakami, Haruki",0375704027,9780375704024,0375704027,296        pp,4.01,"601,958","Sep 04, 1987","Sep 12, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2021",,Paperback,view,/book/show/11297.Norwegian_Wood
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cancer Ward,"Solzhenitsyn, Aleksandr",,,0099575515,576        pp,4.25,"16,639",1967,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2021",,Paperback,view,/book/show/254316.Cancer_Ward
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Your Enemies: How Decent People Can Save America from the Culture of Contempt,"Brooks, Arthur C.",0062883771,9780062883773,,256        pp,4.29,"2,907",Mar 2019,"Mar 12, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This contains truth. But he’s hopeful where I’m just sick of it. I can’t agree that we can break free,Notes are private!,0,0,1,"Jul 28, 2021","Aug 10, 2021","Apr 10, 2021",,ebook,view (with text),/book/show/39893128-love-your-enemies
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Citadel,"Cronin, A.J.",0316161837,9780316161831,0316161837,368        pp,4.23,"9,210",1937,"Nov 30, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 10, 2021",,Paperback,view,/book/show/634747.The_Citadel
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lost Light        (Harry Bosch, #9; Harry Bosch Universe, #13)","Connelly, Michael*",0446611638,9780446611633,0446611638,385        pp,4.21,"61,811",2003,"Mar 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very good mystery with a great twist.,Notes are private!,0,0,1,"Apr 09, 2021","Apr 12, 2021","Apr 09, 2021",,Mass Market Paperback,view (with text),/book/show/126507.Lost_Light
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Temperament God Gave You: The Classic Key to Knowing Yourself, Getting Along with Others, and Growing Closer to the Lord","Bennett, Art",1933184027,9781933184029,1933184027,288        pp,4.24,"1,075","Jun 15, 2005","Nov 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2021",,Paperback,view,/book/show/220795.The_Temperament_God_Gave_You
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paris Stories,"Gallant, Mavis",1590170229,9781590170229,1590170229,378        pp,3.95,"1,568",2002,"Oct 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 04, 2021",,Paperback,view,/book/show/233987.Paris_Stories
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Heart Lost in Wonder: The Life and Faith of Gerard Manley Hopkins (Library of Religious Biography,"Randall, Catharine",0802877702,9780802877703,0802877702,195        pp,4.14,21,unknown,"Jul 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 01, 2021",,Paperback,view,/book/show/50376041-a-heart-lost-in-wonder
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus and the Disinherited,"Thurman, Howard",,9780807010297,0807010294,102        pp,4.51,"5,792",1949,"Nov 30, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A challenge to anyone who calls himself a Christian. A challenge to anyone who is bitter and resentful. A challenge to anyone who is disinherited. A cA challenge to anyone who calls himself a Christian. A challenge to anyone who is bitter and resentful. A challenge to anyone who is disinherited. A challenge. ...more,Notes are private!,0,1,1,"Mar 31, 2021","Apr 06, 2021","Mar 31, 2021",,Paperback,view (with text),/book/show/208180.Jesus_and_the_Disinherited
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jesus of Nazareth, Part Two: Holy Week: From the Entrance into Jerusalem to the Resurrection","Benedict XVI, Pope",1586175009,9781586175009,1586175009,384        pp,4.60,"3,003","Aug 10, 2011","Mar 15, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2021",,Hardcover,view,/book/show/9488716-jesus-of-nazareth-part-two
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Summa of the Summa,"Kreeft, Peter",089870300X,9780898703009,,539        pp,4.18,818,"Oct 01, 1990","Oct 01, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2021",,Paperback,view,/book/show/168724.A_Summa_of_the_Summa
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One Thing Is Three: How the Most Holy Trinity Explains Everything,"Gaitley, Michael E.",159614260X,9781596142602,159614260X,380        pp,4.44,315,"Nov 01, 2012",Nov 2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 27, 2021","Apr 07, 2021","Mar 27, 2021",,Paperback,view,/book/show/16189223-the-one-thing-is-three
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man of Property        (The Forsyte Chronicles, #1)","Galsworthy, John",185326217X,9781853262173,185326217X,364        pp,4.01,"4,620",1906,"Dec 31, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 20, 2021",,Paperback,view,/book/show/748318.The_Man_of_Property
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Came to Slay: The Life and Times of Harriet Tubman,"Dunbar, Erica Armstrong",1982139595,9781982139599,1982139595,176        pp,4.17,"3,040","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2021",,Hardcover,view,/book/show/51788120-she-came-to-slay
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fairly Honourable Defeat,"Murdoch, Iris",0141186178,9780141186177,0141186178,432        pp,3.95,"2,292",1970,"Mar 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Just wonderful. Blew me away. An intense thrill. Can’t remember enjoying anything more than this. This reminds me of just how much I can love a good bJust wonderful. Blew me away. An intense thrill. Can’t remember enjoying anything more than this. This reminds me of just how much I can love a good book. Philosophical. Psychological. Vanity of vanities. All is vanity. ...more,Notes are private!,0,2,1,"Jun 12, 2021","Jun 18, 2021","Mar 19, 2021",,Paperback,view (with text),/book/show/11234.A_Fairly_Honourable_Defeat
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Merchant of Venice,"Shakespeare, William",0743477561,9780743477567,B00735ZIY8,247        pp,3.78,"188,065",1596,Apr 2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2021",,Mass Market Paperback,view,/book/show/24128.The_Merchant_of_Venice
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind in the Willows,"Grahame, Kenneth",0143039091,9780143039099,0143039091,197        pp,4.01,"218,258","Oct 08, 1908","Jul 26, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2021",,Paperback,view,/book/show/5659.The_Wind_in_the_Willows
