,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marco's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una vita come tante,"Yanagihara, Hanya*",883893584X,9788838935848,,"1,104        pp",4.34,"618,319","Mar 10, 2015","Nov 10, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2021",,ebook,view,/book/show/33783426-una-vita-come-tante
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hyperion: I canti di Hyperion - Libro uno di due,"Simmons, Dan",8804712988,9788804712985,8804712988,701        pp,4.43,"3,822",1990,Jun 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"«Dio mio» mormorò Meina Gladstone, guardando il cadavere di [...]. «Faccio tutto questo sulla base di un sogno.»«Qualche volta,» disse il generale «Dio mio» mormorò Meina Gladstone, guardando il cadavere di [...]. «Faccio tutto questo sulla base di un sogno.»«Qualche volta,» disse il generale Morpurgo, prendendole la mano «capita che i sogni siano l'unica cosa che ci distingue dalle macchine.»Trovo difficile dare forma ai miei pensieri su questo libro. Mi ha accompagnato per 5 lunghe settimane in un viaggio incredibile tra le stelle di un universo costruito magistralmente. Il worldbuilding di Hyperion è terrificante in senso positivo: è l'atto d'amore di un autore che sa quello che fa, come lo fa e perché lo fa.Partendo dall'edizione: Mondadori ha saggiamente unito ""Hyperion"" e ""La caduta di Hyperion"" in un unico volume, come del resto è giusto che sia. Il primo, infatti, non può essere letto senza tenere in considerazione il secondo. Questo nonostante l'enorme differenza strutturale - e di ritmo - tra i due libri. ""Hyperion"" è una storia frammentata, inizialmente lenta e poco chiara. I termini sci-fi utilizzati da Simmons sono parte integrante della storia sin da subito, ma senza nessuna spiegazione sul loro significato. Nessun inforigurgito fastidioso, nessun personaggio che perde tempo a spiegare le cose al lettore. No, è il lettore a imparare, pagina dopo pagina.Ed è sempre il lettore che deve compiere un atto di fiducia. Sì, perché dopo una settantina di pagine ero in parte demoralizzato e in parte confuso: dove sto andando? Dove mi porterà questa lettura?La lettura, già. Il primo volume ci parla di 7 pellegrini. Il contesto è il mondo di Hyperion, alla periferia di una galassia ormai largamente colonizzata dall'uomo. Hyperion è una variabile instabile inserita in un universo matematico, meccanico, preciso. Il passato dei pellegrini, in un modo o nell'altro, si intreccia con questo pianeta lontano, ancora fermo a una condizione di sviluppo tecnologico inferiore rispetto agli oltre 200 mondi della ""Rete"". L'umanità ha potuto espandersi velocemente grazie alla tecnologia dei Teleporter, veri e propri portali che permettono a chiunque di attraversare lo spazio-tempo in una frazione di secondo. Hyperion è, come già detto, una variabile instabile. È casa delle Tombe del Tempo, manufatti provenienti dal futuro e gettati a ritroso nel tempo. Ma non solo. È anche il luogo infestato dallo Shrike, una sorta di macchina-divinità non soggetta alle leggi fisiche, un vero e proprio ""Dio della Sofferenza"", come viene definitivo più volte nel corso della lettura. Ma lo Shrike non è un nemico da film horror o il mostro finale da sconfiggere: è solo un piccolo tassello di un'utopia fantascientifica brillantemente costruita, con il suo ruolo ben definito.I pellegrini sanno solo che devono raggiungere le Tombe del Tempo, sia per fare i conti col proprio passato, sia per seguire il ruolo che gli è stato cucito da forze più grandi di loro. E così, durante il viaggio, raccontano. Lo fanno seguendo una struttura liberamente ispirata ai Canterbury Tales di Chaucer.Capite, in principio era il Verbo. E il Verbo diventò carne nella trama dell'universo umano. E solo il poeta può espandere questo universo, trovare scorciatoie verso nuove realtà, così come il motore Hawking supera le barriere dello spaziotempo einsteiniano.Essere un poeta, mi resi conto, un poeta vero, significava diventare l'Avatar incarnato dell'umanità; accettare il manto di poeta equivaleva a portare la croce del Figlio dell'Uomo, a sopportare le doglie dell'Anima Madre dell'Umanità.Essere un poeta vero è diventare Dio.I racconti dei pellegrini sono già di per sé grandiosi. È inevitabile preferirne alcuni ad altri, anche se personalmente li ho amati tutti, così come ho imparato ad affezionarmi alle loro voci mano a mano che procedevo nella lettura. La quantità di carne al fuoco che Simmons impiega è incredibile: il parassita crucimorfo di Padre Hoyt, Kassad e Moneta, Martin Sileno e il suo racconto tagliente, Sol e la piccola Rachel (quante lacrime), Brawne e Johnny. Infine il Console, col suo breve racconto, per me di una bellezza struggente, mentre ricorda sua nonna Siri e il suo meraviglioso mondo natale, Patto-Maui, la cui bellezza sarà forse persa per sempre a causa dell'ingordigia umana.Ma quando arriverà il momento di giudicare, di capire un tradimento che si diffonderà come una fiamma per tutta la Rete e che porrà termine ai mondi, vi chiedo di non pensare a me - il mio nome non era neppure scritto sull'acqua, come avrebbe detto lo spirito del vostro poeta perduto - ma alla Vecchia Terra morta senza un valido motivo, ai delfini e alla loro carne grigia che secca e imputridisce al sole; vi chiedo di vedere, come ho visto io, le isole mobili senza più spazio dove andare, i pascoli distrutti, le Secche Equatoriali incrostate di piattaforme di trivellazione, le isole soffocate da turisti vocianti e rompiscatole che puzzano di lozione UV e di spinelli.O, meglio ancora, non pensate a niente di tutto questo. State fermi, come ho fatto io dopo aver azionato l'interruttore. Un omicida, un assassino, ma comunque orgoglioso, con i piedi fermamente piantati sulla mobile sabbia di Hyperion, che grida a testa alta e con il pugno alzato contro il cielo ""La peste su tutt'e due le vostre case!""Vedete, ricordo il sogno di mia nonna. Ricordo come sarebbe potuto essere. Ricordo Siri.""È quindi inevitabile che le storie dei pellegrini non possano chiudersi nell'arco di un libro. Terminato Hyperion, il lettore sarà appena arrivato alle Tombe del Tempo. Ma è come se ci fosse stato altre 100 volte. Come se anche lui, insieme ai pellegrini, dovesse essere giudicato dallo Shrike.Su queste premesse si apre il secondo volume, ""La caduta di Hyperion"". 370 pagine e oltre di puro spettacolo fantascientifico. Spesso ho pensato ""è come andare al cinema e guardare qualcosa di immenso, una sorta di nuova Odissea nello Spazio"". A un primo libro meditativo e più lento ne segue uno esplosivo a un livello sbalorditivo. E proprio in questo volume si chiudono le varie storie, con finali che ho trovato per la maggior parte soddisfacenti e adeguati. Ne ""La caduta di Hyperion"", Simmons mischia guerre, battaglie, assemblee governative e continui passaggi tra i portali teleporter a pagine intrise di religione, filosofia e - naturalmente - poesia. «Mi piacerebbe avere la tecnologia per combattere Dio alla pari» disse in tono basso e leggero. «Prenderlo per la barba nel suo stesso covo. Ripagarlo di tutte le ingiustizie accumulate sull'umanità. Fargli passare l'arroganza, o altrimenti sbatterlo all'inferno.»Poesia perché il nome stesso di Hyperion suggerisce l'influenza marcata di Keats sull'intera opera. Ma Keats non sarà soltanto un'ispirazione superficiale: entrerà proprio a gamba tesa nella narrazione, in modi così singolari da far sorridere.Ci sono immagini intrise di tale sense of wonder da lasciare a bocca aperta. La maggior parte sono off-limits per questa recensione causa spoiler, ma vi invito a fare anche voi un atto di fiducia e credermi. L'ho detto all'inizio e lo ripeto: il worldbuilding di Hyperion è immenso. I mondi sono descritti in maniera vivida, reale, credibile. Le tecnologie sono splendide, sempre realistiche, possibili, a uno schioppo di dita. È tutto così reale da mettere i brividi. E anche il finale, per quanto riguarda la Rete e la guerra in atto, è perfetto. Sono saltato sul divano e ho bonariamente esclamato che cazzo di figata!Hyperion è un libro scritto come si dovrebbero scrivere sempre i libri. Senza compromessi, con tanta fantasia e tanto talento.Camminarono insieme sotto il sole caldo, stonando e cantando a tempo, perdendo le parole e cominciando da capo; risalirono il pendio verso la nave in attesa....more",Notes are private!,0,8,1,"Jan 29, 2021","Mar 06, 2021","Jan 29, 2021",,Paperback,view (with text),/book/show/51085306-hyperion
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le vergini suicide,"Eugenides, Jeffrey",,,,216        pp,3.80,"337,933",1993,"May 21, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2021",,Paperback,view,/book/show/52230032-le-vergini-suicide
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Stoccolma: Da August Strindberg a Stieg Larsson        (Passaggi di dogana, #14)","Berardini, Andrea",8860045185,9788860045188,8860045185,182        pp,3.94,16,unknown,"Jan 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2021",,Paperback,view,/book/show/50645380-a-stoccolma
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The City We Became        (Great Cities, #1)","Jemisin, N.K.*",,,,437        pp,3.87,"69,334","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Hardcover,view,/book/show/42074525-the-city-we-became
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'iris selvatico,"Glück, Louise",8842829684,9788842829683,8842829684,168        pp,4.18,"12,284",1992,Dec 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Hardcover,view,/book/show/56178231-l-iris-selvatico
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La strada di casa,"Haruf, Kent",8894938611,9788894938616,8894938611,192        pp,3.93,"6,700",1990,"Jun 18, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 16, 2021","Jan 17, 2021","Jan 09, 2021",,Paperback,view,/book/show/51476741-la-strada-di-casa
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I figli del tempo,"Tchaikovsky, Adrian*",,9788834735770,,472        pp,4.30,"124,335",2015,Feb 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ciò che chiede Bianca è questo:""Cosa significa che tu sei là e noi siamo qui? C'è un significato oppure è un mero caso?"" Perché che altro può chiunqueCiò che chiede Bianca è questo:""Cosa significa che tu sei là e noi siamo qui? C'è un significato oppure è un mero caso?"" Perché che altro può chiunque chiedere a una divinità cibernetica guasta se non: Perché siamo qui?È passato del tempo dell'ultimo libro di fantascienza che ho letto. Ancora più tempo dall'ultimo buon libro di fantascienza. ""I figli del tempo"", in Italia fuori commercio, contiene tutto ciò che un lettore cerca dalla Sci-Fi: originalità, sense of wonder, elementi di space opera e, soprattutto, un ribaltamento del punto di vista.Se anche il romanzo alterna capitoli dedicati alla società aracnide a capitoli dedicati agli ultimi sopravvissuti dell'umanità, al lettore viene naturale parteggiare per i primi. Ancora più sensazionale se pensiamo che i ragni non sono umanizzati, ma sono ragni a tutto tondo: comunicano come ragni, agiscono come ragni, pensano come ragni.La controparte umana ha il pregio di regalare capitoli ricchi di angoscia e personaggi con cui non è possibile empatizzare, nonostante siano più che comprensibili nel loro agire. Ne risulta un romanzo stratificato, con tanti livelli di lettura e approfondimenti sociali, filosofici e religiosi. Se per puro caso vi imbatteste in una copia - ormai introvabile -, leggetelo....more",Notes are private!,0,6,1,"Jan 17, 2021","Jan 27, 2021","Jan 09, 2021",,Paperback,view (with text),/book/show/38588598-i-figli-del-tempo
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2312,"Robinson, Kim Stanley",0316098124,9780316098120,0316098124,561        pp,3.51,"20,314","May 22, 2012","May 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Hardcover,view,/book/show/11830394-2312
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il mago        (La saga di Terramare, #1)","Le Guin, Ursula K.",,,8804543108,245        pp,4.01,"317,282","Jan 01, 1968",2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Paperback,view,/book/show/9701884-il-mago
