,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
895,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Game,"Braverman, Blair*",0063066173,9780063066175,0063066173,288        pp,3.52,"11,566","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 25, 2022","Dec 25, 2022","Jun 20, 2022",,Hardcover,view,/book/show/60277011-small-game
896,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,002","Aug 30, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60353768-the-marriage-portrait
897,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Most Precious Substance on Earth,"Bhat, Shashi",1538707918,9781538707913,1538707918,272        pp,3.60,"1,411","Aug 24, 2021","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59228194-the-most-precious-substance-on-earth
898,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Parks and Recreation: The Official Cookbook,"Fujikawa, Jenn*",1637740875,9781637740873,1637740875,136        pp,4.17,48,unknown,"Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59093394-parks-and-recreation
899,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wake        (PI Lane Holland #1),"Burr, Shelley*",0063235226,9780063235229,0063235226,368        pp,4.00,"7,051","Apr 27, 2022","Aug 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59720691-wake
900,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Empty Houses,"Schweblin, Samanta",052554139X,9780525541394,052554139X,208        pp,3.72,"9,774","May 01, 2015","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60206505-seven-empty-houses
901,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wait Till Helen Comes: A Graphic Novel,"Peterson, Scott*",0358536898,9780358536895,0358536898,160        pp,3.88,"1,248","Jan 01, 1986","Sep 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/60017792-wait-till-helen-comes
902,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrines of Gaiety,"Atkinson, Kate",0385547978,9780385547970,0385547978,416        pp,3.86,"33,662","Sep 27, 2022","Sep 27, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"if a new book by kate atkinson can't cheer me up outta this post-covid blues, write me off as a lost cause, kids...if a new book by kate atkinson can't cheer me up outta this post-covid blues, write me off as a lost cause, kids......more",Notes are private!,1,103,1,"Aug 18, 2022","Aug 25, 2022","Jun 20, 2022",,Hardcover,view (with text),/book/show/60371805-shrines-of-gaiety
903,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It Looks Like Us,"Ames, Alison*",1645676188,9781645676188,1645676188,288        pp,3.66,745,"Sep 13, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59808513-it-looks-like-us
904,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marsh Queen,"Hartman, Virginia",198217160X,9781982171605,198217160X,369        pp,3.75,"1,782","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59366203-the-marsh-queen
905,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death by Landscape,"Wilk, Elvia*",1593767153,9781593767150,1593767153,308        pp,4.18,298,"Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/59742663-death-by-landscape
906,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Petting Zoos,"Covert, K.S.*",1459748808,9781459748804,1459748808,368        pp,3.63,184,unknown,"Jun 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/58760284-the-petting-zoos
907,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sliver of Darkness,"Tudor, C.J.*",0593500164,9780593500163,0593500164,256        pp,3.83,"3,183","Nov 08, 2022","Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60018645-a-sliver-of-darkness
908,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Women in My Brain: And Other Concerns,"Gilpin, Betty",1250795788,9781250795786,1250795788,256        pp,3.92,"2,640","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59808040-all-the-women-in-my-brain
909,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If I Survive You,"Escoffery, Jonathan",037460598X,9780374605988,037460598X,260        pp,3.71,"10,131","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59808611-if-i-survive-you
910,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lambda,"Musgrave, David",1609457641,9781609457648,1609457641,256        pp,3.25,230,2022,"Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/60594743-lambda
911,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Things,"Johnson, Mat",0593229258,9780593229255,0593229258,257        pp,3.54,"1,332","Jun 28, 2022","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59149030-invisible-things
912,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winterland,"Meadows, Rae*",125083452X,9781250834522,125083452X,288        pp,3.86,"2,455","Nov 29, 2022","Nov 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60243146-winterland
913,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of One Blood,"Hopkins, Pauline Elizabeth",0262544296,9780262544290,0262544296,223        pp,3.38,"1,124",1902,"Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/59572188-of-one-blood
914,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Assassins,"Isaka, Kōtarō",1419763857,9781419763854,1419763857,272        pp,3.67,"3,963","Jul 31, 2004","Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60310785-three-assassins
915,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Kill Your Family,"Mackie, Bella",1419764187,9781419764189,1419764187,368        pp,3.55,"125,500","Jun 10, 2021","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60310791-how-to-kill-your-family
916,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Lie Here,"Hall, Rachel Howzell*",1542033691,9781542033695,1542033691,415        pp,3.87,"7,891","Jul 12, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/58767087-we-lie-here
917,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother of All Secrets,"Willett, Kathleen M.*",1542038952,9781542038959,1542038952,272        pp,3.90,"8,734","Aug 01, 2022","Aug 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/59348135-mother-of-all-secrets
918,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wrong Place Wrong Time,"McAllister, Gillian*",0063252341,9780063252349,0063252341,416        pp,4.01,"305,055","May 12, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/59947696-wrong-place-wrong-time
919,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weyward,"Hart, Emilia",125028080X,9781250280800,125028080X,329        pp,4.09,"139,691","Feb 02, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Hardcover,view,/book/show/60654349-weyward
920,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arbitrium,"Sachdeva, Anjali*",1250860180,9781250860187,,23        pp,3.47,77,"May 25, 2022","Jun 08, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jun 18, 2022","Jun 20, 2022",,ebook,view,/book/show/61144957-arbitrium
921,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Survivalists,"Cauley, Kashana*",1593767285,,B09XM489Z7,299        pp,2.96,"3,586","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Kindle Edition,view,/book/show/57954144-the-survivalists
922,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All's Well,"Awad, Mona*",1982169672,9781982169671,1982169672,384        pp,3.73,"22,836","Aug 03, 2021","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/59366193-all-s-well
923,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colony,"Magee, Audrey",0571367593,9780571367597,0571367593,376        pp,4.12,"9,257","Feb 03, 2022","Feb 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2022",,Hardcover,view,/book/show/57977494-the-colony
924,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exhibitionist,"Mendelson, Charlotte",1529052742,9781529052749,1529052742,336        pp,3.04,"3,622","Mar 08, 2022","Mar 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2022",,Hardcover,view,/book/show/59547529-the-exhibitionist
925,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everyone In My Family Has Killed Someone        (Ernest Cunningham, #1)","Stevenson, Benjamin*",0143795651,9780143795650,0143795651,384        pp,3.81,"100,152","Mar 29, 2022","Mar 29, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,to come! [image],Notes are private!,0,24,1,not set,"Sep 02, 2022","Jun 18, 2022",,Paperback,view (with text),/book/show/59799026-everyone-in-my-family-has-killed-someone
926,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Threads of Magic,"Croggon, Alison*",1536207195,9781536207194,1536207195,384        pp,3.70,266,"Mar 05, 2020","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2022",,Hardcover,view,/book/show/55549938-the-threads-of-magic
927,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unauthorised Biography of Ezra Maas,"James, Daniel*",1912436833,9781912436835,1912436833,412        pp,4.07,296,"Nov 26, 2018","May 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2022",,Paperback,view,/book/show/59844751-the-unauthorised-biography-of-ezra-maas
928,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bullet That Missed        (Thursday Murder Club, #3)","Osman, Richard",0593299396,9780593299395,0593299396,342        pp,4.39,"165,161","Sep 15, 2022","Sep 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2022",,Hardcover,view,/book/show/59855147-the-bullet-that-missed
929,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Freaks        (Freaks, #1)","Riley, Brett*",,9781945501531,1945501537,290        pp,3.07,289,2022,"Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2022",,Hardcover,view,/book/show/58620291-freaks
930,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Insectpedia: A Brief Compendium of Insect Lore        (Pedia Books, 8)","Eaton, Eric R.",0691210349,9780691210346,0691210349,200        pp,4.10,40,unknown,"May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2022",,Hardcover,view,/book/show/58537506-insectpedia
931,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mysterious Correspondent: New Stories,"Proust, Marcel",1786079240,9781786079244,1786079240,144        pp,3.44,299,"Oct 09, 2019","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2022",,Paperback,view,/book/show/54396814-the-mysterious-correspondent
932,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hearts of Stone,"Newman, Emma*",,,B0B1Y9RZ1P,64        pp,4.11,76,"May 18, 2022","Jun 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 11, 2022","Jun 11, 2022",,Kindle Edition,view,/book/show/61161213-hearts-of-stone
933,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long View,"Palwick, Susan",1250849772,9781250849779,,31        pp,3.19,120,"Apr 27, 2022","May 11, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jun 04, 2022","Jun 11, 2022",,ebook,view,/book/show/60898087-the-long-view
934,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Never Here,"Bartz, Andrea*",1984820486,9781984820488,1984820486,321        pp,3.51,"124,656","Aug 03, 2021","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2022",,Paperback,view,/book/show/60796414-we-were-never-here
935,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brotherhood of the Blade: Vol 2: House of Swords,"Cosby, S.A.*",1981558829,9781981558827,1981558829,250        pp,4.00,2,unknown,"Dec 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2022",,Paperback,view,/book/show/58427692-brotherhood-of-the-blade
936,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brotherhood of the Blade: The Invitation,"Cosby, S.A.*",,,B00SW2BD1I,400        pp,3.40,179,"Jul 24, 2014","Jan 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2022",,Kindle Edition,view,/book/show/24751376-brotherhood-of-the-blade
