,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tannaz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,مأموریت لندن,"Popov, Alek",,9786227566178,,300        pp,3.49,686,2001,2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,سالیان سال قبل، گمانم نه ساله بودم، یک کتاب داستان کوتاه روسی، از کتاب دست دوم فروشی‌های بازار تهران خریدم با بابا، در مورد فئودال‌ها و موژیک‌ها بود. سالیان سال قبل، گمانم نه ساله بودم، یک کتاب داستان کوتاه روسی، از کتاب دست دوم فروشی‌های بازار تهران خریدم با بابا، در مورد فئودال‌ها و موژیک‌ها بود. چه در قالب داستان پرندگان و چه انسان‌ها. کتاب جلد هم نداشت حتی. برای همین واقعا خاطرم نیست که اسمش چه بود. اما ماموریت لندن، عجیب من را یاد آن کتاب انداخت و البته کلی هم خندیدم در این روزگار تلخ که حسرت و اندوه و فقدان از در و دیوارش می‌بارد. من دوستش داشتم. اما خب... بسیار سلیقه‌ای است دیگر. یعنی همیشه کتاب سلیقه ای است....more,Notes are private!,0,7,1,not set,not set,"Aug 18, 2021",,Paperback,view (with text),/book/show/58623169
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,کتابفروشی نویسندگان فقید,"Callanan, Liam*",,9786004056199,,400        pp,3.16,"5,316","Apr 03, 2018",2021,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,not set,not set,"Aug 18, 2021",,Paperback,view,/book/show/57630516
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Texas Ranger        (Rory Yates #1),"Patterson, James*",,,,unknown,3.96,"17,716","Apr 05, 2018","Aug 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 17, 2021",,Kindle Edition,view,/book/show/37706137-texas-ranger
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,آخرین چیزی که به من گفت,"Dave, Laura*",,9786227566345,,332        pp,3.84,"941,142","May 04, 2021",2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** واقعا آخرش رو پیش‌بینی نمی‌کردم. امیدوار بودم مثل قصه سیندرلا، با یک بشکن همه چیز حل بشه. ولیکن واقعا پایان بی نظیری بود.,Notes are private!,0,3,1,not set,not set,"Aug 16, 2021",,Paperback,view (with text),/book/show/58649674
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,بانوی دام گستر,"Quinn, Kate*",,9786222351120,,736        pp,4.30,"164,646","Feb 26, 2019",2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"زنده‌ها فراموش می‌کنند، مردگان به خاطر می‌سپرند.""در پس هر جنگی مردگانی هستند، پس ما زنده‌ها باید برای آنها بجنگیم. ما باید این موضوع را در خاطرمان نگهزنده‌ها فراموش می‌کنند، مردگان به خاطر می‌سپرند.""در پس هر جنگی مردگانی هستند، پس ما زنده‌ها باید برای آنها بجنگیم. ما باید این موضوع را در خاطرمان نگه داریم، چون چرخ‌های دیگری هم کنار چرخ عدالت در حال چرخیدن هستند. زمان، چرخی بزرگ و بی‌تفاوت است، وقتی بچرخد و مردم همه‌چیز را فراموش کنند، آنگاه خطر برگشتمان به عقب وجود دارد. روزی در دنیایی جدید از خواب بیدار می‌شویم و می‌بینیم به بذر نفرتی که با فراموشی کاشته شده و آبیاری شده خیره شده‌ایم. بذی که گل‌های آن جنگ‌هایی جدید هستند، قتل عام‌هایی جدید و هیولاهایی جدید....more",Notes are private!,0,11,1,not set,not set,"Aug 14, 2021",,Paperback,view (with text),/book/show/58734552
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,063","Apr 05, 2005","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 11, 2021",,Paperback,view,/book/show/6334.Never_Let_Me_Go
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,کلارا و خورشید,"Ishiguro, Kazuo*",,9786004614603,,304        pp,3.75,"336,649","Mar 02, 2021","Apr 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Aug 11, 2021",,Paperback,view,/book/show/57727171
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sparrow        (Boston Belles #0.5),"Shen, L.J.*",,,B01CFIEXIY,312        pp,4.05,"53,710","Mar 01, 2016","Mar 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I really love the story,Notes are private!,0,3,2,not setnot set,not setnot set,"Aug 10, 2021",,Kindle Edition,view (with text),/book/show/27263454-sparrow
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dancer in Lingerie        (Lingerie, #13)","Sky, Penelope*",,,B07GZGL1Y4,266        pp,4.48,"2,556","Sep 25, 2018","Sep 25, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Aug 10, 2021",,Kindle Edition,view,/book/show/41583472-dancer-in-lingerie
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lover in Lingerie        (Lingerie, #15)","Sky, Penelope*",,,B07GZQMGV5,294        pp,4.60,"3,174",unknown,"Oct 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,these books are most beautiful romance I've ever read!these books are most beautiful romance I've ever read!...more,Notes are private!,0,2,1,not set,not set,"Aug 10, 2021",,Kindle Edition,view (with text),/book/show/41583479-lover-in-lingerie
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buttons and Desire,"Sky, Penelope*",,,B07GZGBVBM,291        pp,4.54,"2,748","Oct 09, 2018","Oct 09, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 10, 2021",,Kindle Edition,view,/book/show/41728123-buttons-and-desire
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ساشنکا,"Montefiore, Simon Sebag*",,9786001826863,,720        pp,4.06,"6,018",2008,2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,از بی نظیرترین کتاب‌هایی که تا امروز خوانده ام,Notes are private!,0,6,1,not set,not set,"Aug 10, 2021",,Paperback,view (with text),/book/show/58692120
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magpie Murders        (Susan Ryeland, #1)","Horowitz, Anthony*",0062645226,9780062645227,0062645226,477        pp,3.95,"135,202","Oct 06, 2016","Jun 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 07, 2021",,Hardcover,view,/book/show/32075854-magpie-murders
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dancer's Lament        (Path to Ascendancy, #1)","Esslemont, Ian C.",0765379457,9780765379450,0765379457,416        pp,4.38,"5,442","Feb 25, 2016","Apr 21, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"ohhh... about this book... this was a gift from lovely friends of ""Baazh book"". I do really thank them. but it is not my type! it was like the lord ofohhh... about this book... this was a gift from lovely friends of ""Baazh book"". I do really thank them. but it is not my type! it was like the lord of the rings. I can't make connection with these stories. God bless Nima Kohandani and Behnam Hajizade and other in Baazh. The translation was great. some kind like "" Kelile Demne"". Hope all people enjoy it. ...more",Notes are private!,0,5,1,not set,not set,"Aug 01, 2021",,Paperback,view (with text),/book/show/25480364-dancer-s-lament
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,زن دوم,"Kubica, Mary*",,9786003841703,,460        pp,3.75,"113,474","Feb 18, 2020",2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,خیلی خوبه خیلی خوبه خیلی خوبه,Notes are private!,0,5,1,not set,not set,"Jul 30, 2021",,Paperback,view (with text),/book/show/58623159
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken Prince        (Cosa Nostra #1),"Angel, R.G.*",,,B08SY4N49K,368        pp,3.94,"2,436","Mar 31, 2021","Mar 31, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Jul 29, 2021",,Kindle Edition,view,/book/show/52809919-broken-prince
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mechanic        (Breeding, #2)","Riley, Alexa*",,,B017OZY752,130        pp,3.65,"13,701","Nov 08, 2015","Nov 06, 2015",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jul 29, 2021",,Kindle Edition,view,/book/show/27556157-mechanic
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Onyx        (Lux, #2)","Armentrout, Jennifer L.*",,,,421        pp,4.24,"181,572","Aug 14, 2012","Aug 14, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jul 29, 2021",,Paperback,view,/book/show/13047090-onyx
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,آیشمن در اورشلیم: گزارشی در باب ابتذال شر,"Arendt, Hannah",,9786229647738,,376        pp,4.20,"27,239",1963,"Sep 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 27, 2021",,Paperback,view,/book/show/55239376
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Later,"King, Stephen*",,,B08F4GYM8W,248        pp,3.98,"125,867","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 27, 2021",,Kindle Edition,view,/book/show/54798175-later
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دار و دسته‌ی اسمایلی,"le Carré, John",,9786222018382,,508        pp,4.28,"38,943","Jan 02, 1979",2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,نمی دانم به چه زبانی به خودم بگویم که من هرگز و هیچوقت داستان جاسوسی دوست نخواهم داشت؟!!!,Notes are private!,0,4,1,not set,not set,"Jul 27, 2021",,Hardcover,view (with text),/book/show/56561311
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,خاطرات یک آدم‌کش,Kim Young-ha,,9786220108177,,136        pp,3.75,"8,396","Apr 16, 2019",2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,not set,"Jul 27, 2021",,Paperback,view,/book/show/58199411
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,حفره,"رضایی‌راد, محمد",,9786220108085,,165        pp,3.42,306,2021,2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,لعنت به تمام جنگ‌های دنیا...,Notes are private!,0,9,1,not set,not set,"Jul 26, 2021",,Paperback,view (with text),/book/show/58488782
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,خیال کشتن,"James, P.D.",,9786227280098,,272        pp,3.80,"14,096",1963,2021,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,واقعا واقعا واقعا این جلد حوصله سر بر بود یا واقعا واقعا واقعا من حوصله داستانهای یواش کشدار مدل آگاتا کریستی رو ندارم,Notes are private!,0,2,1,not set,not set,"Jul 26, 2021",,Paperback,view (with text),/book/show/58346617
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Hunger Like No Other        (Immortals After Dark, #1)","Cole, Kresley*",1416509879,9781416509875,1416509879,360        pp,4.11,"83,597","Mar 28, 2006","Apr 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 25, 2021",,Mass Market Paperback,view,/book/show/14384.A_Hunger_Like_No_Other
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Trouble With Valentine's Day        (Chinooks Hockey Team, #3)","Gibson, Rachel*",0060009268,9780060009267,0060009268,368        pp,3.91,"13,981",2005,"Jan 25, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I do really love Bob! >:-),Notes are private!,0,2,2,not setnot set,not setnot set,"Jul 25, 2021",,Paperback,view (with text),/book/show/680170.The_Trouble_With_Valentine_s_Day
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دجله به حال تو ناله کند,"Malfatto, Emilienne",,9786004056991,,88        pp,4.08,762,"Sep 03, 2020",2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,کاش یک طور دیگری تمام می‌شد.. کاش یک طور دیگری تمام شود...,Notes are private!,0,11,1,not set,not set,"Jul 24, 2021",,Paperback,view (with text),/book/show/58541330
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Defense        (Eddie Flynn, #1)","Cavanagh, Steve*",1250082250,9781250082251,1250082250,320        pp,4.04,"24,696","May 03, 2016","May 03, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,it was so great! I enjoyed alot!,Notes are private!,0,5,1,not set,not set,"Jul 24, 2021",,Hardcover,view (with text),/book/show/26156988-the-defense
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lore,"Bracken, Alexandra*",1484778200,9781484778203,1484778200,480        pp,3.76,"91,400","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really do love ancient Gods... but I didn't like this story, Really!I really do love ancient Gods... but I didn't like this story, Really!...more",Notes are private!,0,10,1,not set,not set,"Jul 21, 2021",,Hardcover,view (with text),/book/show/53375824-lore
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دیداری دوباره,"Pearse, Lesley",,9786001873812,,560        pp,4.16,"3,576",2002,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,خداوند مهربان ما را از شر ترجنه بد محفوظ بدارد,Notes are private!,0,4,1,not set,not set,"Jul 20, 2021",,Paperback,view (with text),/book/show/58451704
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,صورتش را بپوشان,"James, P.D.",,9786227280081,,264        pp,3.91,"39,045",1962,2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,من خیل یدوست داشتم. فضای آگاتا کریستی گونه داشت. بدون خوشمزگی های خانم مارپل و پوآرو. اما خوب بود,Notes are private!,0,4,1,not set,not set,"Jul 19, 2021",,Paperback,view (with text),/book/show/58407844
