,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Violet's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Silent Voice, Vol. 1","Oima, Yoshitoki",163236056X,9781632360564,163236056X,190        pp,4.46,"45,098","Jan 08, 2011","May 26, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 27, 2021","Aug 27, 2021","Sep 05, 2021",,Paperback,view,/book/show/23128387-a-silent-voice-vol-1
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lucinda's Secret        (The Spiderwick Chronicles, #3)","DiTerlizzi, Tony*",0689859384,9780689859380,0689859384,114        pp,3.91,"38,333",Oct 2003,"Oct 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 27, 2021","Aug 28, 2021","Aug 28, 2021",,Hardcover,view,/book/show/280277.Lucinda_s_Secret
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Seeing Stone        (The Spiderwick Chronicles, #2)","DiTerlizzi, Tony*",0689859376,9780689859373,0689859376,114        pp,3.92,"44,686","May 01, 2003","Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 27, 2021","Aug 27, 2021","Aug 28, 2021",,Hardcover,view,/book/show/519048.The_Seeing_Stone
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Field Guide        (The Spiderwick Chronicles, #1)","DiTerlizzi, Tony*",0689859368,9780689859366,0689859368,114        pp,3.92,"88,533","May 01, 2003","May 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 25, 2021","Aug 25, 2021","Aug 25, 2021",,Hardcover,view,/book/show/444304.The_Field_Guide
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Only Mostly Devastated,"Gonzales, Sophie*",1250315891,9781250315892,1250315891,281        pp,3.95,"30,802","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/45046743-only-mostly-devastated
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Million Little Pieces,"Frey, James",0307276902,9780307276902,0307276902,515        pp,3.68,"253,024",2003,"Sep 22, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2021","Nov 03, 2021","Aug 22, 2021",,Paperback,view,/book/show/1241.A_Million_Little_Pieces
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartstopper: Volume Two        (Heartstopper, #2)","Oseman, Alice*",1444951408,9781444951400,1444951408,320        pp,4.54,"487,427","Jul 11, 2019","Jul 11, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,AHHHHH SO GOOD,Notes are private!,0,0,1,"Aug 19, 2021","Aug 19, 2021","Aug 22, 2021",,Paperback,view (with text),/book/show/43307358-heartstopper
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Adulthood Is a Myth        (Sarah's Scribbles, #1)","Andersen, Sarah*",1449474195,9781449474195,1449474195,112        pp,4.12,"125,640","Mar 08, 2016","Mar 08, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2021","Aug 22, 2021","Aug 22, 2021",,Paperback,view,/book/show/25855506-adulthood-is-a-myth
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Seraphina        (Seraphina, #1)","Hartman, Rachel*",,,,499        pp,3.94,"86,370","Jul 01, 2012",2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2021",,Hardcover,view,/book/show/19549841-seraphina
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"薬屋のひとりごと 2        (Kusuriya no hitorigoto, #2)",Nekokurage,4757556403,9784757556409,4757556403,184        pp,4.50,"7,450","Feb 24, 2018","Feb 24, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 19, 2021","Aug 19, 2021","Aug 19, 2021",,Paperback,view,/book/show/36582726-2
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"薬屋のひとりごと 1 [Kusuriya no Hitorigoto 1]        (The Apothecary Diaries [Nekokurage], #1)",Nekokurage,4757554893,9784757554894,4757554893,184        pp,4.41,"12,549","Sep 25, 2017","Sep 25, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 18, 2021","Aug 18, 2021","Aug 19, 2021",,Paperback,view,/book/show/36441259-1-kusuriya-no-hitorigoto-1
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Water Sister,"Cho, Zen*",0425283437,9780425283431,0425283437,371        pp,3.87,"9,396","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 16, 2021",,Paperback,view,/book/show/55119872-black-water-sister
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Sign of Affection, Vol. 2","Morishita, Suu",1646597141,,B08C21BFBH,162        pp,4.51,"8,195","May 13, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 16, 2021",,Kindle Edition,view,/book/show/54425958-a-sign-of-affection-vol-2
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,687","Feb 20, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 11, 2021",,Hardcover,view,/book/show/35133922-educated
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Orange: The Complete Collection, Volume 1","Takano, Ichigo",1626923027,9781626923027,1626923027,523        pp,4.43,"27,406","Jan 26, 2016","Jan 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2021",,Paperback,view,/book/show/25667474-orange
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Check, Please! Book 1: #Hockey        (Check, Please!, #1-2)","Ukazu, Ngozi",1250177952,9781250177957,1250177952,288        pp,4.23,"26,410","Sep 18, 2018","Sep 18, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I finally read this and it was SO CUTE omg. now I want to make 100 pies(view spoiler)[ the tweets at the end were adorable  (hide spoiler)]I finally read this and it was SO CUTE omg. now I want to make 100 pies(view spoiler)[ the tweets at the end were adorable  (hide spoiler)]...more,Notes are private!,0,2,1,"Nov 08, 2023","Nov 10, 2023","Aug 11, 2021",,Hardcover,view (with text),/book/show/37534577-check-please-book-1
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aristotle and Dante Dive into the Waters of the World        (Aristotle and Dante, #2)","Sáenz, Benjamin Alire*",153449619X,9781534496194,153449619X,516        pp,4.14,"91,737","Oct 12, 2021","Oct 12, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this book was beautifully written,Notes are private!,0,1,1,"Jan 22, 2022","Jan 26, 2022","Jul 30, 2021",,Hardcover,view (with text),/book/show/56980548-aristotle-and-dante-dive-into-the-waters-of-the-world
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Boy, the Mole, the Fox and the Horse","Mackesy, Charlie",1529105102,9781529105100,1529105102,128        pp,4.56,"189,270","Oct 10, 2019","Oct 10, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,love. so inspirational. I should have chosen my senior quote from this book (it’s okay special agent oso stays on top),Notes are private!,0,2,1,"Nov 12, 2023","Nov 12, 2023","Jul 21, 2021",,Hardcover,view (with text),/book/show/43708884-the-boy-the-mole-the-fox-and-the-horse
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Very Large Expanse of Sea,"Mafi, Tahereh",0062866567,9780062866561,0062866567,310        pp,4.09,"61,671","Oct 16, 2018","Oct 16, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2021","Jul 21, 2021","Jul 21, 2021",,Hardcover,view,/book/show/38720939-a-very-large-expanse-of-sea
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This One Summer,"Tamaki, Mariko",1626720940,9781626720947,1626720940,324        pp,3.69,"84,181","May 06, 2014","May 06, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 13, 2021","Jul 14, 2021","Jul 14, 2021",,Hardcover,view,/book/show/18465566-this-one-summer
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Assassination of Brangwain Spurge,"Anderson, M.T.",,,0763698229,525        pp,4.11,"3,902","Sep 25, 2018","Sep 25, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 28, 2019","Jul 09, 2019","Jul 13, 2021",,Hardcover,view,/book/show/38526611-the-assassination-of-brangwain-spurge
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fences        (The Century Cycle, #6)","Wilson, August",0452264014,9780452264014,0452264014,101        pp,3.88,"26,551","Jun 01, 1986","Jun 01, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 07, 2021","Jun 19, 2021","Jun 30, 2021",,Paperback,view,/book/show/539282.Fences
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Princess and the Fangirl        (Once Upon a Con, #2)","Poston, Ashley*",1683690966,9781683690962,1683690966,320        pp,3.75,"16,551","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2021",,Hardcover,view,/book/show/39725622-the-princess-and-the-fangirl
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Geekerella        (Once Upon a Con, #1)","Poston, Ashley*",1594749477,9781594749476,1594749477,320        pp,3.90,"65,113","Apr 04, 2017","Apr 04, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2021",,Hardcover,view,/book/show/30724132-geekerella
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bookish and the Beast        (Once Upon a Con, #3)","Poston, Ashley*",1683691938,9781683691938,1683691938,288        pp,3.78,"18,098","Jun 16, 2020","Aug 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 31, 2021May 30, 2021","May 31, 2021May 30, 2021","May 31, 2021",,Hardcover,view,/book/show/49392936-bookish-and-the-beast
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Favors,"Craig, Erin A.*",0593306740,9780593306741,0593306740,466        pp,4.03,"17,518","Jul 27, 2021","Jul 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/55835986-small-favors
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Of Princes and Promises        (St. Rosetta's Academy, #2)","Menon, Sandhya*",1534417575,9781534417571,1534417575,320        pp,3.57,"1,272","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/55710737-of-princes-and-promises
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wild Ones,"Azad, Nafiza*",1534484965,9781534484962,1534484965,352        pp,3.67,"1,051","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/55710883-the-wild-ones
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Song Below Water        (A Song Below Water, #1)","Morrow, Bethany C.*",1250315328,9781250315328,1250315328,288        pp,3.75,"11,417","Jun 02, 2020","Jun 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/39085465-a-song-below-water
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six Crimson Cranes        (Six Crimson Cranes, #1)","Lim, Elizabeth*",0593300912,9780593300916,0593300912,464        pp,4.21,"75,496","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/55725741-six-crimson-cranes
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ones We're Meant to Find,"He, Joan*",1250258561,9781250258564,1250258561,384        pp,3.56,"10,500","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/54017953-the-ones-we-re-meant-to-find
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Poison Heart        (This Poison Heart, #1)","Bayron, Kalynn*",1547603909,9781547603909,1547603909,384        pp,4.13,"25,338","Jun 29, 2021","Jun 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Hardcover,view,/book/show/54860241-this-poison-heart
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homeland Elegies,"Akhtar, Ayad*",031649643X,,B083J17362,368        pp,4.14,"23,272","Sep 15, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Kindle Edition,view,/book/show/53031720-homeland-elegies
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Hotel,"Mandel, Emily St. John*",,,B07RL58ZDG,302        pp,3.69,"172,174","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2021",,Kindle Edition,view,/book/show/45999201-the-glass-hotel
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cost of Knowing,"Morris, Brittney*",1534445455,9781534445451,1534445455,336        pp,3.97,"3,477","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2021",,Hardcover,view,/book/show/54304229-the-cost-of-knowing
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gravity of Us,"Stamper, Phil*",1547600144,9781547600144,1547600144,314        pp,3.61,"24,759","Feb 04, 2020","Feb 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 26, 2021","May 12, 2021","Apr 26, 2021",,Hardcover,view,/book/show/44281034-the-gravity-of-us
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Concrete Rose        (The Hate U Give, #0)","Thomas, Angie*",006284671X,9780062846716,006284671X,368        pp,4.39,"59,188","Jan 09, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2021",,Hardcover,view,/book/show/52822210-concrete-rose
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hate U Give        (The Hate U Give, #1)","Thomas, Angie*",,,0062498533,454        pp,4.47,"897,610","Feb 28, 2017","Feb 28, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 23, 2021","Apr 26, 2021","Apr 26, 2021",,Hardcover,view,/book/show/32075671-the-hate-u-give
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ghost        (Track, #1)","Reynolds, Jason",1481450158,9781481450157,1481450158,181        pp,4.21,"45,176","Aug 30, 2016","Aug 30, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 17, 2021","Apr 22, 2021","Apr 22, 2021",,Hardcover,view,/book/show/28954126-ghost
