,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,BAM who is Beth Anne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weyward,"Hart, Emilia",125028080X,9781250280800,125028080X,329        pp,4.09,"140,059","Feb 02, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2022",,Hardcover,view,/book/show/60654349-weyward
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,VenCo,"Dimaline, Cherie",0063054892,9780063054899,,400        pp,3.79,"8,224","Feb 07, 2023","Feb 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I LOVE THIS BOOK!It’s feminist, it’s empowering, it’s diverse, it’s clever, it’s fast paced and never boring and it’s about freaking witches darn it. I LOVE THIS BOOK!It’s feminist, it’s empowering, it’s diverse, it’s clever, it’s fast paced and never boring and it’s about freaking witches darn it. There is literally nothing I didn’t love about this story.If it’s a series I will be so happy.if it’s not I’ll be happy to. It was a joy to read....more",Notes are private!,0,0,1,"Apr 13, 2023","Apr 14, 2023","Dec 30, 2022",,Hardcover,view (with text),/book/show/60877589-venco
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unlikely Animals,"Hartnett, Annie*",0593160223,9780593160220,0593160223,348        pp,4.09,"17,722","Apr 12, 2022","Apr 12, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Quirky but not in an enjoyable way. Mostly absurd and also boring at parts. Two things that don’t seem to go together and so think about how that hitsQuirky but not in an enjoyable way. Mostly absurd and also boring at parts. Two things that don’t seem to go together and so think about how that hits in a book.  The Greek chorus did not play well for me in this one. There were a lot of things I just did not like about this novel I struggled to even finish but I did and was disappointed throughout. ...more,Notes are private!,0,0,1,"Dec 30, 2022","Dec 31, 2022","Dec 30, 2022",,Hardcover,view (with text),/book/show/58502645-unlikely-animals
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",1784744654,9781784744656,1784744654,401        pp,4.18,"845,386","Jul 05, 2022","Jul 19, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review to com,Notes are private!,0,1,1,"Dec 29, 2022","Dec 31, 2022","Dec 29, 2022",,Paperback,view (with text),/book/show/59350163-tomorrow-and-tomorrow-and-tomorrow
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,St. Ivo: A Novel,"Hershon, Joanna*",,,B07RXDS228,224        pp,3.52,614,"Apr 14, 2020","Apr 14, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nobody was like able. Nobody was interesting. I didn’t really care what happened to any of these people, their children, their parents. I was happy whNobody was like able. Nobody was interesting. I didn’t really care what happened to any of these people, their children, their parents. I was happy when the book was over....more",Notes are private!,0,0,1,"Dec 29, 2022","Jan 03, 2023","Dec 29, 2022",,Kindle Edition,view (with text),/book/show/51135638-st-ivo
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strega,"Holm, Johanne Lykke",0593539672,9780593539675,0593539672,208        pp,3.23,"3,491","May 22, 2020","Nov 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Beautifully written allegory on the cultural and societal pressures on women and girls. This book made me so sad but it was just so entrancing I couldBeautifully written allegory on the cultural and societal pressures on women and girls. This book made me so sad but it was just so entrancing I couldn’t put it down. Johanne Lykke Holm knows how to write words that I want to read. She is a beautiful lyrical writer who doesn’t waste words but also makes the story sing. ...more,Notes are private!,0,0,1,"Dec 27, 2022","Dec 30, 2022","Dec 27, 2022",,Hardcover,view (with text),/book/show/60372438-strega
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midcoast,"White, Adam*",0593243153,9780593243152,0593243153,336        pp,3.52,"9,513","Jun 07, 2022","Jun 07, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I was surprised that this was a debut novel. This writing and story felt so…lived in. It’s a great story about class and small town and how far someonI was surprised that this was a debut novel. This writing and story felt so…lived in. It’s a great story about class and small town and how far someone is willing to go for family. I like a story like this…it’s a slow burn with a lot of background and a lot of atmosphere. ...more,Notes are private!,0,0,1,"Dec 19, 2022","Dec 27, 2022","Dec 19, 2022",,Hardcover,view (with text),/book/show/58988394-the-midcoast
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me an Ending,"Harkin, Jo*",,,B0984P44DS,432        pp,3.65,"6,187","Mar 01, 2022","Mar 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m not sure why I didn’t love this book more. The elements are all here to make a great novel, but it felt too fractured for me. The structure….the wI’m not sure why I didn’t love this book more. The elements are all here to make a great novel, but it felt too fractured for me. The structure….the way the chapters all felt like little pieces just strung together….it felt disjointed. Conceptually I thought the storyline was really interesting and thought provoking. I wanted more from the execution and writing style. ...more",Notes are private!,0,0,1,"Dec 15, 2022","Dec 29, 2022","Dec 15, 2022",,Kindle Edition,view (with text),/book/show/58675361-tell-me-an-ending
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender Is the Flesh,"Bazterrica, Agustina",,,B08285V3C4,224        pp,3.80,"205,166","Nov 29, 2017","Aug 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sick f—king stuff. Absolutely believable in the worst possible way.The last chapter pushed it to five stars.,Notes are private!,0,2,1,"Dec 15, 2022","Dec 15, 2022","Dec 15, 2022",,Kindle Edition,view (with text),/book/show/53583568-tender-is-the-flesh
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Checkout 19,"Bennett, Claire-Louise",,,B097XBXQ1T,285        pp,3.18,"7,506","Aug 19, 2021","Mar 01, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,No. No. This book was not for me. This bookWasNotForMe,Notes are private!,0,1,1,"Dec 14, 2022","Dec 15, 2022","Dec 14, 2022",,Kindle Edition,view (with text),/book/show/60503480-checkout-19
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Existentialism is a Humanism,"Sartre, Jean-Paul",0300115466,9780300115468,0300115466,122        pp,3.98,"37,608",1946,"Jul 24, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Can you really expect me to give Sartre a star rating.,Notes are private!,0,0,1,"Dec 13, 2022","Dec 29, 2022","Dec 13, 2022",,Paperback,view (with text),/book/show/51985.Existentialism_is_a_Humanism
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trees,"Everett, Percival",164445064X,9781644450642,164445064X,309        pp,4.07,"26,937","Sep 21, 2021","Sep 21, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Highly readable story about a heavy topic, this story packed suspense, humor, great characters, history, and drama all in without missing a beat. I’veHighly readable story about a heavy topic, this story packed suspense, humor, great characters, history, and drama all in without missing a beat. I’ve never read Perceval Everett, but this book has piqued my interest — it’s a whirlwind of a novel that makes me wonder how he handless the other genres he’s written. ...more",Notes are private!,0,1,1,"Dec 13, 2022","Dec 29, 2022","Dec 13, 2022",,Paperback,view (with text),/book/show/56269278-the-trees
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Christmas in Paris,"Gaynor, Hazel*",0062562681,9780062562685,0062562681,368        pp,4.15,"20,514","Oct 03, 2017","Oct 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not my typical read. But this had more depth than I thought it was so it kept me interested. Sweeter than I like my books but I enjoyed it and did notNot my typical read. But this had more depth than I thought it was so it kept me interested. Sweeter than I like my books but I enjoyed it and did not stop reading so it had something that kept me reading. ...more,Notes are private!,0,0,1,"Dec 11, 2022","Dec 12, 2022","Dec 11, 2022",,Paperback,view (with text),/book/show/34150793-last-christmas-in-paris
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Adam Bede,"Eliot, George",0375759018,9780375759017,0375759018,624        pp,3.82,"25,358","Feb 01, 1859","Apr 09, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Glad I read it.,Notes are private!,0,0,1,"Dec 06, 2022","Dec 12, 2022","Dec 06, 2022",,Paperback,view (with text),/book/show/20563.Adam_Bede
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unmasked: My Life Solving America's Cold Cases,"Holes, Paul*",1250622794,9781250622792,1250622794,288        pp,4.10,"24,297","Apr 26, 2022","Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2022",,Hardcover,view,/book/show/57693618-unmasked
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light Pirate,"Brooks-Dalton, Lily*",1538708272,9781538708279,1538708272,336        pp,4.05,"27,736","Dec 06, 2022","Dec 06, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The fervor is flooding out of me after reading this book. There was so much goodness here. The sense of place that lily brooks-dalton brought to the sThe fervor is flooding out of me after reading this book. There was so much goodness here. The sense of place that lily brooks-dalton brought to the story was so visceral I could almost taste it. The feelings of both hopelessness and hope told through this one “family” story were immense in depth and breadth and amazing to experience. I loved and hated these characters at different points in the story like a roller coaster of cacophonous emotion. The story, the characters, the outcomes are fierce but quiet, unforgiving and yearning, tragic and gripping. This novel is unforgettable. ...more",Notes are private!,0,4,1,"Feb 11, 2023","Feb 14, 2023","Dec 04, 2022",,Hardcover,view (with text),/book/show/60468332-the-light-pirate
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Left to Come Looking for You,"Lipsyte, Sam*",1501146122,9781501146121,1501146122,210        pp,3.24,"2,006","Dec 06, 2022","Dec 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2022",,Hardcover,view,/book/show/60320390-no-one-left-to-come-looking-for-you
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Roses, in the Mouth of a Lion","Rehman, Bushra*",1250834783,9781250834782,1250834783,288        pp,3.98,"3,266","Dec 06, 2022","Dec 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2022",,Hardcover,view,/book/show/59808046-roses-in-the-mouth-of-a-lion
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stella Maris        (The Passenger, #2)","McCarthy, Cormac",0307269000,9780307269003,0307269000,190        pp,3.88,"16,975","Dec 06, 2022","Dec 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2022",,Hardcover,view,/book/show/60526802-stella-maris
