,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
844,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hidden Star        (Stars of Mithra, #1)","Roberts, Nora*",0373484887,9780373484881,B002NIWJ2O,299        pp,3.90,"12,512","Oct 28, 1997","Jul 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2020",,Paperback,view,/book/show/263871.Hidden_Star
845,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good White Racist?: Confronting Your Role in Racial Injustice,"Connelly, Kerry*",066426574X,9780664265748,066426574X,182        pp,3.82,199,unknown,"Mar 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an interesting read in the context of what is happening in the world today. As we see protests arising from police brutality and a variety ofThis was an interesting read in the context of what is happening in the world today. As we see protests arising from police brutality and a variety of mistreatment of minorities, this book is an important look at what your personal role in keeping the status quo going and how you can start to make changes to become antiracist. A thought-provoking book that can set people on the right path toward a better future for all people....more",Notes are private!,0,1,1,"May 23, 2020","May 30, 2020","May 23, 2020",,Paperback,view (with text),/book/show/53003659-good-white-racist
846,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emerald Green        (The Ruby Red Trilogy, #3)","Gier, Kerstin",,,,464        pp,4.20,"100,548","Dec 08, 2010","Oct 08, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 21, 2020","May 26, 2020","May 21, 2020",,Paperback,view,/book/show/14759651-emerald-green
847,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,F*cked at 40,"Leigh, Tova",1786782693,9781786782694,1786782693,224        pp,3.85,974,"Mar 02, 2020","Mar 02, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 19, 2020","May 21, 2020","May 19, 2020",,Hardcover,view,/book/show/52948398-f-cked-at-40
848,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ruby Brooch        (Celtic Brooch #1),"Logan, Katherine Lowry*",,,,421        pp,4.11,"5,837","Jan 01, 2012","Mar 31, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Kindle Edition,view,/book/show/13579358-the-ruby-brooch
849,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisters,"Johnson, Daisy*",0593188950,9780593188958,0593188950,210        pp,3.48,"14,240","Jul 01, 2020","Aug 25, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was very fractured and confusing. It starts off as the story of what seems to be a dysfunctional sister relationship between two sisters, SeThis book was very fractured and confusing. It starts off as the story of what seems to be a dysfunctional sister relationship between two sisters, September and July.It tells the story of how they have always been seemingly connected at the hip and what that has done for and to each of them. The twist at the end of this book is not as surprising as it should be. The clues were very clear all along....more",Notes are private!,0,1,1,"May 18, 2020","May 23, 2020","May 18, 2020",,Paperback,view (with text),/book/show/50788186-sisters
850,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First Comes Scandal        (Rokesbys, #4)","Quinn, Julia*",0062975064,9780062975065,0062975064,288        pp,3.83,"34,469","Mar 31, 2020","Apr 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Hardcover,view,/book/show/42874513-first-comes-scandal
851,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lady Whistledown Strikes Back        (Lady Whistledown, #2)","Quinn, Julia*",0060577487,9780060577483,0060577487,480        pp,3.98,"10,014","Jan 01, 2004","Dec 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/110400.Lady_Whistledown_Strikes_Back
852,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Further Observations of Lady Whistledown        (Lady Whistledown, #1)","Quinn, Julia*",0060511508,9780060511500,0060511508,392        pp,3.98,"11,458",2003,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/212618.The_Further_Observations_of_Lady_Whistledown
853,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lady Most Likely...        (Lady Most..., #1)","Quinn, Julia*",0061247820,9780061247828,0061247820,372        pp,3.79,"14,489","Dec 28, 2010","Dec 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/8530176-the-lady-most-likely
854,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Make-Believe Husband        (Rokesbys, #2)","Quinn, Julia*",,,,393        pp,3.94,"45,313","May 30, 2017","May 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,ebook,view,/book/show/31931722-the-girl-with-the-make-believe-husband
855,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Minx        (The Splendid Trilogy, #3)","Quinn, Julia*",0380785625,9780380785629,0380785625,391        pp,3.85,"19,448",1996,"Jul 27, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/110392.Minx
856,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Marry a Marquis        (Agents of the Crown, #2)","Quinn, Julia*",0380800810,9780380800810,0380800810,375        pp,4.04,"23,688","Apr 09, 1999","Apr 09, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/110397.How_to_Marry_a_Marquis
857,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Catch an Heiress        (Agents of the Crown, #1)","Quinn, Julia*",0380789353,9780380789351,0380789353,377        pp,3.90,"21,237","Jul 01, 1998","Jul 30, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/110395.To_Catch_an_Heiress
858,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Other Miss Bridgerton        (Rokesbys, #3)","Quinn, Julia*",0062388207,9780062388209,0062388207,391        pp,4.04,"41,121","Nov 20, 2018","Nov 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2020",,Mass Market Paperback,view,/book/show/36137912-the-other-miss-bridgerton
859,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,With or Without You,"Leavitt, Caroline*",1616207795,9781616207793,1616207795,288        pp,3.65,"1,987","Aug 04, 2020","Aug 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an interesting book. Stella, a nurse, and Simon, an aging rock star still hoping to hit the big time, have been together for a long time but This was an interesting book. Stella, a nurse, and Simon, an aging rock star still hoping to hit the big time, have been together for a long time but feel as if the magic has gone out of their relationship. They try to regain the. good old times with some drugs and wine and Stella ends up in a coma. Throughout the time she is in a coma and in the time after when she is recovering, they realize that they have grown apart and are two very different people than they were before her coma. As their lives spin away from each other, they need to understand who they have become and what that means for the future. This is a book that at times seems very sad but ends on a hopeful note....more",Notes are private!,0,4,1,"May 14, 2020","May 18, 2020","May 14, 2020",,Hardcover,view (with text),/book/show/50931741-with-or-without-you
860,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Iron Flower        (The Black Witch Chronicles, #2)","Forest, Laurie*",133591739X,9781335917393,133591739X,597        pp,4.33,"20,543","Sep 18, 2018","Sep 18, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 12, 2020","May 22, 2020","May 12, 2020",,Hardcover,view,/book/show/35750305-the-iron-flower
861,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Beauty of Darkness        (The Remnant Chronicles, #3)","Pearson, Mary E.*",1250115310,9781250115317,1250115310,683        pp,4.18,"58,992","Aug 02, 2016","Aug 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 10, 2020","May 19, 2020","May 10, 2020",,Paperback,view,/book/show/31145030-the-beauty-of-darkness
862,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Princess Trials        (The Princess Trials, #1)","Castel, Cordelia K.",,,B0859MSSJV,504        pp,3.80,"12,208","May 03, 2020","May 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2020",,Kindle Edition,view,/book/show/53320739-the-princess-trials
863,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss World 1970: The Craziest Pageant in History and the Rest of My Life,"Hosten, Jennifer",1989555233,9781989555231,1989555233,210        pp,3.49,76,"Mar 15, 2020","Mar 15, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an interesting read that was much different than I thought it would be. I thought this would discuss the pageant and her year as Miss World 1This was an interesting read that was much different than I thought it would be. I thought this would discuss the pageant and her year as Miss World 1970 but it was so much more. She wrote about the variety of experiences she has been able to have in her life as a function of winning the pageant. For those who believe that pageants are demeaning to women, this is a book that tells the other side....more",Notes are private!,0,0,1,"May 09, 2020","May 14, 2020","May 09, 2020",,Paperback,view (with text),/book/show/52455477-miss-world-1970
864,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cruel Prince        (Folk of the Air #1),"Black, Holly*",,,0316310271,370        pp,4.05,"1,212,102","Jan 02, 2018","Jan 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 09, 2020","May 12, 2020","May 09, 2020",,Hardcover,view,/book/show/26032825-the-cruel-prince
865,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chain of Gold        (The Last Hours, #1)","Clare, Cassandra*",1481431870,9781481431873,1481431870,582        pp,4.39,"104,625","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2020",,Hardcover,view,/book/show/17699853-chain-of-gold
866,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heart of Betrayal        (The Remnant Chronicles, #2)","Pearson, Mary E.*",0805099247,9780805099249,0805099247,473        pp,4.18,"80,125","Jul 07, 2015","Jul 07, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 30, 2020","May 10, 2020","Apr 30, 2020",,Hardcover,view,/book/show/21569527-the-heart-of-betrayal
867,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"House of Dragons        (House of Dragons, #1)","Cluess, Jessica*",0525648151,9780525648154,0525648151,448        pp,3.87,"5,343","May 12, 2020","May 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2020",,Hardcover,view,/book/show/44603554-house-of-dragons
868,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hideaway,"Roberts, Nora*",125020710X,9781250207104,125020710X,454        pp,4.07,"43,543","May 26, 2020","May 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2020",,Hardcover,view,/book/show/51172162-hideaway
869,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ballad of Songbirds and Snakes        (The Hunger Games, #0)","Collins, Suzanne",,,,541        pp,3.95,"752,241","May 19, 2020","May 19, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 24, 2020","May 27, 2020","Apr 28, 2020",,Kindle Edition,view,/book/show/51901147-the-ballad-of-songbirds-and-snakes
870,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Betrothed        (The Betrothed, #1)","Cass, Kiera*",0008158827,9780008158828,0008158827,400        pp,3.05,"42,606","May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2020",,Paperback,view,/book/show/36071008-the-betrothed
871,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kiss of Deception        (The Remnant Chronicles, #1)","Pearson, Mary E.*",,,,492        pp,3.93,"140,164","Jul 08, 2014","Jul 08, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 18, 2020","Apr 30, 2020","Apr 18, 2020",,Kindle Edition,view,/book/show/16429619-the-kiss-of-deception
872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shadow Throne        (Ascendance, #3)","Nielsen, Jennifer A.*",,,B00ESIVZ9U,336        pp,4.25,"33,358","Feb 25, 2014","Feb 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2020",,Kindle Edition,view,/book/show/17667561-the-shadow-throne
873,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Runaway King        (Ascendance, #2)","Nielsen, Jennifer A.*",0545284155,9780545284158,0545284155,331        pp,4.24,"46,889","Mar 01, 2013","Mar 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2020",,Hardcover,view,/book/show/15703770-the-runaway-king
874,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The False Prince        (Ascendance, #1)","Nielsen, Jennifer A.*",0545284139,9780545284134,0545284139,342        pp,4.23,"96,234","Apr 01, 2012","Apr 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 18, 2020","Apr 20, 2020","Apr 18, 2020",,Hardcover,view,/book/show/12432220-the-false-prince
875,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Running for Our Lives: A Story of Faith, Politics, and the Common Good","Ryerse, Robb*",0664266215,9780664266219,0664266215,180        pp,4.10,41,"Feb 18, 2020","Feb 18, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an amazing story of the author's run for Congress. What is inspiring is that he ran on his beliefs in a world where so many candidates rely onThis is an amazing story of the author's run for Congress. What is inspiring is that he ran on his beliefs in a world where so many candidates rely on opinion polls or political parties to determine their stands on issues. The author ran as a progressive Republican. As a pastor, he believed in the words of Jesus ""Love thy neighbor as thyself."" This translated into his stands on climate change, healthcare, and a whole host of other issues. What was so impressive to me is that he took on the Republicans who voted for Trump and let them know their issues were not Christian values. While he didn't win his race, he continues to make change happen one small step at a time. Excellent book for anyone, from any party, who is living in this political climate....more",Notes are private!,0,0,1,not set,Jan 2020,"Apr 17, 2020",,Paperback,view (with text),/book/show/53003909-running-for-our-lives
