,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Garden,"Sucher, Dorothy",1582431272,9781582431277,1582431272,256        pp,4.04,120,1999,"Mar 15, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a great wintery day read. Got me plotting and desiring. Loved the chronological developing telling of how her happenstance Vermont garden came toWhat a great wintery day read. Got me plotting and desiring. Loved the chronological developing telling of how her happenstance Vermont garden came to be and the inclusion of neighbors who helped get it there. (I’ll be ordering some Adele Dawson books!) I’d love to tour it. There were plenty of personal asides, for those not totally garden gonzo....more",Notes are private!,0,0,1,"Dec 25, 2022","Dec 26, 2022","Dec 25, 2022",,Paperback,view (with text),/book/show/253693.The_Invisible_Garden
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Deadly Editions        (Scottish Bookshop Mystery, #6)","Shelton, Paige*",1250203902,9781250203908,1250203902,304        pp,3.96,"1,755","Apr 06, 2021","Apr 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As always, well written with very likable characters. I just didn’t like (or truly get) the ending. Didn’t ring as plausible.",Notes are private!,0,0,1,"Dec 23, 2022","Dec 24, 2022","Dec 23, 2022",,Hardcover,view (with text),/book/show/53137989-deadly-editions
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christmas Thief,"Clark, Mary Higgins",0743272250,9780743272254,0743272250,336        pp,3.63,"7,556","Nov 09, 2004","Oct 31, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was cute, short, and full of characters, none of which fully developed.",Notes are private!,0,3,1,"Dec 22, 2022","Dec 23, 2022","Dec 23, 2022",,Mass Market Paperback,view (with text),/book/show/288803.The_Christmas_Thief
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tapestries of Life: Uncovering the Lifesaving Secrets of the Natural World,"Sverdrup-Thygeson, Anne",0008402736,9780008402730,0008402736,368        pp,4.26,999,"Aug 21, 2020","Jun 10, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Noting the mathematical decline of all earth’s resources, both by quantity and quality, through time and how we don’t really notice the totality of itNoting the mathematical decline of all earth’s resources, both by quantity and quality, through time and how we don’t really notice the totality of it due to our own limited records or lifespans. This is a series of informative chapettes on nature, relative to all aspects. (I found the telling of France’s blue honey mystery quite amusing.) How nature heals, astonishes, and soothes.Quite fascinating section on termites and their vital role in nature. (Google earth over Tanzania or Brazil to see their handiwork.) Also, how the animal/mammal/bird waste in our vast waters betters life all of us was an eye opener. But I found the tongue-eating louse to be the most fascinating item in the book. Maybe because I already knew about so much else, this creature just fascinated me! Though written from a Norwegian perspective, it assuredly can enlighten us all, no matter where we find nature. Informative, entertaining, and necessary....more",Notes are private!,0,5,1,"Dec 17, 2022","Jan 25, 2023","Dec 17, 2022",,Hardcover,view (with text),/book/show/57574477-tapestries-of-life
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Read: Selected Writings 2001–2021,"Self, Will",0802160247,9780802160249,0802160247,336        pp,3.86,90,2023,"Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2022",,Hardcover,view,/book/show/60098160-why-read
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planta Sapiens: The New Science of Plant Intelligence,"Calvo, Paco",0393881083,9780393881080,0393881083,304        pp,3.43,425,2022,"Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2022",,Hardcover,view,/book/show/61089458-planta-sapiens
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book Woman's Daughter        (The Book Woman of Troublesome Creek, #2)","Richardson, Kim Michele*",1728242592,9781728242590,1728242592,336        pp,4.23,"64,183","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2022",,Paperback,view,/book/show/58803339-the-book-woman-s-daughter
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mutant Message Down Under,"Morgan, Marlo",0060723513,9780060723514,B000GG4ZBI,187        pp,3.78,"21,329",1990,"Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would have given this a solid 5, but for two instances that had me question it’s authenticity. Nevertheless, the message was clear. We must revert tI would have given this a solid 5, but for two instances that had me question it’s authenticity. Nevertheless, the message was clear. We must revert to the old ways of honoring nature, in all its forms, and give more than we take. Much more!Months in an Australian walk about, totally unprepared and unaware it was even to take place. Stripped down to but a draped covering, she is taken by part of a tribe out. She burns, she suffers everything bare feet in the desert could, she thirsts and she hungers, until it all no longer matters and then she exists. She learns and accepts. She gives thanks. It is quite enlightening, as many such books are. Yet.The two things that made me question its reality..How did she always know the temperature and how could that stone possibly have stayed in place?...more",Notes are private!,0,3,1,"Dec 11, 2022","Dec 12, 2022","Dec 12, 2022",,Paperback,view (with text),/book/show/32349.Mutant_Message_Down_Under
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Forest: Tales of the Baba Yaga,"Ryan, Lindy*",1645481239,9781645481232,1645481239,270        pp,3.79,547,"Nov 08, 2022","Feb 10, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 10, 2022","Dec 24, 2022","Dec 10, 2022",,Paperback,view,/book/show/60500357-into-the-forest
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Firefly Dance,"Allen, Sarah Addison*",1935661302,9781935661306,,200        pp,3.59,"2,047","Aug 15, 2011","Aug 15, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Four women. Four stories. Compelling and evoking. Each distinct, yet cohesive. They flow into each other as if they are character introductions into tFour women. Four stories. Compelling and evoking. Each distinct, yet cohesive. They flow into each other as if they are character introductions into the play you are about to witness. Youth and adulthood (for most) with flickers of minute magic, but you have to look for it. A little lingering haunt, also flickering from one story to the next. Some jump too far ahead, some stall, leaving you expecting, mostly tho, they pull you in. Settle yourself. It may get brittle between the lines. ...more",Notes are private!,0,0,1,"Dec 09, 2022","Dec 10, 2022","Dec 09, 2022",,ebook,view (with text),/book/show/12483841-the-firefly-dance
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Book of Days,"Smith, Patti*",,,,400        pp,4.25,"2,937",unknown,"Nov 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A calendar for every year, past, present and future. Save special days to collaborate. (My birthday is with Kevin Shields, his guitar) - Each day is aA calendar for every year, past, present and future. Save special days to collaborate. (My birthday is with Kevin Shields, his guitar) - Each day is a photo, it’s story, a meaning. There are 366, because extra is always nice. Patti says hello. She shares her life, her heroes, her pain, her elation. Her photography over the years of travels and home. She is open, as her book in your hands, and giving. She is Patti. She is Crone-wise, gently beautiful, quietly kind. ...more",Notes are private!,0,0,1,"Dec 09, 2022","Dec 10, 2022","Dec 09, 2022",,Hardcover,view (with text),/book/show/60587120-a-book-of-days
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of a Certain Age,"Raybourn, Deanna*",0593200683,9780593200681,0593200683,368        pp,3.86,"87,927","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2022",,Hardcover,view,/book/show/60149532-killers-of-a-certain-age
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Librarian of Burned Books,"Labuskes, Brianna*",0063259257,9780063259256,0063259257,416        pp,3.94,"14,191","Feb 19, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Paperback,view,/book/show/61190260-the-librarian-of-burned-books
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Lover,"McFadden, Maryann*",0984867104,9780984867103,0984867104,369        pp,3.98,840,"Jan 01, 2012",Nov 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Paperback,view,/book/show/63389956-the-book-lover
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Madly, Deeply: The Diaries of Alan Rickman","Rickman, Alan",1250847958,9781250847959,1250847958,469        pp,3.59,"12,265","Oct 04, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Hardcover,view,/book/show/59808451-madly-deeply
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lawns Into Meadows: Growing a Regenerative Landscape,"Wormser, Owen",1734901187,9781734901184,1734901187,185        pp,4.32,333,Jul 2020,"Nov 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Paperback,view,/book/show/61149257-lawns-into-meadows
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Letters in the Books,"Verni, Stephanie*",,,B0B6RY8BXZ,unknown,4.22,49,unknown,"Jul 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Kindle Edition,view,/book/show/61750438-the-letters-in-the-books
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder Is a Must        (First Edition Library Mystery, #2)","Wingate, Marty*",1984804138,9781984804136,1984804138,326        pp,3.85,"1,022","Dec 01, 2020","Dec 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fun characters (even tho properly British) jostle about creating an exhibit on mystery books collected by an author of honor. When the primary exhibitFun characters (even tho properly British) jostle about creating an exhibit on mystery books collected by an author of honor. When the primary exhibition manager is killed in a spiral staircase fall, it’s a madcap whodunnit with a couple quirky laughs and characters tossed in. (Dom reminded me of Ignatius J. Reilly) Orbiting stories add in to round this out to an easy read. Picked up some phrases along the way, so double score. ...more",Notes are private!,0,6,1,Dec 2022,"Dec 04, 2022","Dec 01, 2022",,Hardcover,view (with text),/book/show/50482959-murder-is-a-must
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Handbook for Homicide        (Booktown Mystery, #14)","Barrett, Lorna*",1984802755,9781984802750,1984802755,320        pp,3.93,"1,925","Jul 21, 2020","Jul 21, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 29, 2022","Nov 30, 2022","Nov 29, 2022",,Hardcover,view,/book/show/48979379-handbook-for-homicide
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons in Chemistry,"Garmus, Bonnie*",,,,390        pp,4.30,"1,230,670","Mar 31, 2022","Apr 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At first, quite disconcerting. The horrid misogyny and genderisms. It made me angry. But Elizabeth held her own and carried on as she could. I applaudAt first, quite disconcerting. The horrid misogyny and genderisms. It made me angry. But Elizabeth held her own and carried on as she could. I applauded several of her retaliatory tactics, as they were. But even she could not fight all the powers that be. I loved Six-Thirty, the dog, and little Mad, the daughter. Great characters (except the assholes) and great dialogue. It for sure had its quirks, but they were endearing. The ending, tho nicely tying everything/one together, just seemed a bit implausible, but still a good atta girl(s) when all hands were shown.I liked it...more",Notes are private!,0,3,1,"Dec 20, 2022","Dec 22, 2022","Nov 28, 2022",,Hardcover,view (with text),/book/show/58065033-lessons-in-chemistry
