,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amina's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Violina iz Auschwitza,"Anglada, Maria Àngels",,9789532591644,,176        pp,3.64,"5,144",1983,Mar 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Dirljiva priča o preživljavanju u najzloglasnijem logoru Aušvicu.,Notes are private!,0,5,1,"Sep 21, 2022","Sep 21, 2022","Sep 21, 2022",,Paperback,view (with text),/book/show/34892196-violina-iz-auschwitza
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Supruga vlasnika plantaže čaja,"Jefferies, Dinah*",9531420963,9789531420969,9531420963,454        pp,3.80,"20,468","Aug 27, 2015",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 19, 2022",,Paperback,view,/book/show/34388802-supruga-vlasnika-planta-e-aja
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kraj samoće,"Wells, Benedict*",8652129703,9788652129706,8652129703,0        pp,4.37,"38,633","Feb 24, 2016","Jan 01, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Solidna porodična drama. 3.5,Notes are private!,0,3,1,"Sep 19, 2022","Sep 21, 2022","Sep 15, 2022",,Paperback,view (with text),/book/show/43541397-kraj-samo-e
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stepping Stones,"Lee, Maureen",0752817264,9780752817262,0752817264,592        pp,4.36,463,1994,"Aug 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Odakle početi osvrt za roman - sagu koja se na preko 600 stranica bavi životnim putem žene Elizabet. Odrasla u bijedi u predgrađu Liverpula kao jedna Odakle početi osvrt za roman - sagu koja se na preko 600 stranica bavi životnim putem žene Elizabet. Odrasla u bijedi u predgrađu Liverpula kao jedna od jedanaestero djece, nakon kobnog događaja koji će joj obilježiti djetinjstvo, bježi u London u potraži za boljim životom. Ono što će joj se događati od puberteta do kasnih pedesetih godina, najblaže možemo predstaviti rečenicom ""Život je nije mazio."" Kao bumerang joj se vraćaju sve tajne, misterije i progoni je zla kob iz prošlosti od koje ne može pobijeći ni u Holivudu. Postaje poznata glumica, ali sreću ne pronalazi u ljubavi. Brojni brakovi joj se završavaju neuspjehom. Da li će izaći kao pobjednica iz posljednjeg braka, da li će je stići događaj iz prošlosti, da li će se vratiti svojoj porodici, čitajte u ovom opsežnom romanu.Nije me oborio sa nogu, ali je vrijedan pažnje. Preporuka i ocjena 4....more",Notes are private!,0,5,1,"Sep 14, 2022","Sep 18, 2022","Sep 14, 2022",,Paperback,view (with text),/book/show/2358380.Stepping_Stones
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devojčica na litici,"Riley, Lucinda",8652110700,9788652110704,8652110700,512        pp,4.10,"26,420",2011,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Unatoc mnogim detaljima koji su predvidivi romanu dajem visoku ocjenu 4,Notes are private!,0,7,1,"Sep 10, 2022","Sep 13, 2022","Sep 10, 2022",,Paperback,view (with text),/book/show/22381117-devoj-ica-na-litici
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jedina na svetu,"Coleman, Rowan*",,,,296        pp,4.01,"6,380","Jan 01, 2014",2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Zbog nerealne ljubavi mladića i trudne djevojke dajem ocjenu manje.,Notes are private!,0,1,1,Feb 2024,"Feb 03, 2024","Sep 07, 2022",,Paperback,view (with text),/book/show/25624553-jedina-na-svetu
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sećanje na ljubav,"Richman, Alyson*",,9788678047862,B00B0VEUZY,336        pp,4.24,"59,139","Sep 06, 2011",2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Divna ❤️,Notes are private!,0,2,1,"Dec 22, 2022","Dec 24, 2022","Sep 07, 2022",,Paperback,view (with text),/book/show/20537724-se-anje-na-ljubav
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pogled ispod obrva,"Pinborough, Sarah*",8610019233,9788610019230,8610019233,286        pp,3.80,"161,845","Jan 26, 2017",2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Šokantan i intrigantan triler koji će vas kao oktopod uvuči u ljubavni trougao između naivne i dobrodušne supruge, muža preljubnika i njegove ljubavniŠokantan i intrigantan triler koji će vas kao oktopod uvuči u ljubavni trougao između naivne i dobrodušne supruge, muža preljubnika i njegove ljubavnice sekretarice koja se oporavlja od teškog razvoda. Ko je žrtva, ko saučesnik, a ko ubica i krvnik? Jesu li ljudi zaista onakvi kakvim se predstavljaju?Kome vjerovati, ko je manipulator, a ko igračka u njegovim rukama?Napeto od samog početka, a kraj je toliko neočekivan da sam ka doslovce, ""sjela na dupe"", da prostite ...more",Notes are private!,0,13,1,"Sep 06, 2022","Sep 09, 2022","Sep 06, 2022",,Paperback,view (with text),/book/show/37706521-pogled-ispod-obrva
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ljeto. Ptica. Plavo,"Bowman, Akemi Dawn*",,9789533491554,,300        pp,3.96,"4,654","Sep 11, 2018",2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2022",,Paperback,view,/book/show/54579792-ljeto-ptica-plavo
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zagoreni šećer,"Doshi, Avni*",,9789532593433,,296        pp,3.27,"22,532","Aug 25, 2019",Sep 2021,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Toliko tegobna i monotona priča, napisana teškim stilom. Jedva sam se natjerala da je pročitam.",Notes are private!,0,11,1,"Aug 27, 2022","Aug 29, 2022","Aug 27, 2022",,Hardcover,view (with text),/book/show/59222106-zagoreni-e-er
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midlmarč,"Eliot, George",,9788610043259,,654        pp,4.02,"162,902",1871,2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2022",,Hardcover,view,/book/show/61152610-midlmar
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,More izgubljene ljubavi,"Montefiore, Santa",865051877X,9788650518779,865051877X,390        pp,3.86,"3,744","Mar 08, 2007",2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Zanimljiva priča. Živopisni opisi Italije.,Notes are private!,0,2,1,"Jan 05, 2023","Jan 07, 2023","Aug 26, 2022",,Paperback,view (with text),/book/show/17913181-more-izgubljene-ljubavi
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sreća je piti čaj s tobom,"Sánchez, Mamen",,9788652145447,,296        pp,3.44,"3,272",2013,"Jul 18, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Kakvo književno osvježenje ❤️Nakon blokade u čitanju ovaj mi je roman tako dobro došao. Preporuka za lagano štivo u kojem ćete uživati,Notes are private!,0,8,1,"May 30, 2023","Jun 02, 2023","Aug 26, 2022",,Paperback,view (with text),/book/show/61956397-sre-a-je-piti-aj-s-tobom
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prijelom,"Atkins, Dani*",,9789538347535,,308        pp,3.79,"15,962","Jul 01, 2013",2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Još uvijek formiram utisak o ovom romanu koji me baš zaintrigirao od samog početka. Pokušat ću da u kratkom osvrtu ne napišem ništa što će otkriti radJoš uvijek formiram utisak o ovom romanu koji me baš zaintrigirao od samog početka. Pokušat ću da u kratkom osvrtu ne napišem ništa što će otkriti radnju samog djela, nego samo nagovještaje.Šta je san, a šta java? Koji život živi Rejčel? Toliko sam se radovala njenoj željenoj stvarnosti, ali do kraja samog romana držala me neizvjesni ishod njene sudbine. Je li Rejčel izgubila pamćenje ili su svi oko nje izgubili? Koji njen život je stvaran? Ko joj vjeruje, ko je smatra luđakinjom?Roman koji mi je u potpunosti drugačiji od svega što sam dosad pročitala i zbog toga vrijedan pažnje i čitanja.Voljela bih da još neko pročita i da razmijenimo utiske......more",Notes are private!,0,4,1,"Aug 24, 2022","Aug 26, 2022","Aug 24, 2022",,Paperback,view (with text),/book/show/59135214-prijelom
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kao pero na vetru,"Lundberg, Sofia",,9788652144617,,320        pp,3.68,593,unknown,"Apr 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2022",,Paperback,view,/book/show/60913734-kao-pero-na-vetru
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letopis jedne knjižarke u Kairu,"Wassef, Nadia",,9788652144105,,248        pp,3.58,"1,680","Oct 05, 2021","Apr 02, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nisam očekivala dokumentarnu prozu i zato ocjena 3.5Roman je vrijedan za čitanje, jer nam nudi različite informacije o društvenom stanju u Egiptu na pNisam očekivala dokumentarnu prozu i zato ocjena 3.5Roman je vrijedan za čitanje, jer nam nudi različite informacije o društvenom stanju u Egiptu na početku milenija. Različiti eseji su o knjigama samopomoći, zbirci priča 1001 noć, te o autoricinom životu.Ovo nije klasična autobiografija, nego priča o tome kako je knjižara izgradila novi kult čitanja u Kairu....more",Notes are private!,0,2,1,"Jan 03, 2023","Jan 04, 2023","Aug 22, 2022",,Paperback,view (with text),/book/show/60913809-letopis-jedne-knji-arke-u-kairu
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Srebrno svitanje,"Anderson, Catherine*",9533245832,9789533245836,9533245832,424        pp,4.11,"2,148",1998,Aug 2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Više me dojmio roman Anina pjesma ove autorice. Ovom dajem solidnu ocjenu zbog hepiendovskog završetka i mnogo klišeiziranih momenata.,Notes are private!,0,3,1,"Aug 22, 2022","Aug 24, 2022","Aug 22, 2022",,Mass Market Paperback,view (with text),/book/show/15748125-srebrno-svitanje
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Posuđeno vrijeme,"Suman, Defne*",,9789532593426,,398        pp,3.96,"1,120","Mar 03, 2016",2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2022",,Hardcover,view,/book/show/59639904-posu-eno-vrijeme
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,De stem van mijn moeder,"Benali, Abdelkader",9029567090,9789029567091,9029567090,243        pp,3.26,173,2009,Mar 2009,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Solidna porodična drama sa temom egzila marokanske porodice u Holandiju.,Notes are private!,0,2,1,"Aug 15, 2022","Aug 17, 2022","Aug 15, 2022",,Hardcover,view (with text),/book/show/6378098-de-stem-van-mijn-moeder
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grad srebra i zlata,"Mourad, Kenizé",,,,unknown,3.75,592,2010,2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gubila sam se u previše historijskih detalja, koji su nepotrebno razvukli radnju. Žao mi je što je ženski lik majke kraljice površno opisan.",Notes are private!,0,4,1,"Aug 13, 2022","Aug 15, 2022","Aug 13, 2022",,Paperback,view (with text),/book/show/18470164-grad-srebra-i-zlata
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dizajner,"Gabriel, Marius*",,9789538347368,,340        pp,4.05,"16,392","Oct 01, 2017",2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nakon što su me ""Parižanke"" M.Gabriela oduševile, jedva sam čekala da kod nas bude dostupno stilusovo izdanje Dizajner.Roman privlačan kao sam Dior, sNakon što su me ""Parižanke"" M.Gabriela oduševile, jedva sam čekala da kod nas bude dostupno stilusovo izdanje Dizajner.Roman privlačan kao sam Dior, spoj historijske fikcije i razvoja mode u burnom periodu nakon II svj.rata u Francuskoj. Autentični opisi, vjerodostojna ljubavna fabula i zanimljivo pripovijedanje su odlika i ovog romana.Glavna junakinja pokušava da pronađe svoje mjesto u francuskom društvu i zaliječi rane od nesretne ljubavi. Da li će je njen bračni krah odvesti u još veci vrtlog strasti saznat ćete u ovom štivu.Brzo se čita, jer je radnja dinamična i zanimljiva. Od mene topla preporuka ...more",Notes are private!,0,14,1,"Aug 17, 2022","Aug 19, 2022","Aug 11, 2022",,Paperback,view (with text),/book/show/58298171-dizajner
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uvod u lebdenje,"Karahasan, Dževad",,9789958292019,,263        pp,3.86,65,2022,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Grande Karahasan ❤️❤️❤️,Notes are private!,0,3,1,"Aug 10, 2022","Aug 12, 2022","Aug 10, 2022",,Hardcover,view (with text),/book/show/61369040-uvod-u-lebdenje
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Duša svijeta,"Tamaro, Susanna",,9789533042398,,249        pp,3.53,"1,004",1997,2013,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Solidno djelo napisano književno-umjetničkim stilom sa mnogo metafora i poređenja sa dubokoumnim zaključcima i idejama. Gl.lik je kroz cijeli roman deSolidno djelo napisano književno-umjetničkim stilom sa mnogo metafora i poređenja sa dubokoumnim zaključcima i idejama. Gl.lik je kroz cijeli roman depresivna ličnost koja na kraju spoznaje smisao života....more,Notes are private!,0,3,1,"Aug 08, 2022","Aug 10, 2022","Aug 08, 2022",,Paperback,view (with text),/book/show/35280130-du-a-svijeta
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kao zvijezda u noći        (Firefly Lane #2),"Hannah, Kristin*",,9789533437903,,369        pp,3.99,"131,391","Apr 13, 2013",Oct 2018,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nastavak romana Ulica krijesnica, pun nepotrebnih ponavljanja iz prvog dijela, digresija, neke čudnovate fantastike, depresivan sa mnoštvom nebitnih čNastavak romana Ulica krijesnica, pun nepotrebnih ponavljanja iz prvog dijela, digresija, neke čudnovate fantastike, depresivan sa mnoštvom nebitnih činjenica, a radnje skoro da i nema.Toliko turobna atmosfera i opisi likova da sam se jedva natjerala pročitati do kraja.Imam osjećaj da je autorica ""nazor"" napakovala par događaja i napisala nastavak u komercijalne svrhe....more",Notes are private!,0,10,1,"Aug 02, 2022","Aug 05, 2022","Aug 02, 2022",,Hardcover,view (with text),/book/show/43442415-kao-zvijezda-u-no-i
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Knjiga o dva puta,"Picoult, Jodi*",,9789533605739,,464        pp,3.66,"94,840","Sep 22, 2020",2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2022",,Mass Market Paperback,view,/book/show/61369874-knjiga-o-dva-puta
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tajni sati,"Montefiore, Santa",,,,352        pp,4.23,"4,461","Apr 14, 2020",2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Iznenađujuće dobra. Spoj prošlosti i sadašnjosti. Prvi roman od ove autorice koji sam pročitala i pozitvno sam iznenađena. Preporuke ❤️,Notes are private!,0,8,1,"Jul 30, 2022","Aug 02, 2022","Jul 30, 2022",,Paperback,view (with text),/book/show/57197956-tajni-sati
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Medved i Slavuj        (Winternight Trilogy, #1)","Arden, Katherine*",,9788681056011,,346        pp,4.10,"200,125","Jan 10, 2017",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2022",,Paperback,view,/book/show/36502740-medved-i-slavuj
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Divlje guske,"Adamović, Julijana",953259213X,9789532592139,,236        pp,4.30,474,Aug 2018,Aug 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 15, 2023","Mar 16, 2023","Jul 27, 2022",,Paperback,view,/book/show/41585771-divlje-guske
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ako sutra ne postoji,"Musso, Guillaume",,,,302        pp,4.16,"15,625",2013,2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Roman zbog kojeg volim Mussoa ❤️,Notes are private!,0,4,1,"Jul 24, 2022","Jul 27, 2022","Jul 24, 2022",,Paperback,view (with text),/book/show/22856789-ako-sutra-ne-postoji
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zavjesa,"Abdolah, Kader",995830497X,9789958304972,995830497X,153        pp,3.64,436,unknown,2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Autobiografski roman Kadera Abdulaha o posljednjem susretu sa majkom u Dubaiju. Kao pisac prognanik nije smio da se vrati u Iran, a njegovoj majci bi Autobiografski roman Kadera Abdulaha o posljednjem susretu sa majkom u Dubaiju. Kao pisac prognanik nije smio da se vrati u Iran, a njegovoj majci bi zamorno bilo doći u Amsterdam, pa se nalaze u Dubaiju. Roman obiluje detaljnim opisima kulture konzumerizma i materijalizma, te sjaja i bogatstva UAE. Volim kako piše Kader i uživala sam u ovom njegovom romanu....more",Notes are private!,0,6,1,"Jul 21, 2022","Jul 22, 2022","Jul 21, 2022",,Paperback,view (with text),/book/show/53338822-zavjesa
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prijatelj Jermenin,"Makine, Andreï",,9788652143535,,165        pp,4.06,633,"Jan 06, 2021",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Nov 12, 2022","Nov 13, 2022","Jul 20, 2022",,Paperback,view,/book/show/60232446-prijatelj-jermenin
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Knjižnica na obali mora,"Meaney, Roisin*",,9789538400087,,376        pp,4.29,"1,460",unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Roman koji vas svojom toplinom, skladnim rečenicama, mijenjanjem pozicije prioivjedača uvlači u jedan ušuškan svijet malog provincijskog primorskog grRoman koji vas svojom toplinom, skladnim rečenicama, mijenjanjem pozicije prioivjedača uvlači u jedan ušuškan svijet malog provincijskog primorskog grada u Irskoj. Mjesto gdje se u lokalnoj suvenirnici mogu ostaviti vizitke za posao, gdje se preporuke šire u pivnici, gdje se vijesti šire brzinom smjene pline i oseke. Udovica, umirovljena nastavnica domaćinstva od starog hambara pravi lokalnu biblioteku u kojoj ne postoji vremenski rok za vraćanje knjiga i gdje se donacije knjiga prihvataju, a posuđene knjige završavaju na letovima turista.Tajanstveni novajlija, koji unajmljuje lokalnu kuću, nosi traume iz prošlosti i traži sredinu za novi početak...Sve u ovom romanu mi je bilo taman.Taman radnje.Taman predvidivosti Taman romantike.Taman tajanstvenosti.Taman ljudskosti.Iako hepiendovski kraj, nisu sve kockice posložene, nego se daje nagovještaj da idu u tom pravcu da se slože.Roman koji ne vrijeđa inteligenciju, koji će vas u ove pretprazničke večeri zaokupiti, ali vas od njega neće zaboljeti glava.Baš mi je nekako ""sjeo"" u ovom prednovogodišnjem ambijentu....more",Notes are private!,0,7,1,"Nov 30, 2022","Dec 02, 2022","Jul 20, 2022",,Paperback,view (with text),/book/show/61361802-knji-nica-na-obali-mora
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Papirna palata,"Heller, Miranda Cowley",,9788652144303,,384        pp,3.81,"321,169","Jul 06, 2021",Jun 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Najintrigantniji roman koji sam pročitala u posljednje dvije-tri godine. Mišljenja o njemu su podijeljena i zbog toga nisam dugo odlagala čitanje, a sNajintrigantniji roman koji sam pročitala u posljednje dvije-tri godine. Mišljenja o njemu su podijeljena i zbog toga nisam dugo odlagala čitanje, a sam naslov mi nije dao mira, a ni to da se knjiga dugo ""kiseli"" na polici ...more",Notes are private!,0,2,1,"Jan 10, 2023","Jan 14, 2023","Jul 20, 2022",,Paperback,view (with text),/book/show/60685498-papirna-palata
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vrelina ljeta,"Suman, Defne*",,9789958306662,,360        pp,4.31,247,unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Odlična. Odlična i odlična!Podijeljeni Kipar, neostvarena ljubav, porodične tajne...Oduševila me. Stil pisanja je jedinstven.",Notes are private!,0,6,1,"Jul 16, 2023","Jul 18, 2023","Jul 20, 2022",,Paperback,view (with text),/book/show/61409734-vrelina-ljeta
