,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Габриела's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shock of the New,"Hughes, Robert",0500275823,9780500275825,0500275823,448        pp,3.74,"34,310","Nov 01, 1980","Sep 02, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2019",,Paperback,view,/book/show/542639.The_Shock_of_the_New
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Истории от 90-те,"Дишлиева-Кръстева, Невена*",,,,280        pp,3.96,228,unknown,"Nov 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 08, 2019","Sep 09, 2019",,Paperback,view,/book/show/50850772-90-
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anti-Anxiety Toolkit,"Tiers, Melissa",1619164191,9781619164192,B0073HU3EG,52        pp,4.39,93,"Dec 01, 2011","Jan 29, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2019",,Kindle Edition,view,/book/show/19493737-the-anti-anxiety-toolkit
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Зара. Страници из един дневник,"Димитрова, Евгения",,9789544748319,,320        pp,4.14,29,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/43924868
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Пир след Тайната вечеря. Съвременни американски поети,"Филипов, Владимир",,,,334        pp,4.33,3,unknown,1989,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2019,Jan 2019,"Aug 22, 2019",,,view,/book/show/52295895
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1Q84 Book 1        (1Q84, #1)","Murakami, Haruki",4103534222,9784103534228,4103534222,554        pp,4.02,"64,764","Aug 28, 2009","Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""The thing I'm most afraid of is me. Of not knowing what I'm going to do. Of not knowing what I'm doing right now.""""The thing I'm most afraid of is me. Of not knowing what I'm going to do. Of not knowing what I'm doing right now.""...more",Notes are private!,0,8,1,"Aug 19, 2019","Oct 26, 2019","Aug 19, 2019",,Hardcover,view (with text),/book/show/6443834-1q84-book-1
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,11.22.63,"King, Stephen*",,,,740        pp,4.33,"540,640","Nov 08, 2011",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2019",,Paperback,view,/book/show/15739070-11-22-63
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out,"Kirino, Natsuo",1400078377,9781400078370,1400078377,400        pp,3.95,"39,529","Jul 15, 1997","Jan 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2019",,Paperback,view,/book/show/25365.Out
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Наивният и сантименталният писател,"Pamuk, Orhan",9789543651,,,160        pp,3.95,"2,841","Nov 01, 2010",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2019",,Paperback,view,/book/show/13543543
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,470","Apr 12, 1994",1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Goodbye, Mr. Wind-Up Bird. See you again sometime.”.и: https://youtu.be/2O6duDDkhis""Goodbye, Mr. Wind-Up Bird. See you again sometime.”.и: https://youtu.be/2O6duDDkhis...more",Notes are private!,0,8,1,"Jul 27, 2019","Aug 17, 2019","Jul 27, 2019",,Paperback,view (with text),/book/show/11275.The_Wind_Up_Bird_Chronicle
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Почти всичко е наред,"Кунева, Виолета",,9786191864935,,62        pp,4.00,22,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 21, 2019","Jul 21, 2019","Jul 22, 2019",,Paperback,view,/book/show/46032489
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hours,"Cunningham, Michael*",0312305060,9780312305062,0312305060,230        pp,3.95,"141,238","Jul 31, 1998",Oct 2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 18, 2019","Jul 19, 2019","Jul 18, 2019",,Paperback,view,/book/show/11899.The_Hours
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A General Theory of Love,"Lewis, Thomas",0375709223,9780375709227,0375709223,274        pp,4.11,"4,662",Feb 2000,"Jan 09, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 18, 2019",,Paperback,view,/book/show/35711.A_General_Theory_of_Love
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Yourself: Quiet Your Inner Critic and Rise Above Social Anxiety,"Hendriksen, Ellen*",1250161703,9781250161703,1250161703,304        pp,4.13,"7,598","Mar 13, 2018","Mar 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jul 17, 2019",,Hardcover,view,/book/show/34964986-how-to-be-yourself
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Поздрави от синята палатка,"Кокудева, Петя",,9786191865086,,240        pp,4.63,199,"Jul 08, 2019","Jul 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Каква чудата, пъстра и вълнуваща книга! Чаках я още докато Петя беше на път и от време на време споделяше във фейсбук някое приключение. Всички историКаква чудата, пъстра и вълнуваща книга! Чаках я още докато Петя беше на път и от време на време споделяше във фейсбук някое приключение. Всички истории ме трогнаха, без непременно да искам да посетя точно тези места. Петя Кокудева умее да разказва света около себе си, но най-ценното е, че умее да изплаква реалността от всичката ненужна слюда и да ни връчи екстрактa, най-чистото в случката, онова, което си струва да бъде запомнено. Някъде, не помня къде, бях чела, че това е истинското майсторство – защото всички живеем в един и същи свят и сме обградени от едни и същи причудливи, необичайни, невероятни дори неща. Големият въпрос е не дали ги има, а дали ги забелязваме и дали можем да ги разкажем. Винаги съм обичала реализма повече от фантазията; знам колко е важно да можеш да доизмислиш една история, въображението ти да функционира адекватно, да можеш да си представяш... но за мен най-важно си остава това, което се случва наистина. Което се е случило наистина. Тази книга е красива и и защото ми връща вярата в човечеството (аха, faith in humanity restored); понякога забравям колко интересни и искрено добри можем да бъдем. А това е жизненоважно в неособено приветливата обстановка, в която живеем в момента.Няма смисъл да го казвам, поплаках си на някои истории. Но беше хубаво, пречистващо. Както казва майка ми (и както повтарям непрекъснато и аз, защото кой не краде от родителите си): не искам изкуството да ме разтоварва, искам да ми носи катарзис....more",Notes are private!,0,27,1,"Jul 21, 2019","Jul 23, 2019","Jun 25, 2019",,Paperback,view (with text),/book/show/51811437
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Вундеркинд,"Grozni, Nikolai",,9789542812074,,340        pp,4.00,371,2011,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2019",,Paperback,view,/book/show/21481321
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Български дневник, том 1: 1879-1881","Jireček, Konstantin",954430374X,9789544303747,954430374X,547        pp,5.00,2,unknown,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2019",,Hardcover,view,/book/show/15612130-1
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flatshare,"O'Leary, Beth*",,,,328        pp,4.01,"385,587","Apr 10, 2019","May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2019",,Hardcover,view,/book/show/41150287-the-flatshare
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Щиглецът,"Tartt, Donna",9543651523,9789543651528,9543651523,960        pp,3.94,"925,178","Sep 23, 2013",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Четох я повече от месец, не толкова защото не можех да я прочета по-бързо (защото можех), но съзнателно се опитвам да чета по-бавно и по-малко, за да Четох я повече от месец, не толкова защото не можех да я прочета по-бързо (защото можех), но съзнателно се опитвам да чета по-бавно и по-малко, за да запомням по-добре и за да остават книгите по-дълго с мен. Пък и още в началото бях толкова озарена и вдъхновена от нея, че исках това усещане да продължи възможно най-дълго. Не се колебая, дължината на ""Щиглецът"" вероятно отчасти (но в минимална степен) отнема от красотата й; в никакъв случай не бих казала, че съм била отегчена в нито един момент, просто понякога отчаяно исках да разбера какво става накрая. Но книгата е пътуване и опознаване, едновременно навътре и навън, и си давам сметка, че не би могло да е иначе. Както и в живота - - нищо не може да бъде спестено....more",Notes are private!,0,13,1,"Jun 08, 2019","Jul 21, 2019","Jun 08, 2019",,Paperback,view (with text),/book/show/23370734
