,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Thomas's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Holler, Child: Stories","Watkins, LaToya",0593185943,9780593185940,0593185943,224        pp,4.19,618,"Aug 29, 2023","Aug 29, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this short story collection about Black women living in West Texas struggling with generational poverty, dysfunctional relationships, and struI liked this short story collection about Black women living in West Texas struggling with generational poverty, dysfunctional relationships, and structural and interpersonal racism. I found LaToya Watkins’s writing realistic and that she used a consistent voice throughout these stories. My rating perhaps reflects my difficulty with short story collections; I just checked, and of the past 20 short story collections I’ve read, I’ve only given one four stars (the rest three stars or fewer). This collection fell into the three-star category because I wanted more of a complete emotional arc from at least a few of the stories – to me they felt like snapshots that could have been developed more or more fully rounded. As with any rating or judgment of art though that may just be a me thing....more",Notes are private!,0,29,1,"Mar 30, 2024","Apr 02, 2024","Dec 26, 2023",,Hardcover,view (with text),/book/show/63933637-holler-child
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Crack Was King: A People's History of a Misunderstood Era,"Ramsey, Donovan X.",0525511806,9780525511809,0525511806,448        pp,4.37,"2,970","Jul 11, 2023","Jul 11, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A thorough account of the crack cocaine era and its sociological and political ramifications. What stands out the most about this book was Donovan RamA thorough account of the crack cocaine era and its sociological and political ramifications. What stands out the most about this book was Donovan Ramsey’s smart decision to include the perspectives of four people whose lives were actually affected by the crack epidemic. This lived experience made the impacts of discriminatory policies feel more vivid and visceral. I also thought Ramsey did a nice job of choosing which perspectives to include, such that he featured someone who was addicted to crack, someone who sold it, someone whose family member was addicted, and someone who tried to affect it from a policy level.For those who are already aware of the racist consequences and underpinnings of the war on drugs, this book might not offer you too much new information. Though it may still be worth a read given Ramsey’s solid writings and the lived experiences pieces....more",Notes are private!,2,80,1,"Jan 05, 2024","Jan 07, 2024","Dec 26, 2023",,Hardcover,view (with text),/book/show/63024187-when-crack-was-king
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The River, The Town","Ali, Farah",1950539881,9781950539888,1950539881,216        pp,3.78,23,"Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2023",,Hardcover,view,/book/show/123022380-the-river-the-town
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twin A: A Memoir,"Majmudar, Amit",1639821384,9781639821389,1639821384,206        pp,5.00,3,unknown,"Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2023",,Paperback,view,/book/show/182104468-twin-a
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daddy,"Cline, Emma",0812998642,9780812998641,0812998642,288        pp,3.31,"10,222","Jun 29, 2021","Jun 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2023",,Hardcover,view,/book/show/50984842-daddy
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Keywords: The New Language of Capitalism,"Leary, John Patrick",160846962X,9781608469628,160846962X,216        pp,3.91,137,2018,"Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,Paperback,view,/book/show/42295920-keywords
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not Your China Doll: The Wild and Shimmering Life of Anna May Wong,"Salisbury, Katie Gee*",0593183983,9780593183984,0593183983,480        pp,4.24,89,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2023",,Hardcover,view,/book/show/177188695-not-your-china-doll
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Off the Edge: Flat Earthers, Conspiracy Culture, and Why People Will Believe Anything","Weill, Kelly",1643750682,9781643750682,1643750682,245        pp,3.79,"1,641","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2023",,Hardcover,view,/book/show/56437694-off-the-edge
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dream Town: Shaker Heights and the Quest for Racial Equity,"Meckler, Laura",1250834414,9781250834416,1250834414,400        pp,4.15,499,"Aug 22, 2023","Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2023",,Hardcover,view,/book/show/61796651-dream-town
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Material,"Alderton, Dolly",0241523672,9780241523674,0241523672,345        pp,4.02,"62,363","Nov 07, 2023","Nov 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsDeeply enjoyed the last 150 pages or so of this novel, felt so bored by much of what came before that though. In Good Material we follow 35-y3.5 starsDeeply enjoyed the last 150 pages or so of this novel, felt so bored by much of what came before that though. In Good Material we follow 35-year-old comedian Andy, who was recently broken up with by his girlfriend. After Jen breaks up with him, Andy struggles in all sense of the word – to find a place to live, to resuscitate his failing stand up career, and to get over Jen at all. We follow him through his meandering messy life post-Jen as he tries to cope with a new fitness regime, a new situationship, and eventually maybe a new perspective on what transpired in his old relationship.One of my favorite things about this novel was that when I finished it, I had a renewed sense of empathy for my friends going through breakups. Ending relationships, even when it’s the right move, is tough! I thought Dolly Alderton did a great job of honestly portraying the messiness of the post break-up stage. I really did struggle to get through the first half of this novel though. For the majority of the novel we’re in Andy’s head, then we move to Jen’s for the last bit. Andy… wow. He really was a self-absorbed white man who pitied himself and had little empathy for others. It was hard to get through his perspective and I can’t help but think Alderton wrote his point of view in an intentionally annoying way. I’m still not sure how much of my “eh”-ness about the first half of the novel stemmed from Alderton making Andy intentionally unlikable versus the actual writing quality lacking a bit. The first half felt repetitive to me and I was leaning toward two to three stars max.But, Andy does grow a little by the end of the novel which was nice to read. And I loved when the perspective shifted to Jen’s point of view. As a more femme gay man/genderqueer person who’s not into the whole get married and have kids thing, I related a lot of Jen’s perspectives and experiences. I also found the writing in Jen’s section fluid and entertaining, while still feeling grounded and convincing. So, mixed feelings about this one. I wonder if Alderton could have done anything differently to the first half of the novel – maybe actually exploring Andy’s emotions more in-depth like with some of his father stuff? Still, after thinking about it I think I will at some point read more of her work, especially given how people in my Goodreads community seem to be a fan of hers....more",Notes are private!,5,54,1,Feb 2024,"Feb 04, 2024","Dec 21, 2023",,Paperback,view (with text),/book/show/96177629-good-material
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm a Fan,"Patel, Sheena",,,,207        pp,3.40,"16,934","May 01, 2022","May 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,,view,/book/show/60151826-i-m-a-fan
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dance Tree,"Millwood Hargrave, Kiran *",,,,304        pp,3.90,"6,042","May 12, 2022","Apr 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Paperback,view,/book/show/122780856-the-dance-tree
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Polywise: A Deeper Dive Into Navigating Open Relationships,"Fern, Jessica",1990869149,9781990869143,1990869149,336        pp,4.42,346,"Aug 25, 2023","Aug 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Paperback,view,/book/show/62998140-polywise
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ma and Me,"Reang, Putsata",,,B09CNFRQJZ,382        pp,4.42,951,"May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Kindle Edition,view,/book/show/60889314-ma-and-me
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cassandra in Reverse,"Smale, Holly*",,,,362        pp,3.56,"35,501","May 11, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/61987507-cassandra-in-reverse
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"River East, River West","Lescure, Aube Rey",0063257858,9780063257856,0063257858,352        pp,4.04,888,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Hardcover,view,/book/show/127823210-river-east-river-west
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Professor Chandra Follows His Bliss,"Balasubramanyam, Rajeev Rajeev",1784742546,9781784742546,1784742546,288        pp,3.59,"3,527","Mar 26, 2019","Jan 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Paperback,view,/book/show/39808463-professor-chandra-follows-his-bliss
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sky of Paper Stars,"Yi, Susie*",125084388X,9781250843883,125084388X,240        pp,4.01,361,"Sep 26, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Hardcover,view,/book/show/61317632-a-sky-of-paper-stars
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lobizona        (Wolves of No World, #1)","Garber, Romina*",,,,400        pp,4.13,"7,819","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/51179882-lobizona
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Regrets of Clover,"Brammer, Mikki*",1250284392,9781250284396,,320        pp,4.18,"56,315","May 09, 2023","May 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2023",,Hardcover,view,/book/show/61214136-the-collected-regrets-of-clover
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Say Babylon,"Sinclair, Safiya",1982132337,9781982132330,1982132337,352        pp,4.48,"9,800","Oct 03, 2023","Oct 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsPowerful memoir about Safiya Sinclair’s experience growing up in a strict Rastafarian household in Jamaica and the abuse inflicted upon her a3.5 starsPowerful memoir about Safiya Sinclair’s experience growing up in a strict Rastafarian household in Jamaica and the abuse inflicted upon her and her family by her father. I appreciated the boldness and honesty in which Sinclair described her father’s cruelty and how it affected her feelings and perspective on the world. I liked the vividness of her prose as well as her journey to escape her father’s influence and find her own voice through writing and education. There were a couple of reasons I didn’t love this memoir as much as many others on here. First, I found some of her writing a bit repetitive, especially in the first half of the book. I also found the ending a bit abrupt and was curious to read more about her processing of her trauma and her relationship with her father. Still, I can see why this book has captured people’s attention....more",Notes are private!,0,70,1,"Jan 26, 2024","Jan 27, 2024","Dec 09, 2023",,Hardcover,view (with text),/book/show/62919742-how-to-say-babylon
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Limits of Whiteness: Iranian Americans and the Everyday Politics of Race,"Maghbouleh, Neda",0804792585,9780804792585,0804792585,248        pp,4.53,219,unknown,"Sep 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2023",,Hardcover,view,/book/show/34564964-the-limits-of-whiteness
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dial A for Aunties        (Aunties, #1)","Sutanto, Jesse Q*",0593336739,9780593336731,0593336739,299        pp,3.72,"92,671","Apr 27, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/53310061-dial-a-for-aunties
