,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fabia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persone in rete,"Soro, Antonello",8893254484,9788893254489,B07CXQ4KDW,141        pp,3.50,2,unknown,"May 24, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 18, 2019","Dec 30, 2019","Dec 18, 2019",,Kindle Edition,view,/book/show/40390236-persone-in-rete
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come si fa una tesi di laurea: Le materie umanistiche,"Eco, Umberto",8858756738,,B00ALT6ZGI,246        pp,3.93,"4,130",1977,"Nov 29, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Il testo è un po' datato, sicuramente alcuni suggerimenti oggi possono sembrare anacronistici (il libro è stato scritto nel 1977). Tuttavia ci sono inIl testo è un po' datato, sicuramente alcuni suggerimenti oggi possono sembrare anacronistici (il libro è stato scritto nel 1977). Tuttavia ci sono invece molti consigli ancora validissimi, e la ""voce"" di Eco è riconoscibile e rassicurante. Piccola nota: la versione ebook che ho è così piena di refusi da rendere faticosa la lettura. Non la consiglio!...more",Notes are private!,0,18,1,"Dec 17, 2019","Jan 05, 2020","Dec 17, 2019",,Kindle Edition,view (with text),/book/show/19394987-come-si-fa-una-tesi-di-laurea
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Milk and Honey,"Kaur, Rupi*",8867024035,9788867024032,8867024035,204        pp,3.98,"728,186","Nov 04, 2014","Mar 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 30, 2020","Dec 31, 2020","Dec 11, 2019",,Paperback,view,/book/show/34583011-milk-and-honey
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La vespa che fece il lavaggio del cervello al bruco: Le più bizzarre soluzioni evolutive ai problemi della vita,"Simon, Matt",8860309115,9788860309112,8860309115,272        pp,4.14,"1,129","Oct 25, 2016",May 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2019",,Paperback,view,/book/show/35405584-la-vespa-che-fece-il-lavaggio-del-cervello-al-bruco
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il secondo sesso,"Beauvoir, Simone de",8842822310,9788842822318,8842822310,763        pp,4.17,"41,622",1949,"Mar 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2019",,Paperback,view,/book/show/40379888-il-secondo-sesso
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La corsara: Ritratto di Natalia Ginzburg,"Petrignani, Sandra",8854511188,9788854511187,8854511188,464        pp,4.17,282,"Dec 20, 2017","Feb 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2019",,Paperback,view,/book/show/38201043-la-corsara
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breve storia delle invenzioni: Lampi e intoppi della creatività dalla preistoria a oggi,"Norton, Trevor",8867315846,9788867315840,8867315846,271        pp,3.63,30,"Jan 30, 2014","Apr 23, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2019",,Paperback,view,/book/show/28792125-breve-storia-delle-invenzioni
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Antologia personale: Poesie 1945-1983,"Berberova, Nina",8836809472,9788836809479,8836809472,135        pp,3.88,17,unknown,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 24, 2020","Feb 25, 2020","Dec 02, 2019",,Paperback,view,/book/show/41040992-antologia-personale
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piccole grandi idee: La scienza della persuasione per ottenere massimi risultati con minimi cambiamenti,"Martin, Steve J.",8850239084,9788850239085,8850239084,285        pp,3.78,"1,146","Jan 01, 2014","Apr 16, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 26, 2020","Dec 07, 2020","Dec 02, 2019",,Paperback,view,/book/show/34138276-piccole-grandi-idee
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le armi della persuasione. Come e perché si finisce col dire di sì,"Cialdini, Robert B.*",8809808606,9788809808607,8809808606,272        pp,4.22,"154,308",1984,2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 10, 2020","Aug 29, 2020","Dec 02, 2019",,Paperback,view,/book/show/30374905-le-armi-della-persuasione-come-e-perch-si-finisce-col-dire-di-s
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1947,"Åsbrink, Elisabeth",8870914925,9788870914924,8870914925,314        pp,3.93,"2,362",Aug 2016,Mar 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2019",,Paperback,view,/book/show/37645271-1947
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Diritto all'oblio, dovere della memoria: L'etica nella società interconnessa","Ambrosoli, Umberto",8845294374,9788845294372,8845294374,144        pp,4.00,3,Sep 2017,"Sep 13, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 30, 2019","Dec 02, 2019","Nov 30, 2019",,Paperback,view,/book/show/36260383-diritto-all-oblio-dovere-della-memoria
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,PNL Indispensabile: Il libro-corso di Programmazione Neuro-Linguistica,"Bandler, Richard",8865521414,9788865521410,B075FHWG1Q,178        pp,3.33,6,unknown,"Sep 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 29, 2019","Dec 09, 2019","Nov 29, 2019",,Kindle Edition,view,/book/show/36217388-pnl-indispensabile
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lettere a Theo,"Van Gogh, Vincent",8823516900,9788823516908,8823516900,413        pp,4.16,"17,673",1914,Aug 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tenerezza e malinconia. Sono queste le sensazioni che ho provato durante la lettura di queste lettere. Van Gogh non era un uomo facile. Doveva avere uTenerezza e malinconia. Sono queste le sensazioni che ho provato durante la lettura di queste lettere. Van Gogh non era un uomo facile. Doveva avere una visione del mondo, della vita, fuori dal comune, per cui probabilmente era incompreso dai più. Eppure suo fratello lo ha sostenuto fino alla fine, nonostante la malattia e le difficoltà economiche. Il loro rapporto è davvero commovente. Non metto cinque stelle solo perché in alcuni punti le lettere diventano difficili da capire. Le frasi sembrano non avere un senso preciso. Non so se si è voluto rendere il modo confuso di scrivere di Van Gogh oppure se è un errore nella traduzione.Nonostante questo, lettura consigliatissima....more",Notes are private!,0,7,1,"Nov 16, 2019","Nov 29, 2019","Nov 16, 2019",,Paperback,view (with text),/book/show/36320254-lettere-a-theo
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leonardo da Vinci: La vita del più grande genio di tutti i tempi,"Mereskovskij, Dimitri",8809214080,9788809214088,8809214080,356        pp,4.13,15,Jun 1998,Jun 1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2019",,Paperback,view,/book/show/24501558-leonardo-da-vinci
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming: La mia storia,"Obama, Michelle*",881114986X,9788811149866,881114986X,528        pp,4.46,"1,047,720","Nov 13, 2018","Nov 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""A cinquantaquattro anni non ho finito di crescere e spero di non finire mai.Per me, diventare qualcuno non significa soltanto raggiungere una certa d""A cinquantaquattro anni non ho finito di crescere e spero di non finire mai.Per me, diventare qualcuno non significa soltanto raggiungere una certa destinazione o conseguire un certo fine. Lo considero piuttosto un perpetuo movimento in avanti, un mezzo per evolvere, un modo per cercare costantemente di migliorarsi. Il viaggio non finisce. Sono diventata una madre, ma ho ancora molto da imparare dalle mie figlie e da dare loro. Sono diventata una moglie, ma sto ancora cercando di capire, conscia dei miei limiti, ciò che significa amare veramente un'altra persona e costruire una vita insieme. Sono diventata, fino a un certo punto, una persona di potere, eppure ci sono ancora momenti in cui mi sento insicura o inascoltata.Fa tutto parte dello stesso processo, sono passi lungo un percorso. Diventare richiede pazienza e rigore in parti uguali. Diventare significa non rinunciare mai all'idea che bisogna ancora crescere."" .Le autobiografie corrono sempre il rischio di sembrare un po' autocelebrazioni, così mi ci approccio sempre con scetticismo. Ora, non dico che anche qui ci possa essere un pizzico di autoelogio, tuttavia a me questo libro è piaciuto veramente molto. È la storia di ""una che ce l'ha fatta"" molto prima di incontrare l' uomo che poi è diventato suo marito. È anche un po' la storia piena di contraddizioni degli Stati Uniti, che anche se sono lontani, non possiamo far finta che non ci riguardino affatto. Quindi ecco, consigliatissimo!...more",Notes are private!,0,10,1,"Sep 14, 2020","Oct 17, 2020","Nov 09, 2019",,Hardcover,view (with text),/book/show/42950526-becoming
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trova il tuo perché: Solo chi conosce le proprie motivazioni più profonde può realizzarsi, ispirare gli altri e diventare un grande leader","Sinek, Simon*",8869877477,9788869877476,B07C25XD9N,218        pp,3.66,"10,700","Sep 05, 2017","Apr 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 08, 2019",Dec 2019,"Nov 08, 2019",,Kindle Edition,view,/book/show/40275251-trova-il-tuo-perch
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La fisica nelle cose di ogni giorno,"Kakalios, James",8806236156,9788806236151,8806236156,200        pp,3.32,986,"May 16, 2017","Jan 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2019",,Paperback,view,/book/show/38103014-la-fisica-nelle-cose-di-ogni-giorno
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trilogia della città di K.,"Kristóf, Ágota",8806173987,9788806173982,8806173987,384        pp,4.41,"29,013",1991,"May 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2019",,Paperback,view,/book/show/3949125-trilogia-della-citt-di-k
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Accabadora,"Murgia, Michela",8806221892,9788806221898,8806221892,166        pp,4.06,"14,319","May 25, 2009","May 20, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Mar 14, 2021","Mar 18, 2021","Nov 08, 2019",,Paperback,view,/book/show/22303237-accabadora
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Stanza Rossa e altre storie di fantasmi: Edizione integrale e annotata,"Montgomery, L.M.",8895437969,9788895437965,B07YR9G7TN,107        pp,3.48,118,unknown,"Oct 09, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 30, 2019","Oct 31, 2019","Oct 30, 2019",,Kindle Edition,view,/book/show/52664158-la-stanza-rossa-e-altre-storie-di-fantasmi
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il libro delle piccole rivoluzioni. Il magico potere dei gesti quotidiani,"Punset, Elsa",8851147779,9788851147778,B06XJ3PD1W,594        pp,3.75,237,"Mar 08, 2016","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 24, 2019","Nov 04, 2019","Oct 24, 2019",,Kindle Edition,view,/book/show/35056219-il-libro-delle-piccole-rivoluzioni-il-magico-potere-dei-gesti-quotidian
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In difesa della giustizia,"Vigna, Piero Luigi",8817049778,9788817049771,8817049778,221        pp,3.67,3,unknown,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 17, 2019","Oct 20, 2019","Oct 17, 2019",,Paperback,view,/book/show/43841143-in-difesa-della-giustizia
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo stato innovatore,"Mazzucato, Mariana",8858133668,9788858133668,8858133668,351        pp,3.95,"2,923",2011,"Oct 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 03, 2021","Aug 18, 2021","Oct 13, 2019",,Paperback,view,/book/show/52204101-lo-stato-innovatore
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Identità e violenza,"Sen, Amartya",8842085758,9788842085751,8842085758,219        pp,3.84,"2,071","Feb 17, 2006",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2019",,Paperback,view,/book/show/9679303-identit-e-violenza
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,LMVDM. La mia vita disegnata male,Gipi,8876182799,9788876182792,8876182799,144        pp,4.24,"1,561",Dec 2008,"Nov 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2019",,Paperback,view,/book/show/27262345-lmvdm-la-mia-vita-disegnata-male
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vincere, ma non solo: Crescere nella vita e raggiungere i propri obiettivi","Zanetti, Javier",8852091556,9788852091551,B07K7146KS,113        pp,4.02,47,unknown,"Nov 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 26, 2019","Oct 07, 2019","Sep 25, 2019",,Kindle Edition,view,/book/show/43077662-vincere-ma-non-solo
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mondo inquieto di Shakespeare,"MacGregor, Neil",884593229X,9788845932298,884593229X,315        pp,4.21,"1,185","Sep 11, 2012","Nov 23, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2019",,Paperback,view,/book/show/36604738-il-mondo-inquieto-di-shakespeare
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Odio sentirmi una vittima,"Sontag, Susan",8865765305,,B01I1YCDT2,163        pp,4.22,"2,126",1978,"Jul 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2019",,Kindle Edition,view,/book/show/31115968-odio-sentirmi-una-vittima
