,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Reshmita's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Echo of Old Books,"Davis, Barbara*",1542038154,9781542038157,B0B9RNFT4S,431        pp,4.31,"72,368","Mar 28, 2023","Mar 28, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"the echo of old books was beautifully written, flitting between the past and present with not a hint of trouble. i absolutely loved the timeline of ththe echo of old books was beautifully written, flitting between the past and present with not a hint of trouble. i absolutely loved the timeline of the past (probably more than the current timelines), as i absolutely love the historical accuracy and the romance of the past. the romance wanted me to rip my hair out at times but i just loved the interactions between the male and female lead, especially since we got both perspectives. the fact that this was a book about books (the perspective changes between two different books and the main characters' perspectives) was absolutely lovely. i love that the female main character owns a bookstore and absolutely adores books (just like my dream!), and i love that she can sense the echoes of the past owners/readers emotions towards the books. im not sure historical romance is the only way to describe such a novel; it had mystery intertwined, romance and perhaps even a bit of contemporary fiction (argue you with me as much as you like contemporary fiction and romance are not the same). in the end, i really enjoyed the writing, the story, the characters, though i would have loved to see more of the interactions of the current timeline characters. i think this is a story about growing past trauma and past hurt to make new relationships, and relearning to trust that people won't be the same as the people who traumatized you. and i think that's something that's incredibly valuable.""There is nothing quite so alive as a book that has been well loved"" (5).""There's nothing more personal than a book, especially one that's become an important part of someone's life"" (8).""'Books are feelings,' he replied simply. 'They exist to make us feel. To connect us to what's inside, sometimes to things we don't even know are there. It only makes sense that some of what we feel when we're reading...would rub off'"" (8).""Like humans, books experienced their share of heartache—and like humans, they remembered"" (9).""Without a reader, a book was a blank slate, an object with no breath or pulse of its own. But once a book became part of someone's world, it came to life, with a past and present—and, if properly cared for, a future"" (10).""Where is human nature so weak as in a bookstore?"" (15).""There was something enormously rewarding about taking something that had been neglected, even mistreated, and making it new again, deconstructing it with the greatest of care, then putting it back together again, its spine straightened, its scars removed, its tired beauty restored"" (19).""'You have been the capital error of my life, the one regret for which there can be no absolution, no peace'"" (23).""'Women aren't usually consulted on wars. We send our husbands and brothers and sweethearts to do the dying, hold the pieces together while they're gone, then pick up what's left when they come home—if they come home—but we're seldom asked what we think'"" (47).""'We read not to escape life but to learn how to live it more deeply and richly, to experience the world through the eyes of the other'"" (55).""He said all good writing—fiction or nonfiction—has a heartbeat, a life force that comes from the writer, like an invisible cord connecting them to the reader. Without it, the work is dead on arrival"" (104).""Books may be likened to the people who come into our lives. Some will become precious to us; others will be set aside. The key is to discern which is which"" (141). ""'I thought I could keep myself from feeling...that I could just beat you to goodbye'"" (171).""'You're the answer to a prayer I never thought to pray—and a threat to all my plans—but I'm not strong enough to walk away'"" (171).""'I want you. In whatever way it's possible to have you, for however long it's possible to have you'"" (171).""To lose oneself in the pages of a book is often to find oneself"" (185).""'A woman doesn't forget the man who shatters her whole world, Ethan. Ever'"" (203).""A lie, repeated often enough, eventually became the truth"" (287).""'In the happiest times of my life, I have reached for my books. In the saddest times of my life, my books have reached back'"" (295).""'You smashed me to bits when you left, carved my heart into tiny pieces, but chance put me back together again'"" (304).""The number of lives we are capable of living is limited only by the number of books we choose to read"" (305). ...more",Notes are private!,2,1,1,"Jan 06, 2024","Jan 06, 2024","Nov 28, 2023",,Kindle Edition,view (with text),/book/show/62060274-the-echo-of-old-books
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Warm Hands of Ghosts,"Arden, Katherine*",0593128257,9780593128251,0593128257,325        pp,4.09,"6,161","Feb 13, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,SHE HAS DROPPED ANOTHER NOVEL!!!!! im FAR TOO EXCITED.,Notes are private!,0,0,0,not set,not set,"Nov 28, 2023",,Hardcover,view (with text),/book/show/154462576-the-warm-hands-of-ghosts
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One and Only Ivan        (The One and Only Ivan #1),"Applegate, Katherine",0061992259,9780061992254,0061992259,307        pp,4.27,"186,904","Jan 17, 2012","Jan 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 28, 2023",,Hardcover,view,/book/show/11594337-the-one-and-only-ivan
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In These Hallowed Halls: A Dark Academia Anthology,"O'Regan, Marie",,,B0BN2NJGS8,340        pp,3.41,"1,415","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2023",,Kindle Edition,view,/book/show/63874788-in-these-hallowed-halls
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Snake Falls to Earth,"Little Badger, Darcie*",,,,377        pp,3.95,"10,342","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Kindle Edition,view,/book/show/56036276-a-snake-falls-to-earth
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unmaking of June Farrow,"Young, Adrienne*",0593598679,9780593598672,0593598679,320        pp,4.20,"48,424","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Hardcover,view,/book/show/66087062-the-unmaking-of-june-farrow
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",0385353308,9780385353304,0385353308,333        pp,4.07,"517,978","Aug 26, 2014","Sep 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Hardcover,view,/book/show/20170404-station-eleven
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Hotel,"Mandel, Emily St. John*",0525521143,9780525521143,0525521143,307        pp,3.69,"172,183","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Hardcover,view,/book/show/45754981-the-glass-hotel
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Return of the King        (The Lord of the Rings, #3)","Tolkien, J.R.R.",,,B007978P18,432        pp,4.56,"903,773","Oct 20, 1955",Jun 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I also got this!,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Kindle Edition,view (with text),/book/show/61215384-the-return-of-the-king
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Two Towers        (The Lord of the Rings, #2)","Tolkien, J.R.R.",,,B007978PKY,448        pp,4.48,"968,754","Nov 11, 1954",Jun 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I also got this!,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Kindle Edition,view (with text),/book/show/61215372-the-two-towers
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Powerless        (The Powerless Trilogy, #1)","Roberts, Lauren*",1665954884,9781665954884,B0C541SB5M,523        pp,4.29,"152,509","Jan 31, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Hardcover,view,/book/show/153283393-powerless
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ragpicker King        (Sword Catcher, #2)","Clare, Cassandra*",,,,unknown,4.38,47,2025,"Mar 04, 2025",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,,view,/book/show/36692308-the-ragpicker-king
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Curious Tides        (Drowned Gods, #1)","Lacelle, Pascale*",1665939273,9781665939270,1665939273,544        pp,3.82,"4,906","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thanks natasha for the rec!,Notes are private!,1,2,0,not set,not set,"Nov 16, 2023",,Hardcover,view (with text),/book/show/101141871-curious-tides
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honor,"Umrigar, Thrity",161620995X,9781616209957,161620995X,326        pp,4.37,"56,307","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,JUST GOT THIS BOOK FROM THE FREE SECTION OF THE LIBRARY! the cover stood out to me and i remember seeing this; i didn't realize this was written by anJUST GOT THIS BOOK FROM THE FREE SECTION OF THE LIBRARY! the cover stood out to me and i remember seeing this; i didn't realize this was written by an indian author and was about an indian girly going back to india. now this is my cup of tea....more,Notes are private!,4,1,0,not set,not set,"Nov 15, 2023",,Hardcover,view (with text),/book/show/56271394-honor
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Enclaves        (The Scholomance #3),"Novik, Naomi*",0593158369,9780593158364,0593158369,407        pp,4.14,"73,608","Sep 27, 2022","Sep 27, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"what a perfect last novel. i think i possibly loved this novel more than the others. i desperately need more in this universe but she's mentioned thatwhat a perfect last novel. i think i possibly loved this novel more than the others. i desperately need more in this universe but she's mentioned that she probably won't have more novels. everything tied together in the end, and that's all i can say because again, it's very hard not to spoil this book because everything is a spoiler. thank you ms novik for this lovely novel. ...more",Notes are private!,2,2,1,"Nov 13, 2023","Nov 14, 2023","Nov 13, 2023",,ebook,view (with text),/book/show/55858638-the-golden-enclaves
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Graduate        (The Scholomance, #2)","Novik, Naomi*",0593128869,9780593128862,0593128869,388        pp,4.26,"99,016","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"the last graduate continues from where a deadly education leaves off. which is...im not telling you. read the book. it's incredibly hard to say why i the last graduate continues from where a deadly education leaves off. which is...im not telling you. read the book. it's incredibly hard to say why i liked this book without using spoilers but i'll try my best. i loved seeing el grow out of her shell more, and learn that it's okay to care about others. her empathy for others is huge for someone who has been so solitary, which really shows how much she's always been paying attention to people. i have no idea what else i can say without spoiling anything! so i'll leave off with this idea. each novel of the scholomance is called a lesson, so it makes me wonder if the lessons are what galadriel learns in each novel (some sort of personal growth). just some food for thought!...more",Notes are private!,5,2,1,"Nov 13, 2023","Nov 13, 2023","Nov 13, 2023",,Hardcover,view (with text),/book/show/55559887-the-last-graduate
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Before the Coffee Gets Cold        (Before the Coffee Gets Cold, #1)","Kawaguchi, Toshikazu",1529029589,9781529029581,1529029589,272        pp,3.70,"406,653","Dec 06, 2015","Sep 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2023",,Paperback,view,/book/show/44421460-before-the-coffee-gets-cold
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",,,,496        pp,4.33,"471,203","Feb 07, 2017","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2023",,Kindle Edition,view,/book/show/34051011-pachinko
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Woman, Other","Evaristo, Bernardine",0241364906,9780241364901,0241364906,453        pp,4.29,"231,189","May 02, 2019","May 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2023",,Kindle Edition,view,/book/show/41081373-girl-woman-other
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forging Silver into Stars        (Forging Silver into Stars, #1)","Kemmerer, Brigid*",1547609125,9781547609123,1547609125,560        pp,4.15,"7,695","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2023",,Hardcover,view,/book/show/58484077-forging-silver-into-stars
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fall of Ruin and Wrath        (Awakening, #1)","Armentrout, Jennifer L.*",1250750199,9781250750198,1250750199,416        pp,4.03,"42,013","Sep 12, 2023","Sep 12, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"fall of ruin and wrath was way too striking similar to jennifer l. armentrout's from blood and ash series. so much so that i feel like this is a prequfall of ruin and wrath was way too striking similar to jennifer l. armentrout's from blood and ash series. so much so that i feel like this is a prequel prequel series. however, that's just a theory. i'm irritating by the similarity, which is not to say armentrout books are not my guilty pleasure reading; they totally are. i enjoy the simplicity of the writing and i adore the magical concepts. but i just didn't find this enjoyable because i'm getting tired of the same tropes/ideas she's using. creativity is critical to books, especially in fantasy, and i found that a bit lacking here. i will be reading the next book. however, i'm unsure i will be buying it, as i did not enjoy this one. 3.5/5....more",Notes are private!,2,1,1,"Nov 27, 2023","Nov 28, 2023","Nov 08, 2023",,Hardcover,view (with text),/book/show/65214365-fall-of-ruin-and-wrath
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rise of the Vicious Princess        (Rise of the Vicious Princess, #1)","Redwine, C.J.*",0062908936,9780062908933,0062908936,432        pp,4.09,730,"Jun 14, 2022","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2023",,Hardcover,view,/book/show/59028558-rise-of-the-vicious-princess
