,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Adam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dividend on Death        (Mike Shayne #1),"Halliday, Brett",,,,192        pp,3.77,194,1939,Jun 1959,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dividend on Death is the first mystery Davis Dresser wrote about tough, redheaded, Miami-based private investigator Michael Shayne. Dresser wrote the Dividend on Death is the first mystery Davis Dresser wrote about tough, redheaded, Miami-based private investigator Michael Shayne. Dresser wrote the novel under the pseudonym ""Brett Halliday,"" and he would go on to write 49 more novels about Shayne before other authors stepped in to write 27 more, all under the house name ""Brett Halliday"" (the last novel about Shayne was published in 1976). Shayne also appeared in hundreds of short stories, as well as several films, a TV series, and a radio series.Despite that, Shayne hasn't left much of a mark in pop culture. It's safe to say that many present-day fans of Philip Marlowe, Sam Spade, Mike Hammer, and their ilk haven't even heard of him, let alone read any Brett Halliday novels.Since Shayne's reputation (if he even has one) is that of ""the generic P.I.,"" I found Dividend on Death a pleasant surprise. Its plot is farfetched and Dresser uses an average of two adverbs per sentence, most of them unnecessary, but it's a fun read. It seems to be influenced by The Maltese Falcon, especially in its use of a heavy gangland figure named Gordon whom Shayne meets in a hotel room (in much the same fashion Sam Spade meets Casper Gutman). Like Gutman, Gordon employs a pint-sized gunman and has a beautiful ""daughter."" Gordon enlists Shayne to track down a possibly priceless artifact. Not content to crib from just one mystery, however, Dresser folds this plot into another one about a hysterical (and beautiful) rich girl who's being tormented by her live-in psychiatrist, who--it should go without saying--is up to no good.This is a decent, quick read for hard-boiled mystery fans. It's not great, but it's fun....more",Notes are private!,0,5,1,not set,"May 05, 2009","Apr 28, 2009",,Mass Market Paperback,view (with text),/book/show/6373810-dividend-on-death
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The New Avengers, Vol. 5: Civil War","Bendis, Brian Michael",0785124462,9780785124467,0785124462,120        pp,3.89,"4,183","Mar 14, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 02, 2009","Apr 28, 2009",,Paperback,view,/book/show/751835.The_New_Avengers_Vol_5
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow Dog        (Maigret #6),"Simenon, Georges",0143037315,9780143037316,0143037315,160        pp,3.69,"4,802",1931,"Jul 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first novel by Georges Simenon I've read, although I've been aware of his Inspector Maigret character for decades. I really liked it, and This is the first novel by Georges Simenon I've read, although I've been aware of his Inspector Maigret character for decades. I really liked it, and will continue to read more books in the Maigret series.Simenon's writing is great. The Yellow Dog takes place in a seaside town, and Simenon never lets you forget it. The descriptions of the sea, the weather, and the narrow streets of the town are wonderful, and never overwritten. The same goes for Simenon's way with characters. Each one is made just interesting and unique enough to stick in the reader's mind, but extensive life histories and details unrelated to the central mystery are kept to a minimum.Some aspects of the denouement are a little far-fetched, but for a short mystery novel, The Yellow Dog definitely delivered the goods....more",Notes are private!,0,1,1,not set,"Apr 27, 2009","Apr 24, 2009",,Paperback,view (with text),/book/show/139173.The_Yellow_Dog
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Civil War: A Marvel Comics Event,"Millar, Mark*",078512179X,9780785121794,B00A2PK5MQ,208        pp,4.10,"58,713",2006,"Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 18, 2009","Apr 18, 2009",,Comic,view,/book/show/91714.Civil_War
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Civil War: Front Line, Vol. 1","Jenkins, Paul",0785123121,9780785123125,0785123121,208        pp,4.01,"3,087","Apr 18, 2007","Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 18, 2009","Apr 17, 2009",,Paperback,view,/book/show/396141.Civil_War
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ballad of the Sad Café and Other Stories,"McCullers, Carson",0553272543,9780553272543,0553272543,160        pp,3.81,"23,126","Jan 01, 1951","Jul 01, 1983",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a collection with two distinct halves. ""The Ballad of the Sad Café"" takes up roughly the first half, and is a Southern Gothic meditation on loThis is a collection with two distinct halves. ""The Ballad of the Sad Café"" takes up roughly the first half, and is a Southern Gothic meditation on love, betrayal, and solitude, told through a strange triangle; a mannish woman named Miss Amelia, a grotesque dwarf called Cousin Lymon, and a handsome criminal named Marvin. The second half is a collection of stories that are less strange and baroque, and are finely observed meditations on humanity. ""Madame Zilensky and the King of Finland,"" ""The Sojourner,"" and ""A Tree, a Rock, a Cloud"" were my favorites, but they're all good, except for ""Wunderkind,"" which is the only story in this collection I'd dare to call sophomoric....more",Notes are private!,0,3,1,not set,"Nov 14, 2009","Apr 06, 2009",,Mass Market Paperback,view (with text),/book/show/149995.The_Ballad_of_the_Sad_Caf_and_Other_Stories
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Killer's Choice        (87th Precinct, #5)","McBain, Ed",,,,150        pp,3.90,"2,568",1957,Feb 1958,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm reading Ed McBain's 87th Precinct series in order, and loving it. Each novel stands alone as a fine, terse police procedural, but builds on the laI'm reading Ed McBain's 87th Precinct series in order, and loving it. Each novel stands alone as a fine, terse police procedural, but builds on the last in subtle ways. You don't need to have read the first four books in the series to enjoy this one, but if you have, the characters may start to feel like old friends. Or, at the very least, wiseacres you work with and don't mind seeing every day. This series is, after all, about working stiffs just doing their jobs, which I prefer to more fanciful detective fiction....more",Notes are private!,0,0,1,not set,"Apr 04, 2009","Mar 31, 2009",,Mass Market Paperback,view (with text),/book/show/6364125-killer-s-choice
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Most Dangerous Game,"Connell, Richard",1419174606,9781419174605,1419174606,48        pp,3.94,"54,413","Jan 19, 1924","Jun 17, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I recently saw the 1932 film version of this story, and I really enjoyed it. Leslie Banks, who plays Zaroff, the eccentric Russian gentleman who huntsI recently saw the 1932 film version of this story, and I really enjoyed it. Leslie Banks, who plays Zaroff, the eccentric Russian gentleman who hunts humans for sport on his own private island, gives a wonderfully hammy performance, Fay Wray is gorgeous, and Joel McCrea is a total stud. It was great, so I thought I'd check out the story it was based on.Richard Connell's ""The Most Dangerous Game"" is a great read. It actually has fewer characters than the movie, and moves more quickly. It's one of those stories with such a great premise that most people know what it's about whether or not they've read it, and have very likely seen at least one film or episode of a TV show inspired by it. Connell easily could have drawn out his story, but he keeps it lean and mean. It's a very suspenseful, involving story, and, while timeless, is clearly a product of the post-Great War ""lost generation."" The protagonist, Sanger Rainsford, is horrified by General Zaroff's pursuits, to which Zaroff responds, ""One does not expect nowadays to find a young man of the educated class, even in America, with such a naive, and, if I may say so, mid-Victorian point of view. It's like finding a snuffbox in a limousine."" This conversation between Zaroff is a bit like some of the humanism vs. natural selection debates the two main characters in Jack London's The Sea Wolf have, only distilled down to a couple of paragraphs, and followed by a totally awesome fight to the death....more",Notes are private!,0,3,1,not set,"Mar 26, 2009","Mar 26, 2009",,Paperback,view (with text),/book/show/157079.The_Most_Dangerous_Game
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quick Red Fox        (Travis McGee #4),"MacDonald, John D.",0449134032,9780449134030,0449134032,320        pp,3.94,"5,865",1964,"Jun 27, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the fourth book in John D. MacDonald's Travis McGee series. I liked it more than the first two books in the series, and about as much as the tThis is the fourth book in John D. MacDonald's Travis McGee series. I liked it more than the first two books in the series, and about as much as the third. Like the third, A Purple Place for Dying, it's full of McGee's trite, long-winded philosophizing, but does contain some really great descriptions. For instance:""By noon, in a gray February world, we had come down through snow flurries to land at Albany, and had taken off again. When the snow ended the sky was a luminous gray. I looked down at the winter calligraphy of upstate New York, white fields marked off by the black woodlots, an etching without color, superbly restful in contrast to the smoky, guttering, grinding stink of the airplane clattering across the sky like an old commuter bus.""The novel as a whole isn't bad, but it's not great. I still don't see what so many people love about this character and this series....more",Notes are private!,0,1,1,not set,"Mar 31, 2009","Mar 25, 2009",,Mass Market Paperback,view (with text),/book/show/6359153-the-quick-red-fox
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Enforcer,"Morgan, Wesley",,,B001RIPMZW,192        pp,3.18,40,1976,1976,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just finished reading this. I only remember the last 10 pages, so I'll  them.There are so many things I find easier to swallow in movies than I just finished reading this. I only remember the last 10 pages, so I'll  them.There are so many things I find easier to swallow in movies than in books. The Enforcer has never been my favorite Dirty Harry movie (it's a tie between the first two), but it's competent entertainment, and the denouement, in which Inspector Harry ""Dirty Harry"" Callahan and his partner, Inspector Kate Moore, save the mayor of San Francisco from a bunch of militant punks who are holding him hostage on the island of Alcatraz, is as good a way to end the picture as any other.When written in book form, however, its ridiculousness becomes much more apparent. Harry, armed with a six-shot .44 Magnum, and Kate, armed with a service revolver, go up against four men, each of whom is armed with a fully automatic AR-15. This would be fine if some sort of stealth were involved, but Harry stages a frontal assault on the island. He doesn't even have much a plan. According to Wesley Morgan, the credited writer for this novelization, he looked at maps of the island while in the fireboat that dropped him off.Novelizations are a disposable medium, but very often they're not nearly as bad as they could be, and the writers who made a buck writing them gussy up the action so that characters have internal lives and motivations not implicit in the film version. And very often the writers take pains to stage action scenes that actually make more sense than the versions that made it to the screen. Not so with Morgan. He's content to recite the action in roughly the same way a child will who's seen a film and is describing its action verbatim to classmates. Also like a child, Morgan pads his book report. The first page and a half of the last chapter, which immediately follow the scene in which Harry finds out where the mayor is being held, grind the action to a screeching halt with a brief history of Alcatraz island. Did you know that the Spanish discovered the island in 1775, and named it Isla de los Alcatraces, which means ""Island of the Pelicans""? Or that in the '70s, Indian activists occupied the island? Yeah, so did I. I took the tour when I was in San Francisco. Now stop wasting my time and get to the scene where Dirty Harry blows up the last bad guy with a LAW rocket....more",Notes are private!,0,2,1,not set,"Mar 20, 2009","Mar 20, 2009",,Mass Market Paperback,view (with text),/book/show/3157163-the-enforcer
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Like an Angel,"Millar, Margaret",0930330048,9780930330040,0930330048,280        pp,3.93,215,1962,"Jan 02, 1982",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I tend not to read too many mysteries. Too often I find the plot and characters merely window dressing, and the central driving force of the plot a myI tend not to read too many mysteries. Too often I find the plot and characters merely window dressing, and the central driving force of the plot a mystery or ""puzzle"" that is largely an intellectual exercise for the reader. I prefer crime fiction in which there is no real mystery, and instead of being a puzzle to be solved, the plot is a labyrinth in which characters struggle to reach the end.Margaret Millar's How Like an Angel was a great reminder that any genre can be good when it is done well. Nearly every page of this book presents questions that the reader can't help but try to answer, but the characters, writing style, and story were all still immensely satisfying. Also, the way the mystery unravels was especially well done, I thought. There is no single ""a-ha"" moment in which a detective reveals the killer. Rather, the solution to the mystery unfolds in a natural, satisfying fashion. Depending on the reader, the solution might present itself on the first page of the last chapter or the last page of the last chapter (assuming they haven't worked it out sooner).Millar is a great mystery writer. This is the first of her novels I've read, but it probably won't be the last....more",Notes are private!,0,2,1,not set,"Mar 19, 2009","Mar 16, 2009",,Mass Market Paperback,view (with text),/book/show/6341763-how-like-an-angel
