,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Claudia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come tigri nella neve,"Kim, Juhea*",8842934577,9788842934578,8842934577,368        pp,4.00,"14,212","Dec 07, 2021","Sep 13, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Tutti sognano, ma solo alcuni sono sognatori. I non sognatori, di gran lunga più numerosi, sono coloro che vedono il mondo così com'è. Poi ci sono i ""Tutti sognano, ma solo alcuni sono sognatori. I non sognatori, di gran lunga più numerosi, sono coloro che vedono il mondo così com'è. Poi ci sono i pochissimi sognatori, che vedono il mondo così come loro sono. La luna, il fiume, la stazione dei treni, il suono della pioggia, persino qualcosa di banale come una zuppa diventa altro. Il mondo sembra un dipinto a olio più che una fotografia, e i sognatori vedono sempre i colori nascosti dove gli altri vedono solo la sfumatura principale. I non sognatori guardano attraverso lenti, i sognatori attraverso un prisma.""In Corea, a Pyongyang, Jade a dieci anni viene venduta dalla madre a una casa di cortigiane, diretta dalla proprietaria Silver. Lì conosce le sue figlie Luna e Lotus, a cui si lega moltissimo. Tutte e tre si trasferiscono a Seul dalla zia Dani, che insegna loro tutte le arti che le cortigiane devono padroneggiare. Proprio a Seul incontra Jung-ho, orfano e capo di una banda di ragazzini che sopravvivono rubando ed elemosinando. Tra i due nasce un'amicizia molto forte e profonda che li vedrà sempre legati: Jung-ho sarà sempre pronto ad aiutare Jade in qualsiasi momento della sua vita e dal canto suo lei lo vedrà sempre come l'uomo più coraggioso e buono al mondo. Entrambi vivranno le loro vite con gioie, dolori e fatiche, queste ultime soprattutto durante la lotta per l'indipendenza della Corea, ma sapranno di poter sempre contare l'uno sull'altra. Proprio prima che Jung-ho parta per una missione speciale a Shanghai, lui e Jade hanno un forte litigio e per quasi cinque anni non si vedranno, ma alla fine si ritroveranno, perché sono legati da inyeon: ""la sua anima si era aggrappata a me con un filo [...] e talvolta le persone rimarranno attaccate a te per sempre, contro ogni probabilità.""È difficile riassumere in poche righe un libro così denso di personaggi e trame. Tra i molti, oltre al rapporto tra Jade e Jung-ho, mi ha colpito particolarmente l'amicizia tra Jade e Lotus, che fin da bambine creano un legame unico e speciale, che si affievolisce negli anni dell'età adulta, ma si ritrova, quando Lotus viene liberata. Seguiamo le vicende dei due protagonisti fin da bambini con le loro varie evoluzioni: Jung-ho da orfano a capo di una banda, poi seguace e braccio destro del comunista Myung-bo, Jade ha saputo reinventarsi da povera a cortigiana, ad attrice, poi a maestra di danza, sempre comunque legati. La scrittura coinvolgente e scorrevole fa restare incollati alle pagine e suscita un mix di emozioni, quindi davvero super consigliato. È il primo di libro di Juhea Kim, un esordio davvero ottimo, non vedo l'ora di leggere altre sue produzioni.""La vita si può sopportare solo perché il tempo ti fa dimenticare. Ma vale la pena di essere vissuta perché l'amore, invece, ti fa ricordare.""...more",Notes are private!,0,3,1,"Oct 19, 2023",Nov 2023,"Aug 04, 2023",,Paperback,view (with text),/book/show/62562869-come-tigri-nella-neve
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mosca più balena,"Parrella, Valeria",8875214603,9788875214609,8875214603,119        pp,3.61,278,2003,Nov 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2023",,Paperback,view,/book/show/18005144-mosca-pi-balena
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maud Martha,"Brooks, Gwendolyn",8894814866,9788894814866,B0BT4V622G,120        pp,4.13,"2,953",1953,"Feb 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2023",,Kindle Edition,view,/book/show/95587697-maud-martha
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inferiori,"Saini, Angela*",8869055663,9788869055669,8869055663,314        pp,4.06,"8,703","May 30, 2017","Oct 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2023",,Hardcover,view,/book/show/48580931-inferiori
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amatissime,"Caminito, Giulia",8860046610,9788860046611,,128        pp,3.99,144,unknown,Oct 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2023",,Paperback,view,/book/show/63253778-amatissime
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il filo della tua storia,"Erlick, Nikki",8830461113,,B0BV6XSJPG,400        pp,4.00,"196,168","Jun 28, 2022","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2023",,Kindle Edition,view,/book/show/119171908-il-filo-della-tua-storia
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,E così vuoi parlare di razza?,"Oluo, Ijeoma",8831498819,9788831498814,8831498819,266        pp,4.50,"104,733","Jan 16, 2018","Mar 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2023",,Paperback,view,/book/show/123197771-e-cos-vuoi-parlare-di-razza
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Balena,"Muscatelli, Giulia",8874529937,9788874529933,8874529937,170        pp,3.86,199,"Oct 21, 2022","Oct 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2023",,Paperback,view,/book/show/63053803-balena
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La rivoluzione secondo Raymundo Mata,"Apostol, Gina*",,9791280084477,B0C8BLWSXF,416        pp,3.69,509,2009,"Jun 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2023",,Paperback,view,/book/show/178779905-la-rivoluzione-secondo-raymundo-mata
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mia,"Ferrara, Antonio",8898947089,9788898947089,8898947089,120        pp,3.61,124,unknown,"Jan 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2023",,Paperback,view,/book/show/29416408-mia
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La linea del colore,"Scego, Igiaba",8858785401,9788858785409,B0844SGQVJ,384        pp,3.78,767,"Feb 12, 2020","Feb 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2023",,Kindle Edition,view,/book/show/51337512-la-linea-del-colore
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Age Pride. Per liberarci dai pregiudizi sull'età,"Ravera, Lidia",8806259415,9788806259419,8806259415,112        pp,3.38,154,"Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2023",,Paperback,view,/book/show/81068213-age-pride-per-liberarci-dai-pregiudizi-sull-et
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'istinto di narrare. Come le storie ci hanno reso umani,"Gottschall, Jonathan",883392467X,9788833924670,883392467X,249        pp,3.70,"6,459","Apr 10, 2012",Apr 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2023",,Hardcover,view,/book/show/22597930-l-istinto-di-narrare-come-le-storie-ci-hanno-reso-umani
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il lato oscuro delle storie: Come lo storytelling cementa le società e talvolta le distrugge,"Gottschall, Jonathan",8833940136,9788833940137,B0B6G8Y6SC,312        pp,3.73,340,"Nov 21, 2021","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2023",,Kindle Edition,view,/book/show/63235093-il-lato-oscuro-delle-storie
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vita immaginaria,"Ginzburg, Natalia",8806205463,9788806205461,8806205463,232        pp,3.99,271,1974,"Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2023",,Paperback,view,/book/show/59039402-vita-immaginaria
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Miracle Morning: trasforma la tua vita un mattino alla volta, prima delle 8:00","Elrod, Hal*",8893191121,9788893191128,8893191121,208        pp,3.91,"76,651",2012,Oct 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2023",,Paperback,view,/book/show/37765596-the-miracle-morning
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acqua di mare,"Simmons, Charles",8817014877,9788817014878,8817014877,159        pp,3.44,"1,089",1998,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2023",,Paperback,view,/book/show/15833125-acqua-di-mare
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Baba,"Maalel, Mohamed",,9791281055155,B0C1T5XMLD,225        pp,4.34,219,unknown,"May 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2023",,Kindle Edition,view,/book/show/126074636-baba
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mamma ho l'ansia: Crescere ragazzi sereni in un mondo sempre più stressato,"Andreoli, Stefania",8858684524,9788858684528,B01EJDAY68,234        pp,4.31,512,unknown,"Apr 28, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Dal conto loro, i ragazzi sentono che i media e la cronaca li descrivono in modi ingiusti e sommari, perlopiù facendo delle generalizzazioni (cosa ch“Dal conto loro, i ragazzi sentono che i media e la cronaca li descrivono in modi ingiusti e sommari, perlopiù facendo delle generalizzazioni (cosa che l’adolescenza non perdona); oltre a sentirsi definire come degli ospiti un po’ indesiderati, devono quindi fare i conti con il fatto che, nonostante di loro parliamo male e a volte pensiamo peggio, comportandoci di conseguenza, loro debbano comunque miracolosamente diventare delle belle persone, degli adulti risolti, sani e responsabili; il tutto mentre sono alle prese con gli ormoni, i compiti evolutivi tipici di questa fase della vita, i primi amori, l’uccisione (simbolica) dei genitori e del loro figlio bambino e con il fatto che mai come in questa fase evolutiva staranno bene e allo stesso tempo male in un modo che mi spingo a definire archetipo, ovvero esemplare di tutte le situazioni in cui staranno sia bene sia male durante il resto della loro vita.”Andreoli ci spiega cosa significa avere ansia ed attacchi di panico negli adolescenti: la prima , in particolare: “ha una funzione molto precisa: porta un messaggio personale, rivolto proprio a noi” ed arriva proprio quando “le difese e l’attivazione emotiva e cognitiva sono basse”. Emozioni e sentimenti che sono stati accantonati in un angolo, perché non ancora pronti per essere affrontati, di colpo chiedono di essere considerati con urgenza, inviando come messaggeri prima l’ansia e in caso non fosse sufficiente anche il panico. Grazie a molti esempi diversi tratti dalla sua esperienza e dai colloqui avuti nella stanza delle parole, ci è chiaro che l’ansia ed il panico sono dovuti a questa nuova condizione di benessere in famiglia, in cui si esaltano i sentimenti e le emozioni positive e si evitano a tutti i costi conflitti e litigi: “questa operazione di evitamento della frustrazione che crediamo di fare per il loro bene in realtà la compiamo per noi stessi (per essere migliori dei nostri genitori)”. Abbiamo millantato loro infinite possibilità, tra cui quella di poter diventare chiunque avrebbero voluto, ma questo è vero per pochi, tutti gli altri hanno si accorti ben presto che non era vero. In quest’ottica, l’ansia ha sostituito il conflitto e per questo deve essere accolta benevolmente dai genitori: “se avete un figlio che soffre di ansia e attacchi di panico, sta succedendo qualcosa. Significa che è vivo e che, quando guarirà, potrà farlo ancora meglio.”Andreoli ci aiuta a definire delle strategie per aiutare gli adolescenti nella prevenzione dell’arrivo di questi disturbi: “stare con la persona che siamo, con il tempo che abbiamo, con il figlio che è nostro figlio. Senza memoria e senza desiderio: senza volere che siamo bravo come la volta precedente o come vorremmo che fosse, per poter tornare a casa e dire che è andato tutto bene.” Nel caso DAG e DAP compaiono, tre sono le azioni da evitare assolutamente: non minimizzare, non spronare e non pensare che passi da sola.Seguo da tempo la dottoressa Andreoli, mi piacciono molto i suoi martedì delle parole su Ig e l’intervento del mercoledì a Catteland su Radio Deejay. Ho preso questo libro, pensando parlasse dell’ansia dei nostri figli in generale e non che avesse il focus sull’adolescenza, ma ho deciso comunque di leggerlo e ho fatto benissimo, perché l’ho trovato molto utile e con ottimi consigli da mettere in pratica.“Insomma, intravedo una bella strada, possibile e soprattutto ampiamente rilassante nel tentativo di diventare genitori sufficientemente buoni di un figlio sufficientemente in gamba, dalla cui riuscita o meno non far dipendere il bilancio della nostra vita. In questo modo restituiremo ai nostri ragazzi l’esperienza di massima saluta psichica umanamente possibile: essere riconosciuti per chi si sentono di essere, davvero.”...more",Notes are private!,0,2,1,"Jul 05, 2023","Jul 16, 2023","Jul 05, 2023",,Kindle Edition,view (with text),/book/show/30323395-mamma-ho-l-ansia
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le grandi dimissioni: Il nuovo rifiuto del lavoro e il tempo di riprenderci la vita,"Coin, Francesca",,,B0C5ZL6HHL,301        pp,4.20,152,"May 30, 2023","May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2023",,Kindle Edition,view,/book/show/159083658-le-grandi-dimissioni
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lettere, 1925-1975","Arendt, Hannah",8824506275,9788824506274,8824506275,292        pp,3.90,359,1998,"Nov 20, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2023",,Paperback,view,/book/show/12397885-lettere-1925-1975
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anti manuale della bellezza,"Bagnuli, Dalila",8872249929,9788872249925,B0C6X4L1FK,176        pp,4.00,31,unknown,"May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2023",,Paperback,view,/book/show/171651561-anti-manuale-della-bellezza
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un'altra donna,"Guerra, Jennifer*",,9791221206418,,104        pp,3.80,55,unknown,"May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2023",,Paperback,view,/book/show/137964388-un-altra-donna
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il volto del male: Storie di efferati assassini,"Nazzi, Stefano",883572564X,9788835725640,B0C2Y2HWJ9,192        pp,3.93,"1,659",unknown,"May 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2023",,Kindle Edition,view,/book/show/135871465-il-volto-del-male
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angele del focolare: Dove sta di casa la felicità?,"Fiore, Francesca",8858857690,9788858857694,B0C247N33W,205        pp,3.60,25,unknown,"May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Kindle Edition,view,/book/show/128270527-angele-del-focolare
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dove non mi hai portata: Mia madre, un caso di cronaca","Calandrone, Maria Grazia",,,B0BG5YGV2K,256        pp,3.91,"1,629","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Kindle Edition,view,/book/show/62837265-dove-non-mi-hai-portata
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Splendi come vita,"Calandrone, Maria Grazia",8833316580,9788833316581,B08T1SDKMP,224        pp,3.44,645,2021,"Jan 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Kindle Edition,view,/book/show/56882400-splendi-come-vita
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come d'aria,"D'Adamo, Ada",,,B0BS6TS291,145        pp,4.06,"3,952",unknown,"Jan 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Kindle Edition,view,/book/show/123013516-come-d-aria
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elogio della fuga,"Laborit, Henri",8804335475,9788804335474,8804335475,192        pp,4.05,498,1976,"Mar 01, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2023",,Paperback,view,/book/show/9698892-elogio-della-fuga
