,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,britt_brooke's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter in Sokcho,"Dusapin, Elisa Shua",1911547542,9781911547549,1911547542,154        pp,3.57,"20,284","Aug 19, 2016","Feb 20, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Admittedly, I bought this for the gorgeous cover! This debut novel from French Korean Dusapin is a brief translated work depicting Korean life in an oAdmittedly, I bought this for the gorgeous cover! This debut novel from French Korean Dusapin is a brief translated work depicting Korean life in an off-season tourist town. Our unnamed narrator becomes fascinated with a Frenchman staying in the guesthouse she runs. They visit touristy sights together. They’re both artists, though she feels trapped into Korean cultural norms. My favorite scenes were with her fishmonger mother. ...more",Notes are private!,0,2,1,"Feb 08, 2023","Mar 03, 2023","Feb 08, 2023",,Paperback,view (with text),/book/show/52873922-winter-in-sokcho
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sweetness of Water,"Harris, Nathan*",031646127X,9780316461276,031646127X,368        pp,4.16,"51,645","Jun 15, 2021","Jun 15, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This debut was long-listed for 2021 Booker Prize, but I don’t often rely on awards lists. To me, this example of post-emancipation life in Georgia felThis debut was long-listed for 2021 Booker Prize, but I don’t often rely on awards lists. To me, this example of post-emancipation life in Georgia felt uneven in its ideas. It was too focused on the romanticized notion of racial redemption and the virtue of good white people. I wanted further development of freed brothers Prentiss and Landry. Maybe it’s just me. Lately, I’ve realized that war-related historical fiction is not my favorite. I’d rather spend time with a nonfiction account. ...more",Notes are private!,0,5,1,"Feb 07, 2023","Feb 15, 2023","Feb 07, 2023",,Hardcover,view (with text),/book/show/54404602-the-sweetness-of-water
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Momfluenced: Inside the Maddening, Picture-Perfect World of Mommy Influencer Culture","Petersen, Sara*",0807006637,9780807006634,0807006637,320        pp,3.36,"1,815","Apr 25, 2023","Apr 25, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Per social media, the default symbol of a good mom is white/thin/pretty/cis. That combination is not indicative of the majority of American moms, so wPer social media, the default symbol of a good mom is white/thin/pretty/cis. That combination is not indicative of the majority of American moms, so why do we care about these people? I generally don’t; at least not intentionally. Petersen takes a look at this bizarre industry. Smart and snarky. PS. The takedown of Rachel Hollis gave me much pleasure. She’s awful. ...more",Notes are private!,0,4,1,"May 02, 2023","May 05, 2023","Jan 31, 2023",,Hardcover,view (with text),/book/show/61828189-momfluenced
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ringmaster: Vince McMahon and the Unmaking of America,"Riesman, Abraham*",198216946X,9781982169466,,464        pp,3.76,"1,569","Mar 28, 2023","Mar 28, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"From little Vinnie Lupton to “Mr McMahon,” and sadly, from an abused child to an abusive adult. I now know more about professional wrestling than neceFrom little Vinnie Lupton to “Mr McMahon,” and sadly, from an abused child to an abusive adult. I now know more about professional wrestling than necessary, but those were the fascinating bits of this biography. McMahon is manipulative, power hungry, and not a good human. And he’s friends with Donald Trump, so that should tell you something. #RIPOwenHart...more",Notes are private!,0,5,1,"Mar 30, 2023","Mar 31, 2023","Jan 27, 2023",,ebook,view (with text),/book/show/61272274-ringmaster
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Waco: David Koresh, the Branch Davidians, and A Legacy of Rage","Guinn, Jeff",1797152610,9781797152615,,unknown,4.07,"2,229","Jan 24, 2023","Jan 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Branch Davidians, a Seventh Day Adventist offshoot cult stockpiled an arsenal in preparation for a supposed doomsday. The US government caught winThe Branch Davidians, a Seventh Day Adventist offshoot cult stockpiled an arsenal in preparation for a supposed doomsday. The US government caught wind. Y’all know the rest. Twelve year old me remembers watching this in total befuddlement. I wish I’d known then how much I would come to love studying cults. Not my favorite Guinn, but I blame my lack of interest in David Koresh. ...more",Notes are private!,0,7,1,"Jan 24, 2023","Jan 29, 2023","Jan 24, 2023",,Audiobook,view (with text),/book/show/61271824-waco
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Highly Suspicious and Unfairly Cute,"Hibbert, Talia*",,9780593482346,,336        pp,3.74,"28,910","Jan 03, 2023","Jan 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"YA enemies-to-lovers romance; okay maybe not quite lovers per se, but you get the idea. Celine and Bradley used to be friends but a falling out left tYA enemies-to-lovers romance; okay maybe not quite lovers per se, but you get the idea. Celine and Bradley used to be friends but a falling out left them constantly bickering and competing. A uni scholarship competition brings them back together. This was fine, cute even, but wasn’t quite the read I needed at the moment, so my attention meandered. ...more",Notes are private!,0,1,1,"Jan 24, 2023","Jan 26, 2023","Jan 24, 2023",,ebook,view (with text),/book/show/57370115-highly-suspicious-and-unfairly-cute
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finlay Donovan Is Killing It        (Finlay Donovan, #1)","Cosimano, Elle*",1250241707,9781250241702,1250241707,355        pp,4.02,"163,331","Feb 02, 2021","Feb 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Can we please cease the “First-Name-Last-Name-is-Verbing-Noun” and “The-Adjective-Noun-of-First-Name-Last-Name” freaking book title trend?? Enough is Can we please cease the “First-Name-Last-Name-is-Verbing-Noun” and “The-Adjective-Noun-of-First-Name-Last-Name” freaking book title trend?? Enough is enough. ...more,Notes are private!,0,4,1,"Jan 19, 2023","Jan 21, 2023","Jan 21, 2023",,Hardcover,view (with text),/book/show/53138099-finlay-donovan-is-killing-it
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bind, Torture, Kill: The Inside Story of the Serial Killer Next Door","Wenzl, Roy",0061246506,9780061246500,0061246506,352        pp,4.04,"8,219","Jun 01, 2007","Jun 12, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought I enjoyed sleep. Why do I read this stuff?! Curiosity? Is my brain broken? After reading his daughter’s memoir, it felt natural to read abouI thought I enjoyed sleep. Why do I read this stuff?! Curiosity? Is my brain broken? After reading his daughter’s memoir, it felt natural to read about Dennis Rader’s ultimate takedown. That, of course, includes the painful details of his crimes. I laughed as this book highlighted how truly stupid he was right before being caught, though. Technological advances will get your ass! May he rot in prison until unusually old and decrepit. Death would be a respite. ...more",Notes are private!,0,7,1,"Jan 17, 2023","Jan 19, 2023","Jan 17, 2023",,Hardcover,view (with text),/book/show/1040458.Bind_Torture_Kill
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ways to Make Sunshine        (Ryan Hart, #1)","Watson, Renée",154760056X,9781547600564,154760056X,177        pp,3.97,"4,238","Apr 28, 2020","Apr 28, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Anyone trying to remove this book from school libraries needs a head check. That said, our suburban TN school board will be voting on it soon. Ryan, aAnyone trying to remove this book from school libraries needs a head check. That said, our suburban TN school board will be voting on it soon. Ryan, a fourth grader, experiences some challenging life changes, but learns and grows as a result. Like many kids, she’s inquisitive, headstrong, kind, and sensitive. This is a delightful read I’ll be passing along to my sons. ...more",Notes are private!,0,2,1,"Jan 13, 2023","Jan 19, 2023","Jan 13, 2023",,Hardcover,view (with text),/book/show/51079813-ways-to-make-sunshine
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Serial Killer's Daughter: My Story of Faith, Love, and Overcoming","Rawson, Kerri*",1400201756,9781400201754,1400201756,336        pp,3.46,"11,689","Jan 29, 2019","Jan 29, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"BTK’s daughter Kerri can shout it all she wants, but there’s zero space for the forgiveness of serial killers. This forgiveness thread combined with hBTK’s daughter Kerri can shout it all she wants, but there’s zero space for the forgiveness of serial killers. This forgiveness thread combined with her bizarre compulsion to tell people who her father is was very odd to me, as was her generally nonchalant attitude. Surely all of these things are coping mechanisms. IDK. I don’t envy her experiences. Sadly, not a book I’d recommend, though. ...more",Notes are private!,0,1,1,"Jan 13, 2023","Jan 17, 2023","Jan 13, 2023",,Hardcover,view (with text),/book/show/38915935-a-serial-killer-s-daughter
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quietly Hostile: Essays,"Irby, Samantha*",0593315693,9780593315699,0593315693,290        pp,3.72,"15,503","May 16, 2023","May 16, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This title could easily describe me.,Notes are private!,0,4,1,"May 31, 2023","Jun 05, 2023","Jan 13, 2023",,Paperback,view (with text),/book/show/62052300-quietly-hostile
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in the Time of Serial Killers,"Thompson, Alicia",0593438663,9780593438664,,336        pp,3.33,"47,150","Aug 16, 2022","Aug 16, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A romance starring a true crime obsessed leading lady? I mean, this is just accurate. Have you met women? Why do we want to learn about this fucked upA romance starring a true crime obsessed leading lady? I mean, this is just accurate. Have you met women? Why do we want to learn about this fucked up stuff? Anyway, suspicious of her late father’s hot teacher guy neighbor, Phoebe almost blows her chance, but with time comes connection. Good banter, some open-door steam, plus a little Capote and Helter Skelter - what’s not to enjoy?! ...more",Notes are private!,0,5,1,"Jan 11, 2023","Jan 12, 2023","Jan 11, 2023",,ebook,view (with text),/book/show/59722215-love-in-the-time-of-serial-killers
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wonders of Walt Disney World: Your Guidebook for Uncovering Secrets, Stories & Magic","Goldberg, Aaron H.*",,,B07984ZLHN,272        pp,3.79,131,unknown,"Jan 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Super helpful guide through each Walt Disney World park, pointing out lesser known tidbits, history, Hidden Mickeys, and other general tips for navigaSuper helpful guide through each Walt Disney World park, pointing out lesser known tidbits, history, Hidden Mickeys, and other general tips for navigating a well-rounded visit. Loved the organization and definitely learned a few things. Jotted several notes for our upcoming trip!...more",Notes are private!,0,1,1,"Jan 09, 2023","Jan 16, 2023","Jan 09, 2023",,Kindle Edition,view (with text),/book/show/38605040-the-wonders-of-walt-disney-world
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Delete That: And Other Failed Attempts to Look Good Online,"Crist, John",059344521X,9780593445211,059344521X,272        pp,4.19,"2,133",unknown,"Oct 18, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I first experienced John Crist (and Trey Kennedy) through their accurate mockery of Nashville Bachelorettes. Look it up!,Notes are private!,0,2,1,"Jan 09, 2023","Jan 11, 2023","Jan 09, 2023",,Hardcover,view (with text),/book/show/60657582-delete-that
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eiger Dreams: Ventures Among Men and Mountains,"Krakauer, Jon*",0385488181,9780385488181,0385488181,186        pp,4.03,"23,415",1990,"May 19, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A collection of magazine pieces and essays about ice climbing, mountaineering, and the people who brave these dangerous adventures. I’ve been meaning A collection of magazine pieces and essays about ice climbing, mountaineering, and the people who brave these dangerous adventures. I’ve been meaning to read this for ages so very much enjoyed dipping in and out of this over the last few weeks. I’m now a Krakauer completist! He’s absolutely one of my favorite nonfiction authors. ...more",Notes are private!,0,1,1,"Jan 08, 2023","Jan 26, 2023","Jan 08, 2023",,Paperback,view (with text),/book/show/1897.Eiger_Dreams
