,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Conor's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
676,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Perceptual Intelligence: The Brain's Secret to Seeing Past Illusion, Misperception, and Self-Deception","Wachler, Brian S. Boxer",160868475X,9781608684755,160868475X,280        pp,3.20,79,unknown,"Oct 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2017",,Paperback,view,/book/show/32073122-perceptual-intelligence
677,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against Democracy,"Brennan, Jason",0691162603,9780691162607,0691162603,304        pp,3.66,"1,015","Sep 06, 2016","Sep 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2017",,Hardcover,view,/book/show/29452500-against-democracy
678,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crisis of the Middle-Class Constitution: Why Economic Inequality Threatens Our Republic,"Sitaraman, Ganesh",0451493915,9780451493910,0451493915,432        pp,4.12,375,"Mar 14, 2017","Mar 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm very glad that this man is an advisor to Senator Warren.Employing a panoramic view of history, Sitaraman analyzes how previous successful states/eI'm very glad that this man is an advisor to Senator Warren.Employing a panoramic view of history, Sitaraman analyzes how previous successful states/empires defined the rights of various classes, and how the American experiment was very much propounded in a land of economic parity, and that the Founders intended/assumed that it would stay that way. Much of the stability required for checks and balances requires a predominant buffer class that can mediate between the rapaciousness of the upper classes and the jealousies of the lower. This sounds all well and good, but it seems that if the importance of a strong middle class were so foregrounded in the minds of the Founders, they would have enshrined it in the text of the Constitution in some way, or would at least have provided for stronger mechanisms for sustaining it. Ultimately, I find Sitaraman's evidence for his central premise wanting. Much of it is presumed (e.g., the Founders were erudite students of political history and must have appreciated the peril of allowing an upper class or lower class predominate), or inferred (e.g. the lack of a class requirement for the House-of-Lords-manque U.S. Senate indicates our refusal to empower the upper classes). Also, for all of his impressive grasp of American political and legal history, Sitaraman's conclusion about the incompatibility between the Founders' vision and class inequality of political power doesn't exactly hold. After all, this current Gilded Age is not the first our country has suffered through, nor is the Constitution so allergic to massive disparities in wealth that it has been sundered while suffering them.I would probably give this 3.5 stars, though. Like I said, the author's grasp of legal and political history, particularly of the American type, is impressive. Plus Sitaraman offers intriguing solutions for ensuring that disfavored classes have a say in governance: lottery elections, tribunates, etc. It is to be expected that the gleam of the Founders' vision is dulled in the light of dimmer days, but these are the books we should be reading to understand how we might solve the problems they neither anticipated nor adequately shielded us from....more",Notes are private!,0,6,1,Nov 2017,"Nov 06, 2017","Nov 01, 2017",,Hardcover,view (with text),/book/show/30780284-the-crisis-of-the-middle-class-constitution
679,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters of Note: Volume 1: An Eclectic Collection of Correspondence Deserving of a Wider Audience,"Usher, Shaun*",,,B00IPYLUO8,625        pp,4.32,"5,903","Oct 24, 2013","May 06, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cute idea--reproducing correspondence between famous people to give insight into their personal lives, or the events of the time--but became a bit tedCute idea--reproducing correspondence between famous people to give insight into their personal lives, or the events of the time--but became a bit tedious after maybe 1/3 of the way through. ...more",Notes are private!,0,7,1,"Oct 27, 2017","Jan 31, 2018","Oct 27, 2017",,Kindle Edition,view (with text),/book/show/22052153-letters-of-note
680,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of the Liberal Class,"Hedges, Chris",1568586442,9781568586441,1568586442,248        pp,4.05,"3,481","Sep 23, 2010","Oct 17, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2017",,Hardcover,view,/book/show/8607391-the-death-of-the-liberal-class
681,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wages of Rebellion: The Moral Imperative of Revolt,"Hedges, Chris",1568589662,9781568589664,1568589662,304        pp,4.22,"1,152","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2017",,Hardcover,view,/book/show/23168271-wages-of-rebellion
682,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Butcher's Crossing,"Williams, John",1590171985,9781590171981,1590171985,274        pp,4.17,"23,545",1960,"Jan 16, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read this for my ""bro"" book club. We typically sit around eating steaks and drinking beers and reading short, masculine, violent, and dark novels (I tRead this for my ""bro"" book club. We typically sit around eating steaks and drinking beers and reading short, masculine, violent, and dark novels (I think our track record is The North Water, Jesus' Son, and The Road). Or at least this is our ambition because we're all effete, urban nebbishes who, when gathered, look like we're hosting the world's most esoteric and tedious podcast, and after about 30-45 minutes we've just devolved into a long pun-off or Scheherazade-esque recounting of the inside jokes of the last decade. Anyway, one of our group read this and sent the word out to the rest. Having read and loved his ""Stoner,"" I was definitely intrigued. Given the description above, the main character is someone we could probably have related to best: over-educated city-types who have no business maintaining an interest in the dirty, gritty exploits that national lore has romanticized. Mr. Andrews hails from Boston, the son of a Unitarian minister and Harvard drop out with somewhat less luck and lucre than the more famous of his counterparts, Mr. Gates and Mr. Zuckerberg. He contracts with a grasping bunch of hardscrabble types and they go off on a wild, ill-fated journey whose consequences are adumbrated but still, difficult to swallow. Williams is an incredible writer--I was half asleep for this and during the ""thirst"" sequence I woke up from my stupor to quench my thirst, the rendering was so exquisite--but I think this paled in comparison to ""Stoner,"" which is really one of the best books I've read in recent years. I do tend to go in for the quiet, interpersonal dramas over the rollicking, butch epics, and this was definitely good, but not really anything I'd recommend except if prompted for the specific genre. Still, it makes me terribly excited for ""Augustus.""...more",Notes are private!,0,7,1,Dec 2017,"Dec 04, 2017","Oct 23, 2017",,Paperback,view (with text),/book/show/457228.Butcher_s_Crossing
683,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Punishing the Poor: The Neoliberal Government of Social Insecurity,"Wacquant, Loïc",082234422X,9780822344223,082234422X,384        pp,4.16,251,"Sep 16, 2004","May 22, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2017",,Paperback,view,/book/show/6504869-punishing-the-poor
684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Men Explain Things to Me,"Solnit, Rebecca",1608463869,9781608463862,1608463869,130        pp,3.84,"78,347","Apr 14, 2014","May 20, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2017",,Paperback,view,/book/show/18528190-men-explain-things-to-me
685,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Are Here: NYC: Mapping the Soul of the City,"Harmon, Katharine",1616895268,9781616895266,1616895268,192        pp,3.98,41,unknown,"Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2017",,Paperback,view,/book/show/28634061-you-are-here
