,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aušra Strazdaitė-Ziberkienė's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vytauto Lietuva: Istorinis pasakojimas,"Kraszewski, Józef Ignacy",5420009781,9785420009789,5420009781,253        pp,0.00,0,unknown,1994,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2023",,Unknown Binding,view,/book/show/4581637-vytauto-lietuva
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Panelės Benson vabalas,"Joyce, Rachel",,9786094873492,,360        pp,4.09,"48,797","Jul 23, 2020","Jan 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Hardcover,view,/book/show/77143725-panel-s-benson-vabalas
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Book Of Luminous Things: An International Anthology of Poetry,"Miłosz, Czesław",0156005743,9780156005746,0156005743,352        pp,4.19,"2,789","Mar 01, 2009","Apr 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Paperback,view,/book/show/145666.A_Book_Of_Luminous_Things
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dienų vaikai,"Galeano, Eduardo",,,,unknown,4.17,"3,814","Apr 03, 2012",2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Neįtikėtina, ironiška, liūdna. Labai rekomenduoju! Teko labai smarkiai pagalvoti kokią vietą mano gyvenime užima Pietų Amerika ir ką, be Garsia MarkesNeįtikėtina, ironiška, liūdna. Labai rekomenduoju! Teko labai smarkiai pagalvoti kokią vietą mano gyvenime užima Pietų Amerika ir ką, be Garsia Markeso, Fridos Kahlo, vergės Izauros ir raros knygos žinau. ...more",Notes are private!,0,5,1,"Aug 15, 2023","Aug 19, 2023","Feb 26, 2023",,,view (with text),/book/show/60860221-dien-vaikai
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ši diena istorijoje,"Snow, Dan",,9786094664243,,584        pp,3.77,428,"Nov 14, 2018",Aug 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Hardcover,view,/book/show/52677318-i-diena-istorijoje
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Princas ir elgeta,"Twain, Mark",,,,303        pp,3.87,"119,376",1881,1979,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 25, 2023",,Hardcover,view,/book/show/22731778-princas-ir-elgeta
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stefania Jabłońska: moteris dviejų amžių sandūroje - gyvenimo ir kūrybos apžvalga,"Bankauskaitė, Gabija",,9786090704936,,245        pp,0.00,0,unknown,2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Paperback,view,/book/show/123009111-stefania-jab-o-ska
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tai ne mano dangus,"Vince, Laima",,9786090134351,,544        pp,4.41,143,"Jul 09, 2012","Sep 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Hardcover,view,/book/show/43788182-tai-ne-mano-dangus
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nesuskambėjęs pragaras,"Mitkevičius, Mozė",,9786090143315,,304        pp,4.93,14,"Nov 17, 2020","Nov 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2023",,Paperback,view,/book/show/56311535-nesuskamb-j-s-pragaras
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kalavijo sutemos,"Скирюк, Дмитрий",9955100982,,,320        pp,3.77,13,"Jan 01, 2004",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2023",,Paperback,view,/book/show/18807626-kalavijo-sutemos
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If Only They Could Talk        (All Creatures Great and Small, #1)","Herriot, James",0330237837,9780330237833,B001QWN5H6,206        pp,4.33,"7,602",1970,"Nov 09, 1973",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2023",,Paperback,view,/book/show/1038979.If_Only_They_Could_Talk
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neplanuotas gyvenimas: Šeima sovietmečio Lietuvoje,"Leinartė, Dalia",,9786098120899,,296        pp,4.19,145,unknown,2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2023",,Paperback,view,/book/show/63340368-neplanuotas-gyvenimas
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leonidas Donskis: Man skauda. Vėlyvoji publicistika,"Garbaravičienė, Birutė",,9786094667084,,376        pp,4.62,112,unknown,Oct 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2023",,Hardcover,view,/book/show/63834301-leonidas-donskis
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Famine: Stalin's War on Ukraine,"Applebaum, Anne",0771009305,9780771009303,0771009305,384        pp,4.39,"7,568","Sep 07, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2023",,Hardcover,view,/book/show/33864676-red-famine
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naktys karališkiuose,"Dovydėnas, Liudas",5790006132,9785790006135,5790006132,115        pp,2.43,7,unknown,1992,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Laikas nuraibuliavo it tekanti pievų upė, nutvieskė akimirkos spalvotais balandžiais."" ...""Buvau aną vakarą prie Atlanto vandenyno vienui vienas, jei""Laikas nuraibuliavo it tekanti pievų upė, nutvieskė akimirkos spalvotais balandžiais."" ...""Buvau aną vakarą prie Atlanto vandenyno vienui vienas, jei neminėsime amžino vandenų ošimo. Ir ėmė aidėti dalgių plakimas.... iš kažin kur kilo anas pažįstamas tik, tik, tik, ak, tak, tikk... ""Vaiko akimis ir esamuoju laiku pasakojama istorija - apie Lietuvos pievas, upes, kaimo kasdienybę, atsitikimus. Regis niekas nevyksta - tiek daug neskubėjimo, gaivaus oro, laisvės. Toli ir plačiai matosi - besiilsint tarp darbų vyrai pasakoja ir apie tarnybą caro kariuomenėje Kaukaze ir gyvenimą Kinijoje. Ir gera. Ir žmonės geri, supratingi, atjautūs. Ir kalba graži, tiesiog saldu burnoje beskaitant...Gal todėl, kad išeivis, o gal tiesiog pasisekė man su knyga, o gal - L. Dovydėnui su charakteriu, kad jokios neteisybės ar kaimo vaiko vargo, kurių baidžiausi nuo mokyklos skaitytų knygų apie Lietuvos kaimą, čia nėra. Ir gan įprasto šiuolaikinei literatūrai įmanomai blogiausio skriausto vaiko nėra. Tad skaitysiu L. Dovydėno dar. ...more",Notes are private!,0,0,1,"Feb 22, 2023","Feb 26, 2023","Feb 22, 2023",,Hardcover,view (with text),/book/show/15685496-naktys-karali-kiuose
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vežėjo Šeitročeko keliai,"Čtvrtek, Václav",,,,136        pp,4.21,19,1977,1983,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2023",,Paperback,view,/book/show/38224268-ve-jo-eitro-eko-keliai
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mes-Mend, arba jankiai Petrograde","Shaginyan, Marietta",,,,375        pp,3.60,47,1924,1958,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Atsitiktinai skaityta vaikystėje ir visiškai pamiršta. Prisiminiau pamačius tarp parduodamų. Tragiško nerealumo knyga. Rimtai. Netikit? Pažiūrėkit ką Atsitiktinai skaityta vaikystėje ir visiškai pamiršta. Prisiminiau pamačius tarp parduodamų. Tragiško nerealumo knyga. Rimtai. Netikit? Pažiūrėkit ką ši autorė dar yra parašius!...more,Notes are private!,0,1,1,not set,not set,"Feb 20, 2023",,Hardcover,view (with text),/book/show/18870895-mes-mend-arba-jankiai-petrograde
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Barbarų Europa,"Modzelewski, Karol",,,,440        pp,3.70,67,2004,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2023",,Hardcover,view,/book/show/26089483-barbar-europa
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Debesis ant žolės. Lietuvių novelės antologija 1994-2014,"Granauskas, Romualdas",,9789986398011,,352        pp,3.50,6,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2023",,Hardcover,view,/book/show/23390798-debesis-ant-ol-s-lietuvi-novel-s-antologija-1994-2014
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anarchizmas ir kitos esė,"Goldman, Emma",,9786094271236,,190        pp,4.05,"6,566",1910,2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2023",,Paperback,view,/book/show/19005398-anarchizmas-ir-kitos-es
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don Kichotas,"Cervantes Saavedra, Miguel de",,9786090118641,6090118648,528        pp,3.90,"270,672",1605,Jun 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2023",,Paperback,view,/book/show/25683633-don-kichotas
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sužeistas vėjas,"Vėlius, Norbertas",,,,229        pp,3.89,45,"Jan 01, 1987",1987,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2023,"Mar 04, 2023","Feb 19, 2023",,Hardcover,view,/book/show/18880423-su-eistas-v-jas
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iš gyvenimo vėlių bei velnių,"Basanavičius, Jonas",,,,unknown,5.00,2,unknown,1903,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2023",,,view,/book/show/44154302-i-gyvenimo-v-li-bei-velni
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lituanistinė ir politinė publicistika,"Miłosz, Oskar Władysław de Lubi",,,,unknown,5.00,1,"Jan 01, 2013",2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/21461202-lituanistin-ir-politin-publicistika
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doriano Grėjaus portretas,"Wilde, Oscar",9955080809,9789955080800,B004ZKOHEG,336        pp,4.12,"1,534,812",Jun 1890,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/16122251-doriano-gr-jaus-portretas
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vilnius ir jo apylinkės,"Juskevicius, A.",,,,295        pp,0.00,0,unknown,1940,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,,view,/book/show/59927211-vilnius-ir-jo-apylink-s
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Šagrenės oda,"Balzac, Honoré de",6094031873,9786094031878,6094031873,448        pp,3.72,"9,721",Aug 1831,2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 18, 2023",,Paperback,view,/book/show/25908394-agren-s-oda
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niekurniekada,"Gaiman, Neil*",,9789955754497,,336        pp,4.17,"529,979","Sep 16, 1996",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/34392639-niekurniekada
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angelų imperija        (Cycle des anges, #2)","Werber, Bernard",9986166594,9789986166597,9986166594,396        pp,4.10,"7,032",2000,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/25773399-angel-imperija
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tanatonautai,"Werber, Bernard",,,,520        pp,4.05,"7,857",1994,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 18, 2023",,Paperback,view,/book/show/23629825-tanatonautai
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Projektas „Sveika, Marija“","Weir, Andy*",,9786094275197,,536        pp,4.51,"565,597","May 04, 2021",2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/61133677-projektas-sveika-marija
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lenkų novelės,"Kalėda, Algis",,,,388        pp,2.00,2,unknown,1989,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/34381850-lenk-novel-s
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lenkų tautos ir lenkų piligrimystės knygos,"Mickiewicz, Adam",,9789955844037,,128        pp,2.61,124,1832,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/50512946-lenk-tautos-ir-lenk-piligrimyst-s-knygos
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Žaidžiame klases,"Cortázar, Julio",9955241616,9789955241614,,591        pp,4.21,"42,792",1963,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/18394564-aid-iame-klases
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lonely City: Adventures in the Art of Being Alone,"Laing, Olivia*",1250039576,9781250039576,1250039576,336        pp,3.92,"28,458","Mar 01, 2016","Mar 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2023",,Hardcover,view,/book/show/25667449-the-lonely-city
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinzonas Kruzas,"Defoe, Daniel",5899426071,,,206        pp,3.68,"304,631","Apr 25, 1719",1991,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 17, 2023",,Paperback,view,/book/show/23550921-robinzonas-kruzas
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meksikos trilogija,"Herrera, Yuri",,9786098306385,,256        pp,3.91,200,unknown,2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2023",,Paperback,view,/book/show/117219150-meksikos-trilogija
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vabalas skrenda temstant,"Gripe, Maria",,9786094413551,,360        pp,3.96,"4,868","Jan 01, 1978",Apr 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2023",,Hardcover,view,/book/show/29511816-vabalas-skrenda-temstant
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kerė        (Siaubų skrynelė, #1)","King, Stephen*",,,,254        pp,4.09,54,unknown,1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Feb 16, 2023",,Paperback,view,/book/show/52936709-ker
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laimingiausias žmogus Žemėje: Aušvicą išgyvenusio šimtamečio atsiminimai,"Jaku, Eddie",,9786094794186,,192        pp,4.62,"79,437","Jul 28, 2020","Apr 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Hardcover,view,/book/show/57762996-laimingiausias-mogus-em-je
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"„Kovok!"" Kazys Škirpa ir Lietuvos likimas Antrajame pasauliniame kare","Jazavita, Simonas",,9785420018569,,312        pp,4.67,3,unknown,2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Paperback,view,/book/show/117259129-kovok-kazys-kirpa-ir-lietuvos-likimas-antrajame-pasauliniame-kare
