,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kevidently's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misery,"King, Stephen*",,,,310        pp,4.21,"698,207","Jun 08, 1987","Jun 08, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Of course I read it again. It's one of my favorite books of all time.Every time I come back to Misery, I'm reminded of all the amazing stuff Stephen KOf course I read it again. It's one of my favorite books of all time.Every time I come back to Misery, I'm reminded of all the amazing stuff Stephen King has to say about art, popular and otherwise, and its power to move you and involve you. The novel has a lot of gruesome things to say about the nature of fandom, stuff that seems even truer today. What we ask of creators, what we demand of them, and how we react when they do stuff they don't like. I remember people being furious at King for daring to write Gerald's Game and Dolores Claiborne, because they weren't what fans wanted. (Specifically, I remember someone at the bookstore telling me confidently that they were written by his wife.) Or the end of the Dark Tower series. Or any number of things Stephen King did that his fans didn't like.But it's not just fandom that Annie Wilkes represents. She is also the driving force behind creativity. Paul Sheldon's realization that he's playing Scheherazade to himself, in addition to Annie, is the key to the whole novel. Later on, in On Writing, King says that life isn't a support system for writing; it's the other way around. It's not that I disagree with that. It's that sometimes it has to be. Sometimes all you've got to live for is the work you're making real, and sometimes that's enough. What I know is this: I first read Misery in 1990, and I've read it maybe a dozen times since. Its power has never diminished. I'll pick this up in a couple years and love it all over again. And that's also the power of writing....more",Notes are private!,0,5,1,"May 17, 2021","May 20, 2021","Jun 29, 2014",,Hardcover,view (with text),/book/show/534679.Misery
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buffalo Hunter,"Straub, Peter",,,,155        pp,3.36,139,2012,2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 30, 2012",,Paperback,view,/book/show/13576103-the-buffalo-hunter
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Restaurant at the End of the Universe        (The Hitchhiker's Guide to the Galaxy, #2)","Adams, Douglas",,,,250        pp,4.21,"287,604","Oct 12, 1980","Apr 26, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 26, 2012",,Paperback,view,/book/show/8695.The_Restaurant_at_the_End_of_the_Universe
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hitchhiker’s Guide to the Galaxy        (Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",,,,216        pp,4.23,"1,840,895","Oct 12, 1979",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jul 20, 2012",,Mass Market Paperback,view,/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Given Day        (Coughlin #1),"Lehane, Dennis*",0688163181,9780688163181,0688163181,704        pp,4.06,"26,614","Sep 23, 2008","Sep 23, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jul 17, 2012",,Hardcover,view,/book/show/2830067-the-given-day
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cujo,"King, Stephen*",0670451932,9780670451937,0670451932,319        pp,3.78,"285,411",1981,"Sep 08, 1981",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2018,Apr 2018,"Jul 09, 2012",,Hardcover,view,/book/show/233666.Cujo
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In One Person,"Irving, John*",1451664125,9781451664126,1451664125,425        pp,3.70,"26,812","May 08, 2012","May 08, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 2018,"Jul 09, 2012",,Hardcover,view,/book/show/12758317-in-one-person
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Halloween Tree,"Bradbury, Ray",0375803017,9780375803017,0375803017,145        pp,3.78,"31,879",1972,"Jan 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Paperback,view,/book/show/761381.The_Halloween_Tree
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,546,639","Feb 25, 1937",2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Paperback,view,/book/show/890.Of_Mice_and_Men
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hide and Seek,"Ketchum, Jack",1587670046,9781587670046,1587670046,192        pp,3.40,"2,586",1980,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/179740.Hide_and_Seek
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wind Through the Keyhole        (The Dark Tower, #4.5)","King, Stephen*",,,,322        pp,4.14,"83,514","Feb 21, 2012","Apr 24, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2023","Aug 27, 2023","Jul 05, 2012",,Kindle Edition,view,/book/show/12341557-the-wind-through-the-keyhole
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Professional        (Spenser, #37)","Parker, Robert B.",0399155945,9780399155949,0399155945,289        pp,3.92,"7,335",2009,"Oct 05, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/6318241-the-professional
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fourth Hand,"Irving, John*",0345463153,9780345463159,0345463153,368        pp,3.33,"30,505","Jul 03, 2001","Apr 29, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think the standard understanding of John Irving’s “best run” is between 1978 and 1998 - between The World According to Garp and A Widow for One YearI think the standard understanding of John Irving’s “best run” is between 1978 and 1998 - between The World According to Garp and A Widow for One Year. Of course this both discounts 1994’s A Son of the Circus (an ambitious misfire) and his stellar latter-day work (Until I Find You, Last Night in Twisted River, and In One Person). In between those run of great novels is the short The Fourth Hand, a book that’s very good, but stops short of great.Irving works in layered tragicomedy. Good people often die in his books, or are horribly maimed, but there’s often enough good humor to buoy some of the darkness. The Fourth Hand is trying to be fully comic - despite the dismemberment hinted at by the title - as sort of a commentary on rubbernecking culture and 24-hour news disaster porn. It’s actually written into the text: our main character, Patrick Wallingford, is an anchor on a disaster porn network. He’s not particularly smart and his best asset is that he’s handsome. He’s also kind of a philanderer in part because of his handsomeness. This gets him both into and out of trouble, but because this is trying to be a comedy, those outcomes seem more random than anything.2/3 into the book, the characters seem to wake up to the fact that they’re in a John Irving novel and the tone shifts. This could have been intentional on Irving’s part. The newfound pathos in the shallow characters, especially Wallingford ... well, it’s not exactly unearned but it’s not exactly earned, either.But if course, most lesser Irving is still good Irving. In the book’s best moments - and there are fantastic moments - The Fourth Hand can stand with Irving’s greats. As a whole, though, like with Irving’s semi-sympathetic main character, there’s just something missing....more",Notes are private!,0,1,1,"May 03, 2019","May 11, 2019","Jul 05, 2012",,Mass Market Paperback,view (with text),/book/show/4656.The_Fourth_Hand
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Juliet, Naked","Hornby, Nick",1594488878,9781594488870,1594488878,406        pp,3.50,"45,409",2009,"Sep 29, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/6224826-juliet-naked
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Archie: A Celebration of America's Favorite Teenagers,"Yoe, Craig",1600107540,9781600107542,1600107540,224        pp,4.05,38,"Nov 22, 2010","May 03, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/8005311-archie
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stay Close,"Coben, Harlan*",0525952276,9780525952275,0525952276,387        pp,3.90,"55,284","Mar 20, 2012","Mar 20, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/11737271-stay-close
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Just a Geek: Unflinchingly Honest Tales of the Search for Life, Love, and Fulfillment Beyond the Starship Enterprise","Wheaton, Wil*",059600768X,9780596007683,059600768X,267        pp,3.82,"9,638","Jun 22, 2004","Jun 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/65692.Just_a_Geek
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I, Fatty","Stahl, Jerry",1582345821,9781582345826,1582345821,280        pp,3.89,"1,228","Jul 23, 2004","Jul 05, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jul 05, 2012",,Paperback,view,/book/show/95376.I_Fatty
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,591","Feb 11, 2003","Feb 11, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Audio Cassette,view,/book/show/21996.The_Devil_in_the_White_City
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sixkill        (Spenser, #39)","Parker, Robert B.",0399157263,9780399157264,0399157263,293        pp,4.04,"10,847","May 03, 2011","May 03, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/8806424-sixkill
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ready Player One        (Ready Player One, #1)","Cline, Ernest*",030788743X,9780307887436,030788743X,374        pp,4.23,"1,167,592","Aug 16, 2011","Aug 16, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/9969571-ready-player-one
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mockingjay        (The Hunger Games, #3)","Collins, Suzanne",0439023513,9780439023511,0439023513,390        pp,4.09,"3,226,597","Aug 24, 2010","Aug 24, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/7260188-mockingjay
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catching Fire        (The Hunger Games, #2)","Collins, Suzanne",0439023491,9780439023498,0439023491,391        pp,4.33,"3,679,433","Sep 01, 2009","Sep 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/6148028-catching-fire
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,666,489","Sep 14, 2008","Oct 14, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2012",,Hardcover,view,/book/show/2767052-the-hunger-games
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shining,"King, Stephen*",0045113963,9780045113965,,464        pp,4.27,"1,488,745","Jan 28, 1977",1978,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can’t be objective about The Shining. It’s my third-favorite Stephen King novel (after It and Misery), which means it’s among my favorite novels of I can’t be objective about The Shining. It’s my third-favorite Stephen King novel (after It and Misery), which means it’s among my favorite novels of all time. It’s at once grand and claustrophobic, terrifying and affirming, an utterly perfect example of the gothic novel while also restructuring the tropes and creating something wholly new. It’s an American masterpiece.I’ve been ing and discussing this book since I was 15 years old. I bought my first copy at Infinity Books in Quincy. I remember sitting out on our tiny second-floor porch. It was autumn. And I devoured this novel. I couldn’t seem to read it fast enough. It was set in the 70s, which seemed old to me then in 1990, but now feels oddly contemporary, despite the lack of cell phones and the internet (and the wildly outdated smoking section on airplanes). What’s interesting is how King is cutting through the morass of toxic masculinity this early in his writing. In the 90s, he did a quadrilogy of sorts of novels highlighting female strength and resourcefulness: Gerald’s Game, Dolores Claiborne, Rose Madder, and The Girl Who Loved Tom Gordon. Those books were seen as a departure for him, but The Shining presaged all that. Our main adult character, Jack Torrance, is a weak man whose concerns about his self-worth and self-image are constantly undercut by his twin addictions of alcohol and temper. King is very clear to show that there’s a cycle of abuse here (which carries through to Doctor Sleep), but also that Jack refuses to take responsibility for himself, thus signaling his own destruction. Wendy Torrance isn’t necessarily the powerhouse that, say, Dolores Claiborne is, but she has plenty of strength if her own. This situation defines her as a wife and mother, but her character has these deep pools of strength within her that she can call on when necessary. I do wish we knew more of her internal life - she reacts more than acts - but she’s not the milksop some make her out to be. Similar stuff can be said about Dick Hallorann, who some have slotted into the “magical negro” trope. He’s anything but that. He’s a real person with a real life, who feels a connection to Danny because of the psychic gift they share. There’s some jive patios but that’s not the whole of his character. Oddly enough, I liken him to Sue Snell in Carrie. She had a connection of Carrie White, and felt White die at the end of the book. I think Hallorann has a similar, deeper connection to Danny. He’s not a black man saving a white family; he’s a psychic whose connection to another psychic MAKES him family.King has dipped into the well of esper powers so often at this point (including in this year’s The Institute) that you might be forgiven for being a little blasé about Danny Torrence’s powers here. But there’s such a sense of discovery about the shining itself, a newness and freshness that a career of exploring psi phenomena can’t dilute. Plus, it’s all mixed in with ghosts, and those ghosts are scary as hell.And that’s partially what it all comes down to: this book is scary. The tension just keeps ratcheting up tighter and tighter until it almost can’t support it ... then it ratchets up some more. Because the book CAN support it. Because here King is writing at the peak of his storytelling powers and he is doing it with the confidence of someone who knows it. This is a near-perfect novel....more",Notes are private!,0,3,1,"Oct 15, 2019","Oct 20, 2019","Jul 05, 2012",,Paperback,view (with text),/book/show/1429235.The_Shining
