,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erik's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lonely Crowd: A Study of the Changing American Character,"Riesman, David",0300088655,9780300088656,0300088655,307        pp,3.80,550,1950,"Mar 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Could barely get through it. Recommendation: find a summary.,Notes are private!,0,0,1,"Feb 20, 2016","Mar 16, 2016","Feb 09, 2016",,Paperback,view (with text),/book/show/90697.The_Lonely_Crowd
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sellout,"Beatty, Paul",0374260508,9780374260507,0374260508,289        pp,3.75,"68,720","Mar 03, 2015",2015,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***2.5 stars***,Notes are private!,0,0,1,"Feb 25, 2017","Mar 02, 2017","Jan 31, 2016",,Hardcover,view (with text),/book/show/22237161-the-sellout
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality","Greene, Brian",0965900584,9780965900584,0965900584,569        pp,4.13,"38,602","Feb 10, 2004",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2016",,Paperback,view,/book/show/22435.The_Fabric_of_the_Cosmos
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Europe Central,"Vollmann, William T.",0143036599,9780143036593,0143036599,811        pp,3.96,"2,904",2005,"Nov 14, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2015","Dec 26, 2015","Nov 25, 2015",,Paperback,view,/book/show/12398.Europe_Central
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Metamorphosis and Other Stories,"Kafka, Franz",0141197560,9780141197562,B007YXRYIC,299        pp,3.90,"5,941",1915,"Jan 01, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 10, 2017","Oct 15, 2017","Nov 24, 2015",,Paperback,view,/book/show/10410556-metamorphosis-and-other-stories
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being Dead,"Crace, Jim",0312275420,9780312275426,0312275420,196        pp,3.72,"5,140","Jan 01, 1999",1999,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2016","Jul 26, 2016","Nov 24, 2015",,Paperback,view,/book/show/92559.Being_Dead
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life and Times of Michael K,"Coetzee, J.M.",0099268345,9780099268345,0099268345,184        pp,3.86,"19,232",1983,"Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***Not sure how I never read Coetzee before. He's good. He's very good.***4.5 stars***Not sure how I never read Coetzee before. He's good. He's very good....more,Notes are private!,0,0,1,"Jan 27, 2016","Feb 02, 2016","Nov 24, 2015",,Paperback,view (with text),/book/show/1089838.Life_and_Times_of_Michael_K
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middle C,"Gass, William H.",0307701638,9780307701633,0307701638,395        pp,3.49,"1,024","Mar 12, 2013","Mar 12, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,"Nov 20, 2016","Dec 02, 2016","Nov 21, 2015",,Hardcover,view (with text),/book/show/15741474-middle-c
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadow Country,"Matthiessen, Peter",081298062X,9780812980622,081298062X,892        pp,4.07,"5,237",2008,"Dec 02, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2015",,Paperback,view,/book/show/5808026-shadow-country
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magus,"Fowles, John",0316296198,9780316296199,0316296198,656        pp,4.05,"58,608",1965,"Jan 04, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***,Notes are private!,0,0,1,"Jul 12, 2018",Aug 2018,"Nov 21, 2015",,Paperback,view (with text),/book/show/16286.The_Magus
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",0881032476,9780881032475,0881032476,144        pp,4.02,"1,094,419","May 19, 1942","Mar 13, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,"Apr 13, 2016","Apr 13, 2016","Nov 21, 2015",,Library Binding,view (with text),/book/show/331070.The_Stranger
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Meursault Investigation,"Daoud, Kamel",1590517512,9781590517512,1590517512,143        pp,3.50,"8,062",Oct 2013,"Jun 02, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 10, 2016","May 11, 2016","Nov 21, 2015",,Paperback,view,/book/show/25263557-the-meursault-investigation
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marquise of O-- and Other Stories,"Kleist, Heinrich von",1158478577,9781158478576,1158478577,320        pp,3.87,"2,435",1808,Sep 1978,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 07, 2016","Feb 11, 2016","Nov 21, 2015",,Paperback,view,/book/show/8915678-the-marquise-of-o---and-other-stories
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Human Bondage,"Maugham, W. Somerset",0451530179,9780451530172,0451530179,684        pp,4.14,"57,091",1915,"Jan 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2015",,Mass Market Paperback,view,/book/show/31548.Of_Human_Bondage
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Naked and the Dead: 50th Anniversary Edition,"Mailer, Norman",0805060170,9780805060171,0805060170,721        pp,3.94,"25,415",1948,"Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Grows on you.,Notes are private!,0,0,1,"Nov 13, 2015","Nov 25, 2015","Nov 13, 2015",,Paperback,view (with text),/book/show/1888277.The_Naked_and_the_Dead
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Waste Land and Other Poems,"Eliot, T.S.",014243731X,9780142437315,014243731X,108        pp,4.22,"68,900",1922,"Feb 25, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2016","Jul 09, 2016","Oct 17, 2015",,Paperback,view,/book/show/427278.The_Waste_Land_and_Other_Poems
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin","Larson, Erik*",0307408841,9780307408846,0307408841,448        pp,3.88,"201,632","May 10, 2011","May 10, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***Strange times.,Notes are private!,0,0,1,"Oct 18, 2015","Oct 25, 2015","Oct 17, 2015",,Hardcover,view (with text),/book/show/9938498-in-the-garden-of-beasts
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bloodlands,"Snyder, Timothy*",0465031471,9780465031474,0465031471,560        pp,4.38,"16,484",Aug 2010,"Nov 04, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***Hard to read.,Notes are private!,0,0,1,"Oct 26, 2015","Nov 05, 2015","Oct 14, 2015",,Paperback,view (with text),/book/show/13587174-bloodlands
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Swan Green,"Mitchell, David",067697497X,9780676974973,067697497X,304        pp,3.97,"42,039","Apr 11, 2006","Feb 27, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***,Notes are private!,0,0,1,"Jan 20, 2016","Jan 26, 2016","Oct 14, 2015",,Paperback,view (with text),/book/show/885230.Black_Swan_Green
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oldest Living Confederate Widow Tells All,"Gurganus, Allan",0375726632,9780375726637,0375726632,736        pp,3.84,"6,253","Oct 01, 1984","Oct 16, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Just ... too ... dang ... frustratingly ... long. (But often great.),Notes are private!,0,0,1,"Mar 02, 2016","Apr 21, 2016","Oct 14, 2015",,Paperback,view (with text),/book/show/95105.Oldest_Living_Confederate_Widow_Tells_All
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray and Three Stories,"Wilde, Oscar",,,0451530454,336        pp,4.08,"2,986",1891,"Mar 06, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 12, 2017","Aug 19, 2017","Oct 13, 2015",,Mass Market Paperback,view,/book/show/56132.The_Picture_of_Dorian_Gray_and_Three_Stories
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Iron Boys,"Frick, Thomas",,,B00819V2B8,264        pp,4.00,3,"Nov 01, 2011","Apr 27, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,"May 03, 2019","May 09, 2019","Oct 13, 2015",,Kindle Edition,view (with text),/book/show/19411715-the-iron-boys
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Natural History of Destruction,"Sebald, W.G.",0375756574,9780375756573,0375756574,224        pp,4.00,"2,747",1999,"Feb 17, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***1.5 stars***A lazy posthumous exploitation of a great author. And but a great title.,Notes are private!,0,0,1,"Oct 17, 2015","Oct 18, 2015","Oct 13, 2015",,Paperback,view (with text),/book/show/721833.On_the_Natural_History_of_Destruction
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,With the Old Breed: At Peleliu and Okinawa,"Sledge, Eugene B.",0891419063,9780891419068,0891419063,350        pp,4.47,"41,359","Nov 01, 1981","May 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2015","Dec 31, 2015","Oct 13, 2015",,Paperback,view,/book/show/222691.With_the_Old_Breed
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Among the Dead Cities: The History and Moral Legacy of the WWII Bombing of Civilians in Germany and Japan,"Grayling, A.C.",0802715656,9780802715654,0802715656,400        pp,3.98,377,2006,"Apr 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Extremely well written. Should be required reading. Only gripe: I wish the Japanese bombings had been given more ink. Still, 5 stars.",Notes are private!,0,0,1,"Oct 15, 2015","Oct 16, 2015","Oct 13, 2015",,Paperback,view (with text),/book/show/90575.Among_the_Dead_Cities
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Emigrants,"Sebald, W.G.",0099448882,9780099448884,B007YTG5D6,237        pp,4.17,"10,105",1992,"May 29, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 10, 2022Sep 30, 2015","Jan 21, 2022Oct 2015","Sep 30, 2015",,Paperback,view,/book/show/76507.The_Emigrants
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Racing in the Rain,"Stein, Garth*",1554681723,9781554681723,1554681723,336        pp,4.23,"520,339","May 13, 2008","May 13, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"***2.5 stars***Pap, for better or worse.",Notes are private!,0,0,1,Sep 2015,"Sep 03, 2015","Sep 02, 2015",,Hardcover,view (with text),/book/show/3153910-the-art-of-racing-in-the-rain
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,771        pp,3.94,"925,220","Sep 23, 2013","Oct 22, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"***2.5 stars***A frustratingly unwieldy, sometimes awful, sometimes wonderful book. They clearly accidentally published the un-edited version. Or D.T.***2.5 stars***A frustratingly unwieldy, sometimes awful, sometimes wonderful book. They clearly accidentally published the un-edited version. Or D.T. has that kind of sway....more",Notes are private!,0,0,1,"Dec 31, 2015","Jan 12, 2016","Aug 27, 2015",,Hardcover,view (with text),/book/show/17333223-the-goldfinch
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Science Class You Wish You Had,"Brody, David Eliot",0399523138,9780399523137,0399523138,400        pp,4.03,166,1997,"Aug 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2015",,Paperback,view,/book/show/273313.The_Science_Class_You_Wish_You_Had
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Forgotten Man: A New History of the Great Depression,"Shlaes, Amity*",0060936428,9780060936426,0060936428,568        pp,3.91,"6,004","Jun 01, 2007","May 27, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"***3.5 stars***Very readable. A good, if tendentious, history of the Great Depression/New Deal.",Notes are private!,0,0,1,"Sep 08, 2015","Sep 18, 2015","Aug 27, 2015",,Paperback,view (with text),/book/show/3419805-the-forgotten-man
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Canterbury Tales: A Selection,"Chaucer, Geoffrey",0451524004,9780451524003,0451524004,400        pp,3.80,"1,634",1390,"Dec 06, 1988",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Greate stuffe.,Notes are private!,0,1,1,"May 06, 2017","May 19, 2017","Aug 27, 2015",,Mass Market Paperback,view (with text),/book/show/1711537.The_Canterbury_Tales
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for Godot: A Tragicomedy in Two Acts,"Beckett, Samuel",,,,122        pp,3.84,"201,630","Apr 01, 1952",1954,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 25, 2024","Mar 28, 2024","Aug 27, 2015",,Paperback,view,/book/show/1821024.Waiting_for_Godot
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gypsies: The Hidden Americans,"Sutherland, Anne",0881332356,9780881332353,0881332356,352        pp,3.76,29,"Jul 01, 1986","Jan 01, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2015",,Paperback,view,/book/show/148391.Gypsies
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transformations of Myth Through Time,"Campbell, Joseph",0060964634,9780060964634,0060964634,272        pp,4.21,723,"Feb 28, 1990","Feb 28, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2015",,Paperback,view,/book/show/787546.Transformations_of_Myth_Through_Time
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",,,,408        pp,4.33,"1,485,119","Sep 20, 2011","Aug 28, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 18, 2015","Sep 22, 2015","Aug 27, 2015",,Paperback,view,/book/show/13623848-the-song-of-achilles
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My First Summer in the Sierra,"Muir, John",,,B00WFGXZ3G,264        pp,4.06,"6,611",1911,"Mar 29, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 10, 2015","Aug 10, 2015","Aug 13, 2015",,Kindle Edition,view,/book/show/25423144-my-first-summer-in-the-sierra
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Without Blood,"Baricco, Alessandro",1400034787,9781400034789,1400034787,112        pp,3.56,"6,384",2002,"Mar 11, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sticks with you.,Notes are private!,0,0,1,"Aug 10, 2015","Aug 10, 2015","Jul 14, 2015",,Paperback,view (with text),/book/show/2602758-without-blood
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Swim-Two-Birds,"O'Brien, Flann",,,,239        pp,3.86,"13,378","Mar 13, 1939","Aug 17, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***A novel about a bunch of characters trying to kill their author. Crazy good.,Notes are private!,0,0,1,"Sep 23, 2015","Sep 27, 2015","Jul 14, 2015",,Paperback,view (with text),/book/show/97333.At_Swim_Two_Birds
