,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Serena.. Sery-ously?'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chain Letter        (Chain Letter, #1)","Pike, Christopher",038089968X,9780380899685,038089968X,185        pp,3.64,"7,122","May 01, 1986","May 01, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"L'ho letto e riletto mille volte in italiano e devo essere sincera, mi ricordavo personaggi più gradevoli! Ho la pruriginosa sensazione che la nostra L'ho letto e riletto mille volte in italiano e devo essere sincera, mi ricordavo personaggi più gradevoli! Ho la pruriginosa sensazione che la nostra edizione sia stata abbondantementecensurata e potrebbe pure starci visto che fa parte della collana Junior.. ma mi infastidisce lo stesso :D...more",Notes are private!,0,0,1,"Aug 26, 2021","Aug 28, 2021","Aug 26, 2021",,Paperback,view (with text),/book/show/137971.Chain_Letter
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pugni di fama e sventura,"Ricci, Iacopo",8894462471,9788894462470,8894462471,36        pp,4.00,1,unknown,"Jun 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2021","Aug 22, 2021","Aug 22, 2021",,Paperback,view,/book/show/58827662-pugni-di-fama-e-sventura
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Humankind,"Rutger, Bregman",1408898950,9781408898956,1408898950,465        pp,4.33,"60,637","Sep 03, 2019","May 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Paperback,view,/book/show/57274238-humankind
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Armi, acciaio e malattie: Breve storia del mondo negli ultimi tredicimila anni","Diamond, Jared",,,,400        pp,4.04,"410,543","May 09, 1997","Oct 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2021",,Paperback,view,/book/show/9549612-armi-acciaio-e-malattie
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Impero. Viaggio nell'Impero di Roma seguendo una moneta,"Angela, Alberto",8804592397,9788804592396,8804592397,508        pp,4.28,"1,097",Nov 2010,"Nov 06, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2021",,Hardcover,view,/book/show/10429098-impero-viaggio-nell-impero-di-roma-seguendo-una-moneta
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Appeal,"Hallett, Janice",,,,447        pp,3.86,"57,035","Jan 14, 2021","Jul 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2021",,Paperback,view,/book/show/58521268-the-appeal
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True Love Bites        (Hunger Pangs #1),"Demorra, Joy*",,,B07ZRDTRH5,518        pp,4.42,"1,155","Nov 24, 2020","Nov 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 16, 2021",,Kindle Edition,view,/book/show/48663569-true-love-bites
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tolkien Treasury,"Tolkien, J.R.R.",0008116644,9780008116644,0008116644,912        pp,4.37,141,"Nov 19, 2015","Nov 19, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Hardcover,view,/book/show/25902918-the-tolkien-treasury
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spell of Winter,"Dunmore, Helen",0871137828,9780871137821,0871137828,313        pp,3.66,"3,475","Jan 01, 1995","Mar 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2021",,Hardcover,view,/book/show/408888.A_Spell_of_Winter
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Josie and Jack,"Braffet, Kelly*",0618441433,9780618441433,0618441433,256        pp,3.57,"2,082","Feb 04, 2005","Feb 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2021",,Paperback,view,/book/show/206796.Josie_and_Jack
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'origine. Wild Cards Vol. 1,"Martin, George R.R.",8804630825,9788804630821,8804630825,483        pp,3.69,"13,307","Dec 01, 1986","Jun 25, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 26, 2021","Aug 08, 2021","Jul 26, 2021",,Paperback,view,/book/show/18176390-l-origine-wild-cards-vol-1
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Dragolibro,"Moers, Walter",,9788831004138,8831004131,208        pp,3.79,"2,374","Mar 25, 2019","Jul 22, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 04, 2022","Mar 26, 2023","Jul 25, 2021",,Paperback,view,/book/show/58626560-il-dragolibro
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il ladro gentiluomo,"Gazzola, Alessia",8830449636,9788830449633,8830449636,296        pp,3.93,"1,536","Oct 15, 2018","Oct 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Hardcover,view,/book/show/41564874-il-ladro-gentiluomo
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Qualunque cosa significhi amore,"Soncini, Guia",8809807081,9788809807082,8809807081,0        pp,2.79,38,"May 27, 2015","May 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2021",,Paperback,view,/book/show/56667711-qualunque-cosa-significhi-amore
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl in Snow,"Kukafka, Danya*",8845293769,9788845293764,8845293769,336        pp,3.30,"8,620","Aug 01, 2017","Nov 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2021",,Paperback,view,/book/show/36463798-girl-in-snow
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le gratitudini,"Vigan, Delphine de",8806248588,9788806248581,8806248588,168        pp,4.29,"14,240","Mar 06, 2019","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2021",,Paperback,view,/book/show/57670015-le-gratitudini
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come parlare alle ragazze alle feste,"Moon, Fábio",8865438444,9788865438442,8865438444,64        pp,3.63,"7,881","Jun 28, 2016","Apr 20, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2021","Aug 22, 2021","Jul 16, 2021",,Hardcover,view,/book/show/34963186-come-parlare-alle-ragazze-alle-feste
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il papà della domenica,"Calman, Claire",8845212742,9788845212741,8845212742,446        pp,3.78,267,"Jan 15, 2001",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2021",,Paperback,view,/book/show/55918732-il-pap-della-domenica
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Books of Earthsea,"Le Guin, Ursula K.",1473223547,9781473223547,1473223547,"1,008        pp",4.46,"4,368","Nov 23, 2018","Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2021",,Hardcover,view,/book/show/40189386-the-books-of-earthsea
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter's Orbit        (Winter's Orbit, #1)","Maxwell, Everina*",1250758831,9781250758835,1250758831,432        pp,4.00,"23,441","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 26, 2021",,Hardcover,view,/book/show/53205912-winter-s-orbit
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Witchmark        (The Kingston Cycle, #1)","Polk, C.L.*",,,B0756HL8LR,318        pp,3.87,"14,463","Jun 19, 2018","Jun 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 26, 2021",,Kindle Edition,view,/book/show/36187110-witchmark
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Every Heart a Doorway        (Wayward Children, #1)","McGuire, Seanan*",0765385503,9780765385505,0765385503,176        pp,3.82,"110,715","Apr 05, 2016","Apr 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5*No ma che figata è la storia di questo libro?? ADORO SUPER!!!Gli ho tolto mezza stella perché è davvero troppo troppo breve, riusciamo a sfiorare 4.5*No ma che figata è la storia di questo libro?? ADORO SUPER!!!Gli ho tolto mezza stella perché è davvero troppo troppo breve, riusciamo a sfiorare per piccoli istanti i mondi in cui sono andati i ragazzi, ma mai ad afferrarli completamente.. io mi ci sarei persa volentieri per pagine e pagine!!!! La narrazione di Cynthia Hopkins mi ha disturbato tantissimo ma al tempo stesso alcune volte mi è sembrata proprio perfetta per questo libro.. ho visto che dal secondo l'hanno eliminata e sono contenta, quindi forse il disturbo vince ...more",Notes are private!,0,3,1,"Jun 24, 2022","Jun 30, 2022","Jun 26, 2021",,Hardcover,view (with text),/book/show/25526296-every-heart-a-doorway
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Viceré,"De Roberto, Federico",880790280X,9788807902802,880790280X,664        pp,4.16,"1,726",1894,Sep 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2021",,Paperback,view,/book/show/38490234-i-vicer
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here the Whole Time,"Martins, Vitor*",1338620827,9781338620825,1338620827,288        pp,4.23,"14,594","Jun 05, 2017","Nov 10, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Vomito arcobaleni e unicorni da qui a settembre,Notes are private!,0,2,1,"Jun 30, 2021","Jul 03, 2021","Jun 13, 2021",,Hardcover,view (with text),/book/show/48997636-here-the-whole-time
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All Wheel Drive        (Bluewater Bay, #18)","Maxfield, Z.A.*",1626495718,9781626495715,1626495718,326        pp,3.55,240,"Jul 10, 2017","Jul 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 06, 2021",,ebook,view,/book/show/34890419-all-wheel-drive
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Walk Away,"Center, Katherine*",1250149061,9781250149060,1250149061,302        pp,4.08,"92,013","May 15, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2021",,Hardcover,view,/book/show/36249638-how-to-walk-away
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Falling From the Sky        (Gravity, #2)","Bowen, Sarina*",1942444036,,B00T1XMJ5G,268        pp,3.91,"3,706","Jan 31, 2015","Aug 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2021",,Kindle Edition,view,/book/show/36135647-falling-from-the-sky
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Year We Fell Down        (The Ivy Years, #1)","Bowen, Sarina*",,,,274        pp,3.94,"31,098","Mar 20, 2014","Mar 20, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2021",,Kindle Edition,view,/book/show/46019039-the-year-we-fell-down
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Lucky,"Leitch, Will*",0063073099,9780063073098,0063073099,290        pp,3.77,"26,694","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2021",,Hardcover,view,/book/show/54870216-how-lucky
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norse Mythology,"Gaiman, Neil*",039360909X,9780393609097,039360909X,299        pp,4.11,"319,304","Feb 07, 2017","Feb 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Gaiman che legge i suoi libri: la pace dei sensi,Notes are private!,0,2,1,"Mar 26, 2022","Apr 08, 2022","Jun 01, 2021",,Hardcover,view (with text),/book/show/30809689-norse-mythology
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tournament of Losers,"Derr, Megan*",1620046695,9781620046692,,229        pp,4.13,"4,865","Nov 22, 2015","Feb 10, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2021",,ebook,view,/book/show/27388497-tournament-of-losers
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pillole di storia antica. 365 curiosità per ogni giorno dell'anno,"De Luca, Costantino Andrea",882273775X,9788822737755,B07YT1CNKD,346        pp,4.16,75,unknown,"Oct 24, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Carinissimo e super piacevole, offre anche tanti spunti interessanti per letture future!",Notes are private!,0,0,1,"May 23, 2021","Aug 22, 2021","May 23, 2021",,Kindle Edition,view (with text),/book/show/48576660-pillole-di-storia-antica-365-curiosit-per-ogni-giorno-dell-anno
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Papillon,"Charrière, Henri",,,,652        pp,4.23,"69,856",1969,1971,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2021",,Hardcover,view,/book/show/12779486-papillon
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sandman, Vol. 1: Preludes & Nocturnes","Gaiman, Neil*",1401284779,9781401284770,1401284779,240        pp,4.25,"264,368",1988,"Oct 30, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Solo Gaiman poteva creare una tale meraviglia ❤️L'introduzione di Rothfuss è tanta roba Solo Gaiman poteva creare una tale meraviglia ❤️L'introduzione di Rothfuss è tanta roba ...more,Notes are private!,0,6,1,"Jan 21, 2022","Jan 22, 2022","May 20, 2021",,Paperback,view (with text),/book/show/39208021-the-sandman-vol-1
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'amante,"Duras, Marguerite",880781031X,9788807810312,880781031X,128        pp,3.72,"56,636",1984,"Jun 16, 1985",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 17, 2021",,Paperback,view,/book/show/6668351-l-amante
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gentleman and the Rogue,"Dee, Bonnie*",1607375516,9781607375517,,308        pp,3.75,"2,551","Mar 16, 2010","Mar 17, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2021",,ebook,view,/book/show/7871930-the-gentleman-and-the-rogue
