,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bianca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiona and Jane,"Ho, Jean Chen*",0593296044,9780593296042,0593296044,288        pp,3.31,"14,977","Jan 04, 2022","Jan 04, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought this was going to be right up my alley, as I love immigrant and queer stories. Alas, this felt flat and generic and I just couldn't bring myI thought this was going to be right up my alley, as I love immigrant and queer stories. Alas, this felt flat and generic and I just couldn't bring myself to finish it, so I gave up around the 45% mark....more",Notes are private!,0,27,1,"Feb 21, 2022",Mar 2022,"Feb 21, 2022",,Hardcover,view (with text),/book/show/57238523-fiona-and-jane
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ocean State,"O'Nan, Stewart*",0802159273,9780802159274,0802159273,240        pp,3.44,"4,324","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2022",,Hardcover,view,/book/show/58664624-ocean-state
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing To See,"Adam, Pip*",1776563158,9781776563159,1776563158,383        pp,3.86,429,"Jun 11, 2020","Jun 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2022",,Paperback,view,/book/show/53948011-nothing-to-see
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sankofa,"Onuzo, Chibundu",,,,304        pp,3.85,"19,987","Jun 03, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2022",,Hardcover,view,/book/show/56994001-sankofa
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Whispering Door,"Klune, T.J.*",1250217342,9781250217349,1250217342,384        pp,4.16,"223,964","Sep 21, 2021","Sep 21, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I resisted for a while but got too curious, I had to see for myself why so many people rave about Klune's latest novels. Wallace Price was a lawyer. UI resisted for a while but got too curious, I had to see for myself why so many people rave about Klune's latest novels. Wallace Price was a lawyer. Unsurprisingly, he wasn't a very nice person, he was heartless and sociopathic. (#notAllLawyers) Then he dies of a heart attack. When the reaper comes to get him, it takes him a while to come to grips with being dead. The intermediary house he's taken to is a tea-house, inhabited by some interesting characters.The beginning was promising as it was very entertaining. I was willing to go along with it all, even though I already knew what kind of story it was going to be. As we got deeper into the novel, I got less invested instead of more. A great chunk of the novel felt repetitive and bloated and there were not enough cute/funny moments to keep my interest levels up. At over 14 hrs long, this novel felt overly long, even though the narrator, Kirt Grave, was excellent. One of my main issues with the fantasy genre is that the authors keep changing the goalposts to advance the narrative to the conclusion the author is trying to reach. It was the case with Under the Whispering Door. I didn't hate it, but I didn't get enough enjoyment or intellectual stimulation to warrant spending such a long time in its company.I have the House in the Cerulean Sea on hold, I hope I'll enjoy it more....more",Notes are private!,0,22,1,"Feb 10, 2022","Feb 17, 2022","Feb 10, 2022",,Hardcover,view (with text),/book/show/53205888-under-the-whispering-door
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magical Language of Others,"Koh, E.J.*",1947793381,9781947793385,1947793381,209        pp,3.87,"4,185","Jan 06, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2022",,Hardcover,view,/book/show/46195204-the-magical-language-of-others
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,"Ephron, Nora",,,B0031RS3TE,162        pp,3.74,"74,251",2006,Jan 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Ephron had a very interesting life, she was quite accomplished.I liked this collection of essays. Certain aspects about ageing, purses and a few ot3.5Ephron had a very interesting life, she was quite accomplished.I liked this collection of essays. Certain aspects about ageing, purses and a few other things were very on point. Some essays were more mundane. I occasionally cringed when she bemoaned having to go shopping by herself wondering how do people who have to do it all the time accomplish anything.This was what I call an ""untaxing"" read, which is what I was after. I expected it to be slightly funnier....more",Notes are private!,0,30,1,"Feb 07, 2022","Feb 11, 2022","Feb 07, 2022",,Kindle Edition,view (with text),/book/show/50652629-i-feel-bad-about-my-neck
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fancy Meeting You Here,"Berg, Ali*",1760879878,9781760879877,1760879878,328        pp,3.35,920,unknown,"Nov 30, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I borrowed the audiobook because I liked the title and I saw the book on some lists. I'm glad I didn't read the blurb (I rarely do) as I probably woulI borrowed the audiobook because I liked the title and I saw the book on some lists. I'm glad I didn't read the blurb (I rarely do) as I probably would have avoided it because a major aspect involves a time warp twist - and I don't care for them.As I stated plenty of times before, for me, when it comes to genre literature, the devil is in the details. I liked the characters, the fast pacing, so I enjoyed spending a few hours pottering around the house while listening to this audiobook.I probably won't remember much about it in a couple of weeks, but that's the fate of many other books....more",Notes are private!,0,16,1,"Feb 06, 2022","Feb 06, 2022","Feb 06, 2022",,Paperback,view (with text),/book/show/58920779-fancy-meeting-you-here
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devotion,"Kent, Hannah*",1509863915,9781509863914,1509863915,432        pp,3.87,"10,529","Oct 26, 2021","Feb 03, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5Grrr I spent 14 hrs listening to this novel. I am kind of mad with myself for sticking with it when I never enjoyed it - I just didn't want to have2.5Grrr I spent 14 hrs listening to this novel. I am kind of mad with myself for sticking with it when I never enjoyed it - I just didn't want to have an opinion about it without having read it. I should have trusted my instincts ... I just got swayed by many readers' raving s. It also seems to be garnering ""best book"" awards as well. This was a historical novel set in 1800 Prussia, the main characters are from a protestant sect that is ostracised. I am generally not a historical fiction fan. The ""forbidden love"" between two teenage girls should have been more to my liking but I really didn't care. If anything, it felt overdone, obsessive and over-the-top. The novel's second part goes off the wall, not in a good way. Devotion - it should have really been Obsession - was overwritten and gimmicky, especially the last half.Hannah Kent is definitely not for me, now I'm 100% certain....more",Notes are private!,0,41,1,"Jan 30, 2022","Feb 03, 2022","Jan 30, 2022",,Hardcover,view (with text),/book/show/57865361-devotion
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exchange,"Langford, Jon",,,,3        pp,3.67,104,"Sep 27, 2017","Sep 27, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Short and sweet, with a Monty Python vibe to it.Thanks to Kevin for bringing it to my attention.You can read it here: http://www.eastoftheweb.com/shorShort and sweet, with a Monty Python vibe to it.Thanks to Kevin for bringing it to my attention.You can read it here: http://www.eastoftheweb.com/short-sto......more",Notes are private!,0,8,1,not set,"Jan 27, 2022","Jan 26, 2022",,ebook,view (with text),/book/show/36315499-the-exchange
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A World Between,"Hashimoto, Emily*",1936932954,9781936932955,1936932954,400        pp,3.74,"1,313","Aug 08, 2020","Sep 15, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3-3.5 A World Between centres around two American women. Eleanor is half Japanese, half Jewish. Leena's parents are Indian. The two meet at university3-3.5 A World Between centres around two American women. Eleanor is half Japanese, half Jewish. Leena's parents are Indian. The two meet at university and have a short but intense fling. While Eleanor is out and proud, Leena hasn't come out to her very traditional parents, she's willing to follow the beaten path to please her family.A few years later, they meet again. Leena is dating a lovely Indian man, they're about to get engaged.Eleanor is in a relationship and is working for a charity. Will their spark rekindle?First of all, I was glad to finally read a novel centred on queer women, I don't recall reading one before, the feminist in me was annoyed by that omission, especially given how many books featuring gay men I read.The novel was easy to read, even though it was overwritten and too long. Back in the day, I used to think, especially when men would piss me off, that it would be so much easier to be with a woman and that it was such a shame that I was attracted to men. It turns out, all relationships are complicated because people are complex. Who'd have thought, right? ;-) Discovering that same-sex relationships deal with the same headaches as most hetero couples was both comforting and disappointing.Anyway, as much as a middle-aged hetero white woman can assess, this was a good debut novel....more",Notes are private!,0,10,1,not set,Jan 2022,"Jan 26, 2022",,Paperback,view (with text),/book/show/53703632-a-world-between
