,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Andrea's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What the Soul Doesn't Want,"Crozier, Lorna",1988298121,9781988298122,1988298121,64        pp,3.97,122,unknown,"May 01, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What The Soul Doesn’t Want echoes with beautiful melancholy and thoughtful words. Her observations of life, death, humanity and nature are brought to What The Soul Doesn’t Want echoes with beautiful melancholy and thoughtful words. Her observations of life, death, humanity and nature are brought to light in this collection. As always one is left wanting to read more of Crozier’s illuminations. One fine example: Time StudiesThe watches in the Goodwill store are the watches of the dead. If you put one to your ear you’ll hear the sound of snow falling. (From p.14)The opening lines invite the reader in and you enter with good will. Your intentions are clear you want to find your way into the place where the poet reveals what she wanted you to see for yourself. ...more",Notes are private!,0,0,1,"Nov 02, 2023","Nov 02, 2023","Nov 02, 2023",,Paperback,view (with text),/book/show/33609907-what-the-soul-doesn-t-want
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Haunted Bridge        (Nancy Drew Mystery Stories, #15)","Keene, Carolyn",0448095157,9780448095158,0448095157,180        pp,3.93,"9,480",1937,1972,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 27, 2023","Nov 04, 2023","Oct 27, 2023",,Hardcover,view,/book/show/32982.The_Haunted_Bridge
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Held,"Michaels, Anne",0771005458,9780771005459,0771005458,240        pp,3.82,680,unknown,"Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2023",,Hardcover,view,/book/show/200241802-held
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Astor: The Rise and Fall of an American Fortune,"Cooper, Anderson",0062964704,9780062964700,0062964704,322        pp,3.79,"9,957","Sep 19, 2023","Sep 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2023",,Hardcover,view,/book/show/112975117-astor
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dispatches From The Edge: A Memoir of War, Disasters, and Survival","Cooper, Anderson",0061132381,9780061132384,B006VAHDUI,212        pp,3.97,"9,211","May 01, 2006","Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2023",,Paperback,view,/book/show/4338.Dispatches_From_The_Edge
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanderbilt: The Rise and Fall of an American Dynasty,"Cooper, Anderson",0062964615,9780062964618,0062964615,317        pp,3.83,"48,500","Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2023",,Hardcover,view,/book/show/56382342-vanderbilt
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hand Bookbinding: A Manual of Instruction,"Watson, Aldren A.",048629157X,9780486291574,048629157X,160        pp,4.07,279,"Jan 01, 1962","Jul 02, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a detailed instruction manual for anyone who wants to take bookbinding to a higher level. The diagrams and instructions are clear and easy to This is a detailed instruction manual for anyone who wants to take bookbinding to a higher level. The diagrams and instructions are clear and easy to follow. For those who are passionate about truly making beautiful books, book covers, and other related creative projects this will be a welcome edition to your bookbinding and artistic journey. Looking forward to doing each of these projects. ...more",Notes are private!,0,0,1,"Oct 23, 2023","Dec 07, 2023","Oct 23, 2023",,Paperback,view (with text),/book/show/911925.Hand_Bookbinding
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Whispering Statue        (Nancy Drew Mystery Stories, #14)","Keene, Carolyn",0448095149,9780448095141,0448095149,179        pp,3.93,"10,524",1937,1970,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 17, 2023","Oct 26, 2023","Oct 17, 2023",,Hardcover,view,/book/show/846044.The_Whispering_Statue
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cranberry Winter,"Watson, Ruth P.*",1593099789,9781593099787,1593099789,256        pp,4.22,27,unknown,"Oct 18, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Paperback,view,/book/show/29430764-cranberry-winter
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Elderberry Fall,"Watson, Ruth P.*",147673349X,9781476733494,147673349X,256        pp,4.06,48,"Aug 26, 2014","Aug 26, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Kindle Edition,view,/book/show/18870300-an-elderberry-fall
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blackberry Days of Summer,"Watson, Ruth P.*",1593094132,9781593094133,1593094132,277        pp,4.23,166,"Jun 19, 2012","Jun 19, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Paperback,view,/book/show/13092531-blackberry-days-of-summer
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Right Worthy Woman,"Watson, Ruth P.*",1668003023,9781668003022,1668003023,304        pp,3.78,418,"Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Hardcover,view,/book/show/62919363-a-right-worthy-woman
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Asking: New and Selected Poems,"Hirshfield, Jane*",0593535952,9780593535950,0593535952,368        pp,4.46,54,unknown,"Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2023",,Hardcover,view,/book/show/71872909-the-asking
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mystery of the Ivory Charm        (Nancy Drew Mystery Stories, #13)","Keene, Carolyn",0448095130,9780448095134,0448095130,179        pp,3.85,"8,348",1936,1974,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 08, 2023","Oct 17, 2023","Oct 08, 2023",,Hardcover,view,/book/show/860559.The_Mystery_of_the_Ivory_Charm
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Message in the Hollow Oak        (Nancy Drew Mystery Stories, #12)","Keene, Carolyn",0448095122,9780448095127,0448095122,181        pp,3.88,"10,535",1935,1972,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 30, 2023","Oct 08, 2023","Sep 30, 2023",,Hardcover,view,/book/show/631097.The_Message_in_the_Hollow_Oak
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diving At The Lip Of the Water,"Poppy, Karen",1957372036,9781957372037,1957372036,86        pp,4.80,10,unknown,"May 01, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Karen Poppy’s Diving At the Lip of the Water is a raw and illuminating dive into the depths of the soul, the wounds brought to light. A poignant exposKaren Poppy’s Diving At the Lip of the Water is a raw and illuminating dive into the depths of the soul, the wounds brought to light. A poignant exposure of what lies beneath the surface. The words on the page are as piercing and powerful as the sharp edges of truth.  This full-length collection is a dreaming time for aching hearts and frail humans. A brave call to live free, dive deep and be true to the self that one has come here to be....more",Notes are private!,0,0,1,"Sep 27, 2023","Oct 07, 2023","Sep 27, 2023",,Paperback,view (with text),/book/show/123503094-diving-at-the-lip-of-the-water
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sugar Money,"Harris, Jane",0571336922,9780571336920,0571336922,400        pp,3.72,"1,057","Oct 05, 2017","Jan 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2023",,Hardcover,view,/book/show/33952630-sugar-money
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Clue of the Broken Locket        (Nancy Drew Mystery Stories, #11)","Keene, Carolyn",0448095114,9780448095110,0448095114,178        pp,3.99,"13,937",1934,1965,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2023","Sep 30, 2023","Sep 23, 2023",,Hardcover,view,/book/show/860560.The_Clue_of_the_Broken_Locket
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truths We Hold: An American Journey,"Harris, Kamala",0525560734,9780525560739,0525560734,318        pp,3.98,"21,561","Jan 08, 2019","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2023",,Paperback,view,/book/show/54326149-the-truths-we-hold
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Password to Larkspur Lane        (Nancy Drew Mystery Stories, #10)","Keene, Carolyn",0448095106,9780448095103,0448095106,192        pp,3.95,"13,112",1933,"Jun 01, 1960",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2023","Sep 23, 2023","Sep 17, 2023",,Hardcover,view,/book/show/48795.Password_to_Larkspur_Lane
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sign of the Twisted Candles        (Nancy Drew Mystery Stories, #9)","Keene, Carolyn",0448095092,9780448095097,0448095092,192        pp,3.97,"15,494",1933,"Dec 01, 1968",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 10, 2023","Sep 16, 2023","Sep 10, 2023",,Hardcover,view,/book/show/117645.The_Sign_of_the_Twisted_Candles
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Stages,"Urquhart, Jane",0771094426,9780771094422,0771094426,416        pp,3.53,"1,098","Apr 07, 2015","Apr 07, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review coming soon!,Notes are private!,0,0,1,"Sep 04, 2023","Oct 03, 2023","Sep 04, 2023",,Hardcover,view (with text),/book/show/23209962-the-night-stages
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nancy's Mysterious Letter        (Nancy Drew Mystery Stories, #8)","Keene, Carolyn",1557091625,9781557091628,1557091625,209        pp,3.85,"12,495",1932,"Apr 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2023","Sep 10, 2023","Sep 04, 2023",,Hardcover,view,/book/show/32977.Nancy_s_Mysterious_Letter
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Sunshine or in Shadow        (Molly Murphy Mystery #20),"Bowen, Rhys*",1250890780,9781250890788,B0C1X77V48,279        pp,4.28,656,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 04, 2023",,Kindle Edition,view,/book/show/126918027-in-sunshine-or-in-shadow
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",0735243344,9780735243347,0735243344,416        pp,4.18,"844,752","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 04, 2023",,Hardcover,view,/book/show/59382208-tomorrow-and-tomorrow-and-tomorrow
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robert And Elizabeth Barrett Browning Poems (Everyman's Library POCKET POETS) by Robert Browning (28-Feb-2003) Hardcover,"Browning, Robert",,,B013PQNZ16,0        pp,4.02,131,1997,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 12, 2024","Mar 10, 2024","Aug 28, 2023",,Unknown Binding,view,/book/show/136083013-robert-and-elizabeth-barrett-browning-poems-everyman-s-library-pocket-p
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Clue in the Diary        (Nancy Drew Mystery Stories, #7)","Keene, Carolyn",1557091617,9781557091611,1557091617,202        pp,3.97,"16,005",1932,1995,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2023","Sep 04, 2023","Aug 28, 2023",,Hardcover,view,/book/show/32978.The_Clue_in_the_Diary
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nonstop Metropolis: A New York City Atlas,"Solnit, Rebecca",0520285948,9780520285941,0520285948,232        pp,4.16,264,"Oct 19, 2016","Oct 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/29563604-nonstop-metropolis
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Book of Migrations: Some Passages in Ireland,"Solnit, Rebecca",1859841864,9781859841860,1859841864,194        pp,3.91,439,1997,"Jun 17, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Paperback,view,/book/show/28058.A_Book_of_Migrations
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Storming the Gates of Paradise: Landscapes for Politics,"Solnit, Rebecca",0520251091,9780520251090,0520251091,416        pp,4.22,282,2007,"Jun 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/28056.Storming_the_Gates_of_Paradise
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orwell's Roses,"Solnit, Rebecca",,,,320        pp,4.17,"3,673","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/56557019-orwell-s-roses
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recollections of My Nonexistence: A Memoir,"Solnit, Rebecca",0593083334,9780593083338,0593083334,256        pp,4.21,"7,071","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/49985046-recollections-of-my-nonexistence
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Faraway Nearby,"Solnit, Rebecca",0670025968,9780670025961,0670025968,259        pp,4.21,"7,156","Jun 13, 2013","Jun 13, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/16158561-the-faraway-nearby
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Men Explain Things to Me,"Solnit, Rebecca",1608463869,9781608463862,1608463869,130        pp,3.84,"78,336","Apr 14, 2014","May 20, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Paperback,view,/book/show/18528190-men-explain-things-to-me
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Butterfly Lampshade,"Bender, Aimee*",0385534876,9780385534871,0385534876,304        pp,3.56,"2,560","Jul 28, 2020","Jul 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/50607773-the-butterfly-lampshade
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color Master: Stories,"Bender, Aimee*",0385534892,9780385534895,0385534892,222        pp,3.82,"3,550","Aug 13, 2013","Aug 13, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Hardcover,view,/book/show/17262213-the-color-master
