,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Ocean,"Larkin, Maryrose",1934299006,9781934299005,1934299006,80        pp,4.50,12,"May 01, 2007","Apr 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/2133417.The_Book_of_Ocean
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scarlett Tanager: Poetry,"Mayer, Bernadette",0811215822,9780811215824,0811215822,117        pp,4.20,82,"Jun 27, 2005","Jun 27, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/315355.Scarlett_Tanager
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleep That Changed Everything,"Brown, Lee Ann",0819566225,9780819566225,0819566225,unknown,4.19,37,"Mar 01, 2003","Apr 29, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1046410.The_Sleep_That_Changed_Everything
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 3:15 Experiment,"Brown, Lee Ann",0966943031,9780966943030,0966943031,113        pp,4.38,26,"May 30, 2001","Jan 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1283677.The_3
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Polyverse,"Brown, Lee Ann",1557132909,9781557132901,1557132909,112        pp,4.48,42,"Oct 01, 1999","Oct 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1265507.Polyverse
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women Poets on Mentorship: Efforts and Affections,"Greenberg, Arielle*",158729639X,9781587296390,158729639X,330        pp,4.31,35,"May 15, 2008","May 15, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/2137332.Women_Poets_on_Mentorship
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Samuel Johnson Is Indignant,"Davis, Lydia",0312420560,9780312420567,0312420560,201        pp,3.96,"1,665","Oct 01, 2001","Sep 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/113744.Samuel_Johnson_Is_Indignant
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dies: A Sentence,"Place, Vanessa",0976637111,9780976637110,0976637111,131        pp,4.39,88,"Jul 31, 2005","Jul 31, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1720052.Dies
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crawl Space: A Novel,"Meidav, Edie*",0312425759,9780312425753,0312425759,464        pp,4.04,27,2005,"Jun 13, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/14611.Crawl_Space
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drawing of a Swan Before Memory: Poems,"Browne, Laynie*",0820327298,9780820327297,0820327298,80        pp,4.17,29,"Apr 11, 2005","Apr 11, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1122289.Drawing_of_a_Swan_Before_Memory
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daily Sonnets,"Browne, Laynie*",1933996005,9781933996004,1933996005,176        pp,4.30,37,"Feb 15, 2007","Feb 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1122286.Daily_Sonnets
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Knot Is Not a Tangle,"Friedlander, Benjamin*",1928650066,9781928650065,1928650066,28        pp,3.67,15,1997,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/1332697.A_Knot_Is_Not_a_Tangle
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Name of the Rose,"Eco, Umberto",0156001314,9780156001311,0156001314,536        pp,4.14,"364,646",1980,"Jan 01, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Paperback,view,/book/show/119073.The_Name_of_the_Rose
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Repatterning,"Mornar, Brian",,,,30        pp,5.00,4,2007,2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Chapbook,view,/book/show/2572204-repatterning
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northernmost,"Copeland, Brooklyn",,,,14        pp,4.14,28,Aug 2008,Aug 2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 29, 2008",,Electronic Chapbook,view,/book/show/4141547-northernmost
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deep Heart's Core is a Suitcase,"Fishman, Lisa",0932826474,9780932826473,0932826474,57        pp,3.88,26,"Oct 01, 1996","Oct 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 22, 2008",,Paperback,view,/book/show/405258.The_Deep_Heart_s_Core_is_a_Suitcase
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maps of the Imagination: The Writer as Cartographer,"Turchi, Peter",159534005X,9781595340054,159534005X,224        pp,4.01,911,"Sep 21, 2004","Sep 21, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Hardcover,view,/book/show/206489.Maps_of_the_Imagination
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just the Thing: Selected Letters,"Schuyler, James",1885586302,9781885586308,1885586302,480        pp,4.48,29,"Nov 15, 2004","Sep 10, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/724002.Just_the_Thing
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Transformation,"Spahr, Juliana",1891190261,9781891190261,1891190261,223        pp,4.33,229,"May 01, 2007","May 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/1048335.The_Transformation
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transformations,"Sexton, Anne",061808343X,9780618083435,061808343X,112        pp,4.13,"6,950",1971,"Feb 15, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/47734.Transformations
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Leaves,"Danielewski, Mark Z.*",,,,710        pp,4.09,"170,104","May 07, 2000","Mar 07, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/24800.House_of_Leaves
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By Herself: Women Reclaim Poetry,"McQuade, Molly",1555972977,9781555972974,1555972977,424        pp,4.15,27,"Feb 01, 2000","Feb 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/1001459.By_Herself
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diary of Anaïs Nin, Vol. 7: 1966-1974","Nin, Anaïs",0156260352,9780156260350,0156260352,384        pp,4.19,415,May 1976,"Oct 14, 1981",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/46043.The_Diary_of_Ana_s_Nin_Vol_7
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diary of Anaïs Nin, Vol. 3: 1939-1944","Nin, Anaïs",0156260271,9780156260275,0156260271,348        pp,4.20,"1,737",1969,"Mar 24, 1971",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/11044.The_Diary_of_Ana_s_Nin_Vol_3
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Literate Passion: Letters of Anaïs Nin & Henry Miller, 1932-1953","Nin, Anaïs",015652791X,9780156527910,015652791X,448        pp,4.19,"2,217",1965,"Apr 22, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/46156.A_Literate_Passion
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diary of Anaïs Nin, Vol. 2: 1934-1939","Nin, Anaïs",0156260263,9780156260268,0156260263,372        pp,4.21,"2,773",1967,"Mar 25, 1970",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/11037.The_Diary_of_Ana_s_Nin_Vol_2
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diary of Anaïs Nin, Vol. 1: 1931-1934","Nin, Anaïs",0156260255,9780156260251,0156260255,384        pp,4.16,"7,569",unknown,"Mar 19, 1969",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/46064.The_Diary_of_Ana_s_Nin_Vol_1
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl With The Golden Eyes,"Balzac, Honoré de",1419163868,9781419163869,1419163868,72        pp,3.30,"1,932",1833,"Jun 17, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/25937.The_Girl_With_The_Golden_Eyes
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Who Love to Be Astonished: Experimental Women's Writing and Performance Poetics,"Hinton, Laura",0817310959,9780817310950,0817310959,376        pp,4.80,15,2001,"Dec 05, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/1567130.We_Who_Love_to_Be_Astonished
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stranger than Fiction,"Palahniuk, Chuck*",0385722222,9780385722223,0385722222,233        pp,3.57,"22,580","Jun 15, 2004","May 10, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/3717.Stranger_than_Fiction
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last American Man,"Gilbert, Elizabeth*",0142002836,9780142002834,0142002836,271        pp,3.80,"11,038","May 13, 2002","May 27, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/23202.The_Last_American_Man
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our America: Life and Death on the South Side of Chicago,"Jones, LeAlan",0671004646,9780671004644,0671004646,208        pp,4.30,"2,025",1997,"May 01, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/326823.Our_America
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foucault’s Pendulum,"Eco, Umberto",015603297X,9780156032971,015603297X,623        pp,3.91,"70,055",1988,"Mar 05, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2008",,Paperback,view,/book/show/17841.Foucault_s_Pendulum
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Birds,"Nin, Anaïs",0156029049,9780156029049,0156029049,148        pp,3.71,"12,038",1979,"Feb 02, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,Paperback,view,/book/show/11036.Little_Birds
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"For Esme—With Love and Squalor, and Other Stories","Salinger, J.D.",0140237534,9780140237535,0140237534,149        pp,4.18,"147,450","Apr 06, 1953",unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,Paperback,view,/book/show/5116.For_Esme_With_Love_and_Squalor_and_Other_Stories
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sixty Stories,"Barthelme, Donald",0140153004,9780140153002,0140153004,464        pp,4.19,"5,944","Sep 14, 1981","Apr 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,Paperback,view,/book/show/1055575.Sixty_Stories
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Instant of Flight,"Heide, Anne",,,,unknown,4.15,26,2007,2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,paper w/ envelope,view,/book/show/2134957.An_Instant_of_Flight
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Savage Beauty: The Life of Edna St. Vincent Millay,"Milford, Nancy",0375760814,9780375760815,0375760814,608        pp,3.91,"9,359","Jan 01, 2001","Sep 10, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,Paperback,view,/book/show/12335.Savage_Beauty
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Make a Joke and I Will Sigh and You Will Laugh and I Will Cry,"Trigilio, Tony*",,,,20        pp,3.08,99,2008,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,E-chap,view,/book/show/3232102-make-a-joke-and-i-will-sigh-and-you-will-laugh-and-i-will-cry
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Pines,"Notley, Alice",0143112546,9780143112549,0143112546,144        pp,4.20,394,"Jan 01, 2007","Oct 02, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,Paperback,view,/book/show/971082.In_the_Pines
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Milk for Free,"Copeland, Brooklyn",,,,unknown,4.09,43,2008,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2008",,E-chap,view,/book/show/3063037-the-milk-for-free
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plurality of Worlds of Lewis,"Roubaud, Jacques",1564780694,9781564780690,1564780694,109        pp,4.00,35,unknown,"Mar 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 09, 2008",,Paperback,view,/book/show/436537.Plurality_of_Worlds_of_Lewis
