,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jennifer's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Taunt Me        (Rough Love, #2)","Joseph, Annabel*",,,,225        pp,4.09,"1,295","Nov 10, 2015","Nov 10, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Is this a series I can recommend unconditionally to others? No. There are many difficult scenes to navigate in both books and some of the content woulIs this a series I can recommend unconditionally to others? No. There are many difficult scenes to navigate in both books and some of the content would exceed hard limit rules set by some readers. As W states to Chere in this book - there are no safe words.I did find both books to be well-written, and I was drawn in by the psychology of W's mysterious and aggressive ways.I will be reading the third book when it is released and am quite interested to see the conclusion of this unconventional love story. It seems these two characters are about to embark on the darkest part of their journey, a logical final step that will test their love and trust for one another once and for all....more",Notes are private!,0,0,1,"Dec 27, 2015","Dec 31, 2015","Dec 27, 2015",,ebook,view (with text),/book/show/25946109-taunt-me
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Torment Me        (Rough Love, #1)","Joseph, Annabel*",,,B015WXYNES,212        pp,4.07,"1,690","Sep 30, 2015","Oct 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2015","Dec 27, 2015","Dec 26, 2015",,Kindle Edition,view,/book/show/26858121-torment-me
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forbidden        (Songs of Perdition, #1-3)","Reiss, C.D.*",,9781942833222,,600        pp,4.13,"2,557","Dec 01, 2015","Dec 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2015",,ebook,view,/book/show/27969608-forbidden
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Midnight Mass        (Priest, #1.5)","Simone, Sierra*",,,B015YLD93E,193        pp,3.74,"19,699","Dec 08, 2015","Dec 08, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I adore Father Bell -faults and all. A good man struggling with his inner demons but beyond that he is a man of genuine passion. He loves his family, I adore Father Bell -faults and all. A good man struggling with his inner demons but beyond that he is a man of genuine passion. He loves his family, his friends, his faith and his lamb with such intensity my heart clenches right along with his. You can't help but want the best for Tyler Bell and it was so wonderful to read the continuation of his journey....more",Notes are private!,0,3,1,"Dec 10, 2015","Dec 26, 2015","Dec 03, 2015",,Kindle Edition,view (with text),/book/show/26878521-midnight-mass
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canada,"Ford, Richard",0061692042,9780061692048,0061692042,420        pp,3.52,"26,981",Jun 2012,"May 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2015",,Hardcover,view,/book/show/12872236-canada
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Raven Boys        (The Raven Cycle, #1)","Stiefvater, Maggie*",0545424925,9780545424929,0545424925,409        pp,4.05,"367,470","Sep 18, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2015",,Hardcover,view,/book/show/17675462-the-raven-boys
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark Skye        (Immortals After Dark, #14)","Cole, Kresley*",1451649940,9781451649949,1451649940,420        pp,4.29,"23,308","Aug 05, 2014","Aug 05, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2015",,Hardcover,view,/book/show/18775652-dark-skye
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark Light        (Dark Light, #1)","Jennings, S.L.*",,,,346        pp,3.95,"9,290","Oct 28, 2012","Oct 28, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2015",,Kindle Edition,view,/book/show/17232332-dark-light
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saving Evangeline,"Cain, Nancee*",,9781623422035,,218        pp,4.26,250,"May 26, 2015","May 26, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My official  will post soon, but I will say Remi and Evie made me cry more than once as I read their love story. I found several moments deeply My official  will post soon, but I will say Remi and Evie made me cry more than once as I read their love story. I found several moments deeply moving....more",Notes are private!,0,2,1,"Feb 06, 2016","Feb 07, 2016","Sep 05, 2015",,ebook,view (with text),/book/show/25391336-saving-evangeline
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shadow        (The Florentine #2),"Reynard, Sylvain*",1101616679,,B00X593E5G,320        pp,4.28,"3,862","Feb 02, 2016","Feb 02, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Despite my best intentions, my  for The Shadow is a year overdue. This is a book I’ve thought about a lot over the months, knowing my  wouDespite my best intentions, my  for The Shadow is a year overdue. This is a book I’ve thought about a lot over the months, knowing my  would be wholly focused on William York. After reading The Prince and The Raven, I had hopes that The Shadow would be pivotal in helping me to figure out the mysterious Prince of Florence once and for all. When I read The Prince, William’s visits to Santa Maria Novella and the Spanish Chapel stood out in my memory as a great opportunity to study his true character, and I found myself replaying that scene over and over as I went on to read The Raven. Looking back at my e-book, many of the quotes I highlighted in The Raven were William’s. He said many things that struck a particular personal nerve with me, and many of them made me feel sad. Despite his claims to the contrary, there is much more to William than vengeance and darkness, and this left me speculating about him even more. Throughout the Florentine Series, I’ve treated William’s vampirism in the same way that I look at Raven’s injured leg. It’s an important part of his character and one that shouldn’t be ignored, but it’s also only one aspect of a complex personality. In The Shadow, we do finally learn some details about William’s life as a human and how he was turned into a vampire. And while these revelations did provide additional answers about the core of his character, I still wondered (and worried) about the eventual outcome for him and his Cassita. As a character, William has evolved dramatically in the course of three novels. During The Shadow, it is clear that William’s love for Raven is restoring his long-lost humanity, but it is also clear that things that are usually well within The Prince’s control have gotten away from him. He wants to protect both Raven and his beloved city of Florence and in the process exposes both to grave danger. The arrival of Father Kavanaugh in Italy was a particular standout to me. The interactions and reactions of Raven, William and the priest were exceptional, and the dynamics between the three characters in this part of the series were truly captivating. SR has hit his supernatural stride with The Shadow, and I was not one bit disappointed.As the upcoming release for the final book in The Florentine Series draws near, I’ve considered several possibilities for the ending of William and Raven’s story. How will the Roman, the Curia, and the Consilium in Florence ultimately deal with these unconventional lovers? A number of scenarios have presented themselves within my imagination, and this is the true magic of SR’s storytelling. Many theories are swirling, but until The Roman is released I won’t know which one, if any, will come to fruition....more",Notes are private!,0,17,1,"Dec 18, 2015","Dec 20, 2015","Jul 18, 2015",,Kindle Edition,view (with text),/book/show/25504865-the-shadow
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Matter of Trust        (A Matter of Trust, #1)","Ruby, Q.T.*",,,,unknown,3.88,517,"Aug 10, 2015","Aug 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 16, 2015",,,view,/book/show/25656910-a-matter-of-trust
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Priest        (Priest, #1)","Simone, Sierra*",,,B00WHGBTHI,354        pp,3.63,"130,748","Jun 18, 2015","Jun 29, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A controversial premise, and I admire Sierra Simone for embracing it. It was well-written and captured my full attention from the first page. I love aA controversial premise, and I admire Sierra Simone for embracing it. It was well-written and captured my full attention from the first page. I love authors who take risks and treat their characters with incredible respect and care. Father Bell's journey wasn't an easy one, and I adore it when authors don't shy away from the full realization of this concept. Sierra now has a fan in me....more",Notes are private!,0,9,1,not set,"Jul 04, 2015","Jun 30, 2015",,Kindle Edition,view (with text),/book/show/25507389-priest
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forever,"Hamill, Pete",0316735698,9780316735698,0316735698,613        pp,3.96,"13,014","Oct 01, 2002","Nov 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2015",,Paperback,view,/book/show/148465.Forever
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stardust        (Starlight Trilogy, #3)","Richland, Alexandra*",099361356X,9780993613562,099361356X,333        pp,4.13,23,"May 26, 2015","May 26, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2015",,Paperback,view,/book/show/23298938-stardust
