,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kelley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Did You Hear About Kitty Karr?,"Paul, Crystal Smith*",1250815304,9781250815309,1250815304,416        pp,3.76,"44,124","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2023",,Hardcover,view,/book/show/61796683-did-you-hear-about-kitty-karr
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whispers,"Audrain, Ashley*",1984881698,9781984881694,1984881698,336        pp,3.84,"59,728","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2023",,Hardcover,view,/book/show/63222079-the-whispers
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Angel of Rome and Other Stories,"Walter, Jess",006286811X,9780062868114,006286811X,274        pp,4.01,"3,501","Jun 28, 2022","Jun 28, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5 via Libby. Short stories. Some were good.,Notes are private!,0,0,1,"May 09, 2023","May 10, 2023","May 09, 2023",,Hardcover,view (with text),/book/show/59147716-the-angel-of-rome-and-other-stories
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Levee,"Krueger, William Kent*",1797153528,9781797153520,,319        pp,3.52,"2,931",unknown,"Feb 28, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2023","May 09, 2023","May 08, 2023",,Audio CD,view,/book/show/62919542-the-levee
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Making of Another Major Motion Picture Masterpiece,"Hanks, Tom",052565559X,9780525655596,052565559X,448        pp,3.71,"13,254","May 09, 2023","May 09, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Step by step….how to make a movie. Would’ve been a 3 but Tom Hanks as one of the narrators bumped it to a 3.5. Not sure what I expected but details ofStep by step….how to make a movie. Would’ve been a 3 but Tom Hanks as one of the narrators bumped it to a 3.5. Not sure what I expected but details of “making” the movie far outweighed the underlying story. It gets better toward the end but a lot of slogging in between. ...more,Notes are private!,0,1,1,"May 27, 2023","May 28, 2023","May 07, 2023",,Hardcover,view (with text),/book/show/62673108-the-making-of-another-major-motion-picture-masterpiece
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Book of Flora Lea,"Henry, Patti Callahan*",1668011832,9781668011836,1668011832,355        pp,4.08,"45,026","May 02, 2023","May 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A fairy tale told by one sister to the other weaves its way across continents after the younger sister is lost during WWII. Fairy tales and WWII combiA fairy tale told by one sister to the other weaves its way across continents after the younger sister is lost during WWII. Fairy tales and WWII combine to make a magical story. Be sure and read/listen to the author’s note at the end. Listened via Libby. 4.2 ...more,Notes are private!,0,2,1,"Jun 25, 2023","Jun 27, 2023","May 04, 2023",,Hardcover,view (with text),/book/show/61964751-the-secret-book-of-flora-lea
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Covenant of Water,"Verghese, Abraham*",,,,724        pp,4.47,"150,509","May 02, 2023","May 02, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a beautiful beautiful book written by such a loving, hopeful, brilliant author. I can’t imagine giving anything less than 5 stars. At the same tiWhat a beautiful beautiful book written by such a loving, hopeful, brilliant author. I can’t imagine giving anything less than 5 stars. At the same time, there was SO much information (particularly once we got to medical school) that the story got lost. Absolute must read. Be prepared not to like at times but by the end, you cannot imagine missing the opportunity to read this book.Made it more special to hear him thank my dear friend Drew Cauthorn for his friendship in the closing credits. I agree, Abraham. ...more",Notes are private!,0,4,1,"May 12, 2023","May 23, 2023","May 02, 2023",,Hardcover,view (with text),/book/show/62687857-the-covenant-of-water
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ninth House        (Alex Stern, #1)","Bardugo, Leigh*",1250313074,9781250313072,1250313074,461        pp,4.03,"305,597","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/43263680-ninth-house
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hell Bent        (Alex Stern, #2)","Bardugo, Leigh*",1250313104,9781250313102,1250313104,481        pp,4.15,"115,092","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/60652997-hell-bent
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power,"Alderman, Naomi*",0670919985,9780670919987,0670919985,341        pp,3.76,"230,120","Oct 27, 2016","Oct 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/29751398-the-power
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lager Queen of Minnesota,"Stradal, J. Ryan*",0399563059,9780399563058,0399563059,349        pp,4.01,"41,211",Jul 2019,"Jul 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/42203363-the-lager-queen-of-minnesota
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beatitudes of Peace the Beatitudes of Peace,"Dear, John",1627851070,9781627851077,1627851070,176        pp,4.52,40,unknown,"Jun 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 30, 2023",not set,"Apr 30, 2023",,Paperback,view,/book/show/29145538-the-beatitudes-of-peace-the-beatitudes-of-peace
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gates of Fire,"Pressfield, Steven*",055338368X,9780553383683,055338368X,526        pp,4.40,"38,461","Oct 20, 1998","Sep 27, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What is courage? Is action born of fear courage? Incredible battle story.,Notes are private!,0,1,1,"May 02, 2023","May 05, 2023","Apr 27, 2023",,Paperback,view (with text),/book/show/1305.Gates_of_Fire
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys: A Memoir of Hollywood and Family,"Howard, Ron",,9780063065277,,unknown,4.27,"21,901","Oct 12, 2021",2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 on Libby. Very fun, wholesome Hollywood family. I grew up watching him as Opie and then Richie Cunningham. I wasn’t as familiar with his directing3.5 on Libby. Very fun, wholesome Hollywood family. I grew up watching him as Opie and then Richie Cunningham. I wasn’t as familiar with his directing starts so totally enjoyed that part too. ...more",Notes are private!,0,1,2,"Aug 10, 2022not set","Aug 16, 2022not set","Apr 27, 2023",,Audiobook,view (with text),/book/show/60236140-the-boys
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"After That Night        (Will Trent, #11)","Slaughter, Karin*",,9780063157781,0063157780,432        pp,4.30,"39,332","Aug 22, 2023","Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2023",,Hardcover,view,/book/show/63833664-after-that-night
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weyward,"Hart, Emilia",125028080X,9781250280800,125028080X,329        pp,4.09,"139,976","Feb 02, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2023",,Hardcover,view,/book/show/60654349-weyward
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are the Light,"Quick, Matthew*",1668005425,9781668005422,1668005425,256        pp,3.79,"18,308","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Hit hard and close.,Notes are private!,0,2,1,"Apr 18, 2023","Apr 18, 2023","Apr 18, 2023",,Hardcover,view (with text),/book/show/60321061-we-are-the-light
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night        (The Night Trilogy, #1)","Wiesel, Elie",,,,120        pp,4.37,"1,244,737",1956,"Jan 16, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2023",,Paperback,view,/book/show/1617.Night
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Built to Move: The Ten Essential Habits to Help You Move Freely and Live Fully,"Starrett, Kelly",0593534808,9780593534809,0593534808,336        pp,4.25,"3,507","Apr 11, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 14, 2023",not set,"Apr 14, 2023",,Hardcover,view,/book/show/61423854-built-to-move
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House on Mango Street,"Cisneros, Sandra",0679734775,9780679734772,0679734775,110        pp,3.69,"190,533",1984,"Apr 03, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Started this years ago and finally went back. Glad I did. Is it a novel, a collection of short stories or poetry? Yes. All through the eyes of a poor Started this years ago and finally went back. Glad I did. Is it a novel, a collection of short stories or poetry? Yes. All through the eyes of a poor Hispanic girl. 3.5 via Libby. ...more",Notes are private!,0,2,1,"Apr 06, 2023","Apr 07, 2023","Apr 06, 2023",,Paperback,view (with text),/book/show/139253.The_House_on_Mango_Street
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,192","Jul 05, 2022","Jul 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book kept coming up and I kept not reading it. It’s about 20 something’s that create video games. Wow was I missing out. Yes, that’s all true butThis book kept coming up and I kept not reading it. It’s about 20 something’s that create video games. Wow was I missing out. Yes, that’s all true but so much more. It’s about love and loss and relationships and friendships more enduring than love. Beautiful writing. A few parts where the writing seemed clipped as it was trying to cover lots of ground in a few paragraphs but then it would slow down and be beautiful again. 4.3 via Libby ...more",Notes are private!,0,3,1,"Apr 06, 2023","Apr 10, 2023","Apr 04, 2023",,Hardcover,view (with text),/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Girl Called Samson,"Harmon, Amy*",1542039738,9781542039734,B0BBY6R1KT,405        pp,4.51,"37,906","Apr 01, 2023","Apr 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2023",,Kindle Edition,view,/book/show/58769584-a-girl-called-samson
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pineapple Street,"Jackson, Jenny*",059349069X,9780593490693,059349069X,304        pp,3.58,"153,184","Mar 07, 2023","Mar 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5 via Libby. Totally enjoyed. And Marin Ireland makes any book better.,Notes are private!,0,2,1,"May 05, 2023","May 08, 2023","Mar 26, 2023",,Hardcover,view (with text),/book/show/61246258-pineapple-street
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"741,864","Sep 16, 1992","Sep 11, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2023",,Paperback,view,/book/show/29044.The_Secret_History
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spectacular,"Davis, Fiona*",0593184041,9780593184042,0593184041,368        pp,4.11,"26,831","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2023",,Hardcover,view,/book/show/62588481-the-spectacular
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Lake,"Patchett, Ann",006332752X,9780063327528,006332752X,309        pp,4.04,"241,595","Aug 01, 2023","Aug 01, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Meryl Streep is the cherry on top in this audio version. Especially loved the joy of knowing you made the best choices when choosing the road that didMeryl Streep is the cherry on top in this audio version. Especially loved the joy of knowing you made the best choices when choosing the road that didn’t lead to fame or fortune but love and loyalty. ...more,Notes are private!,0,3,1,"Sep 02, 2023","Sep 05, 2023","Mar 22, 2023",,Hardcover,view (with text),/book/show/63241104-tom-lake
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everyone in My Family Has Killed Someone        (Ernest Cunningham, #1)","Stevenson, Benjamin*",0063279029,9780063279025,0063279029,371        pp,3.81,"100,292","Mar 29, 2022","Jan 17, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I must be in a reading slump. 3rd book in a row that I haven’t particularly enjoyed. Got better toward the end but still not great.,Notes are private!,0,1,1,"Mar 20, 2023","Mar 22, 2023","Mar 19, 2023",,Hardcover,view (with text),/book/show/60879779-everyone-in-my-family-has-killed-someone
