,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Milly *:･ﾟ✧'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Village,"Sten, Camilla*",1250803292,9781250803290,1250803292,384        pp,3.54,"30,524","Apr 04, 2019","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2022",,Paperback,view,/book/show/57693443-the-lost-village
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Apartment,"Foley, Lucy",0063003058,9780063003057,0063003058,360        pp,3.67,"516,476","Feb 22, 2022","Feb 22, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 Stars“La voix du sang est la plus forte”I am so happy to have gotten the opportunity to read this book before it came out! I enjoyed it and at a c3.5 Stars“La voix du sang est la plus forte”I am so happy to have gotten the opportunity to read this book before it came out! I enjoyed it and at a certain point, I could barely put the book down. At first, it was a bit hard to get into for me, but as soon as I was immersed in the world, I couldn't stop turning the page. I really thought the atmosphere in this book was well done, along with the characters. Everything was really well developed and the plot was really immersive and interesting. I loved the ending! Highly recommend buying this if you're looking for a fast-paced mystery that is easy to read....more",Notes are private!,0,14,1,"Jan 28, 2022","Feb 19, 2022","Jan 08, 2022",,Hardcover,view (with text),/book/show/58468990-the-paris-apartment
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Sad Today: Personal Essays,"Broder, Melissa*",1455562726,9781455562725,1455562726,203        pp,3.80,"15,592","Mar 15, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2022",,Paperback,view,/book/show/25904473-so-sad-today
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Problem with Forever,"Armentrout, Jennifer L.*",0373212054,9780373212057,0373212054,474        pp,3.97,"61,030","May 17, 2016","May 17, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2022",,Hardcover,view,/book/show/26721568-the-problem-with-forever
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Serenading Heartbreak,"Fields, Ella*",1692607952,9781692607951,1692607952,376        pp,3.68,"7,548","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2021",,Paperback,view,/book/show/43019444-serenading-heartbreak
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All My Rage,"Tahir, Sabaa*",0593202341,9780593202340,0593202341,376        pp,4.51,"46,796","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/57899793-all-my-rage
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Album,"Didion, Joan",0374532079,9780374532079,0374532079,224        pp,4.06,"39,046",1979,"Nov 10, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Paperback,view,/book/show/421.The_White_Album
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Nights,"Didion, Joan",0307267679,9780307267672,0307267679,208        pp,3.92,"39,745","Nov 01, 2011","Nov 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Hardcover,view,/book/show/10252302-blue-nights
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slouching Towards Bethlehem,"Didion, Joan",,,,238        pp,4.19,"67,275",1968,"Oct 28, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Paperback,view,/book/show/424.Slouching_Towards_Bethlehem
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bluets,"Nelson, Maggie",1933517409,9781933517407,1933517409,112        pp,4.09,"45,205","Oct 01, 2009","Oct 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Paperback,view,/book/show/6798263-bluets
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are Okay,"LaCour, Nina*",0525425896,9780525425892,0525425896,236        pp,3.94,"91,234","Feb 14, 2017","Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/28243032-we-are-okay
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crush,"Siken, Richard",0300107897,9780300107890,0300107897,62        pp,4.34,"36,251","Apr 11, 2005","Apr 11, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Paperback,view,/book/show/96259.Crush
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisters of Sword and Song,"Ross, Rebecca*",0062471414,9780062471413,0062471414,462        pp,4.07,"9,115","Jun 23, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/52038346-sisters-of-sword-and-song
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls I've Been,"Sharpe, Tess*",0593111095,9780593111093,0593111095,356        pp,4.07,"41,914","Jan 26, 2021","Jan 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,WHAT?? How could I have missed the fact that Tesse Sharp has a new release? Must read ASAP!!,Notes are private!,0,5,0,not set,not set,"Dec 24, 2021",,Hardcover,view (with text),/book/show/49471138-the-girls-i-ve-been
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Last Night,"McFarlane, Mhairi*",0063036851,9780063036857,0063036851,393        pp,4.01,"43,931","Apr 01, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Paperback,view,/book/show/54870201-just-last-night
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beloved,"Morrison, Toni",,9781400033416,1400033411,324        pp,3.95,"435,397","Sep 16, 1987","Jun 08, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,“Love is or it ain't. Thin love ain't love at all.”I'm not going to rate this book because I feel like it wasn't really written for my enjoyment but I“Love is or it ain't. Thin love ain't love at all.”I'm not going to rate this book because I feel like it wasn't really written for my enjoyment but I thought the writing was pretty good quality on its own. This is a very powerful book with many important messages and I can see why it won a Nobel Peace Prize. ...more,Notes are private!,0,0,1,"Feb 23, 2022","Mar 29, 2022","Dec 22, 2021",,Paperback,view (with text),/book/show/6149.Beloved
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,047,104",1985,Apr 1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Paperback,view,/book/show/38447.The_Handmaid_s_Tale
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Hotel,"Mandel, Emily St. John*",0525521143,9780525521143,0525521143,307        pp,3.69,"172,207","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Hardcover,view,/book/show/45754981-the-glass-hotel
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Education,"Choi, Susan*",0670024902,9780670024902,0670024902,304        pp,3.30,"4,471","Jul 03, 2013","Jul 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2021",,Hardcover,view,/book/show/16158566-my-education
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"618,061","Jun 18, 2013","Jun 18, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2021",,Hardcover,view,/book/show/15783514-the-ocean-at-the-end-of-the-lane
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love Machine,"Susann, Jacqueline",0802135447,9780802135445,0802135447,511        pp,3.74,"3,145","Jan 01, 1969","Dec 14, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2021",,Paperback,view,/book/show/826542.The_Love_Machine
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Is Not Enough,"Susann, Jacqueline",0802135455,9780802135452,0802135455,467        pp,3.74,"8,258",1973,"Dec 14, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2021",,Paperback,view,/book/show/131155.Once_Is_Not_Enough
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kiss Quotient        (The Kiss Quotient, #1)","Hoang, Helen*",0451490819,,B075HXST4P,323        pp,3.90,"437,302","Jun 05, 2018","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2021",,Kindle Edition,view,/book/show/36199084-the-kiss-quotient
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Speak,"Anderson, Laurie Halse*",0374311250,9780374311254,0374311250,224        pp,4.05,"592,493","Oct 22, 1999","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2021",,Hardcover,view,/book/show/39280444-speak
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Policeman,"Roberts, Bethan",0701185848,9780701185848,0701185848,352        pp,4.01,"79,699","Feb 02, 2012","Mar 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2021",,Hardcover,view,/book/show/13153370-my-policeman
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wish You Were Here,"Picoult, Jodi*",1984818414,9781984818416,1984818414,310        pp,3.93,"236,005","Nov 30, 2021","Nov 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/57701764-wish-you-were-here
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On a Night Like This,"Kelk, Lindsey*",0008496757,9780008496753,0008496757,342        pp,3.84,"10,048","Nov 11, 2021","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Paperback,view,/book/show/57577167-on-a-night-like-this
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gallant,"Schwab, V.E.*",0062835777,9780062835772,0062835777,338        pp,3.72,"111,874","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/58064046-gallant
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Saints of Swallow Hill,"Everhart, Donna*",1496733320,9781496733320,1496733320,372        pp,4.13,"28,079","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Paperback,view,/book/show/57973844-the-saints-of-swallow-hill
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shoko's Smile: Stories,"Eunyoung, Choi",0143135260,9780143135265,0143135260,272        pp,3.94,"5,028","Jul 07, 2016","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2021",,Paperback,view,/book/show/55782297-shoko-s-smile
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Body,"Ratajkowski, Emily",1250817862,9781250817860,1250817862,239        pp,4.02,"67,962","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2021",,Hardcover,view,/book/show/57145833-my-body
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,13 Ways of Looking at a Fat Girl,"Awad, Mona*",0143194798,9780143194798,0143194798,212        pp,3.06,"16,278","Feb 23, 2016","Feb 23, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2021",,Paperback,view,/book/show/25716567-13-ways-of-looking-at-a-fat-girl
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All's Well,"Awad, Mona*",,,,352        pp,3.73,"22,858","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2021",,Hardcover,view,/book/show/53256108-all-s-well
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Are Engulfed in Flames,"Sedaris, David",0316143472,9780316143479,0316143472,323        pp,4.07,"209,100","Jun 03, 2008","Jun 03, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2021",,Hardcover,view,/book/show/1044355.When_You_Are_Engulfed_in_Flames
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",1593080271,9781593080273,1593080271,803        pp,4.09,"848,085",1878,"Jul 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i wonder if i will ever live to see the day i fully read through this book! but today is not that day :(,Notes are private!,0,11,0,not set,not set,"Nov 20, 2021",,Paperback,view (with text),/book/show/155.Anna_Karenina
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dear Martin        (Dear Martin, #1)","Stone, Nic*",1101939494,,,224        pp,4.35,"79,255","Oct 17, 2017","Oct 17, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 Stars“You ever consider that maybe you not supposed to 'fit'? People who make history rarely do.”i'm so glad i read this book for school! it was sup4 Stars“You ever consider that maybe you not supposed to 'fit'? People who make history rarely do.”i'm so glad i read this book for school! it was super interesting and it really opened up my eyes to the persisting racism in america and people's ignorance of it. i really loved reading from justyce's pov and in general it was an easy book to understand and get through. this book was already so impactful as it was, but developing the characters more would've made the story much better in my opinion. however, i can see what nic stone did with the characters and i think it worked really well for the message she was trying to send. i've had many good conversations about this book with my friends and i think everyone should read it!! highly recommend. (view spoiler)[ even tho someone spoiled it for me, i was still so shocked when manny died. also, sj and justyce are so cute. again, would've been a perfect book if the characters were more developed, but i really think nic stone did a good job with this one (hide spoiler)]...more",Notes are private!,0,0,1,"Nov 22, 2021","Dec 07, 2021","Nov 18, 2021",,Hardcover,view (with text),/book/show/24974996-dear-martin
