,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Beatriz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Teaching to Transgress: Education as the Practice of Freedom,"hooks, bell",0415908086,9780415908085,0415908086,216        pp,4.45,"10,780","Sep 12, 1994","Dec 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Paperback,view,/book/show/27091.Teaching_to_Transgress
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,E se eu gostasse muito de morrer,"Martins, Rui Cardoso",9896713022,9789896713027,9896713022,256        pp,3.77,133,2006,Mar 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2021",,Hardcover,view,/book/show/30058022-e-se-eu-gostasse-muito-de-morrer
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Racismo no País dos Brancos Costumes,"Henriques, Joana Gorjão",9896714320,9789896714321,9896714320,160        pp,4.47,405,unknown,May 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2021",,Paperback,view,/book/show/39849720-racismo-no-pa-s-dos-brancos-costumes
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homegoing,"Gyasi, Yaa*",0241980445,9780241980446,0241980445,300        pp,4.47,"341,227","Jun 07, 2016","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2021",,Paperback,view,/book/show/34962698-homegoing
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amor à Primeira Assinatura,"Ferrão, Leonor*",,,,89        pp,3.39,215,unknown,"Feb 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2021",,Kindle Edition,view,/book/show/56674636-amor-primeira-assinatura
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love & Other Anxieties,"Alessia, Karaline*",1999110544,9781999110543,1999110544,92        pp,4.36,28,unknown,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2021",,Paperback,view,/book/show/56861885-love-other-anxieties
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Main Street,"Lewis, Sinclair",0375753141,9780375753145,0375753141,454        pp,3.78,"25,871","Jan 01, 1920","Mar 02, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2021",,Paperback,view,/book/show/11376.Main_Street
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Educação Sentimental,"Flaubert, Gustave",,,,376        pp,3.81,"22,278","Apr 15, 1869",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2021",,Paperback,view,/book/show/15731919-a-educa-o-sentimental
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Parable of the Sower        (Earthseed, #1)","Butler, Octavia E.",0446675504,9780446675505,0446675504,345        pp,4.21,"167,815",Oct 1993,"Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2021",,Paperback,view,/book/show/52397.Parable_of_the_Sower
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Double,"Rank, Otto",0452005051,9780452005051,0452005051,unknown,3.82,170,"Jul 06, 1914","Apr 02, 1979",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 06, 2021","Feb 07, 2021","Feb 06, 2021",,Paperback,view,/book/show/492345.The_Double
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Art and Artist: Creative Urge and Personality Development,"Atkinson, Charles Francis",0393305740,9780393305746,0393305740,532        pp,4.28,231,1932,"Sep 17, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2021",,Paperback,view,/book/show/704004.Art_and_Artist
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apneia,"Ganho, Tânia*",9896608105,9789896608101,9896608105,696        pp,4.43,"2,034",Jul 2020,Jul 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2021",,Paperback,view,/book/show/54379300-apneia
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As 100 Melhores Crónicas,"Cardoso, Miguel Esteves",972254053X,9789722540537,972254053X,364        pp,3.91,173,unknown,"Oct 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2021",,Paperback,view,/book/show/55736813-as-100-melhores-cr-nicas
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mothers: Stories,"Power, Chris*",0374213666,9780374213664,0374213666,304        pp,3.63,691,"Feb 27, 2018","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2021",,Hardcover,view,/book/show/40121998-mothers
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misbehaving: The Making of Behavioral Economics,"Thaler, Richard H.",039335279X,9780393352795,039335279X,358        pp,4.16,"21,320","Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Paperback,view,/book/show/26530355-misbehaving
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Magic: Creative Living Beyond Fear,"Gilbert, Elizabeth*",1594634718,9781594634710,1594634718,276        pp,3.96,"211,579",Sep 2015,"Sep 22, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2021",,Hardcover,view,/book/show/24453082-big-magic
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Capitães da Areia,"Amado, Jorge",9896530076,9789896530075,9896530076,286        pp,4.35,"25,671",Nov 1937,Jan 2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2021",,Mass Market Paperback,view,/book/show/6835970-capit-es-da-areia
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Um dia a aldeia acabou,"Pires, Nuno Franco*",,,,302        pp,4.80,15,"Mar 21, 2020","Mar 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2021",,Paperback,view,/book/show/52847905-um-dia-a-aldeia-acabou
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laziness Does Not Exist,"Price, Devon*",1982140100,9781982140106,1982140100,256        pp,3.95,"8,423","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2021",,Hardcover,view,/book/show/54304124-laziness-does-not-exist
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bica escaldada,"Vieira, Alice",,9789724615783,9724615782,256        pp,3.78,60,2004,Dec 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2021",,Paperback,view,/book/show/7367634-bica-escaldada
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where the Light Enters: Building a Family, Discovering Myself","Biden, Jill",1250182328,9781250182326,,210        pp,4.31,"4,368","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2021",,Hardcover,view,/book/show/42587210-where-the-light-enters
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babbitt,"Lewis, Sinclair",9898872012,9789898872012,9898872012,400        pp,3.69,"23,597",1922,Feb 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Feb 21, 2021","Mar 07, 2021","Jan 19, 2021",,Paperback,view,/book/show/38746938-babbitt
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Nolan Variations: The Movies, Mysteries, and Marvels of Christopher Nolan","Shone, Tom",0525655328,9780525655329,0525655328,381        pp,4.40,891,"Nov 05, 2020","Nov 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2021",,Hardcover,view,/book/show/51151761-the-nolan-variations
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfect Madness: Motherhood in the Age of Anxiety,"Warner, Judith*",1594481709,9781594481703,1594481709,352        pp,3.65,"1,288","Feb 17, 2005","Feb 07, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2021",,Paperback,view,/book/show/347845.Perfect_Madness
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Em Parte Incerta,"Flynn, Gillian*",9722525573,9789722525572,9722525573,520        pp,4.13,"3,090,960","Dec 06, 2012","Feb 08, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2021",,Paperback,view,/book/show/17305435-em-parte-incerta
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleepless Nights,"Hardwick, Elizabeth",0940322722,9780940322721,0940322722,128        pp,3.65,"3,573",1979,"Sep 13, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2021",,Paperback,view,/book/show/347413.Sleepless_Nights
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Reader: Essential Writings on Motherhood,"Davey, Moyra",1583220720,9781583220726,1583220720,356        pp,4.36,174,"May 01, 2001","May 10, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Paperback,view,/book/show/797207.Mother_Reader
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twenty-first Century Motherhood: Experience, Identity, Policy, Agency","O'Reilly, Andrea",0231149662,9780231149662,0231149662,408        pp,4.08,12,"Aug 13, 2010","Sep 23, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Hardcover,view,/book/show/8676365-twenty-first-century-motherhood
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maternal Thinking: Toward a Politics of Peace,"Ruddick, Sara",0807014095,9780807014097,0807014095,320        pp,3.83,90,Mar 1989,"Jan 31, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2021",,Paperback,view,/book/show/1204092.Maternal_Thinking
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Now We Have Everything: On Motherhood Before I Was Ready,"O'Connell, Meaghan*",0316393843,9780316393843,0316393843,240        pp,3.92,"7,025","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2020",,Hardcover,view,/book/show/35959678-and-now-we-have-everything
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Underland: A Deep Time Journey,"Macfarlane, Robert*",0393358097,9780393358094,0393358097,496        pp,4.23,"17,627","May 02, 2019","Aug 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2020",,Paperback,view,/book/show/53121631-underland
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Untranslatability: Interdisciplinary Perspectives,"Large, Duncan",1138082570,9781138082571,1138082570,228        pp,4.00,2,unknown,"Aug 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2020",,Hardcover,view,/book/show/39221893-untranslatability
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",0451528956,9780451528957,0451528956,139        pp,3.83,"580,451","Jan 05, 1886","Sep 02, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 28, 2020","Nov 29, 2020","Nov 30, 2020",,Mass Market Paperback,view,/book/show/51496.Dr_Jekyll_and_Mr_Hyde
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time's Arrow,"Amis, Martin",0679735720,9780679735724,0679735720,165        pp,3.76,"16,287","Sep 26, 1991",Oct 1992,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2020",,Paperback,view,/book/show/23031.Time_s_Arrow
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diários,"Woolf, Virginia",9896418365,9789896418366,9896418365,736        pp,4.42,195,1953,Apr 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2020",,Hardcover,view,/book/show/39897437-di-rios
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Memoir,"Karr, Mary",0062223062,9780062223067,0062223062,225        pp,4.14,"7,607","Sep 15, 2015","Sep 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2020",,Hardcover,view,/book/show/25508114-the-art-of-memoir
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coventry: Essays,"Cusk, Rachel",0374126771,9780374126773,0374126771,256        pp,3.73,"2,885","Aug 20, 2019","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2020",,Hardcover,view,/book/show/41940257-coventry
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Thinking of Ending Things,"Reid, Iain*",,,B0176M1BVG,241        pp,3.56,"155,246","Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2020",,Kindle Edition,view,/book/show/40605223-i-m-thinking-of-ending-things
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Late-Life Love: A Memoir,"Gubar, Susan",0393357635,9780393357639,0393357635,352        pp,3.52,165,unknown,"Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2020",,Paperback,view,/book/show/45894051-late-life-love
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,BETWEEN MOTHERS AND SONS: Women Writers Talk About Having Sons and Raising Men,"Stevens, Patricia",0684850729,9780684850726,0684850729,256        pp,3.80,44,"May 03, 1999","May 02, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2020",,Paperback,view,/book/show/129107.BETWEEN_MOTHERS_AND_SONS
