,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aviva's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad: Pulitzer Prize Winner,"Egan, Jennifer*",0307477479,9780307477477,0307477479,341        pp,3.69,"226,770","Jun 08, 2010","Mar 22, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Brilliant! But not totally believable,Notes are private!,0,2,1,"Nov 07, 2023","Nov 12, 2023","Dec 19, 2021",,Paperback,view (with text),/book/show/9549746-a-visit-from-the-goon-squad
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Day,"Nicholls, David",0340896965,9780340896969,0340896965,435        pp,3.83,"341,226","Jun 11, 2009","Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Paperback,view,/book/show/6280118-one-day
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Interestings,"Wolitzer, Meg",1594488398,9781594488399,1594488398,468        pp,3.59,"118,446","Apr 09, 2013","Apr 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Hardcover,view,/book/show/15815333-the-interestings
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Plot,"Eugenides, Jeffrey",0374203059,9780374203054,0374203059,406        pp,3.47,"120,972",Oct 2011,"Oct 11, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"*mmm more like 4.5My first Eugenides novel and I was not disappointed! The illustrious American author crafts a love triangle of layered, flawed, ill *mmm more like 4.5My first Eugenides novel and I was not disappointed! The illustrious American author crafts a love triangle of layered, flawed, ill characters….one could say Wuthering Heights-esque, though set in continental Europe, India, and New England in the 1980s (..and less problematic characters). Eugenides explores social commentary through mental illness, and existential questioning through the virtues of religion (this analysis was my favorite thing about the novel). The novel’s pretentious tint prevented a full five star rating...more",Notes are private!,0,6,1,"Feb 04, 2022","Feb 13, 2022","Dec 19, 2021",,Hardcover,view (with text),/book/show/10964693-the-marriage-plot
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The English Patient,"Ondaatje, Michael",0771068719,9780771068713,0771068719,320        pp,3.87,"132,006",Sep 1992,"Apr 18, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2021",,Hardcover,view,/book/show/11713.The_English_Patient
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chronicles from the Land of the Happiest People on Earth,"Soyinka, Wole",0593320166,9780593320167,0593320166,444        pp,3.16,906,"Dec 01, 2020","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2021",,Hardcover,view,/book/show/56552948-chronicles-from-the-land-of-the-happiest-people-on-earth
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Days of Afrekete,"Solomon, Asali",0374140057,9780374140052,0374140057,208        pp,3.49,"1,630","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2021",,Hardcover,view,/book/show/56269273-the-days-of-afrekete
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magician,"Tóibín, Colm",1476785082,9781476785080,1476785082,498        pp,4.03,"15,418","Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2021",,Hardcover,view,/book/show/56897459-the-magician
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Venice,"Mann, Thomas",0060576170,9780060576172,,142        pp,3.70,"56,539",1912,"May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2021",,Paperback,view,/book/show/53061.Death_in_Venice
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dubliners,"Joyce, James",0192839993,9780192839992,0192839993,207        pp,3.84,"156,192","Jun 15, 1914","Mar 15, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,*3.75,Notes are private!,0,0,1,"Feb 22, 2022","Aug 31, 2022","Dec 14, 2021",,Paperback,view (with text),/book/show/11012.Dubliners
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lilac Girls        (Lilac Girls, #1)","Kelly, Martha Hall*",1101883073,9781101883075,1101883073,487        pp,4.29,"302,790","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2021",,Hardcover,view,/book/show/25893693-lilac-girls
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Metropolitan Life,"Lebowitz, Fran",0525155627,9780525155621,0525155627,177        pp,3.80,"1,844","Mar 01, 1978","Mar 13, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2021",,Hardcover,view,/book/show/927916.Metropolitan_Life
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfume: The Story of a Murderer,"Süskind, Patrick",0140120831,9780140120837,0140120831,263        pp,4.04,"468,446","Feb 26, 1985",1987,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Paperback,view,/book/show/343.Perfume
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Pioneers!,"Cather, Willa",0679743626,9780679743620,0679743626,159        pp,3.89,"53,766",1913,1992,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Paperback,view,/book/show/140963.O_Pioneers_
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monogamy,"Miller, Sue",006296965X,9780062969651,006296965X,338        pp,3.51,"23,476","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2021",,Hardcover,view,/book/show/49398039-monogamy
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carceral Capitalism,"Wang, Jackie",1635900026,9781635900026,1635900026,359        pp,4.62,"1,263","Feb 23, 2018","Feb 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Paperback,view,/book/show/34551009-carceral-capitalism
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anomaly,"Le Tellier, Hervé",1635421691,9781635421699,1635421691,391        pp,3.81,"52,546","Aug 20, 2020","Nov 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Paperback,view,/book/show/56920684-the-anomaly
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Taste: My Life Through Food,"Tucci, Stanley",1982168013,9781982168018,1982168013,291        pp,4.21,"75,244","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2021",,Hardcover,view,/book/show/55360284-taste
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,462","Apr 12, 1994",1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2021",,Paperback,view,/book/show/11275.The_Wind_Up_Bird_Chronicle
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last One,"Daas, Fatima",1635421845,9781635421842,,208        pp,3.86,"4,004","Aug 20, 2020","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2021",,Paperback,view,/book/show/58151236-the-last-one
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vilette,"Brontë, Charlotte",1519685653,9781519685650,1519685653,450        pp,3.77,"73,120",Jan 1853,"Dec 04, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2021",,Paperback,view,/book/show/28475953-vilette
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Huckleberry Finn,"Twain, Mark",0142437174,9780142437179,0142437174,327        pp,3.83,"1,265,482","Feb 18, 1884","Dec 31, 2002",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 09, 2021","Nov 18, 2021","Nov 09, 2021",,Paperback,view,/book/show/2956.The_Adventures_of_Huckleberry_Finn
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Body,"Ratajkowski, Emily",1250817862,9781250817860,1250817862,239        pp,4.02,"67,934","Nov 09, 2021","Nov 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4? 4.5?,Notes are private!,0,6,1,"Apr 08, 2022","Apr 08, 2022","Nov 01, 2021",,Hardcover,view (with text),/book/show/57145833-my-body
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,819","May 15, 2008","May 15, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 27, 2022",Mar 2022,"Nov 01, 2021",,Hardcover,view,/book/show/1971304.City_of_Thieves
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Women,"Taddeo, Lisa*",1451642296,9781451642292,1451642296,306        pp,3.72,"147,608","Jul 09, 2019","Jul 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Hardcover,view,/book/show/42201100-three-women
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Feminine Mystique,"Friedan, Betty",0393346781,9780393346787,0393346781,562        pp,3.87,"28,303","Feb 19, 1963","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Paperback,view,/book/show/17573685-the-feminine-mystique
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blindness,"Saramago, José",,,B003T0GBOM,349        pp,4.17,"289,741",1995,"Aug 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Kindle Edition,view,/book/show/40495148-blindness
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eileen,"Moshfegh, Ottessa",1594206627,9781594206627,1594206627,260        pp,3.58,"96,227","Aug 18, 2015","Aug 18, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Hardcover,view,/book/show/23453099-eileen
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grace Year,"Liggett, Kim*",1250145449,9781250145444,1250145449,416        pp,4.15,"131,850","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Hardcover,view,/book/show/43263520-the-grace-year
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Psycho,"Ellis, Bret Easton",0679735771,9780679735779,0679735771,399        pp,3.81,"314,061","Mar 06, 1991",Mar 1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2021",,Paperback,view,/book/show/28676.American_Psycho
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oliver Twist,"Dickens, Charles",,,,608        pp,3.88,"388,654",1838,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2021",,Paperback,view,/book/show/18254.Oliver_Twist
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 2000s Made Me Gay: Essays on Pop Culture,"Perry, Grace",1250760143,9781250760142,1250760143,256        pp,3.86,"3,860","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2021",,Paperback,view,/book/show/54860449-the-2000s-made-me-gay
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",,,0060838728,318        pp,3.93,"283,423","May 22, 2001","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,*4.5Looking back this book was absolutely a five star read but stylistically Patchett writes in such large blocks and uses paragraph breaks so sparing*4.5Looking back this book was absolutely a five star read but stylistically Patchett writes in such large blocks and uses paragraph breaks so sparingly that I often found it frustrating and dissatisfying to read! Literally other than that this novel was fantastic and creative and beautifully written...more,Notes are private!,0,6,1,"Jan 10, 2022","Jan 25, 2022","Sep 30, 2021",,Paperback,view (with text),/book/show/5826.Bel_Canto
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr Salary,"Rooney, Sally*",0571351956,9780571351954,0571351956,33        pp,3.79,"29,272","Apr 26, 2016","Feb 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2021",,Paperback,view,/book/show/34234631-mr-salary
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rubyfruit Jungle,"Brown, Rita Mae",0553146963,9780553146967,0553146963,246        pp,3.92,"42,337",1973,Oct 1980,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Mass Market Paperback,view,/book/show/165395.Rubyfruit_Jungle
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,630","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Hardcover,view,/book/show/41880609-on-earth-we-re-briefly-gorgeous
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tipping the Velvet,"Waters, Sarah",,,,472        pp,4.05,"71,072","Feb 05, 1998","May 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2021",,Paperback,view,/book/show/25104465-tipping-the-velvet
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,687","Sep 19, 2000","Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 19, 2021",,Paperback,view,/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,169",1957,"Jan 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2021",,Paperback,view,/book/show/5113.Franny_and_Zooey
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"617,986","Jun 18, 2013","Jun 18, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2021",,Hardcover,view,/book/show/15783514-the-ocean-at-the-end-of-the-lane
