,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erika's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unfollow: A Journey from Hatred to Hope,"Phelps-Roper, Megan*",,,B07L98H2SC,305        pp,4.16,"16,999","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Kindle Edition,view,/book/show/43314707-unfollow
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miracles and Other Reasonable Things: A Story of Unlearning and Relearning God,"Bessey, Sarah*",1501155466,9781501155468,1501155466,240        pp,4.38,"4,342","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2019",,Hardcover,view,/book/show/35297423-miracles-and-other-reasonable-things
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dearly Beloved,"Wall, Cara*",198210452X,9781982104528,198210452X,342        pp,4.07,"28,435","Aug 13, 2019","Aug 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a beautiful, meandering story. The musings on faith, friendship, community...it was really well done. I don’t know that I really identified wThis was a beautiful, meandering story. The musings on faith, friendship, community...it was really well done. I don’t know that I really identified with either James or Charles’s specific experiences or struggles with faith, but it was still enjoyable to read. The Will storyline was probably my favorite part of the book, and the ending was perfect. ...more",Notes are private!,0,0,1,"Jan 03, 2020","Jan 09, 2020","Oct 21, 2019",,Hardcover,view (with text),/book/show/43822731-the-dearly-beloved
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Tender Land,"Krueger, William Kent*",1432869345,9781432869342,1432869345,678        pp,4.39,"176,985","Sep 03, 2019","Sep 04, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sadly, this book was a bit of a slog for me. I feel like it had great potential that just didn’t pan out. Though I liked the four main characters, I fSadly, this book was a bit of a slog for me. I feel like it had great potential that just didn’t pan out. Though I liked the four main characters, I felt that their journey and trials once leaving the school were just too detailed and slow-paced to stay compelling. I was regularly shocked by how little time had passed in the story, and most sadly, I felt like Odie’s musings on faith and the Tornado God were just waaaaay, way too heavy-handed to evoke anything other than eye rolls. I’m honestly torn between two and three stars, but I’ll go with three because I never actually dreaded reading it...I guess it just stayed on the verge of almost getting good, but never really got there for me. ...more",Notes are private!,0,0,1,"Oct 17, 2019","Oct 21, 2019","Oct 17, 2019",,Hardcover,view (with text),/book/show/45898325-this-tender-land
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants","Kimmerer, Robin Wall",1571313354,9781571313355,1571313354,391        pp,4.54,"117,203","Oct 15, 2013","Oct 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2019",,Hardcover,view,/book/show/17465709-braiding-sweetgrass
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Fight For Our Lives,"Jones, Saeed*",1501132733,9781501132735,1501132733,192        pp,4.28,"21,789","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Hardcover,view,/book/show/43682552-how-we-fight-for-our-lives
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invited,"McMahon, Jennifer*",0385541384,9780385541381,0385541384,353        pp,3.81,"31,673","Apr 30, 2019","Apr 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2019",,Hardcover,view,/book/show/40065317-the-invited
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Likeness        (Dublin Murder Squad, #2)","French, Tana*",0143115626,9780143115625,0143115626,466        pp,4.06,"162,905","Jul 17, 2008","May 26, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2019",,Paperback,view,/book/show/5941114-the-likeness
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Woods        (Dublin Murder Squad, #1)","French, Tana*",,,,431        pp,3.79,"399,729","May 17, 2007","May 27, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2019",,Paperback,view,/book/show/2459785.In_the_Woods
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disappearing Earth,"Phillips, Julia*",0525520414,9780525520412,0525520414,264        pp,3.84,"52,889","May 22, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2019",,Hardcover,view,/book/show/41880604-disappearing-earth
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disappearing Earth,"Phillips, Julia*",,,,312        pp,3.84,"52,889","May 22, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2019",,Hardcover,view,/book/show/34563821-disappearing-earth
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unhoneymooners        (Unhoneymooners, #1)","Lauren, Christina*",1501128035,9781501128035,1501128035,432        pp,3.92,"834,664","May 14, 2019","May 14, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was another fabulously enjoyable rom-com by Christina Lauren! These books are the literary equivalent of doughnuts, and every bit as enjoyable. IThis was another fabulously enjoyable rom-com by Christina Lauren! These books are the literary equivalent of doughnuts, and every bit as enjoyable. I loved the side characters in this one, a large, tight-knit extended family that I'd like to join myself. The romantic leads were charming, their conundrums mostly silly and fun, and it was altogether a quick, happy read. ...more",Notes are private!,0,1,1,"Sep 30, 2019","Oct 02, 2019","Sep 30, 2019",,Paperback,view (with text),/book/show/52709482-the-unhoneymooners
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Line Becomes a River: Dispatches from the Border,"Cantú, Francisco",,,,250        pp,3.97,"14,381","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2019",,Hardcover,view,/book/show/34818440-the-line-becomes-a-river
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Castle,"Kiernan, Denise*",1476794049,9781476794044,1476794049,307        pp,3.73,"11,700","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2019",,Hardcover,view,/book/show/30354429-the-last-castle
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Roomies,"Lauren, Christina*",1501165836,9781501165832,1501165836,368        pp,3.78,"75,397","Dec 05, 2017","Dec 05, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a perfect rom-com. I loved Holland and Calvin, the set-up was unique and interesting, and it was overall just a quick, engaging, fun read!",Notes are private!,0,1,1,"Sep 21, 2019","Sep 22, 2019","Sep 21, 2019",,Paperback,view (with text),/book/show/34466910-roomies
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,America's First Daughter,"Dray, Stephanie*",,,,606        pp,4.22,"61,956","Mar 01, 2016","Mar 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2019",,Paperback,view,/book/show/25817162-america-s-first-daughter
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,,,512        pp,4.36,"1,027,746",2011,2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2019",,Paperback,view,/book/show/23692271-sapiens
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inspired: Slaying Giants, Walking on Water, and Loving the Bible Again","Evans, Rachel Held",0718022319,9780718022310,0718022319,236        pp,4.39,"15,737","Jun 12, 2018","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Paperback,view,/book/show/36576151-inspired
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Ways We Said Goodbye,"Williams, Beatriz*",0062931091,9780062931092,0062931091,448        pp,4.04,"20,247","Jan 14, 2020","Jan 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Hardcover,view,/book/show/44890073-all-the-ways-we-said-goodbye
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Girls,"Gilbert, Elizabeth*",1594634734,9781594634734,1594634734,470        pp,4.04,"289,166","Jun 04, 2019","Jun 04, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really enjoyed this. I adored Vivian’s narrative voice and the tone of the book. The pre-war theatre setting was delightful. I felt like the many, mI really enjoyed this. I adored Vivian’s narrative voice and the tone of the book. The pre-war theatre setting was delightful. I felt like the many, many lengthy descriptions of sexual escapades coming from a 90-year-old woman’s memories were perhaps a bit much, but overall I still really liked the book. I thought the last few chapters and Vivian’s final reflections for Angela were really beautiful and well-written. Overall- a win for me. ...more",Notes are private!,0,0,1,"Oct 02, 2019","Oct 05, 2019","Sep 09, 2019",,Hardcover,view (with text),/book/show/42135029-city-of-girls
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Little Lights,"McGuire, Jamie*",1503957799,9781503957794,B077V2RL1D,444        pp,3.96,"18,831","May 29, 2018","May 29, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,WHAT THE HELL JUST HAPPENED??!!,Notes are private!,0,2,1,"Sep 09, 2019","Sep 09, 2019","Sep 09, 2019",,Kindle Edition,view (with text),/book/show/36692498-all-the-little-lights
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Starless Sea,"Morgenstern, Erin*",038554121X,9780385541213,038554121X,498        pp,3.86,"203,428","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2019",,Hardcover,view,/book/show/43575115-the-starless-sea
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Warehouse,"Hart, Rob*",1984823795,9781984823793,1984823795,368        pp,3.84,"12,726","Aug 13, 2019","Aug 20, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ooooooh this was a good one!! It reminded me of The Circle by Dave Eggars. And something else that I can’t quite remember. But it was great. A little Ooooooh this was a good one!! It reminded me of The Circle by Dave Eggars. And something else that I can’t quite remember. But it was great. A little dystopian, a lot true-to-life and creepy. I think this story will stick with me for awhile, and haunt me every time I issue a command to my Alexa speaker or mindlessly delegate yet another facet of my life to Amazon. ...more",Notes are private!,0,0,1,Jan 2020,"Jan 03, 2020","Sep 03, 2019",,Hardcover,view (with text),/book/show/45885120-the-warehouse
