,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Girl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Manage Your Home Without Losing Your Mind: Dealing with Your House's Dirty Little Secrets,"White, Dana K.*",0718079957,9780718079956,0718079957,240        pp,4.21,"8,321","Nov 08, 2016","Nov 08, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This one took me a while to finish because any time I read a few pages, I would stop and go wash a pot. Or put stuff in the dishwasher. Or collect theThis one took me a while to finish because any time I read a few pages, I would stop and go wash a pot. Or put stuff in the dishwasher. Or collect the laundry. Which I guess is just as good a recommendation as a book about managing your house can get....more",Notes are private!,0,3,1,"Dec 28, 2021","Dec 29, 2021","Dec 28, 2021",,Paperback,view (with text),/book/show/29492076-how-to-manage-your-home-without-losing-your-mind
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Organizing for the Rest of Us: 100 Realistic Strategies to Keep Any House Under Control,"White, Dana K.*",1400231434,9781400231430,1400231434,224        pp,4.08,"4,272","Jan 11, 2022","Jan 11, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I received a free copy of this book from NetGalley in exchange for an honest .If you've read Dana K. White's previous books, this one won't realI received a free copy of this book from NetGalley in exchange for an honest .If you've read Dana K. White's previous books, this one won't really hold any surprises. It's full of relatable advice on how to keep your house clean and operational. Sadly, there isn't any magic trick to it: just habits. Things you do daily, or almost daily. One thing that really struck me is to start cleaning with what is visible - not a hidden drawer full of junk, but your entryway, or the living room table, something that will make a visual difference once it's decluttered. It's a very effective book that keeps you motivated to have your house under control. ...more",Notes are private!,0,4,1,"Dec 28, 2021","Dec 29, 2021","Dec 28, 2021",,Hardcover,view (with text),/book/show/57468188-organizing-for-the-rest-of-us
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Blow It with a Billionaire        (Arden St. Ives, #2)","Hall, Alexis*",1455571369,9781455571369,,352        pp,4.16,"3,067","Dec 12, 2017","Dec 12, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2021","Dec 30, 2021","Dec 28, 2021",,ebook,view,/book/show/31933324-how-to-blow-it-with-a-billionaire
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Bang a Billionaire        (Arden St. Ives, #1)","Hall, Alexis*",1455571326,9781455571321,1455571326,384        pp,3.90,"4,920","Apr 16, 2017","Apr 16, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gah, I love Alexis Hall. And this one is funny and full of literary references and hot. Not quite enough sex, though.",Notes are private!,0,2,1,"Dec 28, 2021","Dec 29, 2021","Dec 28, 2021",,ebook,view (with text),/book/show/31423483-how-to-bang-a-billionaire
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lying Life of Adults,"Ferrante, Elena",1609455916,9781609455910,1609455916,336        pp,3.66,"70,648","Nov 07, 2019","Sep 01, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved My Brilliant Friend. It was beautiful and ugly, but it was also, at some points, transcendent. This one was mostly ugly and trite. Ugh.",Notes are private!,0,2,1,"Dec 28, 2021","Dec 29, 2021","Dec 28, 2021",,Hardcover,view (with text),/book/show/48616787-the-lying-life-of-adults
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Network Effect        (The Murderbot Diaries, #5)","Wells, Martha*",1250229863,9781250229861,1250229863,350        pp,4.48,"83,331","May 05, 2020","May 05, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 stars? I grew to love MurderBot and ART. The humans were a little interchangeable, but it's still a very nice next installment in the series.3.5 stars? I grew to love MurderBot and ART. The humans were a little interchangeable, but it's still a very nice next installment in the series....more",Notes are private!,0,2,1,"Dec 28, 2021","Dec 29, 2021","Dec 28, 2021",,Hardcover,view (with text),/book/show/52381770-network-effect
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Łosie w kaczeńcach. O czym milczy Biebrza,"Łukasik, Łukasz",8366570533,9788366570535,8366570533,448        pp,3.33,36,"Sep 30, 2020","Sep 30, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Piękne zdjęcia, teksty niestety trochę przydługie i dość powtarzalne.",Notes are private!,0,2,1,"Dec 28, 2021","Dec 29, 2021","Dec 28, 2021",,Paperback,view (with text),/book/show/54993780-osie-w-kacze-cach-o-czym-milczy-biebrza
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paladin's Hope        (The Saint of Steel, #3)","Kingfisher, T.",,9798201410292,,300        pp,4.24,"8,729","Oct 09, 2021","Oct 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This one was so lovely! It made me squee and gasp and exclaim. And next to the romance, and the mystery, my favorite gnoles dwell <3 <3 <3My only compThis one was so lovely! It made me squee and gasp and exclaim. And next to the romance, and the mystery, my favorite gnoles dwell <3 <3 <3My only complaint is that I wouldn't mind this book being twice as long. It was so good....more",Notes are private!,0,4,1,"Dec 22, 2021","Dec 29, 2021","Dec 22, 2021",,ebook,view (with text),/book/show/59109627-paladin-s-hope
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paladin's Strength        (The Saint of Steel, #2)","Kingfisher, T.",,,B08WWKXXVY,445        pp,4.24,"11,199","Feb 28, 2021","Feb 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kingfisher's books are like balm for the soul, even when they are about horrible things. And they are intensely Pratchettian in their morality. So mucKingfisher's books are like balm for the soul, even when they are about horrible things. And they are intensely Pratchettian in their morality. So much love....more",Notes are private!,0,2,1,"Dec 22, 2021","Dec 28, 2021","Dec 22, 2021",,Kindle Edition,view (with text),/book/show/57119466-paladin-s-strength
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Graduate        (The Scholomance, #2)","Novik, Naomi*",0593128869,9780593128862,0593128869,388        pp,4.26,"99,007","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I complained about the heavy exposition in the first book. It's still present here, but somehow, I just got into the spirit of things more easily thisI complained about the heavy exposition in the first book. It's still present here, but somehow, I just got into the spirit of things more easily this time. Love El. Love the intricacies of this world. Cannot wait for part three....more",Notes are private!,0,3,1,"Dec 13, 2021","Dec 13, 2021","Dec 13, 2021",,Hardcover,view (with text),/book/show/55559887-the-last-graduate
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from the Larder: A Kitchen Diary with Recipes [A Cookbook],"Slater, Nigel",1607745437,9781607745433,1607745437,544        pp,4.32,837,2012,"Sep 24, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I honestly just read Slater's cookbooks like regular prose, and I find them comforting and inspiring. I honestly just read Slater's cookbooks like regular prose, and I find them comforting and inspiring. ...more",Notes are private!,0,3,1,"Dec 11, 2021","Dec 11, 2021","Dec 11, 2021",,Hardcover,view (with text),/book/show/17262525-notes-from-the-larder
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",,,0060838728,318        pp,3.93,"283,427","May 22, 2001","Feb 07, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had high hopes, but despite very good writing (which nets the book an extra star), I just couldn't connect to the story at all.I had high hopes, but despite very good writing (which nets the book an extra star), I just couldn't connect to the story at all....more",Notes are private!,0,3,1,"Nov 17, 2021","Nov 20, 2021","Nov 17, 2021",,Paperback,view (with text),/book/show/5826.Bel_Canto
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The City We Became        (Great Cities, #1)","Jemisin, N.K.*",,,,437        pp,3.87,"69,334","Mar 24, 2020","Mar 24, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I received this e-book from NetGalley in exchange for an honest .I got this book from NetGalley a long time ago and then life happened. I finallI received this e-book from NetGalley in exchange for an honest .I got this book from NetGalley a long time ago and then life happened. I finally got round to reading it now, and my main takeaway is:I truly expected Jemisin to do better.The concept itself is interesting and the book is readable but the message is so simplistic and so didactic, ugh. A combination of IT'S THE GREATEST CITY IN THE WORLD (thank you, Hamilton the musical) and RACISM IS BAD (surprise) about sums it all up.I will probably read the next part, because it can't be worse - right?...more",Notes are private!,0,1,1,"Nov 08, 2021","Nov 11, 2021","Nov 10, 2021",,Hardcover,view (with text),/book/show/42074525-the-city-we-became
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arktyczne marzenia,"Lopez, Barry",8366335615,9788366335615,8366335615,528        pp,4.23,"8,225",1986,"Jan 15, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2021","Aug 11, 2021","Oct 17, 2021",,Paperback,view,/book/show/49497645-arktyczne-marzenia
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Brom - 2        (Brom, #2)","Odya, Unka",8396210500,9788396210500,8396210500,232        pp,3.99,145,"Oct 02, 2021","Oct 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Jeszcze lepsze niż jedynka. Bardzo czekam na cd.,Notes are private!,0,0,1,"Oct 12, 2021","Nov 07, 2021","Oct 12, 2021",,Paperback,view (with text),/book/show/59221774-brom---2
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brom,"Odya, Unka",8395376707,9788395376702,8395376707,192        pp,3.70,226,"Mar 30, 2019","Mar 30, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Świetnie się bawiłam, czytając.",Notes are private!,0,0,1,"Oct 12, 2021","Nov 07, 2021","Oct 12, 2021",,Paperback,view (with text),/book/show/45441469-brom
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rosaline Palmer Takes the Cake        (Winner Bakes All, #1)","Hall, Alexis*",,,B08HLX55PX,449        pp,3.89,"12,732","May 18, 2021","May 18, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So lovely, and made me miss watching GBBO so much!",Notes are private!,0,1,1,Oct 2021,"Nov 20, 2021","Oct 01, 2021",,Kindle Edition,view (with text),/book/show/55533831-rosaline-palmer-takes-the-cake
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pansies        (Spires #4),"Hall, Alexis*",1912688867,9781912688869,B07BSQYYNQ,454        pp,4.12,"3,113","Oct 08, 2016","Apr 29, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked the book, I liked the characters and their (many) issues, but... I didn't love the romance this time. They both deserved better. I liked the book, I liked the characters and their (many) issues, but... I didn't love the romance this time. They both deserved better. ...more",Notes are private!,0,3,1,Oct 2021,"Dec 13, 2021","Oct 01, 2021",,Kindle Edition,view (with text),/book/show/40025027-pansies
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"For Real        (Spires, #3)","Hall, Alexis*",1912688859,9781912688852,B07BRD69LV,442        pp,4.22,"7,624","Jun 01, 2015","Jul 05, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Maybe my favourite of the series, lovely and hot and heartbreaking.",Notes are private!,0,3,1,Oct 2021,"Dec 13, 2021","Oct 01, 2021",,Kindle Edition,view (with text),/book/show/40726183-for-real
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Glitterland        (Spires, #1)","Hall, Alexis*",1912688905,9781912688906,B07BKTXQPG,286        pp,4.04,"10,893","May 15, 2013","Mar 18, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,So lovely <3 and my heart broke for Ash (even though he could be a colossal arse).,Notes are private!,0,3,1,Oct 2021,"Nov 23, 2021","Oct 01, 2021",,Kindle Edition,view (with text),/book/show/39332293-glitterland
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Waiting for the Flood        (Spires, #2)","Hall, Alexis*",1912688913,9781912688913,B07BK1CRNZ,114        pp,4.01,"4,372","Feb 21, 2015","Mar 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,<3,Notes are private!,0,3,1,Oct 2021,"Nov 23, 2021","Oct 01, 2021",,Kindle Edition,view (with text),/book/show/39321144-waiting-for-the-flood
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Boyfriend Material        (London Calling, #1)","Hall, Alexis*",1728206146,9781728206141,1728206146,425        pp,4.01,"128,506","Jul 07, 2020","Jul 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Aaaah.All [one] needs is therapy, all you need is love, is all you need.All the hearts.",Notes are private!,0,5,1,Oct 2021,"Nov 23, 2021","Oct 01, 2021",,Paperback,view (with text),/book/show/50225678-boyfriend-material
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder on Cold Street        (Lady Sherlock, #5)","Thomas, Sherry*",0451492498,9780451492494,0451492498,344        pp,4.20,"11,789","Oct 06, 2020","Oct 06, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I sort of feel that maybe this series has already done all the establishing of character / worldbuilding that could be done, and now should move on wiI sort of feel that maybe this series has already done all the establishing of character / worldbuilding that could be done, and now should move on with actual main plot......more",Notes are private!,0,1,1,"Aug 31, 2021","Nov 20, 2021","Aug 31, 2021",,Paperback,view (with text),/book/show/49655634-murder-on-cold-street
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter's Orbit        (Winter's Orbit, #1)","Maxwell, Everina*",1250758831,9781250758835,1250758831,432        pp,4.00,"23,437","Feb 02, 2021","Feb 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was so much fun!,Notes are private!,0,5,1,"Aug 31, 2021","Dec 11, 2021","Aug 31, 2021",,Hardcover,view (with text),/book/show/53205912-winter-s-orbit
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lie Tree,"Hardinge, Frances",144726410X,9781447264101,144726410X,410        pp,3.84,"26,032","Mar 07, 2015","May 07, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not quite what I expected but I really enjoyed it anyway. The protagonist was great.,Notes are private!,0,2,1,"Aug 26, 2021","Nov 20, 2021","Aug 26, 2021",,Paperback,view (with text),/book/show/23592175-the-lie-tree
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paladin’s Grace        (The Saint of Steel, #1)","Kingfisher, T.",,,B0848Q8JVW,366        pp,4.14,"19,321","Feb 11, 2020","Feb 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 20, 2021","Aug 20, 2021","Aug 20, 2021",,Kindle Edition,view,/book/show/50702014-paladin-s-grace
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Distant Hours,"Morton, Kate*",1439152780,9781439152782,1439152780,562        pp,3.89,"79,449","Nov 09, 2010","Nov 09, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2021","Aug 20, 2021","Aug 20, 2021",,Hardcover,view,/book/show/6746018-the-distant-hours
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zaplanuj sobie śmierć,"Wójtowicz, Milena",,9788328085015,,320        pp,3.25,183,"May 28, 2021","Jun 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2021","Aug 20, 2021","Aug 20, 2021",,Paperback,view,/book/show/57399881-zaplanuj-sobie-mier
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apples Never Fall,"Moriarty, Liane*",1250220254,9781250220257,1250220254,467        pp,3.77,"348,046","Sep 14, 2021","Sep 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publisher for a free copy of this book! My opinions are my own.I was pleasantly surprised by how much I enjoyed this! TThank you to NetGalley and the publisher for a free copy of this book! My opinions are my own.I was pleasantly surprised by how much I enjoyed this! There's family drama, there are secrets, there's a mystery. There's tennis-- lots of tennis. There's some really clever writing. And a very dysfunctional family that's fascinating to read about. I think this is Moriarty's best since Big Little Lies-- and I think it's intensely re-readable....more",Notes are private!,0,4,1,"Aug 20, 2021","Dec 29, 2021","Aug 20, 2021",,Hardcover,view (with text),/book/show/56143578-apples-never-fall
