,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Oscar's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El ojo del halcón,"Ruiz, Luis Manuel",8420472166,9788420472164,8420472166,264        pp,3.00,3,unknown,2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Santiago Beltrán es un maestro de francés jubilado, que roza los 70 años. La relación con su hija Elisa, que vive en París, es bastante tirante, debidSantiago Beltrán es un maestro de francés jubilado, que roza los 70 años. La relación con su hija Elisa, que vive en París, es bastante tirante, debido a las continuas infidelidades de su padre en vida de su madre, ya fallecida. Santiago lleva una vida gris, aburrida y monótona, siendo aficionado únicamente a leer una novela a la semana de misterio. Hasta que tras el fallecimiento de un viejo amigo, este le lega una caja con fotos, recortes, un extraño botón azul y una hoja con algo escrito en alemán y con un párrafo codificado. Todo ello parece estar relacionado con el antiguo Egipto y la segunda guerra mundial. Cómo no, habrá más gente interesada en estos objetos, viéndose el anodino profesor en medio de una aventura inesperada, pero bien acogida.‘El ojo del halcón’ (2007), de Luis Manuel Ruiz, tiene sus momentos de misterio, pero está rodeada de grisura, es una mezcla entre drama y novela de intriga, primando más el drama. Ha sido una buena lectura, pero me ha dejado un sabor agridulce....more",Notes are private!,0,9,1,"Jun 04, 2021","Jun 05, 2021","Jun 04, 2021",,Paperback,view (with text),/book/show/15134765-el-ojo-del-halc-n
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Los piratas de Curtis Garland, volumen 4","Garland, Curtis",,9788417475437,,364        pp,0.00,0,Aug 2020,Aug 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2021",,Bolsilibro,view,/book/show/58192330-los-piratas-de-curtis-garland-volumen-4
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mientras queden balas        (Leyendas del Colt #4),"James, Kenneth",,,,81        pp,3.60,5,unknown,"Feb 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Continuación directa de ‘Luna Comanche’, este cuarto título de Leyendas del Colt, nos ofrece la persecución para cazar a Caballo Moteado por parte de Continuación directa de ‘Luna Comanche’, este cuarto título de Leyendas del Colt, nos ofrece la persecución para cazar a Caballo Moteado por parte de Ned Cassidy, el irlandés que no puede morir, el bueno de Rosario Monleón y un par de Rangers. El primer pasaje es muy bueno con un ataque de los comanches a un par de caravanas. Entretenida novela corta, que por ahora es la última de la serie....more",Notes are private!,0,8,1,"May 27, 2021","May 28, 2021","May 27, 2021",,ebook,view (with text),/book/show/40955956-mientras-queden-balas
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luna Comanche        (Leyendas del Colt #3),"James, Kenneth",,,,44        pp,3.50,4,unknown,"Aug 25, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un grupo de comanches, liderados por Caballo Moteado, ataca brutalmente la misión franciscana de Fray Ezequiel, donde también vive Doña Lupe, la anciaUn grupo de comanches, liderados por Caballo Moteado, ataca brutalmente la misión franciscana de Fray Ezequiel, donde también vive Doña Lupe, la anciana india que resucitó a nuestro héroe, Ned Cassidy. Este recibirá la visión de un coyote, avisando del peligro. Por el camino, se le unirá Rosario Monleón, un gran personaje, que busca su venganza particular contra los comanches. La acción está servida en esta fantástica novela corta....more",Notes are private!,0,5,1,"May 27, 2021","May 28, 2021","May 27, 2021",,ebook,view (with text),/book/show/40955937-luna-comanche
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,...Y el Infierno le seguía        (Leyendas del Colt #2),"James, Kenneth",,,,41        pp,4.50,4,unknown,"Jun 18, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nueva aventura de Ned Cassidy, el diablo irlandés, en su búsqueda particular de venganza sobre Gibson. La novela corta es una maravilla del weird westNueva aventura de Ned Cassidy, el diablo irlandés, en su búsqueda particular de venganza sobre Gibson. La novela corta es una maravilla del weird western. No querría contar mucho, sólo que va de vudú, y sí, salen zombis....more",Notes are private!,0,10,1,"May 27, 2021","May 27, 2021","May 27, 2021",,ebook,view (with text),/book/show/40955882-y-el-infierno-le-segu-a
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,¡Aniquilador!,"Garland, Curtis",,9788475904702,,84        pp,3.00,3,1988,1988,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bueno, pues qué decir de este bolsilibro. Curtis Garland escribió muy pocos títulos para Astri en su colección Grandes Aventuras. Este, como se puede Bueno, pues qué decir de este bolsilibro. Curtis Garland escribió muy pocos títulos para Astri en su colección Grandes Aventuras. Este, como se puede apreciar en la portada, es una explotation del cine que hacía el gran Arnold en los 80, más concretamente de Comando. Y resulta una buena historia, si te gustaba ese tipo de cine, que ya no se puede hacer hoy en día, por aquello de lo políticamente correcto. En este caso tenemos a Alex “Aniquilador” Crabbe, en una misión de rescate en la selva sudamericana. Tras este buen inicio, llega la consabida muerte de su mujer y el secuestro de su hija, lo que le llevará a una venganza sin cuartel. Entretenido....more",Notes are private!,0,10,1,"May 26, 2021","May 27, 2021","May 26, 2021",,Bolsilibro,view (with text),/book/show/23593514-aniquilador
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Acaba con ellos, Cassidy        (Leyendas del Colt, #1)","James, Kenneth",,,,39        pp,3.69,13,2017,May 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Primer libro de la serie Leyendas del Colt, del autor Kenneth James, que es un seudónimo. En ‘Acaba con ellos, Cassidy’, se nos presenta al protagonisPrimer libro de la serie Leyendas del Colt, del autor Kenneth James, que es un seudónimo. En ‘Acaba con ellos, Cassidy’, se nos presenta al protagonista, Ned Cassidy, un pistolero al que atacan junto a sus compañeros mientras trasladaban ganado. Sin embargo, aquí entra la nota fantástica que convierte el relato en un weird western. Cassidy es trasladado a una misión donde los frailes franciscanos hacen lo que pueden con él, aunque sus heridas son mortales de necesidad. Sin embargo, Doña Lupe, una india navajo, utiliza sus propios métodos para traerlo de vuelta a la vida. Sufre el dolor de sus heridas, pero estas se curan rápidamente. Es entonces cuando empezará su venganza. ...more",Notes are private!,0,8,1,"May 26, 2021","May 27, 2021","May 26, 2021",,ebook,view (with text),/book/show/35385107-acaba-con-ellos-cassidy
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blake & Mortimer 13: El caso Francis Blake,"Van Hamme, Jean",8484319806,9788484319801,8484319806,68        pp,3.93,593,1996,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2021",,Hardcover,view,/book/show/43067953-blake-mortimer-13
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"La madre de los monstruos        (Damon Drake, #7; Kumite, #21)","del Río, Jorge R.",,,,101        pp,4.67,3,May 2021,May 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Con ‘La madre de los monstruos’, llegamos al título número 21 de la colección ¡Kumite!, del sello Arachne, que a su vez es la séptima aventura del perCon ‘La madre de los monstruos’, llegamos al título número 21 de la colección ¡Kumite!, del sello Arachne, que a su vez es la séptima aventura del personaje Damon Drake, creado por Jorge R. del Río. Aunque sea de lectura independiente, al menos en este caso, es mejor seguir el orden de lectura. De hecho, conocemos a Damon en los años 70, y con esta nueva novela corta, ya estamos en los 90. ¿Que de qué va? Pues no me gustaría contar mucho de la historia, así que me remito al comentario del propio autor en el epílogo: Agencias gubernamentales, experimentos genéticos, implantes biónicos, canciones de Sheryl Crow, explosiones, armas y dientes, muchos dientes. De nuevo le ha salido una fantástica historia, homenaje a los héroes de los 90. Quizás sea el mejor título de la colección hasta la fecha, que además te deja con un final impactante, y a la espera de la continuación....more",Notes are private!,0,11,1,"May 20, 2021","May 21, 2021","May 20, 2021",,ebook,view (with text),/book/show/58102202-la-madre-de-los-monstruos
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miscelánea holmesiana,"Smith, Edgar W.",,,,185        pp,0.00,0,May 2021,May 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2021",,Paperback,view,/book/show/58102070-miscel-nea-holmesiana
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Respiración de fuego,"Romero, Tamara*",,,,154        pp,3.90,20,unknown,"May 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Todo comienza cuando Emma, la protagonista, está preocupada porque su amiga Nella lleva varios días desaparecida. Al mismo tiempo, una compañera de trTodo comienza cuando Emma, la protagonista, está preocupada porque su amiga Nella lleva varios días desaparecida. Al mismo tiempo, una compañera de trabajo acaba de realizar algo muy extraño, subirse a un árbol y mantenerse en una rama durante horas, para después apenas recordar nada, ni siquiera el motivo de dicho acto. Es entonces cuando Emma recuerda que a ambas mujeres les mandó un link a una página de un youtuber que se dedica a rodar horas de metraje de la lluvia cayendo en un bosque, y cosas similares, para que los insomnes puedan dormirse viendo estas imágenes repetitivas. ¿Tendrá este video algún significado especial? Porque Emma pasó el link sin mirarlo, algo que hará inmediatamente, descubriendo algo nada normal.‘Respiración de fuego’ (2021), de Tamara Romero, es una estupenda historia de suspense, New Weird y terror. Me encanta como escribe Tamara, tiene una prosa muy cuidada y fluida. En esta novela suceden hechos extraños y giros inesperados, lo que hace adicta su lectura....more",Notes are private!,0,14,1,"May 21, 2021","May 22, 2021","May 19, 2021",,Paperback,view (with text),/book/show/57451884-respiraci-n-de-fuego
