,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Paul 's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thing Around Your Neck,"Adichie, Chimamanda Ngozi",0307271072,9780307271075,0307271072,218        pp,4.24,"43,700","Jun 23, 2008","Jun 16, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just superb. Each of these stories is a perfect little gem in which she explores characters and ideas and relationships - whether it is the wealthy IgJust superb. Each of these stories is a perfect little gem in which she explores characters and ideas and relationships - whether it is the wealthy Igbo student and the poor Hausa market-stall holder hiding together from a riot in A Private Experience, the diverse group of African authors gathered together for workshop on African literature organised by a white Englishman in Jumping Monkey Hill or The American Embassy where a women is seeking asylum in the US following a tragedy.Some of the best of them are slice-of-life tales that explode with a sudden, surprising ending. The final story, The Headstrong Historian falls somewhat into the category, although is quite different to the others, set initially in a late 19th Century West Africa coming under colonial rule (while all the others are set in the present), it shows the deliberate destruction of local culture by force, education and making assimilation attractive - but with a surprising fall out generations later.Many of the pieces share themes - the immigrant experience. or the sudden realisation of inequality and power, or the revelation of distrust or misogyny or a strength or freedom that someone didn't know they possessed.Adichie is an astonishingly good author, writing with both power and subtlety. She paints character and setting and situation with both sensation and internal life so as to make them utterly real. It is the kind of writing that makes you forget you are reading.This is aided in the audio being read by Adjoa Andoh, who has long been one of my favourite actors, and is amongst the very finest voice actors and readers on the planet....more",Notes are private!,0,4,1,"Mar 07, 2023","Mar 29, 2023","Mar 07, 2023",,Hardcover,view (with text),/book/show/5587960-the-thing-around-your-neck
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Multispecies Cities: Solarpunk Urban Futures,"Rupprecht, Christoph",,,B08V4TW8GW,342        pp,3.69,120,"Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/56966676-multispecies-cities
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chase        (Alias Emma #1),"Glass, Ava*",,,B0BTMPJ38H,406        pp,3.79,"7,764","Aug 02, 2022","Feb 09, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Competent espionage thriller. The fast pace of the chase across London in a single night made less frantic by interspersion with details of the protagCompetent espionage thriller. The fast pace of the chase across London in a single night made less frantic by interspersion with details of the protagonist's background.I've probably been a bit spoiled by my reading of spy fiction being largely limited to the high quality of le Carre and the like, so anything less is mediocre by comparison. Still, fast and fun, with a nice sense of tradecraft, although the prose tends to the cliché and there is the occasional carelessness of detail which is at odds with the supposed highly-trained attention of the central character. Also, one of the plot tensions of the story (view spoiler)[to what extent Ripley's deputy is a traitor (hide spoiler)] seems simply abandoned, neither resolved nor teased for the next instalment....more",Notes are private!,0,9,1,"Mar 05, 2023","Mar 06, 2023","Mar 05, 2023",,Kindle Edition,view (with text),/book/show/110953425-the-chase
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mickey7        (Mickey7, #1)","Ashton, Edward*",178618544X,9781786185440,B09QYTXWT7,294        pp,3.76,"13,093","Feb 15, 2022","Feb 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/60211992-mickey7
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Absolute Book,"Knox, Elizabeth*",,,,656        pp,3.22,"4,927",Sep 2019,"Feb 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/55084452-the-absolute-book
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Accidents,"Wendig, Chuck*",,,B08P6WCNK2,530        pp,3.74,"22,753","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/57111893-the-book-of-accidents
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against Empathy: The Case for Rational Compassion,"Bloom, Paul*",,,B01FJ5WB0C,284        pp,3.58,"5,702","Dec 06, 2016","Feb 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/32093392-against-empathy
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eyes of the Void        (The Final Architecture, #2)","Tchaikovsky, Adrian*",1529051967,,B09HQXLYSJ,592        pp,4.20,"13,138","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/59573814-eyes-of-the-void
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eversion,"Reynolds, Alastair",0575090790,,B09NFLXBYP,306        pp,4.00,"7,693","May 26, 2022","May 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/60156202-eversion
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Gold,"Rwizi, C.T.*",1542037131,9781542037136,B0B6F5X4RY,391        pp,4.27,"1,830","Apr 01, 2023","Apr 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/74832207-house-of-gold
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wild Silence,Raynor Winn*,0241401461,9780241401460,0241401461,280        pp,3.98,"14,191","Sep 03, 2020","Sep 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 27, 2023","Mar 05, 2023","Feb 27, 2023",,Hardcover,view,/book/show/52185541-the-wild-silence
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stealing for the Sky,"Roberts, Adam",,,B0BKLMZ51W,138        pp,3.90,140,"Nov 15, 2022","Nov 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/63353507-stealing-for-the-sky
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long List Anthology Volume 7: More Stories From the Hugo Award Nomination List,"Steffen, David",,,B0B4BSP391,564        pp,3.86,73,unknown,"Jul 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/61377487-the-long-list-anthology-volume-7
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dry        (Aaron Falk, #1)","Harper, Jane*",1408708183,,B01C37W582,336        pp,4.06,"239,198","Nov 08, 2016","May 31, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2023","Jul 24, 2023","Feb 25, 2023",,Kindle Edition,view,/book/show/30339176-the-dry
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Way to the Universe: A Journey into Physics,"Dine, Michael",,,B093ZGRTG6,352        pp,3.59,218,"Feb 03, 2022","Feb 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/60535441-this-way-to-the-universe
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The This,"Roberts, Adam",,,B093XLT721,296        pp,3.85,459,"Feb 03, 2022","Feb 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/60333074-the-this
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Close to Midnight,"Morris, Mark",,,B09SGMZCYM,364        pp,3.89,122,unknown,"Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/61332485-close-to-midnight
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zero History        (Bigend, #3)","Gibson, William",,,B003ZUXXBA,418        pp,3.96,"15,299",2010,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 09, 2024","Mar 13, 2024","Feb 25, 2023",,Kindle Edition,view,/book/show/11672643-zero-history
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Possession,"Byatt, A.S.",,,B007D15N1K,620        pp,3.89,"80,211",1990,"Mar 30, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/56920043-possession
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Glue        (Terry Lawson, #1)","Welsh, Irvine",,,B0031RS8F8,480        pp,3.89,"14,322",2001,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/11776678-glue
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Travels With My Aunt,"Greene, Graham",,,B0044XV5QC,264        pp,3.81,"15,206","Jan 20, 1970",Aug 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/54839193-travels-with-my-aunt
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babylon Berlin        (The Gereon Rath Historical Thrillers #1),"Kutscher, Volker",1804055255,9781804055250,B0BBS1Q6R2,544        pp,3.75,"7,727",2007,"Sep 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/62202272-babylon-berlin
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frenchman's Creek        (Virago Modern Classics Book 112),"du Maurier, Daphne",,,,258        pp,3.98,"20,268",Sep 1941,"Jun 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/18932545-frenchman-s-creek
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Rainforests of Britain,"Shrubsole, Guy",0008527970,9780008527976,B09WM5Y9J2,338        pp,4.30,"1,076","Oct 27, 2022","Oct 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/61896585-the-lost-rainforests-of-britain
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"About Time        (The Time Police, #4)","Taylor, Jodi*",,,B09QFQHHZQ,470        pp,4.58,"3,514","Oct 13, 2022","Oct 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/60126786-about-time
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slow Horses        (Slough House, #1)","Herron, Mick",1569479011,9781569479018,,320        pp,3.99,"44,574","Jun 01, 2010","Jun 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 23, 2023","Mar 08, 2023","Feb 23, 2023",,ebook,view,/book/show/7929891-slow-horses
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Otherlands: A World in the Making,"Halliday, Thomas*",0241510449,9780241510445,0241510449,384        pp,4.14,"4,000","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2023",,Paperback,view,/book/show/57951407-otherlands
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leviathan,"Andrews, Rosie",1526637332,9781526637338,1526637332,308        pp,3.50,"5,440","Feb 17, 2022",Apr 2022,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2023","Aug 08, 2023","Feb 22, 2023",,Paperback,view,/book/show/60773124-the-leviathan
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How High We Go in the Dark,"Nagamatsu, Sequoia*",1526637170,9781526637178,1526637170,293        pp,3.84,"54,438","Jan 18, 2022","May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2023",,Paperback,view,/book/show/69706993-how-high-we-go-in-the-dark
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lady Joker, Volume One","Takamura, Kaoru",152939421X,9781529394214,152939421X,576        pp,3.59,"1,288",Dec 1997,"Aug 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2023",,Paperback,view,/book/show/72648968-lady-joker-volume-one
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Watchmaker of Filigree Street        (The Watchmaker of Filigree Street, #1)","Pulley, Natasha",1620408333,9781620408339,1620408333,318        pp,3.74,"34,456","Jul 02, 2015","Jul 14, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 22, 2023","Feb 26, 2023","Feb 22, 2023",,Hardcover,view,/book/show/22929563-the-watchmaker-of-filigree-street
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brink: Book Four,"Abnett, Dan*",1781089396,9781781089392,1781089396,112        pp,4.21,61,"Nov 23, 2021","Nov 23, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 13, 2023","Feb 13, 2023","Feb 13, 2023",,Paperback,view,/book/show/56897871-brink
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of the Ancient World: From the Earliest Accounts to the Fall of Rome,"Bauer, Susan Wise",039305974X,9780393059748,039305974X,896        pp,4.11,"5,736","Mar 17, 2007","Mar 17, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 07, 2023","Feb 20, 2023","Feb 07, 2023",,Hardcover,view,/book/show/225947.The_History_of_the_Ancient_World
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silence of the Girls        (Women of Troy, #1)","Barker, Pat",,,,325        pp,3.90,"90,856","Aug 30, 2018","Sep 04, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 30, 2023","Feb 23, 2023","Jan 30, 2023",,Hardcover,view,/book/show/37969723-the-silence-of-the-girls
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Memory        (Children of Time, #3)","Tchaikovsky, Adrian*",1529087201,,B09ZFBFWN9,486        pp,4.04,"17,264","Nov 24, 2022","Nov 24, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(Contains some spoilers for the earlier books)To say that Adrian Tchaikovsky never disappoints is to do him a terrible disservice. I could not possibl(Contains some spoilers for the earlier books)To say that Adrian Tchaikovsky never disappoints is to do him a terrible disservice. I could not possibly hold any writer to the standard of expecting them to completely blow me away every time, but Tchaikovsky somehow manages it.In this third instalment of his “Children of…” series, we see a planet where human settlers are just about holding on, partly due to an earlier terraforming attempt, but are regressing to a pre-information age state – even pre-industrial - due to a lack of resources and the inability to maintain their technology.Our focus character is Liff, a teenage-equivalent girl (years on Ymir are half the length of Earth years) seems more observant and curious than her hard-bitten frontier townsfolk, and is encouraged in her curiosity by teacher Miranda, an incomer from an outlying farm – actually, of course, the character we met in Children of Ruin, or the iteration of her represented by the Nodan parasite entity, here to investigate this settlement along with her companions Portia, Fabian, and Paul (all, of course, masquerading in human form. This will make sense if you’ve read the previous books, which I highly recommend.) Liff is certain there is a witch in the woods, who may be responsible for the disappearance of her grandfather, but none of this is quite what it seems.Tchaikovsky ticks all the boxes. This is a superbly constructed tale that continues his exploration of what it is to be “human” and what it is to the sentient, delving even deeper into those prickly philosophical questions – the discussion of this between the Nodan instantiation of Miranda, the Avrana Kern present in a ship’s computer and a separate splinter of the Kern consciousness, ended by Miranda stating “We three especially shouldn’t cast stones about authenticity” is particularly priceless – taking in themes of the power and importance of story with a brief examination of the weaponisation of fear and distrust in a beleaguered community along the way.Most importantly, Tchaikovsky is a genuinely brilliant writer, capable of vividly painting scenes and worlds and characters while conveying multiple levels of information and meaning, as well as throwing in jokes and references and clever word games that never detract from the story. For example, two of the characters here are uplifted ravens, who have evolved to only work as a split mind – one capable of data gathering and information storage, the other of analysis and cognition – so they are, of course, Odin’s Muninn and Huginn; memory and thought.This is an intensely philosophical, thoughtful and rather melancholy novel, although there is a hopeful lift at the end which – I hope – is setting things up for more exploration of space and consciousness....more",Notes are private!,0,12,1,"Jan 30, 2023","Feb 06, 2023","Jan 30, 2023",,Kindle Edition,view (with text),/book/show/60850767-children-of-memory
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strongmen: How They Rise, Why They Succeed, How They Fall","Ben-Ghiat, Ruth",1782834788,9781782834786,B07GZ17KBT,384        pp,4.22,"2,735","Nov 10, 2020","Nov 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Kindle Edition,view,/book/show/50066739-strongmen
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Greece and Rome,"Spawforth, Tony",,,B07JG7TJRP,538        pp,3.67,375,"Nov 06, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Kindle Edition,view,/book/show/42439499-the-story-of-greece-and-rome
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Angel        (Charlie Parker #5),"Connolly, John*",1848940343,,B002VHI8QS,513        pp,4.16,"10,301","May 31, 2005","Nov 13, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Kindle Edition,view,/book/show/18972201-the-black-angel
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Meru        (The Alloy Era, #1)","Divya, S.B.*",1662505086,,B09YH1L9CW,443        pp,3.78,"2,719","Feb 01, 2023","Feb 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Kindle Edition,view,/book/show/61183452-meru
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wolf Hall        (Thomas Cromwell, #1)","Mantel, Hilary",0007230184,,B00IFARVYA,653        pp,3.90,"210,305","Apr 30, 2009",2010,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 15, 2023","Jan 29, 2023","Jan 15, 2023",,Paperback,view,/book/show/6101138-wolf-hall
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brink: Book Three,"Abnett, Dan*",1786182211,9781786182210,B07RT5LW3X,112        pp,4.20,121,"May 14, 2019","May 16, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 12, 2023","Jan 21, 2023","Jan 12, 2023",,Kindle Edition,view,/book/show/45992637-brink
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Country,"Abercrombie, Joe",0316214442,9780316214445,0316214442,469        pp,4.31,"52,536","Oct 18, 2012","Oct 23, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 04, 2023","Jan 12, 2023","Jan 04, 2023",,Kindle Edition,view,/book/show/13521459-red-country
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Purgatory Mount,"Roberts, Adam",,,B08CSL2GGC,320        pp,3.48,380,"Feb 04, 2021","Feb 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/54483296-purgatory-mount
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christmas is Murder: A Chilling Short Story Collection,"McDermid, Val",075158178X,,B08J3NRD7P,196        pp,3.57,"2,208","Dec 07, 2012","Nov 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/55878524-christmas-is-murder
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sacrifice        (The Fey, #1)","Rusch, Kristine Kathryn*",,,B004ZMBMRO,496        pp,3.78,939,1995,Dec 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/63903022-the-sacrifice
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Through a Darkening Glass,"Maxwell, R.S.",1662501072,9781662501074,B09NNHN5LY,325        pp,3.91,"5,324","Jan 01, 2023","Jan 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/59977013-through-a-darkening-glass
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,SAS: Rogue Heroes - Now a major TV drama,"Macintyre, Ben",,,B01DB43DNW,478        pp,4.35,"11,585","Oct 04, 2016","Sep 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/29917179-sas
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spell of Winter,"Dunmore, Helen",,,B002RI9JM8,322        pp,3.66,"3,475","Jan 01, 1995",Aug 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/55107115-a-spell-of-winter
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Song,"Gardner, Sally",0008217432,,B086JJ3LDZ,384        pp,4.01,"1,858","Nov 12, 2020","Nov 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/55930449-the-snow-song
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Daughters of Eve,"Shafak, Elif*",,,B01JKLSRJ0,359        pp,3.82,"27,920","Jun 28, 2016",Jan 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/50279211-three-daughters-of-eve
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case of the Missing Marquess        (Enola Holmes #1),"Springer, Nancy*",1471408973,9781471408977,B07XRXTXT3,237        pp,3.78,"37,218","Feb 16, 2006","Sep 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/50310256-the-case-of-the-missing-marquess
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fellstones,"Campbell, Ramsey",1787587584,9781787587588,B09SGLB16Z,289        pp,3.64,236,"Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/62920329-fellstones
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossroads,"Franzen, Jonathan",0008308918,,B08TM23K6S,512        pp,4.06,"56,507","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/56896365-crossroads
