,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stories of Your Life and Others,"Chiang, Ted",0330426648,9780330426640,0330426648,281        pp,4.26,"104,515","Jul 05, 2002","Oct 26, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2017",,ebook,view,/book/show/223380.Stories_of_Your_Life_and_Others
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Accusation: Forbidden Stories from Inside North Korea,Bandi,0802126200,9780802126207,0802126200,247        pp,3.99,"6,518",May 2014,"Mar 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review forthcoming.,Notes are private!,0,3,1,"Mar 10, 2017","Mar 24, 2017","Jan 26, 2017",,Hardcover,view (with text),/book/show/30358510-the-accusation
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American War,"El Akkad, Omar*",,,,333        pp,3.80,"38,355","Apr 04, 2017","Apr 04, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Aug 29, 2017","Aug 29, 2017","Jan 26, 2017",,Hardcover,view,/book/show/32283423-american-war
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blackbird Season,"Moretti, Kate*",1508235430,9781508235439,,unknown,3.42,"3,643","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Audiobook,view,/book/show/32895536-the-blackbird-season
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Based on a True Story,"Vigan, Delphine de",1632868156,9781632868152,1632868156,384        pp,3.93,"10,921","Aug 26, 2015","May 09, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Hardcover,view,/book/show/31451163-based-on-a-true-story
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Strong Women,"NDiaye, Marie",0307594696,9780307594693,0307594696,293        pp,3.22,"3,746","Aug 20, 2009","Aug 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Hardcover,view,/book/show/13155297-three-strong-women
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pictures,"Bolton, Guy",1786070391,9781786070395,1786070391,400        pp,3.60,424,"Nov 06, 2012","Mar 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 25, 2017",,Hardcover,view,/book/show/33825340-the-pictures
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Flower: A Novel of the Civil War,"Bahr, Howard",0805054456,9780805054453,0805054456,266        pp,3.99,"1,751","Apr 01, 1997","Apr 28, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/2893225-the-black-flower
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River of Kings,"Brown, Taylor*",1250111757,9781250111753,1250111757,336        pp,3.77,"1,084","Mar 21, 2017","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 25, 2017",,Hardcover,view,/book/show/29939135-the-river-of-kings
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secondhand Time: The Last of the Soviets,"Alexievich, Svetlana",0399588825,9780399588822,0399588825,471        pp,4.46,"17,980","Aug 15, 2013","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/30658462-secondhand-time
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary Grace,"Krueger, William Kent*",1451645821,9781451645828,1451645821,307        pp,4.26,"154,948","Mar 26, 2013","Mar 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 25, 2017",,Hardcover,view,/book/show/15803059-ordinary-grace
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life in France,"Child, Julia",1400043468,9781400043460,B0027IQBC4,336        pp,4.16,"89,750",2006,"Apr 04, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Hardcover,view,/book/show/5084.My_Life_in_France
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Decameron,"Boccaccio, Giovanni",0140449302,9780140449303,0140449302,909        pp,3.88,"40,038",1349,"Apr 29, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/51799.The_Decameron
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",0141439475,9780141439471,0141439475,273        pp,3.87,"1,597,726",1818,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/18490.Frankenstein
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World,"Huxley, Aldous",0060929871,9780060929879,0060929871,268        pp,3.99,"1,855,445",1932,"Jan 01, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/5129.Brave_New_World
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",,,,368        pp,3.88,"850,155",Sep 1955,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/7604.Lolita
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mason & Dixon,"Pynchon, Thomas",0312423209,9780312423209,0312423209,773        pp,4.11,"11,318",Aug 1997,"Jan 03, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2017",,Paperback,view,/book/show/413.Mason_Dixon
563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alice Network,"Quinn, Kate*",,,,503        pp,4.32,"491,919","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2017",,Paperback,view,/book/show/32051912-the-alice-network
564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magpie Murders        (Susan Ryeland, #1)","Horowitz, Anthony*",0062645226,9780062645227,0062645226,477        pp,3.95,"135,228","Oct 06, 2016","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2017",,Hardcover,view,/book/show/32075854-magpie-murders
565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Guidebook to Relative Strangers: Journeys into Race, Motherhood, and History","Dungy, Camille T.",0393253759,9780393253757,0393253759,256        pp,4.21,481,"Jun 13, 2017","Jun 13, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jan 24, 2017","Jan 25, 2017","Jan 23, 2017",,Hardcover,view,/book/show/32191684-guidebook-to-relative-strangers
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saints for All Occasions,"Sullivan, J. Courtney*",0307959570,9780307959577,0307959570,335        pp,3.89,"26,013","May 09, 2017","May 09, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jan 23, 2017",,Hardcover,view,/book/show/32335977-saints-for-all-occasions
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Maus,"Spiegelman, Art",0141014083,9780141014081,0141014083,296        pp,4.57,"220,239",1980,"Oct 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 23, 2017",,Paperback,view,/book/show/15195.The_Complete_Maus
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gift of Rain,Tan Twan Eng,,,,447        pp,4.27,"15,481",2007,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 23, 2017",,Paperback,view,/book/show/1219949.The_Gift_of_Rain
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Garden of Evening Mists,Tan Twan Eng,1905802498,9781905802494,1905802498,448        pp,4.14,"25,829","Nov 01, 2011","Nov 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2017",,Hardcover,view,/book/show/12031532-the-garden-of-evening-mists
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portraits of a Marriage,"Márai, Sándor",1400096677,9781400096671,1400096677,384        pp,4.02,"6,390",1941,"Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2017",,Paperback,view,/book/show/12370871-portraits-of-a-marriage
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Poems of Anna Akhmatova,"Akhmatova, Anna",0939010275,9780939010271,0939010275,948        pp,4.43,"7,420",1965,"Sep 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2017",,Paperback,view,/book/show/822115.The_Complete_Poems_of_Anna_Akhmatova
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Dead Things,"Limon, Ada*",1571314717,9781571314710,1571314717,105        pp,4.22,"11,270","Sep 08, 2015","Sep 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2017",,Paperback,view,/book/show/24945396-bright-dead-things
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,South Pole Station,"Shelby, Ashley*",1250112826,9781250112828,1250112826,368        pp,3.43,"1,636","Jul 04, 2017","Jul 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'll keep this one brief. Did you read and enjoy Fobbit? Put it in Antarctica with scientists (subtract war) and voila, you have South Pole Station.I I'll keep this one brief. Did you read and enjoy Fobbit? Put it in Antarctica with scientists (subtract war) and voila, you have South Pole Station.I did not care for Fobbit, but I mildly enjoyed South Pole Station. It is mostly funny, dark but humanely funny. The South Pole takes less precendence than one might expect: it's focused on Cooper Gosling and her connections with her fellow FINGYs (fucking new guys) and the various individuals and tribes working and carving out lives at the bottom of the earth. But it can get somewhat jargon-y in terms being very science heavy in ways that can sometimes disrupt the main narrative, as it moves from a workplace comedy to climate change denial to a political standoff.It's a bit weird for the sake of being weird. I'd recommend this to people who like dark workplace comedies and skewering somewhat strange situations, and will highlight its intelligence and wit and humor. And though I really did not connect with (or care to) the characters or plot or resolution in South Pole Station, the reading passed by quickly and easily enough and I wasn't bored and the writing was good. Note that if you are obsessed with all things Arctic or Antarctic like I am, this really isn't a novel that will add much satisfaction for your obsession. Solid writing and funny nature meant it was enough to round up from 2.5 stars to 3 stars: wasn't for me, but can see why others might like this....more",Notes are private!,0,34,1,"Jan 23, 2017","Jan 24, 2017","Jan 21, 2017",,Hardcover,view (with text),/book/show/31450789-south-pole-station
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Influence,"Maynard, Joyce*",0062257722,9780062257727,0062257722,352        pp,3.85,"9,089","Feb 23, 2016","Feb 23, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2017",,Kindle Edition,view,/book/show/22999132-under-the-influence
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fallen Land,"Brown, Taylor*",1250077974,9781250077974,1250077974,288        pp,3.80,"2,126","Jan 12, 2016","Jan 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2017",,Hardcover,view,/book/show/25632620-fallen-land
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strange the Dreamer        (Strange the Dreamer, #1)","Taylor, Laini*",0316341681,9780316341684,0316341681,544        pp,4.29,"121,113","Mar 28, 2017","Mar 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 20, 2017",,Hardcover,view,/book/show/28449207-strange-the-dreamer
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TRUMP SURVIVAL GDE,"Stone, Gene*",0062686488,9780062686480,0062686488,208        pp,3.71,418,"Jan 10, 2017","Dec 21, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2017",,Paperback,view,/book/show/33154794-trump-survival-gde
