,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Patty's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swimmers,"Otsuka, Julie",0593321332,9780593321331,0593321332,192        pp,3.68,"30,700","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2023",,Hardcover,view,/book/show/58214333-the-swimmers
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,French Braid,"Tyler, Anne*",059332109X,9780593321096,059332109X,244        pp,3.65,"48,680","Mar 22, 2022","Mar 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2023",,Hardcover,view,/book/show/58065401-french-braid
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memphis,"Stringfellow, Tara M.*",0593230507,9780593230503,0593230507,288        pp,4.11,"32,672","Apr 05, 2022","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2023",,Paperback,view,/book/show/63428309-memphis
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Watch Us Shine: A Novel,"Santos, Marisa de los*",0063322781,9780063322783,0063322781,432        pp,4.15,"1,588","Jun 06, 2023","Jun 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was lucky enough to win a copy of this novel prior to release. I dropped everything and devoured it. Lovely story about perseverance, connection, anI was lucky enough to win a copy of this novel prior to release. I dropped everything and devoured it. Lovely story about perseverance, connection, and love. Ms. de los Santos always draws me into her stories with characters I want to get to know better. If you have enjoyed other books by this author in the past, you will enjoy this one. If this is your first experience with this author, you've picked up the right book to start with. ...more",Notes are private!,0,0,1,not set,"May 28, 2023","Feb 09, 2023",,Paperback,view (with text),/book/show/62870393-watch-us-shine
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wonderworks: The 25 Most Powerful Inventions in the History of Literature,"Fletcher, Angus*",1982135972,9781982135973,1982135972,464        pp,4.04,661,"Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2023",,Hardcover,view,/book/show/54304160-wonderworks
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Faithfully Religionless,"Hawkeye, Timber*",0985836954,9780985836955,0985836954,136        pp,4.40,976,"Jan 26, 2016","Jan 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Paperback,view,/book/show/28236065-faithfully-religionless
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tunnel 29: The True Story of an Extraordinary Escape Beneath the Berlin Wall,"Merriman, Helena*",,,B095HW8DCL,10        pp,4.50,"3,989","Aug 01, 2021","Aug 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Every time I think I can't possibly learn more about WWII, I am surprised by what there is still to learn. The timeline begins before/during the war, Every time I think I can't possibly learn more about WWII, I am surprised by what there is still to learn. The timeline begins before/during the war, but mostly it is focused on post-war Berlin. The story is mostly from the perspective of Joachim Rudolph and his incredible journey out of East Berlin...and then back into East Berlin to help others escape. The story is well researched, interesting and full of suspense. The BBC author's perspective on American response to the wall and involvement in this particular escape was interesting also. I may have to start listening to her podcast. The audio production was well done. ...more",Notes are private!,0,1,1,not set,"Jan 29, 2023","Feb 01, 2023",,Audible Audio,view (with text),/book/show/59125064-tunnel-29
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Hour,"Hoffman, Alice*",1982175370,9781982175375,1982175370,272        pp,3.63,"28,017","Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2023",,Hardcover,view,/book/show/62919793-the-invisible-hour
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wilderwomen,"Lang, Ruth Emmie*",1250246911,9781250246912,1250246911,336        pp,3.51,"10,004","Nov 15, 2022","Nov 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Hardcover,view,/book/show/44648641-the-wilderwomen
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Other Half of Church: Christian Community, Brain Science, and Overcoming Spiritual Stagnation","Hendricks, Michel",0802419631,9780802419637,0802419631,240        pp,4.27,"1,038",2020,"Aug 04, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/51542321-the-other-half-of-church
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting to Be Heard: A Memoir,"Knox, Amanda",,,B00AHCPXKS,480        pp,3.86,"17,721","Apr 01, 2013",Mar 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I made the mistake of reading other s before writing my own. I always find myself wanting to debate others or defend my position when I do that.I made the mistake of reading other s before writing my own. I always find myself wanting to debate others or defend my position when I do that.I found this an engaging read. I mean...when a story where you already know the ending can keep you on the edge of your seat, that is saying something. To the people who don't like her critique of the Italian court system: In a memior, the author is allowed to share their experience from their perspective. I think she did a good job of explaining some differences between the American justice system and the Italian justice system, which I found interesting. I would expect her to have negative feelings about the Italian system based on her experience. I wasn't surprised by her lack of objectivity in that area.To the people who don't like Amanda, so they rate the book low: You don't have to like a person, to appreciate the story they've written. I'm not certain Amanda and I would be friends IRL. I'm not certain her quirks would meld well with mine. But she owns who she is and who she was and how her journey changed along the way. I respect that....more",Notes are private!,0,1,1,not set,"Jan 26, 2023","Jan 27, 2023",,Kindle Edition,view (with text),/book/show/34600305-waiting-to-be-heard
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last of the Moon Girls,"Davis, Barbara*",1542006481,9781542006484,B07XZ8DTGH,397        pp,4.21,"65,125","Aug 01, 2020","Aug 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The only thing I didn't know while reading this book was who actually killed the two girls. I could accurately predict who which relationships would bThe only thing I didn't know while reading this book was who actually killed the two girls. I could accurately predict who which relationships would be reconciled, who would get the girl, and many other aspects of the storyline. It wasn't a bad read...just predictable....more",Notes are private!,0,0,1,not set,"Jan 23, 2023","Jan 25, 2023",,Kindle Edition,view (with text),/book/show/49343950-the-last-of-the-moon-girls
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You: The Story: A Writer's Guide to Craft Through Memory,"Sepetys, Ruta*",0593524381,9780593524381,0593524381,224        pp,4.24,752,"May 23, 2023","May 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2023",,Hardcover,view,/book/show/62296519-you
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Verity,"Hoover, Colleen*",153872474X,9781538724743,153872474X,336        pp,4.32,"2,674,517","Dec 07, 2018","Oct 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I typically like an unreliable narrator, can't tell who to really believe kind of story, but this one fell a little flat for me. The pace moved fine, I typically like an unreliable narrator, can't tell who to really believe kind of story, but this one fell a little flat for me. The pace moved fine, but I didn't really connect with any of the characters. I didn't find myself caring who the bad guy truly was. It was suspenseful enough to hold my attention....more",Notes are private!,0,0,1,not set,"Jan 15, 2023","Jan 18, 2023",,ebook,view (with text),/book/show/59344312-verity
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gods and Generals        (The Civil War Trilogy, #1)","Shaara, Jeff",1841580651,9781841580654,1841580651,498        pp,4.08,"35,817","May 28, 1996",2000,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2023",,Paperback,view,/book/show/29925.Gods_and_Generals
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Killer Angels        (The Civil War Trilogy, #2)","Shaara, Michael",0679425411,9780679425410,0679425411,374        pp,4.33,"86,097",1974,"Apr 19, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2023",,Hardcover,view,/book/show/1058139.The_Killer_Angels
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,730","Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I actually listened to this via audio, but I wanted credit for all 500+ pages. Audio is an excellent way to consume this content.You know a book is amI actually listened to this via audio, but I wanted credit for all 500+ pages. Audio is an excellent way to consume this content.You know a book is amazing when you start listening to 18+ hours thinking ""how long is this going to take me?"" and finish thinking ""don't be over just yet, please"".I rode the entire ride along with Demon, but neither he or I could buy into the Angus attitude of ""just enjoy the ride"". The insight into the poverty, abuse, and addiction issues that plague Appalachia in this story was difficult at times. ""But it ain't nothin' but a hill to a climber"" like Demon. The language in the book was so on target, at times I'd have to back up and listen again. A couple of my favorites:“The wonder is that you could start life with nothing, end with nothing, and lose so much in between.” “I think most of humankind would agree, the hard part of high school is the people.” “This is what I would say if I could, to all smart people of the world with their dumb hillbilly jokes: We are right here in the stall. We can actually hear you.” ...more",Notes are private!,0,5,1,not set,"Jan 13, 2023","Jan 13, 2023",,Hardcover,view (with text),/book/show/60194162-demon-copperhead
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Dreamers: An Immigrant Superhero Origin Story,"Liu, Simu",0063046512,9780063046511,,320        pp,4.36,"25,441","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2022",,ebook,view,/book/show/52582665-we-were-dreamers
