,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Barry's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
773,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal Farm,"Orwell, George",0141036133,9780141036137,B01BITOL60,95        pp,3.99,"3,884,337","Aug 17, 1945","Jul 03, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What can I say? It's brilliant. What can I say? It's brilliant. ...more,Notes are private!,0,55,1,"Dec 27, 2013","Dec 27, 2013","Jun 26, 2012",,Paperback,view (with text),/book/show/3149348-animal-farm
774,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost World,"Clowes, Daniel",0224060880,9780224060882,0224060880,80        pp,3.82,"75,854",Mar 1998,"Jun 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2012","Jun 17, 2012","Jun 15, 2012",,Paperback,view,/book/show/1270632.Ghost_World
775,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Starter for Ten,"Nicholls, David",0340734876,9780340734872,0340734876,469        pp,3.61,"23,176",2003,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 04, 2012","Jun 12, 2012","Jun 04, 2012",,Paperback,view,/book/show/1184390.Starter_for_Ten
776,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Single Man,"Isherwood, Christopher",0099548828,9780099548829,0099548828,152        pp,4.07,"33,327",1964,"Jan 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,33,1,"May 16, 2012","May 18, 2012","May 16, 2012",,Paperback,view,/book/show/7700768-a-single-man
777,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Clockwork Orange,"Burgess, Anthony",0241951445,9780241951446,0241951445,141        pp,4.00,"712,102",1962,"Apr 07, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Apr 29, 2012","May 05, 2012","Apr 23, 2012",,Mass Market Paperback,view,/book/show/9598224-a-clockwork-orange
778,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Othello,"Shakespeare, William",0140621059,9780140621051,0140621059,138        pp,3.89,"389,792",1603,"Jan 01, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 21, 2012","May 02, 2012","Apr 21, 2012",,Paperback,view,/book/show/437349.Othello
779,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Etymologicon: A Circular Stroll through the Hidden Connections of the English Language,"Forsyth, Mark*",,,,252        pp,4.23,"11,143",Nov 2011,"Nov 03, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An interesting book on the etymology of words. It was great finding about where certain words and phrases came from.,Notes are private!,0,3,1,"Apr 28, 2012","May 15, 2012","Apr 20, 2012",,Hardcover,view (with text),/book/show/12870068-the-etymologicon
780,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder on the Orient Express,"Christie, Agatha",0007234406,9780007234400,0007234406,256        pp,4.20,"622,248","Jan 01, 1934","Jan 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my first Christie novel and I'm lucky that I own 14 others because I know I will be going through these quickly! This was really great. I admiThis is my first Christie novel and I'm lucky that I own 14 others because I know I will be going through these quickly! This was really great. I admire how this novel was structured, it was split into three main parts: the crime, the interrogations, and the solution. Christie's writing is really clear and easy to read, she writes in non-complicated English with which nobody should have trouble. She also never strays from the plot. Every single sentence has something to do with the case (which is quite impressive). I didn't know the solution to this case but it really did shock and impress me. Everything made sense and it was all wrapped up with no loose ends. I think I'm going to read two of these a month now because they are just so good!...more",Notes are private!,0,45,1,Sep 2013,"Sep 04, 2013","Apr 09, 2012",,Hardcover,view (with text),/book/show/816063.Murder_on_the_Orient_Express
781,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The ABC Murders        (Hercule Poirot, #13)","Christie, Agatha",0007234430,9780007234431,0007234430,252        pp,4.03,"166,539","Jan 06, 1936",2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think this was the Christie novel that enticed me the most when I read the blurb. Sadly I find that it didn't live up to the blurb. Yes, the case itI think this was the Christie novel that enticed me the most when I read the blurb. Sadly I find that it didn't live up to the blurb. Yes, the case itself was interesting, Poirot was on top form as always and the solution, ah, c'est magnifique. However, I found that there were just too many characters of which to keep track. One could argue that let's say Murder on the Orient Express has too many characters, which might be true, but they are all confined by a train, unlike in this novel where all of the characters can roam free about England. Hey, it's good, it's not awful, it isn't even bad, it was just good. A ""good"" novel is three stars and this novel IS good. ...more",Notes are private!,0,6,1,"Oct 03, 2013","Oct 12, 2013","Apr 09, 2012",,Hardcover,view (with text),/book/show/590002.The_ABC_Murders
782,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Murder of Roger Ackroyd        (Hercule Poirot, #4)","Christie, Agatha",0007234376,9780007234370,0007234376,320        pp,4.27,"274,275","Jun 07, 1926","Jan 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Another all-round enjoyable Christie novel and the first time that I've ever guessed whodunnit! I'm getting good at these. Memorable for a twist endinAnother all-round enjoyable Christie novel and the first time that I've ever guessed whodunnit! I'm getting good at these. Memorable for a twist ending that may cause kidney failure in the unknowing reader. ...more,Notes are private!,0,31,1,not set,"Apr 07, 2015","Apr 09, 2012",,Hardcover,view (with text),/book/show/547523.The_Murder_of_Roger_Ackroyd
783,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",0393964582,9780393964585,0393964582,336        pp,3.87,"1,597,726",1818,"Dec 17, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 18, 2012","Apr 25, 2012","Mar 06, 2012",,Paperback,view,/book/show/18489.Frankenstein
784,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,War Horse,"Morpurgo, Michael",1405226668,9781405226660,1405226668,182        pp,4.15,"55,726","Jun 03, 1982","Aug 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 25, 2012","Apr 28, 2012","Mar 04, 2012",,Paperback,view,/book/show/1948878.War_Horse
785,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Philadelphia, Here I Come!","Friel, Brian",0571085865,9780571085866,0571085865,110        pp,3.46,"1,919",1964,"Feb 24, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2012,"Mar 02, 2012","Mar 01, 2012",,Paperback,view,/book/show/410583.Philadelphia_Here_I_Come_
786,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Salesman,"Miller, Arthur",0140181555,9780140181555,B0000CKWJI,112        pp,3.57,"234,393",1949,"Sep 28, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,20,1,"Feb 22, 2012","Feb 28, 2012","Feb 22, 2012",,Paperback,view,/book/show/991621.Death_of_a_Salesman
787,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,667,479","Sep 14, 2008","Oct 14, 2008",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I am now stupider from reading this.,Notes are private!,4,110,1,"Feb 15, 2012","Mar 18, 2012","Feb 15, 2012",,Hardcover,view (with text),/book/show/2767052-the-hunger-games
788,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am Legend,"Matheson, Richard",0575116706,9780575116702,0575116706,160        pp,4.06,"132,023",Jul 1954,"Jan 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 09, 2012","Feb 12, 2012","Feb 09, 2012",,Hardcover,view,/book/show/12434238-i-am-legend
789,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",0099511150,9780099511151,B00BG70M9K,368        pp,4.29,"4,269,460","Jan 28, 1813",2007,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Video : http://youtu.be/lNyQuF647QAUnlike Jane Eyre, this did not live up to the hype. I found it kind of boring, not Hemingway boring, but justVideo : http://youtu.be/lNyQuF647QAUnlike Jane Eyre, this did not live up to the hype. I found it kind of boring, not Hemingway boring, but just dragged out. Mr. Darcy has become such a famous character over the years and I was surprised to see how little he was in the novel! It was odd. Some criticisms:1. I found that this had too many characters for a 350 page novel. First you have to remember the names of the five sisters, then all of the Lords and Ladies from around the area, then the men of the novel, all of the houses and estates around the area, it was too much! 2. I couldn't believe any of the male characters. It's as if Austen had set out to make the most unrealistic men in fiction. Yes, I do know that this novel is very cliche, but that's because this novel invented the cliche of ""men you'd love to hate but can't"". I think this criticism is mainly because I'm reading this from a male point of view. Maybe women like those characters, I don't know, but I just couldn't believe them. I still liked this novel though. I definitely don't hate it. It's a perfectly fine book to read and enjoy. I must say I loved Mr. and Mrs. Bennet the most. They were the comic relief this novel needed! This is lots of people's favourite book (including my English teacher) and I get why that is. It's good, but not great. ...more",Notes are private!,0,44,1,"Jul 03, 2013","Jul 13, 2013","Feb 08, 2012",,Paperback,view (with text),/book/show/2211684.Pride_and_Prejudice
790,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just My Type: A Book about Fonts,"Garfield, Simon",1846683025,9781846683022,1846683025,352        pp,3.94,"56,678","Oct 21, 2010","Jan 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2012,"Feb 08, 2012","Jan 31, 2012",,Paperback,view,/book/show/7667462-just-my-type
791,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Many Miles to Babylon?,"Johnston, Jennifer",0141046961,9780141046969,0141046961,160        pp,3.61,"1,934",1974,"Mar 02, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 28, 2011","Sep 28, 2011",,Paperback,view,/book/show/7575215-how-many-miles-to-babylon
