,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eleanor's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music And Freedom,"Morrison, Zoë",1925324206,9781925324204,1925324206,352        pp,3.95,"1,246",2016,"Jun 27, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A wonderful book, beautifully written and almost unbearable to read because of the near destruction of the narrator by her abusive husband. The power A wonderful book, beautifully written and almost unbearable to read because of the near destruction of the narrator by her abusive husband. The power of music to bring her back to life is conveyed very movingly. Zoe Morrison is a musician, and it shows.A five star read to begin the year....more",Notes are private!,0,17,1,Jan 2017,"Jan 03, 2017","Jan 01, 2017",,Paperback,view (with text),/book/show/30471827-music-and-freedom
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dancing Floor        (Sir Edward Leithen, #3)","Buchan, John",1600967493,9781600967498,1600967493,226        pp,3.68,205,"Jan 01, 1926","Feb 23, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"All pretty wildly improbable, but okay as a holiday read.",Notes are private!,0,6,1,"Dec 24, 2016","Dec 27, 2016","Dec 24, 2016",,Paperback,view (with text),/book/show/740283.The_Dancing_Floor
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door,"Szabó, Magda",1843431939,9781843431930,1843431939,262        pp,4.10,"27,089",1987,"Aug 23, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have just put the following comments up on my Literary Book Club thread in MobileReads:While I was reading ""The Door"", I kept being appalled by EmerI have just put the following comments up on my Literary Book Club thread in MobileReads:While I was reading ""The Door"", I kept being appalled by Emerence's behaviour: her abuse of the narrator (""You're so stupid""), and especially her violence with Viola the dog, at one stage beating him with a shovel so that one of his ribs was broken. If anyone laid so much as a finger on our dog they would be out the door very quickly indeed.But of course, with the occasional references to some of the violence of the 20th century which Hungarians endured, I realised that her world was so different from mine that the two could not be compared. It led me to do a bit of reading online about Hungary's various regimes, which was very sobering. It is good to have a reminder every now and then of how incredibly fortunate I am to have been born in such a peaceful and democratic country.So I found the book very good indeed: painful in so many ways, and heartbreaking in how badly life can go wrong for someone old who insists on her privacy no matter what the cost.One of those books I shall keep on thinking about long after finishing reading it, and that to me is always the sign of a fine and powerful book....more",Notes are private!,0,8,1,"Dec 21, 2016","Dec 23, 2016","Dec 21, 2016",,Paperback,view (with text),/book/show/497499.The_Door
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absolutely on Music: Conversations,"Murakami, Haruki",0385354347,9780385354349,0385354347,325        pp,3.89,"5,981","Nov 30, 2011","Nov 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2016",,Hardcover,view,/book/show/29236277-absolutely-on-music
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"John MacNab        (Sir Edward Leithen, #2)","Buchan, John",1406501298,9781406501292,1406501298,228        pp,4.09,640,1924,"Jan 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"No spies or murderers in this one: it is a light-hearted romp in the Highlands as long as you can cope with the idea of killing animals as sport. ThreNo spies or murderers in this one: it is a light-hearted romp in the Highlands as long as you can cope with the idea of killing animals as sport. Three men, each eminent in his field, feel stale and bored with life, so decide to pit their skills against three landowners and their gillies by forewarning them of intent to kill a deer or catch a salmon on their property and then return it to them, meanwhile evading capture....more",Notes are private!,0,5,1,"Dec 18, 2016","Dec 20, 2016","Dec 18, 2016",,Paperback,view (with text),/book/show/161001.John_MacNab
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Power House        (Sir Edward Leithen, #1)","Buchan, John",1842327844,9781842327845,1842327844,112        pp,3.46,547,1916,"Jun 30, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Reminiscent of Hitchcock: The Power House of the title is definitely a McGuffin as it really isn't at all clear what evil deeds its members are cookinReminiscent of Hitchcock: The Power House of the title is definitely a McGuffin as it really isn't at all clear what evil deeds its members are cooking up. But it's a good chase story....more,Notes are private!,0,4,1,not set,"Dec 15, 2016","Dec 17, 2016",,Paperback,view (with text),/book/show/4772688-the-power-house
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,London Review of Books Collection 2016,"Davidson, James",,,,72        pp,3.00,1,unknown,"May 12, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This ebook was a freebie with a subscription to LRB. The essays aren't recent despite the title of the collection, but most were interesting to read. This ebook was a freebie with a subscription to LRB. The essays aren't recent despite the title of the collection, but most were interesting to read. I particularly enjoyed the first one by James Davidson on Homer, one on the Poet Laureate's position by Ian Hamilton, and one on Christopher Hitchens by Stefan Collini....more",Notes are private!,0,3,1,"Dec 16, 2016","Dec 17, 2016","Dec 16, 2016",,ebook,view (with text),/book/show/33400443-london-review-of-books-collection-2016
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bird Artist,"Norman, Howard",0571175309,9780571175307,0571175309,289        pp,3.82,"3,734","Jun 20, 1994",1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Quirky is the word that springs to mind about this book. I enjoyed it, though not as much as ""The Museum Guard"" which I read some years ago and loved.Quirky is the word that springs to mind about this book. I enjoyed it, though not as much as ""The Museum Guard"" which I read some years ago and loved. It is set in Newfoundland in the early years of the 20th century in a place called Witless Bay. The first-person narrator, Fabian Vas, is the bird artist of the title. This passion, and the fact that he killed a man (which he tells us in the first paragraph of the book) are the two main things by which he defines himself. The book is his journey to and beyond that dramatic event.3.5 stars....more",Notes are private!,0,5,1,"Dec 11, 2016","Dec 14, 2016","Dec 11, 2016",,Paperback,view (with text),/book/show/1715201.The_Bird_Artist
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grass is Singing,"Lessing, Doris",,,,206        pp,3.83,"13,697",1950,1989,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For some reason I missed reading Doris Lessing before now. What an extraordinary first novel this is. It is quite painful to read Lessing's descriptioFor some reason I missed reading Doris Lessing before now. What an extraordinary first novel this is. It is quite painful to read Lessing's description of the wretched marriage of two people who should never have met, let alone married. That pain is matched with the dull horror of her descriptions of the exploitation visited on the native population by the occupying Europeans. Their attitude is summarised in one brief statement: ""A white person may look at a native, who is no better than a dog."" (page 143) And of course behind all the harshness and despising of the Africans was fear of them.A brilliant denunciation of the whole colonial system....more",Notes are private!,0,7,1,"Dec 08, 2016","Dec 10, 2016","Dec 08, 2016",,Paperback,view (with text),/book/show/19347655-the-grass-is-singing
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anecdotes of Destiny,"Dinesen, Isak",0140115366,9780140115369,0140115366,244        pp,3.94,"1,964","May 31, 1958","Mar 17, 1988",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"TheMobileRead Literary bookclub's choice of ""Babette's Feast"" for December led me to read the book of short stories. I enjoyed the layers in the ""FeasTheMobileRead Literary bookclub's choice of ""Babette's Feast"" for December led me to read the book of short stories. I enjoyed the layers in the ""Feast"" story very much and felt for Babette, who was indeed a great artist, for having to restrict her cooking to the plainest of food for so many years.I also enjoyed ""The Immortal Story"" very much; the other stories in the book did not appeal to me so much, but they were all worth reading....more",Notes are private!,0,4,1,"Dec 04, 2016","Dec 08, 2016","Dec 04, 2016",,Paperback,view (with text),/book/show/1090439.Anecdotes_of_Destiny
