,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sonya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons,"McEwan, Ian*",0593535200,9780593535202,0593535200,448        pp,4.01,"23,368","Sep 13, 2022","Sep 13, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ian McEwan has written a fantastic remembrance of modern life from the end of World War II to the present through the close point of view of Roland BaIan McEwan has written a fantastic remembrance of modern life from the end of World War II to the present through the close point of view of Roland Baines, an Englishman who led a fairly unremarkable life that was yet filled with deeply felt relationships with his parents, inlaws, lovers and wives, and his children. In the early part of the novel, his wife has abandoned him with an infant and few answers, and he must learn how to navigate that loss, which is mixed up with his conflicted feelings of another betrayal that happened when he was a teen. Baines is also affected by world events as they happen; Chernobyl, the fall of the Soviet Empire, and many more, but it's the personal that dominates the bulk of his observations, desires, and sorrows. This is a big ambitious novel that was well worth the time it takes to get fully absorbed into Baines' life.Thanks so much to NetGalley and Knopf for an advance  copy of this book in exchange for an honest ....more",Notes are private!,0,11,1,"Jul 27, 2022","Aug 05, 2022","Jun 30, 2022",,Hardcover,view (with text),/book/show/60092581-lessons
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Spring,"Rodoreda, Mercè",1934824119,9781934824115,1934824119,150        pp,3.79,"2,583","May 30, 1986","May 15, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2022",,Hardcover,view,/book/show/6405181-death-in-spring
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Angel of Rome and Other Stories,"Walter, Jess",006286811X,9780062868114,006286811X,274        pp,4.01,"3,501","Jun 28, 2022","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2022",,Hardcover,view,/book/show/59147716-the-angel-of-rome-and-other-stories
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Used to Live Here Once: The Haunted Life of Jean Rhys,"Seymour, Miranda*",1324006129,9781324006121,1324006129,448        pp,3.87,253,"Jun 28, 2022","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2022",,Hardcover,view,/book/show/58999204-i-used-to-live-here-once
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Learning to Talk,"Mantel, Hilary",1250865360,9781250865366,1250865360,176        pp,3.69,"1,412",2003,"Jun 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2022",,Hardcover,view,/book/show/59493272-learning-to-talk
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Eye in the Door        (Regeneration, #2)","Barker, Pat",,,,280        pp,4.02,"10,045",1993,"Apr 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2022",Jul 2022,"Jun 20, 2022",,Paperback,view,/book/show/151928.The_Eye_in_the_Door
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Taste of Ginger,"Shah, Mansi*",1542031893,9781542031899,B08YYYVVTC,317        pp,3.99,"13,526","Dec 07, 2021","Jan 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What I did like about this novel: it is an exploration of a variety of characters and motivations as an Indian family who has immigrated to CaliforniaWhat I did like about this novel: it is an exploration of a variety of characters and motivations as an Indian family who has immigrated to California deals with the duality of cultures, gender expectations, and family life. I enjoyed the main character's reintroduction to rituals and ceremonies in her native India, and her acknowledgment of the disparities of both Indian and American cultures. What I liked less: Some of the writing was labored and there was a lot of narrative telling the reader what the main character was mulling over rather than showing. It was overly explicative. The dialogue didn't feel natural all the time. It could have been edited and polished. Overall, it was a quick read and will be a good subject for our bookclub discussion....more",Notes are private!,0,2,1,"Jun 19, 2022","Jun 23, 2022","Jun 19, 2022",,Kindle Edition,view (with text),/book/show/58262303-the-taste-of-ginger
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Was Changed and Who Was Dead,"Comyns, Barbara",0984469311,9780984469314,0984469311,193        pp,3.85,"2,296",1954,"Nov 10, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2022",,Paperback,view,/book/show/1785957.Who_Was_Changed_and_Who_Was_Dead
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suite for Barbara Loden,"Léger, Nathalie",0997366605,9780997366600,0997366605,128        pp,4.14,"1,384","Jan 05, 2012","Oct 17, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2022",,Paperback,view,/book/show/30344295-suite-for-barbara-loden
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Murder Rule,"McTiernan, Dervla*",0063042207,9780063042209,0063042207,295        pp,3.67,"21,618","May 10, 2022","May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2022",,Hardcover,view,/book/show/57409438-the-murder-rule
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Autobiography of Carson McCullers,"Shapland, Jenn*",1947793284,9781947793286,1947793284,266        pp,4.10,"2,487","Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 12, 2022",,Hardcover,view,/book/show/41817577-my-autobiography-of-carson-mccullers
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Did Ye Hear Mammy Died?,"O'Reilly, Séamas",0708899218,9780708899212,B07V5FH63F,214        pp,4.13,"6,602","Jul 22, 2021","Jul 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2022",,Kindle Edition,view,/book/show/58606900-did-ye-hear-mammy-died
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summer Place,"Weiner, Jennifer*",1501133578,9781501133572,1501133578,432        pp,3.56,"62,522","May 10, 2022","May 10, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This novel is entertaining but some of the storylines were not completely believable. What I did like about it is the multiple perspectives of the chaThis novel is entertaining but some of the storylines were not completely believable. What I did like about it is the multiple perspectives of the characters so that we got a global view of what was happening in the private lives of each person. It's a fun summer read and was something I looked forward to getting back to; it likely will not stick....more,Notes are private!,0,0,1,"Jun 11, 2022","Jun 16, 2022","Jun 11, 2022",,Hardcover,view (with text),/book/show/58532615-the-summer-place
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Graces        (Miss Buncle #4),"Stevenson, D.E.",0006134424,9780006134428,0006134424,192        pp,3.98,"1,678",1946,1974,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2022",,Paperback,view,/book/show/2426675.The_Four_Graces
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Dolphin Street,"Goudge, Elizabeth",1619707160,9781619707160,B012P53Q1W,543        pp,4.22,"2,463",1944,"Sep 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2022",,Kindle Edition,view,/book/show/25999795-green-dolphin-street
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Well-Schooled in Murder        (Inspector Lynley, #3)","George, Elizabeth*",0553384813,9780553384819,0553384813,432        pp,4.13,"26,591",1990,"May 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2022",,Paperback,view,/book/show/394228.Well_Schooled_in_Murder
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colony,"Magee, Audrey",0571367593,9780571367597,0571367593,376        pp,4.12,"9,257","Feb 03, 2022","Feb 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Audrey Magee weaves together history and pathos in this novel about a remote Irish island who has two paying guests come in the summer to work. One isAudrey Magee weaves together history and pathos in this novel about a remote Irish island who has two paying guests come in the summer to work. One is a painter and the other a linguist with a lot of emotional baggage. It takes place in 1979 and the novel matter-of-factly recounts brutal murders between unionists and nationalists in an escalating cycle of mayhem. But that's not the bulk of the story, which is more personal and claustrophobic when it focuses on the island-bound subjects. The narrative easily passes off between four main characters and gives access to each one's stream of consciousness perspective revealing their motivations and capacity to hurt one another. Art, cultural identity, gender roles, and paternalism are major themes and it becomes clear who is deserving of sympathy as the tensions rise....more",Notes are private!,0,8,1,"Nov 30, 2022","Dec 08, 2022","Jun 01, 2022",,Hardcover,view (with text),/book/show/57977494-the-colony
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hey, Good Luck Out There","Toews, Georgia",038569671X,9780385696715,038569671X,336        pp,3.52,851,"May 31, 2022","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2022",,Hardcover,view,/book/show/58932964-hey-good-luck-out-there
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespasses,"Kennedy, Louise",0593540891,9780593540893,0593540891,304        pp,4.02,"33,128","Apr 14, 2022","Nov 01, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Trespasses is a deeply emotional book told from the perspective of a young woman who is just figuring out life in the midst of a violent and remorseleTrespasses is a deeply emotional book told from the perspective of a young woman who is just figuring out life in the midst of a violent and remorseless conflict in Northern Ireland in the 1970s. She's contending with an alcoholic mother and friction at her job as a Catholic schoolteacher. Then she falls in love with a married Protestant barrister who himself is in danger. Kennedy writes Cushla with such care and consideration, not making her saintly but instead hungry for and worthy of love. It's a novel that is for adults, beautiful and tragic art. I loved it and will read it again. ...more",Notes are private!,0,11,1,"Mar 08, 2023","Mar 28, 2023","May 26, 2022",,Hardcover,view (with text),/book/show/60417483-trespasses
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Regeneration        (Regeneration, #1)","Barker, Pat",,,B0023SDQB2,260        pp,4.02,"31,071","May 30, 1991","Jul 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel contains the stories of several people in a World War I mental hospital and includes real life characters. One of the main storylines is a This novel contains the stories of several people in a World War I mental hospital and includes real life characters. One of the main storylines is a soldier-poet, Sigfried Sassoon, who has made a proclamation that he objects to the war and how it takes advantage of the young men charged to fight it. The British class system, medical practices, gender expectations, and moral quandary are all subjects explored in this examination of war told through this small cast of characters. The writing is at times stark and always carefully presented. ...more",Notes are private!,0,1,1,"Jun 06, 2022","Jun 16, 2022","May 25, 2022",,Kindle Edition,view (with text),/book/show/57217101-regeneration
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magic Kingdom,"Banks, Russell",0593535162,9780593535165,B09S3LYMXD,352        pp,3.67,"1,501","Nov 08, 2022","Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Kindle Edition,view,/book/show/59463334-the-magic-kingdom
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sam,"Goodman, Allegra*",0593447816,9780593447819,0593447816,336        pp,3.77,"12,472","Jan 03, 2023","Jan 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This novel chronicles the painful growing up years of a girl whose parents are divorced. There are many struggles and moments of connection. I thoughtThis novel chronicles the painful growing up years of a girl whose parents are divorced. There are many struggles and moments of connection. I thought the writing was more geared toward a YA audience and wished for more insight and depth. But I think there are readers who will enjoy this quiet story.Thanks to NetGalley and Random House for an advance copy of this book in exchange for an honest . ...more,Notes are private!,0,3,1,Nov 2022,"Nov 14, 2022","May 22, 2022",,Hardcover,view (with text),/book/show/59722217-sam
