,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,0143110438,462        pp,4.33,"543,319","Sep 06, 2016","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]Originalni osvrt možete pročitati na blogu Knjige su moj svijetKnjiga “Plemeniti gospodin u Moskvi“, knjiga od kojih 500 stranica, opisuje jeda[image]Originalni osvrt možete pročitati na blogu Knjige su moj svijetKnjiga “Plemeniti gospodin u Moskvi“, knjiga od kojih 500 stranica, opisuje jedan život koji se odvija gotovo u potpunosti iza vrata moskovskog hotela Metropol. Desetljeća prolaze, a grof, neobično i gotovo začudno pomiren sa svojom sudbinom, iza zatvorenih vrata proživljava puninu života.Ovu knjigu nije lako opisati, mozgam o njoj već tjednima. Uostalom, ne želim vas zatrpati detaljima i pisati lektiru. Kao jedan od temelja uspjeha ovog bestselera (bestselera i vani, ali bome i kod nas, op.a.) izdvojila bih stil pisanja: pitak, poetičan, slikovit, nježan, sporotinjajući, prožet humorom. Autor si daje vremena izreći nešto što bi drugi pisci izrekli u jednoj rečenici, ali upravo to i daje posebnu draž ovoj knjizi.“Naposljetku, što nam prvi dojam može reći o nekome koga smo u predvorju hotela upoznali tek na minutu? Zapravo, što nam prvi dojam može reći o bilo kome? Pa, onoliko koliko nam akord može reći o Beethovenu ili potez kistom o Botticelliju. Ljudska bića po svojoj su prirodi toliko mušičava, toliko složena, toliko divno proturječna da zaslužuju ne samo naše uvažavanje nego i ponovno promišljanje, nepokolebljivu odlučnost da se suzdržimo od stvaranja mišljenja sve dok se s njima ne nađemo u svim mogućim okruženjima i u svakom mogućem trenutku.”“Plemeniti gospodin u Moskvi” nema razvijenu radnju, što zasigurno može mnogim čitateljima biti minus, osobito kada se knjiga rasprostre na ovoliko stranica. Roman zasigurno ne ide ni u preveliku karakternu dubinu – karakterni zamasi spisateljskim kistom su pastelni, meki, bez velikih kontrasta, gotovo kao da likovi nisu stvarni, kao da se događaju u snu ili ih gledamo u magli.“Zašto je, zapitao se, Bog stvorio zvijezde na nebu, koje će čovjeka jednoga dana ispunjavati nadahnućem, a sutradan osjećajem beznačajnosti?”Knjigu “Plemeniti gospodin u Moskvi” sam doživjela kao istinski rusku, kao odu gracioznoj, mekoj, mirisnoj, gospodskoj Rusiji koju ni jedan politički prevrat ne može uništiti i koja se zatiče u baš svakom ruskom društvenom sloju. Jer baš kao i ruski jezik, rusko društvo je u isto vrijeme i tvrdo i meko, i glasno i tiho, i muževno i ženstveno.Ovo je knjiga koja se neće svidjeti baš svakom čitatelju, po svemu sudeći, ili vam se sviđa ili ne, ali meni je divno osvježenje. Grof i njegovi prijatelji postali su i moji prijatelji, i bilo mi je neopisivo stalo do njihovih sudbina, a hotel Metropol postao je i moje okno u svijet revolucionarne i postrevolucionarne Rusije.“Tko bi rekao – kazao je – da ćeš kad su te prije mnogo godina osudili na život u Metropolu, postati najsretniji čovjek u cijeloj Rusiji.”...more",Notes are private!,0,27,1,"Nov 25, 2019","Nov 30, 2019","Nov 25, 2019",,Paperback,view (with text),/book/show/34066798-a-gentleman-in-moscow
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Vida Invisível de Eurídice Gusmão,"Batalha, Martha",8535927069,9788535927061,8535927069,188        pp,4.09,"6,748","Apr 20, 2016","Apr 20, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[image]Originalni osvrt možete pročitati na blogu Knjige su moj svijet“Jer, vidite, Euridíce je bila iznimno darovita. Da su joj dali podrobne izračun[image]Originalni osvrt možete pročitati na blogu Knjige su moj svijet“Jer, vidite, Euridíce je bila iznimno darovita. Da su joj dali podrobne izračune, projektirala bi mostove. Da su joj dali laboratorij, izumila bi cjepiva. Da su joj dali prazne stranice, napisala bi klasike. Ali dali su joj prljave gaće koje je Euridíce prala vrlo brzo i dobro, nakon čega bi sjela na kauč gledajući u nokte i razmišljajući o čemu da razmišlja.”Prava čar knjige “Nevidljivi život Eurídice Gusmão“, onaj šmek koji oduševljava, leži u stilu pisanja koji je apsolutno čaroban. Autorica obilno koristi ironiju, ali ona je tako meka, ženska, zaobljena, ali zato udara u sridu, ne povlači udarce i nije je strah.“Taj muškarac, znala je, bio je dobar muž.Atenor nije danima izbivao i nikad nije digao ruku na nju. Dobro je zarađivao, nije se mnogo žalio i razgovarao je s djecom. Samo nije volio da ga smetaju dok je slušao radio, čitao novine, spavao dokasna ili se odmarao poslije ručka i sve dok su mu papuče ležale usporedno s podnožjem kreveta, dok mu je kava bivala poslužena gotovo kipuća, dok u mlijeku nije bilo vrhnja, dok djeca nisu trčala po kući, dok su jastuci na kauču bili postavljeni poprijeko, dok se prozori nisu zatvarali poslije četiri, dok nitko nije pravio buku prije sedam, dok radio nije bio preglasan ili pretih, sve dok nikada, ali baš nikada, nije morao jesti isto jelo dva obroka za redom i dok kupaonica nije mirisala na eukaliptus, nije previše tražio.”Autorica me svojim spretnim rečenicama i pronicljivim opservacijama razgalila i nasmijala, istovremeno mi ocrtavajući sve one sitne i ne tako sitne nepravde društva koje je, na pragu novog feminističkog vala, tako beskompromisno zapostavilo cijeli jedan spol, društvo u kojem načela patrijarhata jednako strastveno podržavaju i muškarci i žene, društvo u kojem je cijeli jedan spol naprosto – nevidljiv.I na kraju… zapravo sam šokirana koliko se u ovoj knjizi lako prepoznati. Koliko je lako zrcaliti tu frustrirajuću pomirljivost, taj nedostatak rječnika kako bi stvari nazvali njihovim pravim imenom.""Euridice, koja nikad nije upoznala drugi život osim onoga u kući i toj četvrti, pomislila je kako njezin muž ima pravo. Atenor je znao svijetu. Studirao je računovodstvo, bio službenik Banco de Brasil i raspravljao o politici s drugim muškarcima. Dok je radila na receptima, bila je sigurna da stvara nešto vrijedno, ali je sada, pred mužem, sve izgubilo smisao. Objaviti knjigu, govoriti na radiju, poučavati kuhanje, sve su to bili pusti snovi. Onaj tko je imao viziju bio je Atenor – viziju koju je određivalo sve ono što je vidio iz tramvaja kad je išao na posao. Svejedno, i to je bilo više od bilo čega što je mogla vidjeti Eurídice koja je vidjela samo kućne zidove, štandove na tržnici, žitarice u smočnici i golemu prazninu koja ju je izjedala iznutra.”Iako se nalazimo na drugom kraju svijeta od Brazila, iako smo društvo koje ne zna što je kultura domaćica (naša baština su žene koje su radile na poslu i onda dolazile doma raditi još malo), tako je lako u ovim pričama prepoznati naše bake, naše majke… a prečesto i same sebe.I zato nam trebaju knjige kao što je “Nevidljivi život Eurídice Gusmão“. Drage moje žene, imamo mi još posla. I ne, ne mislim na kupaonu koju niste oribale....more",Notes are private!,0,5,1,"Nov 23, 2019","Nov 23, 2019","Nov 23, 2019",,Paperback,view (with text),/book/show/29889519-a-vida-invis-vel-de-eur-dice-gusm-o
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Das rote Adressbuch,"Lundberg, Sofia",,,B07C3VKMQS,369        pp,4.01,"16,376",2015,"Aug 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2019",,Kindle Edition,view,/book/show/41041318-das-rote-adressbuch
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Schindlerov lift,"Cvijetić, Darko",,9789958304255,9958304252,94        pp,4.49,524,2018,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originalni osvrt možete pročitati na blogu Knjige su moj svijet[image]“U ljude koji su ubijali, kao u sobu na koju nitko ne kuca, nadire vlaga.”O knjiOriginalni osvrt možete pročitati na blogu Knjige su moj svijet[image]“U ljude koji su ubijali, kao u sobu na koju nitko ne kuca, nadire vlaga.”O knjizi “Schindlerov lift” slušam od kada je izašla, hvalospjevi okružuju ovu malu knjigu od njezinog objavljivanja. Ne znam što me navelo da je konačno uzmem u ruke baš na taj dan (18. studenoga), ali uzela sam je. I pročitala u dahu.Ja ne znam pisati recenziju za ovakvu knjigu. Pročitati tisuće knjiga, napisati stotine recenzija, organizirati dojmove, graditi poantu, opisivati ideje, stvarati zaključke, na kraju krajeva, suditi nečiji rad… I onda dođe ova knjiga i ja ne mogu. Osamdeset stranica odnijelo mi tlo pod nogama.Ovo je knjiga koju sam proplakala. “Schindlerov lift” dušom je iscrtana knjiga o jednoj zgradi u jednom Prijedoru, u jednom ratu. Cvijetićevoj zgradi, Cvijetićevom Prijedoru. Ta zgrada, kao i njegov lift (marke Schindler) postaje simbol cijele jedne zemlje, i ne samo jedne.“Liftovima, velikim (marke Schindler) izvozili su umrle i teško bolesne, liftovima su odlazile mladenke i odlazilo se u rat.”Kratka poglavlja nelinearno opisuju periode od nekoliko desetljeća: od radosnog useljenja u Crveni soliter do turobnog postratnog raspoloženja kad prokletstvo ratnog ubijanja još uvijek visi nad zgradom, gradom, zemljom, nad dušama i sudbinama.Raspisala bih se o stilu, koji je božanstven. Raspisala bih se o tome kako Darko ubire motive i strateški ih raspoređuje po pričama kako bi postigao maksimalni efekt kod poentiranja. Pričala bih vam o Darkovoj elokvenciji koja kao da nije s ovoga svijeta. Pričala bih vam o humoru i najprizemnijem ljudskom mraku koji se u ovoj knjizi međusobno isprepliću. O prokletstvu koje preživljava rat. O simbolici koja je sveprisutna. O Darkovoj dobroti koja se kao jutarnja rosa zadržava na stranicama.“Svi ti mrtvi, od kojih su čahure bile vrjednije.”Zaista, Darko je kazališnom preciznošću, pjesničkom slikovitošću, bez zareza viška i sa srcem na panju napisao veliku knjigu u bezbožno malo stranica. Rascijepala mi je unutrašnjost, preuredila bitak i sastavila u novu osobu. I ako morate pročitati jednu knjigu o ratu… neka to bude ova....more",Notes are private!,0,8,1,"Nov 18, 2019","Nov 18, 2019","Nov 18, 2019",,Paperback,view (with text),/book/show/43844982-schindlerov-lift
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,10 Minutes 38 Seconds in This Strange World,"Shafak, Elif*",0241293863,9780241293867,0241293863,312        pp,4.09,"62,009",Jun 2019,"Jan 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originalni osvrt možete pročitati na blogu Knjige su moj svijet[image]“KAD SE TOČNO ŽIVO BIĆE PRETVORI U LEŠ?”O Istanbulu se puno piše i svaku takvu kOriginalni osvrt možete pročitati na blogu Knjige su moj svijet[image]“KAD SE TOČNO ŽIVO BIĆE PRETVORI U LEŠ?”O Istanbulu se puno piše i svaku takvu knjigu rado čitam. I rad nobelovca Orhana Pamuka obilježen je ovim gradom. No, jedino sam s Elif Shafak istinski doživjela pravi, istinski Istanbul. Zašto? Jedino ona taj veličanstven, ali nesavršen grad pretjerano ne romantizira, dok ga istovremeno oslikava svim mogućim bojama.I tek sam s ovom knjigom shvatila koliko mi je strana Istanbula Elif do sada, kroz svoje knjige, pokazala.“Istanbul je bio iluzija. Neuspjeli mađioničarski trik.Istanbul je bio san koji je postojao samo u glavama asasina. Istanbuli su bili mnogostruki i borili se, nadmetali, sukobljavali, svaki smatrajući da na kraju samo jedan od njih može preživjeti.”Počela sam s knjigom “Kopile Istanbula“. Zaljubila sam se u knjigu već u prvom poglavlju. Kroz opise istanbulske žege na koži sam osjetila one iste vremenske uvjete kojih se sjećam sa svog putovanja. Nastavila sam s povijesnim romanom “Majstor i ja”, koja mi je dozvolila da koračam živim Istanbulom nekog drugog vremena iz kojeg su nam danas ostali samo spomenici. Tada sam uzela “40 pravila ljubavi“, a nakon toga i “Tri Evine kćeri“. To su bile knjige kojima sam bila nešto manje oduševljena, ali sam i s njima otkrila neke strane Turske povijesti i sadašnjosti o kojima nikad do sad nisam razmišljala.“10 minuta i 38 sekundi u ovom neobičnom svijetu” je prekretnica u mom odnosu prema djelima ove autorice. Ako mi se ova knjiga ne svidi, hoću li se ikada više vratiti knjigama Elif Shafak? Sami znate da me knjiga “Tri Evine kćeri” i nije baš oduševila.“10 minuta i 38 sekundi u ovom neobičnom svijetu” je roman koji je ostvario veliki uspjeh odmah nakon objavljivanja ušavši u finalni izbor za Nagradu Booker. Zanimalo me je li taj uspjeh opravdan. Pročitavši knjigu, rekla bih da je vjerojatno bilo i zaslužnijih knjiga za ovo priznanje, ali razumijem i zašto se tu našla.Kao i uvijek, Shafak i ovom knjigom daje glas onima koji u istanbulskom društvu glasa nemaju. Posvetila se izopćenicima. Prostitutkama, transvestitima, pjevačima, pojedincima druge rase i druge vjere, onima sa samog ruba jednog vrlo kompleksnog društva. Groblje samotnika, groblje koje je odabrala kao simboliku cijele svoje knjige, opisala je ovako.“Gotovo svi pokopani na Groblju samotnika izopćenici su na svoj način. Mnoge su odbacile njihove obitelji, selo ili društvo općenito. Narkomani, alkoholičari, kockari, sitni kriminalci, skitnice, bjegunci, odbačeni, nestali, psihički bolesnici, beskućnici, nevjenčane majke, prostitutke, svodnici, transvestiti, bolesnici od AIDS-a… Oni neželjeni. Društvene parije. Kulturni gubavci.”Roman se sastoji od dva djela i oni sami djeluju kao jedna disfunkcionalna cjelina. Tempo je pomalo neujednačen, a drugi dio, kojeg otimaju perspektive prijatelja nekako je nepripremljen. Roman na trenutke zabljesne prekrasnim mislima i rečenicama, ali je na trenutke i banalan, kao da joj jezik na kojem piše ne leži najbolje. Shafak je napisala knjigu koja čeka do samog finala kako bi povezala sve svoje končiće. Ali zato jednom kad ih poveže…Elif je najsnažnija kada govori o Gradu. O Istanbulu. Unatoč povremenoj plitkosti i nespretnom pripovijedanju u kojem mi nešto tvrdi umjesto da mi kroz priču pokazuje, teško je odoljeti katarzi finalnih trenutaka u kojem i grad i svi njegovi junaci konačno dođu na svoje.Bili su to trenuci u kojima sam shvatila zašto me upravo Bosforski most toliko godina prije kismetski povezao s tim kaotičnim gradom s kojim, na prvi pogled, nemam ništa zajedničko. Ljubav, razumijevanje, prihvaćanje, radost – u divljini istanbulskih ulica toliko je trenutaka prožeto upravo ovim emocijama, a Shafak im je svojom knjigom postala medij.Čitanju ove knjige prišla sam oprezno, sasvim moguće i s nedovoljno strpljivosti. Ipak, od svih Istanbula koje je u svojim knjigama uporno opisivala, ovaj je najranjiviji, najponizniji, najspektakularnije najnesavršeniji, i Elif je u njemu pokazala svu raskoš svoje privatne i spisateljske empatije. Shafak vjeruje u perspektivu hodanja u tuđim cipelama i pokazuje bolnu, surovu, beskrajno milosrdnu Empatiju. I upravo je u tome ova knjiga predivno uspjela, osvojila ona Bookera ili ne.“Ovaj je grad nije prestajao iznenađivati, u svojim najmračnijim kucima skrivao je trenutke nevinosti, trenutke toliko neuhvatljive da ih, kad bi shvatila koliko su bili neokaljani, više nije bilo.”...more",Notes are private!,0,12,1,"Nov 15, 2019","Nov 16, 2019","Nov 15, 2019",,Hardcover,view (with text),/book/show/43706466-10-minutes-38-seconds-in-this-strange-world
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Težak slučaj u Blagdangradu,"Brown, Cody McClain*",,9789538230356,,197        pp,3.48,48,unknown,"Oct 31, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 10, 2019","Nov 10, 2019","Nov 10, 2019",,,view,/book/show/48745442-te-ak-slu-aj-u-blagdangradu
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,November 9,"Hoover, Colleen*",1501110349,9781501110344,1501110349,310        pp,4.14,"1,078,594","Nov 10, 2015","Nov 10, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Nov 09, 2019","Nov 09, 2019","Nov 09, 2019",,Paperback,view,/book/show/25111004-november-9
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Testaments        (The Handmaid's Tale, #2)","Atwood, Margaret*",,,,422        pp,4.19,"352,072","Sep 10, 2019","Sep 10, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 05, 2019","Dec 14, 2019","Nov 05, 2019",,Hardcover,view,/book/show/42975172-the-testaments
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Know Why the Caged Bird Sings        (Maya Angelou's Autobiography, #1)","Angelou, Maya",,,B0026LTNFO,317        pp,4.29,"530,962",1969,"Apr 21, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,Nov 2019,"Dec 12, 2019","Nov 01, 2019",,Kindle Edition,view,/book/show/34845395-i-know-why-the-caged-bird-sings
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Time of Contempt        (The Witcher, #2)","Sapkowski, Andrzej",0316219134,9780316219136,0316219134,331        pp,4.16,"142,590",1995,"Aug 27, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originalni osvrt možete pročitati na blogu Knjige su moj svijet[image]“Rat, mržnja i prezir. Posvuda. U svim srcima.”“Vrijeme prezira” možda jest četvOriginalni osvrt možete pročitati na blogu Knjige su moj svijet[image]“Rat, mržnja i prezir. Posvuda. U svim srcima.”“Vrijeme prezira” možda jest četvrti NASTAVAK, ali je drugi ROMAN u serijalu. Nastavlja gdje je “Vilenjačka krv” stala i u svoj centar stavlja dobro nam poznatu (i voljenu) ekipu koja je, kroz godine i pustolovine, srasla u jednu pomalo disfunkcionalnu, ali beskrajno lojalnu obitelj. Tu je, naravno, Vještac Geralt iz Rivije, minstrel Maslačak, prelijepa čarobnica Yennefer i mlada hrabra djevojka Ciri o kojoj ovisi sudbina cijelog svijeta, ni manje ni više.Priprema se veliki rat, rat svih ratova, jedno kraljevstvo okuplja snažnu vojsku, a previranja su i među zajednicom čarobnjaka koja je, barem u prvoj polovici knjige, u centru pozornosti cijele knjige.“Sprema se nemala makljaža. Žestoko krvoproliće na život i smrt, bez ikakvih obzira. Jedni će pobijediti, druge će iskljucati gavranovi.”Ovo je iznimno snažna knjiga i definitivno bih je opisala kao jedan od najsnažnijih nastavaka do sad. Brzog je tempa i izuzetne akcije. Ako ste mislili da je Geralt impresivan u borbi s čudovištima, trebate ga vidjeti kakav je u borbi s ljudima. Tek ovdje njegov trening, uvjetovanost i mutacije doista dolaze do svog demonskog izražaja.Isto tako, kad govorim o akciji, ne govorim samo o mačevalačkim scenama. Tu su i spektakularne ratne scene, zastrašujuće u svojoj bezvremenoj uzaludnosti, ali i srčane scene u kojima ulogu akcijskog junaka, odnosno junakinje, preuzima djevojče Ciri.Naša malena obitelj pod stalnim je naprezanjem. Najjači su kad su skupa, a svjetske sile su se urotile da ih razdvoje. Znaju da jedino tako mogu doći do svog plijena u obliku djevojčice. Hoće li obitelj uspjeti ostati zajedno?Knjiga “Vrijeme prezira“, kad je dobra, najupečatljiviji je nastavak do sad, barem meni osobno. No kad je loš je, isto tako, i najlošiji. Sapkowski u ovoj knjizi obožava informacijske izbljuvke (razmišljala sam kako da prevedem pojam information dump, a ovaj mi se činio kao najbolji u duhu jezika i onoga što želim reći, op.a.).Cijeli paragrafi i značajni dijelovi pojedinih poglavlja rezervirani su za silna nabrajanja likova i mjesta, bez puno objašnjavanja i gotovo bez imalo konteksta. Isprva sam se trudila pohvatati konce, no ubrzo sam shvatila da jednostavno nema smisla. Zbunjivali bi me i uznemiravali i uskoro sam ih jednostavno počela preskakati. Ako je autor tim detaljima htio dodati notu hermetičnog kaosa, uspio je u tome.Ipak, ovo je sasvim nebitna stavka u cjelokupnog dojmu. Iako je uspjela skinuti jednu zvjezdicu s ocjene knjige, teško će je skinuti s trona najdražih nastavaka u ovom serijalu....more",Notes are private!,0,12,1,"Oct 28, 2019","Oct 28, 2019","Oct 28, 2019",,Paperback,view (with text),/book/show/14781491-the-time-of-contempt
