,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Three's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La regola del silenzio,"Gordon, Neil",8817065145,9788817065146,8817065145,484        pp,3.64,760,"Jun 30, 2003",2013,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"mi pare si chiami ""sospensione dell'incredulità"" quell'atteggiamento mentale per cui il lettore (o lo spettatore di un film), rapito dalla storia, si mi pare si chiami ""sospensione dell'incredulità"" quell'atteggiamento mentale per cui il lettore (o lo spettatore di un film), rapito dalla storia, si beve senza fiatare qualsiasi panzana, per quanto inverosimile, purchè non si rompa l'incantesimo della narrazione.a me, per esempio, funziona benissimo quando riguardo Pretty Woman, ed ogni volta trovo non accettabile, non ragionevole, ma NATURALE, che una prostituta da viali diventi una principessa dopo avere indossato un abito di armani, e che un miliardario con la faccia di Richard Gere se ne innamori perdutamente.Questo per dire che l'asticella del mio senso dell'assurdo si trova molto in alto.Ma c'è un problema: cioè che tutto ha un limite, e che, superato il limite, anche il più boccalone dei creduloni si sente offeso, e diventa, per contrappasso, un petulante, puntiglioso, scocciantissimo rompiballe.Questo libro ha superato il limite.Ora, se dovessi dire quando, precisamente, lo ha fatto, potrei sbagliarmi.Così, d'istinto, direi che ci è andato molto vicino quando il padre premuroso prende la figlia di sette anni, se la porta appresso in un giro studiato per depistare l'FBI, poi prende una stanza in albergo a New York, gioca un po' con la bimba, la mette a letto e se ne va, lasciandola lì che dorme, sola, per non ritornare più.Se partissimo dal presupposto che è uno snaturato, non ci sarebbe niente da ridire. Ma non vi ho ancora detto che le precedenti cento pagine sono state in gran parte dedicate a farci sapere che l'uomo non è un buon padre: è un padre meravigliosissimo, che tutte le volte che parla con sua figlia lo fa con tale delicatezza e tale sensibilità che i presenti non possono che sciogliersi in lacrime di commozione.Va bè, si dirà. Magari non è uno snaturato ma è un deficiente. Non si è reso conto di fare una cosa folle.NO!E' un laureato! Un avvocato! E' supersensibile a tutte le buone cause!Quindi il lettore ex boccalone, trasformatosi in pedante censore, prosegue scuotendo la testa.Ne avrà di che.Nella pagina successiva troverà il protagonista che nel cuore di quella stessa notte torna, dopo una trentina d'anni, nell'ufficio del padre, dove in quel breve lasso di tempo nessuno ha cambiato nulla e la chiave di riserva è lì che lo aspetta, la serratura della cassaforte si apre docilmente, etc., e che cosa ci trova? Trova che il fratello gli ha lasciato una barca di soldi in piccolo taglio, dei documenti falsi pronti all'uso, ed un complicatissimo codice segreto per permettergli di mettersi in contatto con lui (codice che il protagonista decifra in un decimo di secondo).Che c'è di strano, si dirà. E' suo fratello.Sì, ma dimenticavo di dirvi che il nostro è LATITANTE da quella trentina d'anni di cui sopra, durante i quali non ha mai - dico mai - avuto un contatto con la famiglia. Il fratello lo ha visto l'ultima volta quando il minore aveva dodici anni. Ciò non ha suscitato nel medesimo non dico un briciolo di rancore, ma nemmeno un'ombra di sana indifferenza per i destini del transfuga: anzi, il più giovane - divinando che un giorno o l'altro il grande ne avrebbe avuto bisogno - si è preoccupato di predisporgli l'occorrente per un'ulteriore fuga. Nel contempo la moglie del minore risponde al numero ricavato dal complicatissimo codice segreto e si mette a disposizione del cognato (che ovviamente non ha mai visto), correndo all'albergo ove si trova la piccola abbandonata e portandola a casa con sé.Non ci viene detto con quali argomenti lo faccia, dato che la bambina porta il cognome falso del padre - quindi non quello dello zio e della moglie del medesimo - , non conosce la zia e non c'è uno straccio di elemento che giustifichi l'iniziativa. A voler essere pignoli, si chiama rapimento.Ma sorvoliamo.Perché, quando verrà il momento, scopriremo che tutti trovano assolutamente sensata l'iniziativa di abbandonare una bambina di sette anni in un albergo senza sapere che cosa ne sarà di lei. E quindi decideranno che chi lo ha fatto intendeva certamente andare a cercare le prove della propria innocenza, in modo da poter poi ottenere l'affidamento della bambina, che invece è inspiegabilmente reclamata dalla madre.Ora, non occorre scomodare un principe del foro per capire che uno che molla una figlia di sette anni in un albergo, e sparisce sine die, ha tante probabilità di ottenerne l'affidamento quante ne ho io di essere invitata a cena da José Mourinho.E invece tutti - il molestissimo giornalista, gli ex terroristi, l'agente dell'FBI - invece di pensare che il fuggiasco si sia definitivamente bevuto il cervello, si arrovellano per trovare il senso delle sue ultime mosse, dando per scontato che un senso ci sia.Questo sarebbe più che sufficiente per superare il mio limite.Ma era stato polverizzato da tempo.(p.s.: alla fine, il libro si lascia leggere. Sarebbe anche buono se ci risparmiasse un po' di ripetizioni e la cronaca tutto il bosco minuto per minuto delle ultime pagine)...more",Notes are private!,0,5,1,not set,"May 21, 2013","Jul 20, 2018",,Hardcover,view (with text),/book/show/17343853-la-regola-del-silenzio
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cattive intenzioni,"Fossum, Karin",8820052024,9788820052027,8820052024,225        pp,3.59,"3,377",2008,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"nelle prime due pagine trovo per tre volte una virgola fra il soggetto ed il predicato.sono anziana ed ho fatto scuole in cui una cosa del genere veninelle prime due pagine trovo per tre volte una virgola fra il soggetto ed il predicato.sono anziana ed ho fatto scuole in cui una cosa del genere veniva segnata a matita blu, e la professoressa se ne ricordava per sempre.mi adeguo ai miei vecchi professori e mollo senza pietà un libro che si presenta così....more",Notes are private!,0,1,0,not set,not set,"Jul 20, 2018",,Hardcover,view (with text),/book/show/22654710-cattive-intenzioni
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'abito da sposo,"Lemaitre, Pierre",886411548X,9788864115481,886411548X,335        pp,3.95,"13,334",2009,"Nov 30, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2018",,Hardcover,view,/book/show/18335433-l-abito-da-sposo
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Non dormirai mai più,"Costa, Aldo",,,B00Y3ZAZTY,294        pp,3.53,17,"Jun 01, 2015","Jun 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"devo premettere una cosa importante: il fatto che questo libro l'abbia scritto un amico (ai tempi, anobiano) influenza la mia recensione.Ma non nel sedevo premettere una cosa importante: il fatto che questo libro l'abbia scritto un amico (ai tempi, anobiano) influenza la mia recensione.Ma non nel senso becero, facendomi dire bene di un libro del quale, se l'avesse scritto uno sconosciuto, direi male; l'influenza dovuta alla conoscenza - benché solo virtuale - dell'autore si manifesta con il fatto che io di solito non leggo thriller. Mi piacciono i gialli, questo sì, ma non i thriller. Mi piacciono le atmosfere tese, le descrizioni dei luoghi e dei personaggi, mi piace angosciarmi per un personaggio che mi era simpatico e invece potrebbe essere l'assassino, mi piace vedere come si arriva a svelare il mistero. Non sono tipo da inseguimenti, sparatorie, colluttazioni.Quindi, se non fosse stato per la curiosità di leggere che cosa scrivono gli amici, questo libro non l'avrei letto.Avrei fatto male.Perché è vero, ci sono tutti gli ingredienti del thriller (botte da orbi, fughe rocambolesche, morti sparati), ma c'è anche proprio quello che cerco in un libro giallo. Poche volte mi è capitato di leggere la descrizione di un luogo e di un'atmosfera che riuscisse a rendere quel luogo e quell'atmosfera così reali e presenti come sono reali e presenti in questo libro la montagna, il bosco, il freddo, la solitudine, il rumore dei passi sulle pietre; ci sono pagine nelle quali ci si immerge sentendosi proprio là dove si svolge la storia, muovendosi accanto ai personaggi.Poi c'è la storia, che è bella e avvincente (con un goccino di inverosimiglianza in qualche particolare, ma bisogna pur pagare un minimo di tributo allo spirito dei thriller) e ti tiene lì fino in fondo, e quindi merita di essere letta. Da chi ama i thriller e da chi li ama meno.E tutto questo dimostra che io gli amici me li scelgo bene....more",Notes are private!,0,1,1,not set,Jun 2015,"Jul 20, 2018",,Kindle Edition,view (with text),/book/show/25743225-non-dormirai-mai-pi
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Melrose,"St. Aubyn, Edward",8854507121,9788854507128,,730        pp,4.06,"8,857",2012,"Apr 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"è notte e sono stanca. Eppure è proprio in questi momenti che la mia lucidità ha un impensabile soprassalto.Ed è così, a pochi minuti dall'una del matè notte e sono stanca. Eppure è proprio in questi momenti che la mia lucidità ha un impensabile soprassalto.Ed è così, a pochi minuti dall'una del mattino, che un lampo di luce squarcia le tenebre della mia mente ed io mi chiedo: ma a me che me ne frega delle storie di questi debosciati sadici e delle loro donne un po' zoccole (meno cretine di loro, peraltro)?...more",Notes are private!,0,4,0,not set,not set,"Jul 20, 2018",,ebook,view (with text),/book/show/40339744-i-melrose
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,felice anno vecchio,"Paiva, Marcelo",8807013622,9788807013621,8807013622,0        pp,2.50,2,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,che tristezza..,Notes are private!,0,1,1,not set,Jan 1983,"Jul 20, 2018",,Paperback,view (with text),/book/show/36064271-felice-anno-vecchio
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amsterdam,"McEwan, Ian*",8858416570,9788858416570,B00ODI39MG,149        pp,3.46,"54,186","Dec 01, 1998","Oct 14, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Il McEwan che seziona i dubbi e le contraddizioni dei suoi concittadini (ma anche di tutti gli altri), specie quelli gratificati da grande agiatezza eIl McEwan che seziona i dubbi e le contraddizioni dei suoi concittadini (ma anche di tutti gli altri), specie quelli gratificati da grande agiatezza e da altrettanto grande successo, incrocia nel finale di questo libro il coté grottesco dell'autore, che speravamo (il coté, non l'autore) felicemente sepolto nelle sue opere giovanili e dissacranti.Ne esce un libro disuguale, in cui gli interrogativi seri e coinvolgenti dei primi capitoli si risolvono in un gesto demenziale che irrita e delude il lettore. Per fortuna mi rimangono parecchi altri McEwan da leggere....more",Notes are private!,0,5,1,not set,"Jun 21, 2018","Jun 25, 2018",,Kindle Edition,view (with text),/book/show/25768603-amsterdam
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maigret va dal coroner,"Simenon, Georges",8845916081,9788845916083,8845916081,159        pp,3.64,764,1949,"Apr 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La trasferta di Maigret, che assiste da spettatore ad un'udienza preliminare negli Stati Uniti offre all'autore alcune opportunità: scrivere un libro La trasferta di Maigret, che assiste da spettatore ad un'udienza preliminare negli Stati Uniti offre all'autore alcune opportunità: scrivere un libro praticamente solo di dialoghi, scarno come pochi; e raccontare molte stranezze dell'America, così diversa in tutto dalla Francia e dall'Europa in generale. La constatazione dell'isolamento volontario in cui gli americani vivono, della mancanza di felicità che si associa al diffuso benessere economico, non è nulla di nuovo se letta nel 2018, ma nel 1949 - anno in cui il libro venne scritto - era, credo, una rivelazione, e va a merito di Simenon avere gettato per primo uno sguardo così lucido sul mondo luccicante degli USA. ...more",Notes are private!,0,3,1,not set,"Jun 24, 2018","Jun 25, 2018",,Paperback,view (with text),/book/show/6961320-maigret-va-dal-coroner
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cosa resta di noi,"Simi, Giampaolo",8838933464,9788838933462,8838933464,312        pp,3.68,247,"May 14, 2014","May 14, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"spero che questo libro venga studiato nelle scuole di scrittura creativa, quale esempio del male che si può fare ad un'idea tutt'altro che malvagia sespero che questo libro venga studiato nelle scuole di scrittura creativa, quale esempio del male che si può fare ad un'idea tutt'altro che malvagia se si adotta uno stile di scrittura smorfioso e piacione....more",Notes are private!,0,8,1,"May 16, 2018","May 17, 2018","May 16, 2018",,Paperback,view (with text),/book/show/25520733-cosa-resta-di-noi
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Questa non è una canzone d'amore,"Robecchi, Alessandro",8838931739,9788838931734,8838931739,432        pp,3.75,734,"Apr 10, 2014","Apr 10, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2018",,Paperback,view,/book/show/21844561-questa-non-una-canzone-d-amore
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voci del verbo andare,"Erpenbeck, Jenny",8838935424,9788838935428,8838935424,352        pp,3.97,"8,679","Aug 31, 2015","Sep 08, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Per il professor Richard è arrivato il momento di andare in pensione, cosa che egli accetta con la serenità di un uomo che è sostanzialmente risolto. Per il professor Richard è arrivato il momento di andare in pensione, cosa che egli accetta con la serenità di un uomo che è sostanzialmente risolto. Non ne è contento, ma non se ne lascia travolgere. Senza più niente da fare, è la curiosità a spingerlo verso la piazza berlinese in cui sono accampate alcune centinaia di migranti per cercare di capire qualcosa di loro? E' la solitudine, la necessità di occupare in qualche modo il suo tempo? E' la sensibilità verso gli altri? E' il vago senso di essere un privilegiato che ha accompagnato, inespresso, tutta la sua vita, fino da quando, abitando all'est, non provava alcuna sensazione di deprivazione rispetto ai concittadini dell'ovest, e semmai restava turbato scoprendo che altri erano così poveri da dovergli rubare il tacchino natalizio dal terrazzo in cui sua moglie aveva riposto la grande teglia? E' la spinta, quasi istintiva, del professore che vuole dare agli altri qualcosa della propria cultura, o del proprio amore per la cultura?Probabilmente sono tutte queste cose, e anche, ma in secondo o terzo piano, l'attrazione per una giovane che insegna il tedesco agli immigrati, con la quale cerca di stabilire un minimo di rapporto personale, con grande discrezione e senza alcun riscontro da parte della ragazza, troppo più giovane di lui per prenderlo in considerazione. Fatto è che nei mesi successivi al pensionamento Richard passa molto del suo tempo fra l'uno e l'altro dei rifugi in cui i migranti di Oranienplatz vengono spostati come pacchi, talvolta secondo esigenze dolorose ma ragionevoli come quella di dare loro un tetto anche se questo li separa dagli amici; talvolta secondo esigenze demenzialmente burocratiche, per cui chi ha fatto domanda di asilo a Magdeburgo o ad Amburgo deve tornare da Berlino (non si sa con quali soldi) là dove ha presentato la domanda, in attesa che questa venga esaminata e che si scopra quello che si sapeva dall'inizio, cioè che siccome il loro primo luogo di approdo è stata l'Italia, solo in Italia possono avere diritto di vivere e lavorare*. Con Richard veniamo a conoscenza di storie che in teoria dovremmo sapere già (gente che stava benissimo nel suo paese e che è stata costretta ad andarsene per una sollevazione non si sa neanche bene di chi; padri che sono saliti su un gommone con i loro figli e sono sbarcati dalla nave che li ha ripescati, ma senza i loro figli; figli che hanno visto rapire e bruciare vivi i loro padri) e di qualcosa di meno evidentemente drammatico, come il non avere il controllo sulla propria vita, non sapere dove si sarà fra un mese o un anno, e con chi si trascorrerà questo mese o anno e quelli successivi. Richard partecipa alle vicende di tutti offrendo ascolto, ospitalità, soldi, piccoli o grandi regali. Le persone con cui entra in contatto accettano tutto con naturalezza, talvolta con stupore, in un caso (forse, la certezza non si avrà) con ingratitudine. Sono persone che vivono in una bolla e non ne possono uscire. La sensazione finale, infatti, è che il vetro che divide chi è a casa propria dall'ospite (anche se gradito) non si rompa mai, nonostante la buona fede assoluta di Richard (""quanto riesco a sostenere è solo la superficie di tutto quanto non riesco a sostenere"") e l'umanità dei suoi amici.*Faccio una considerazione personale: ma coloro che hanno scritto e, soprattutto, firmato il famoso accordo di Dublino erano ubriachi o semplicemente scemi? Quanti luoghi di approdo pensavano che potessero presentarsi a chi arriva dalla Libia? E per quale mai ragione in Europa tutto il peso della gestione della migrazione dovrebbe gravare su un solo paese? Lo dico, sia chiaro, senza minimamente condividere - anzi - alcuna pulsione razzista, né il raccapricciante distinguo fra profughi di guerra e ""migranti economici"", ma in base alla facile constatazione che un paese solo, tanto più se già poco solido di suo, non può dare lavoro, istruzione, alloggio e welfare a qualche milione di nuovi arrivi concentrati in pochi anni. Mentre ventisette paesi, alcuni dei quali economicamente molto solidi, lo potrebbero fare con uno sforzo relativo....more",Notes are private!,0,15,1,not set,"May 12, 2018","May 14, 2018",,Paperback,view (with text),/book/show/31699544-voci-del-verbo-andare
